Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
30.25219;-1831	5842	15677;-201	-205	-218;81	315	-71;4109128.000;53.624;30.817
30.25669;-1888	5768	15620;-196	-201	-218;106	335	-128;4109128.000;53.624;30.817
30.26118;-1930	5924	15670;-196	-201	-218;103	315	-110;4109128.000;53.624;30.817
30.26568;-1982	5845	15634;-201	-203	-220;62	270	-104;4109128.000;53.624;30.817
30.27018;-1975	5884	15547;-201	-203	-220;46	247	-133;4109128.000;53.726;30.817
30.27468;-2002	5901	15602;-203	-208	-218;43	221	-177;4109128.000;53.726;30.817
30.27917;-1962	5880	15509;-203	-208	-218;15	208	-182;4109128.000;53.726;30.817
30.28367;-1930	5857	15490;-193	-202	-223;-51	159	-252;4109112.000;53.726;30.817
30.28817;-1899	5825	15469;-193	-202	-223;-95	176	-211;4109112.000;53.726;30.817
30.29267;-1804	5854	15472;-190	-201	-218;-117	124	-220;4109112.000;53.726;30.817
30.29716;-1829	5729	15495;-190	-201	-218;-130	156	-224;4109112.000;53.726;30.817
30.30166;-1793	5760	15458;-197	-206	-221;-124	82	-240;4109112.000;53.726;30.817
30.30616;-1718	5742	15421;-197	-204	-220;-117	192	-269;4109112.000;53.726;30.817
30.31066;-1761	5781	15390;-197	-204	-220;-120	137	-244;4109112.000;53.726;30.817
30.31515;-1725	5726	15464;-198	-204	-222;-130	108	-237;4109112.000;53.726;30.817
30.31965;-1741	5692	15445;-198	-204	-222;-127	130	-231;4109141.000;53.726;30.817
30.32415;-1663	5727	15533;-193	-206	-220;-120	172	-177;4109141.000;53.726;30.817
30.32865;-1615	5727	15524;-193	-206	-220;-95	134	-189;4109141.000;53.726;30.817
30.33314;-1549	5786	15558;-193	-205	-216;-111	195	-196;4109141.000;53.726;30.817
30.33764;-1479	5744	15604;-193	-205	-216;-86	153	-231;4109141.000;53.726;30.817
30.34214;-1501	5741	15586;-198	-200	-218;-114	179	-151;4109141.000;53.726;30.817
30.34664;-1490	5697	15641;-198	-200	-218;-108	166	-132;4109141.000;53.726;30.817
30.35113;-1435	5701	15577;-197	-205	-215;-95	179	-154;4109141.000;53.726;30.817
30.35563;-1323	5735	15496;-197	-205	-215;-42	182	-144;4109143.000;53.726;30.817
30.36013;-1347	5728	15517;-197	-202	-219;-26	286	-160;4109143.000;53.726;30.817
30.36463;-1414	5697	15513;-197	-202	-219;5	283	-180;4109143.000;53.726;30.798
30.36912;-1413	5761	15450;-196	-206	-214;2	279	-93;4109143.000;53.726;30.798
30.37362;-1411	5682	15464;-196	-206	-214;56	351	-119;4109143.000;53.726;30.798
30.37812;-1515	5662	15458;-197	-203	-219;68	364	-112;4109143.000;53.726;30.798
30.38262;-1465	5637	15420;-197	-203	-219;112	380	-128;4109143.000;53.726;30.798
30.38711;-1532	5660	15431;-193	-206	-215;147	315	-93;4109143.000;53.726;30.798
30.39161;-1611	5646	15351;-193	-206	-215;178	322	-141;4109164.000;53.726;30.798
30.39611;-1610	5579	15411;-202	-201	-215;266	251	-164;4109164.000;53.535;30.798
30.40061;-1697	5524	15435;-202	-201	-215;276	263	-84;4109164.000;53.535;30.798
30.40510;-1671	5581	15483;-195	-204	-215;332	221	-119;4109164.000;53.535;30.798
30.40960;-1680	5593	15499;-195	-204	-215;342	199	-96;4109164.000;53.535;30.798
30.41410;-1685	5567	15517;-193	-205	-220;332	160	-64;4109164.000;53.535;30.798
30.41860;-1773	5533	15577;-193	-205	-220;382	221	-63;4109164.000;53.535;30.798
30.42309;-1827	5508	15678;-190	-204	-222;461	238	-92;4109149.000;53.535;30.798
30.42759;-1836	5494	15644;-190	-204	-222;464	231	-76;4109149.000;53.535;30.798
30.43209;-1857	5533	15629;-198	-201	-220;549	208	-73;4109149.000;53.535;30.798
30.43659;-1836	5615	15575;-198	-201	-220;571	195	-51;4109149.000;53.535;30.798
30.44108;-1913	5586	15612;-190	-203	-218;561	124	-90;4109149.000;53.535;30.798
30.44558;-1903	5647	15645;-190	-203	-218;618	234	-97;4109149.000;53.535;30.798
30.45008;-1970	5696	15606;-196	-208	-212;659	185	-58;4109149.000;53.535;30.798
30.45458;-1971	5768	15649;-196	-208	-212;681	166	-48;4109149.000;53.535;30.798
30.45907;-1904	5802	15630;-194	-208	-212;678	182	-51;4109146.000;53.535;30.798
30.46357;-1877	5823	15619;-194	-208	-212;694	140	-93;4109146.000;53.535;30.798
30.46807;-1882	5916	15607;-196	-204	-214;665	192	-67;4109146.000;53.535;30.798
30.47257;-1948	5966	15602;-196	-204	-214;634	186	-83;4109146.000;53.535;30.798
30.47706;-1892	6018	15598;-194	-203	-220;599	137	-127;4109146.000;53.535;30.798
30.48156;-1860	6077	15594;-194	-203	-220;549	179	-95;4109146.000;53.535;30.798
30.48606;-1847	6069	15509;-195	-207	-216;493	111	-137;4109146.000;53.535;30.798
30.49056;-1749	6031	15498;-195	-207	-216;480	166	-195;4109146.000;53.535;30.798
30.49505;-1724	6047	15564;-197	-205	-223;401	176	-111;4109155.000;53.535;30.780
30.49955;-1796	5986	15503;-197	-205	-223;405	131	-201;4109155.000;53.535;30.780
30.50405;-1738	6033	15493;-194	-204	-223;323	153	-134;4109155.000;53.535;30.780
30.50855;-1759	6013	15463;-194	-204	-223;279	108	-214;4109155.000;53.535;30.780
30.51304;-1757	6018	15507;-199	-210	-219;276	111	-252;4109155.000;53.535;30.780
30.51754;-1808	5936	15542;-199	-210	-219;222	137	-195;4109155.000;53.535;30.780
30.52204;-1715	5978	15499;-197	-201	-218;200	62	-224;4109155.000;53.475;30.780
30.52654;-1747	5896	15508;-197	-201	-218;216	101	-228;4109155.000;53.475;30.780
30.53103;-1684	5870	15480;-197	-199	-216;216	137	-241;4109130.000;53.475;30.780
30.53553;-1668	5920	15528;-191	-204	-218;156	23	-234;4109130.000;53.475;30.780
30.54003;-1615	5898	15492;-191	-204	-218;169	147	-282;4109130.000;53.475;30.780
30.54453;-1593	5934	15508;-203	-206	-220;144	26	-282;4109130.000;53.475;30.780
30.54902;-1705	5883	15472;-203	-206	-220;81	36	-276;4109130.000;53.475;30.780
30.55352;-1614	5876	15505;-198	-206	-223;90	-22	-272;4109130.000;53.475;30.780
30.55802;-1633	5817	15509;-198	-206	-223;128	27	-279;4109130.000;53.475;30.780
30.56252;-1586	5813	15576;-199	-204	-217;103	52	-279;4109130.000;53.475;30.780
30.56701;-1570	5822	15534;-199	-204	-217;112	78	-250;4109178.000;53.475;30.780
30.57151;-1603	5915	15595;-198	-209	-215;150	85	-318;4109178.000;53.475;30.780
30.57601;-1554	5875	15516;-198	-209	-215;75	85	-263;4109178.000;53.475;30.780
30.58051;-1558	5856	15538;-199	-203	-219;103	153	-343;4109178.000;53.475;30.780
30.58500;-1559	5893	15559;-199	-203	-219;27	17	-295;4109178.000;53.475;30.780
30.58950;-1577	5894	15554;-201	-199	-216;28	95	-282;4109178.000;53.475;30.780
30.59400;-1628	5860	15500;-201	-199	-216;18	91	-243;4109178.000;53.475;30.780
30.59850;-1539	5927	15529;-199	-204	-219;-10	91	-212;4109166.000;53.475;30.780
30.60299;-1619	5948	15526;-199	-204	-219;81	111	-221;4109166.000;53.475;30.780
30.60749;-1535	5890	15487;-195	-203	-216;6	98	-195;4109166.000;53.475;30.780
30.61199;-1577	5965	15491;-195	-203	-216;21	85	-240;4109166.000;53.475;30.780
30.61649;-1616	5896	15508;-199	-205	-216;65	169	-141;4109166.000;53.475;30.780
30.62099;-1676	5972	15477;-199	-205	-216;75	196	-132;4109166.000;53.475;30.798
30.62548;-1719	5960	15517;-195	-202	-218;24	267	-183;4109166.000;53.475;30.798
30.62998;-1741	6007	15540;-195	-202	-218;30	224	-157;4109166.000;53.475;30.798
30.63448;-1638	5991	15510;-197	-199	-223;72	266	-109;4109149.000;53.475;30.798
30.63898;-1670	5993	15492;-197	-199	-223;21	173	-93;4109149.000;53.475;30.798
30.64347;-1614	6003	15515;-198	-203	-218;5	192	-247;4109149.000;53.475;30.798
30.64797;-1636	6025	15524;-198	-203	-218;-13	212	-167;4109149.000;53.475;30.798
30.65247;-1626	5985	15505;-198	-208	-218;-73	215	-276;4109149.000;53.601;30.798
30.65697;-1683	5949	15512;-198	-208	-218;-82	241	-247;4109149.000;53.601;30.798
30.66146;-1656	5934	15459;-195	-202	-218;-76	286	-225;4109149.000;53.601;30.798
30.66596;-1698	5968	15543;-195	-202	-218;-79	224	-208;4109149.000;53.601;30.798
30.67046;-1613	5869	15557;-203	-206	-218;-54	218	-250;4109155.000;53.601;30.798
30.67496;-1620	5898	15526;-203	-206	-218;-101	182	-208;4109155.000;53.601;30.798
30.67945;-1588	5879	15485;-202	-207	-216;-54	169	-205;4109155.000;53.601;30.798
30.68395;-1612	5856	15480;-202	-207	-216;-35	221	-218;4109155.000;53.601;30.798
30.68845;-1615	5851	15455;-201	-205	-222;-20	283	-167;4109155.000;53.601;30.798
30.69295;-1615	5809	15514;-201	-205	-222;-29	224	-199;4109155.000;53.601;30.798
30.69744;-1572	5759	15534;-198	-210	-221;-64	241	-154;4109155.000;53.601;30.798
30.70194;-1569	5791	15510;-198	-210	-221;-4	192	-115;4109155.000;53.601;30.798
30.70644;-1530	5757	15477;-195	-211	-221;37	218	-148;4109158.000;53.601;30.798
30.71094;-1607	5686	15475;-195	-211	-221;68	143	-119;4109158.000;53.601;30.798
30.71543;-1583	5798	15430;-198	-200	-218;59	244	-138;4109158.000;53.601;30.798
30.71993;-1613	5779	15475;-198	-200	-218;128	254	-93;4109158.000;53.601;30.798
30.72443;-1701	5760	15511;-199	-203	-217;144	254	-100;4109158.000;53.601;30.798
30.72893;-1666	5771	15527;-199	-203	-217;188	286	-144;4109158.000;53.601;30.798
30.73342;-1724	5819	15550;-200	-205	-221;119	279	-144;4109158.000;53.601;30.798
30.73792;-1717	5826	15515;-200	-205	-221;197	283	-193;4109173.000;53.601;30.798
30.74242;-1723	5861	15484;-200	-201	-212;185	208	-112;4109173.000;53.601;30.798
30.74692;-1673	5880	15512;-200	-201	-212;197	221	-253;4109173.000;53.601;30.835
30.75141;-1644	5940	15456;-202	-201	-211;172	185	-263;4109173.000;53.601;30.835
30.75591;-1602	5916	15462;-202	-201	-211;156	176	-202;4109173.000;53.601;30.835
30.76041;-1617	5930	15401;-201	-209	-215;188	176	-119;4109173.000;53.601;30.835
30.76491;-1607	5909	15553;-199	-208	-218;147	195	-169;4109173.000;53.601;30.835
30.76940;-1612	5956	15436;-199	-208	-218;194	325	-236;4109173.000;53.601;30.835
30.77390;-1711	5867	15485;-198	-206	-221;194	277	-102;4109219.000;53.601;30.835
30.77840;-1660	5864	15491;-198	-206	-221;210	254	-115;4109219.000;53.522;30.835
30.78290;-1672	5943	15560;-198	-203	-220;191	221	-118;4109219.000;53.522;30.835
30.78739;-1647	6016	15515;-198	-203	-220;172	163	-169;4109219.000;53.522;30.835
30.79189;-1730	5914	15514;-197	-202	-220;138	202	-163;4109219.000;53.522;30.835
30.79639;-1633	5945	15469;-197	-202	-220;147	260	-199;4109219.000;53.522;30.835
30.80089;-1692	5986	15511;-202	-207	-216;181	143	-103;4109219.000;53.522;30.835
30.80538;-1643	5917	15462;-202	-207	-216;244	234	-237;4109219.000;53.522;30.835
30.80988;-1591	5893	15495;-200	-203	-215;175	130	-145;4109218.000;53.522;30.835
30.81438;-1552	5877	15487;-200	-203	-215;203	192	-170;4109218.000;53.522;30.835
30.81888;-1541	5902	15429;-203	-205	-220;216	140	-192;4109218.000;53.522;30.835
30.82337;-1522	5928	15446;-203	-205	-220;203	221	-151;4109218.000;53.522;30.835
30.82787;-1566	5904	15470;-196	-204	-218;241	257	-157;4109218.000;53.522;30.835
30.83237;-1605	5977	15539;-196	-204	-218;210	198	-183;4109218.000;53.522;30.835
30.83687;-1664	5984	15491;-199	-202	-214;194	104	-141;4109218.000;53.522;30.835
30.84136;-1739	6022	15536;-199	-202	-214;247	182	-212;4109218.000;53.522;30.835
30.84586;-1710	5942	15508;-200	-206	-221;185	225	-196;4109191.000;53.522;30.835
30.85036;-1803	5960	15528;-200	-206	-221;191	195	-99;4109191.000;53.522;30.835
30.85486;-1794	5932	15479;-202	-206	-224;197	231	-175;4109191.000;53.522;30.835
30.85935;-1840	6016	15545;-202	-206	-224;272	247	-204;4109191.000;53.522;30.835
30.86385;-1819	5942	15485;-200	-205	-220;219	186	-192;4109191.000;53.522;30.835
30.86835;-1867	5982	15421;-200	-205	-220;137	270	-135;4109191.000;53.522;30.835
30.87285;-1937	5997	15421;-195	-204	-218;118	211	-224;4109191.000;53.522;30.853
30.87734;-1942	5925	15450;-195	-204	-218;106	208	-276;4109191.000;53.522;30.853
30.88184;-1866	5889	15503;-199	-202	-218;81	241	-132;4109173.000;53.522;30.853
30.88634;-1891	5940	15532;-199	-202	-218;65	95	-191;4109173.000;53.522;30.853
30.89084;-1817	5956	15482;-195	-205	-220;21	140	-214;4109173.000;53.522;30.853
30.89533;-1730	5954	15540;-195	-205	-220;62	137	-89;4109173.000;53.522;30.853
30.89983;-1740	5989	15524;-195	-200	-218;40	209	-163;4109173.000;53.522;30.853
30.90433;-1753	5992	15560;-195	-200	-218;34	254	-195;4109173.000;53.627;30.853
30.90883;-1734	6022	15619;-195	-204	-219;18	228	-185;4109173.000;53.627;30.853
30.91332;-1722	5969	15506;-195	-204	-219;2	212	-144;4109174.000;53.627;30.853
30.91782;-1647	5945	15613;-192	-202	-218;-29	160	-144;4109174.000;53.627;30.853
30.92232;-1671	5965	15515;-192	-202	-218;-61	176	-131;4109174.000;53.627;30.853
30.92682;-1588	5921	15488;-201	-203	-220;-54	147	-143;4109174.000;53.627;30.853
30.93131;-1556	5974	15493;-201	-203	-220;-29	195	-240;4109174.000;53.627;30.853
30.93581;-1555	5966	15470;-199	-206	-219;-86	160	-134;4109174.000;53.627;30.853
30.94031;-1582	5994	15457;-199	-206	-219;-83	186	-182;4109174.000;53.627;30.853
30.94481;-1613	5951	15505;-193	-203	-220;-117	176	-227;4109174.000;53.627;30.853
