Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
30.26518;-1690	1511	16800;-96	-9	-122;-4	-156	-199;4111541.000;55.792;30.688
30.26968;-1780	1475	16775;-96	-9	-122;-23	-131	-259;4111541.000;55.792;30.688
30.27418;-1656	1403	16757;-96	-13	-122;-17	-76	-200;4111552.000;55.792;30.688
30.27867;-1644	1382	16738;-96	-13	-122;-20	-47	-294;4111552.000;55.792;30.688
30.28317;-1698	1383	16842;-97	-13	-122;-36	-57	-243;4111552.000;55.792;30.688
30.28767;-1670	1377	16814;-97	-13	-122;-46	-54	-193;4111552.000;55.792;30.688
30.29217;-1727	1397	16780;-92	-15	-127;-30	-67	-244;4111552.000;55.792;30.688
30.29666;-1749	1351	16764;-92	-15	-127;-33	-70	-190;4111552.000;55.792;30.688
30.30116;-1754	1311	16788;-98	-11	-122;-68	-63	-237;4111552.000;55.792;30.688
30.30566;-1730	1275	16823;-98	-11	-122;-33	-83	-177;4111552.000;55.792;30.688
30.31016;-1656	1211	16751;-98	-11	-123;-27	-31	-177;4111494.000;55.792;30.688
30.31465;-1721	1185	16799;-98	-11	-123;28	-22	-215;4111494.000;55.792;30.688
30.31915;-1690	1221	16766;-94	-15	-123;47	-5	-209;4111494.000;55.792;30.688
30.32365;-1704	1293	16736;-94	-15	-123;64	-9	-206;4111494.000;55.792;30.688
30.32815;-1701	1375	16751;-95	-14	-123;41	-28	-191;4111494.000;55.792;30.688
30.33264;-1738	1449	16694;-95	-14	-123;70	-111	-228;4111494.000;55.792;30.688
30.33714;-1780	1476	16811;-101	-13	-121;73	-44	-249;4111494.000;55.792;30.688
30.34164;-1754	1417	16821;-101	-13	-121;95	-54	-231;4111633.000;55.792;30.688
30.34614;-1748	1365	16763;-101	-11	-124;89	1	-184;4111633.000;55.792;30.688
30.35063;-1732	1451	16725;-101	-11	-124;41	-57	-199;4111633.000;55.792;30.688
30.35513;-1756	1472	16696;-96	-10	-124;18	-47	-199;4111633.000;55.792;30.688
30.35963;-1750	1573	16761;-96	-10	-124;2	-57	-196;4111633.000;55.792;30.688
30.36413;-1747	1554	16760;-95	-14	-120;-56	-51	-190;4111633.000;55.792;30.688
30.36862;-1720	1525	16684;-95	-14	-120;-113	-73	-146;4111633.000;55.792;30.688
30.37312;-1700	1483	16716;-94	-14	-123;-94	-96	-234;4111633.000;55.792;30.688
30.37762;-1724	1333	16801;-94	-14	-123;-110	-31	-184;4111755.000;55.782;30.688
30.38212;-1708	1304	16779;-99	-11	-127;-91	33	-268;4111755.000;55.782;30.688
30.38661;-1765	1112	16899;-99	-11	-127;25	104	-209;4111755.000;55.782;30.688
30.39111;-1769	906	16682;-92	-11	-127;397	290	-271;4111755.000;55.782;30.688
30.39561;-1938	1446	17216;-97	-11	-123;192	425	-155;4111755.000;55.782;30.688
30.40011;-2139	1429	16985;-97	-11	-123;70	33	-184;4111755.000;55.782;30.688
30.40460;-1947	1609	16824;-90	-10	-118;218	-414	-234;4111755.000;55.782;30.688
30.40910;-1718	1535	16697;-90	-10	-118;128	-558	-282;4111755.000;55.782;30.688
30.41360;-1433	1399	16456;-93	-17	-120;89	-395	-263;4111677.000;55.782;30.688
30.41810;-1349	1277	16432;-93	-17	-120;79	-202	-254;4111677.000;55.782;30.688
30.42259;-1401	1239	16578;-95	-16	-124;31	56	-156;4111677.000;55.782;30.688
30.42709;-1543	1240	16791;-95	-16	-124;63	171	-216;4111677.000;55.782;30.688
30.43159;-1715	1339	16907;-94	-14	-125;115	287	-222;4111677.000;55.782;30.688
30.43609;-1844	1442	17026;-94	-14	-125;153	280	-194;4111677.000;55.782;30.688
30.44058;-1982	1639	17109;-97	-13	-122;86	136	-257;4111677.000;55.782;30.688
30.44508;-1974	1596	16942;-97	-13	-122;63	-92	-231;4111677.000;55.782;30.688
30.44958;-1909	1582	16839;-94	-13	-125;38	-240	-294;4111714.000;55.782;30.688
30.45408;-1743	1548	16616;-94	-13	-125;70	-324	-284;4111714.000;55.782;30.688
30.45857;-1607	1403	16518;-98	-13	-121;-7	-295	-256;4111714.000;55.782;30.688
30.46307;-1491	1371	16532;-98	-13	-121;-17	-182	-234;4111714.000;55.782;30.688
30.46757;-1476	1433	16617;-98	-12	-124;-43	-35	-215;4111714.000;55.782;30.688
30.47207;-1507	1416	16803;-98	-12	-124;-39	78	-184;4111714.000;55.782;30.669
30.47656;-1668	1453	16882;-96	-17	-123;-68	162	-187;4111714.000;55.782;30.669
30.48106;-1738	1434	17045;-96	-17	-123;-106	200	-190;4111714.000;55.782;30.669
30.48556;-1893	1331	16955;-97	-13	-126;-78	94	-282;4111624.000;55.782;30.669
30.49006;-1871	1250	16895;-97	-13	-126;-1	-47	-247;4111624.000;55.782;30.669
30.49455;-1907	1037	16691;-98	-11	-123;80	-25	-370;4111624.000;55.782;30.669
30.49905;-1922	858	16297;-98	-11	-123;987	377	-717;4111624.000;55.782;30.669
30.50355;-2122	1945	17216;-100	-14	-126;474	512	-64;4111624.000;55.772;30.669
30.50805;-2163	2131	16675;-100	-14	-126;-62	-484	58;4111624.000;55.772;30.669
30.51254;-1611	1871	16615;-95	-9	-119;-200	-1108	-80;4111624.000;55.772;30.669
