Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
30.28517;-540	1692	16888;-295	-155	-43;3	-16	-216;4125662.000;52.863;31.701
30.28917;-503	1666	16912;-294	-149	-44;3	-3	-178;4125662.000;52.863;31.701
30.29317;-568	1724	16863;-291	-149	-43;-19	-35	-228;4125662.000;52.863;31.701
30.29716;-526	1684	16885;-291	-149	-43;-48	7	-222;4125662.000;52.863;31.701
30.30116;-522	1710	16845;-290	-145	-51;-23	-64	-159;4125626.000;52.863;31.701
30.30516;-583	1656	16892;-290	-145	-51;0	-25	-203;4125626.000;52.863;31.701
30.30916;-458	1702	16855;-298	-151	-46;-10	-3	-153;4125626.000;52.863;31.701
30.31315;-516	1739	16849;-298	-151	-46;32	-35	-209;4125626.000;52.863;31.701
30.31715;-505	1644	16893;-293	-154	-43;-7	-35	-209;4125626.000;52.863;31.701
30.32115;-508	1629	16857;-293	-154	-43;19	0	-202;4125626.000;52.863;31.701
30.32515;-452	1629	16836;-292	-150	-47;16	-6	-193;4125626.000;52.863;31.701
30.32915;-437	1683	16841;-292	-150	-47;19	-3	-215;4125626.000;52.863;31.701
30.33314;-489	1685	16833;-294	-148	-41;35	-3	-212;4125655.000;52.863;31.701
30.33714;-526	1676	16816;-294	-148	-41;-10	10	-212;4125655.000;52.863;31.701
30.34114;-505	1617	16903;-297	-150	-49;9	-26	-168;4125655.000;52.863;31.682
30.34514;-496	1691	16842;-297	-150	-49;58	33	-152;4125655.000;52.863;31.682
30.34913;-512	1671	16922;-298	-147	-46;38	-6	-250;4125655.000;52.863;31.682
30.35313;-516	1634	16858;-298	-147	-46;48	-32	-137;4125655.000;52.863;31.682
30.35713;-517	1674	16887;-298	-150	-45;19	-3	-213;4125655.000;52.863;31.682
30.36113;-545	1724	16867;-298	-150	-45;35	13	-149;4125655.000;52.863;31.682
30.36513;-486	1735	16903;-303	-149	-45;42	-32	-187;4125847.000;52.863;31.682
30.36912;-555	1691	16837;-303	-149	-45;16	19	-218;4125847.000;52.813;31.682
30.37312;-553	1768	16878;-295	-151	-43;-7	52	-118;4125847.000;52.813;31.682
30.37712;-524	1801	16875;-295	-151	-43;-35	58	-181;4125847.000;52.813;31.682
30.38112;-525	1675	16852;-299	-151	-49;-23	-32	-125;4125847.000;52.813;31.682
30.38511;-482	1729	16828;-299	-151	-49;-36	10	-191;4125847.000;52.813;31.682
30.38911;-545	1741	16839;-295	-152	-42;-19	-16	-144;4125847.000;52.813;31.682
30.39311;-468	1709	16808;-295	-152	-42;-26	-16	-144;4125847.000;52.813;31.682
30.39711;-484	1720	16890;-300	-147	-40;-39	38	-197;4125786.000;52.813;31.682
30.40111;-541	1714	16814;-300	-147	-40;-29	4	-156;4125786.000;52.813;31.682
30.40510;-483	1664	16887;-297	-151	-47;-64	10	-162;4125786.000;52.813;31.682
30.40910;-488	1671	16841;-297	-151	-47;-61	29	-119;4125786.000;52.813;31.682
30.41310;-456	1596	16804;-298	-149	-46;3	-41	-178;4125786.000;52.813;31.682
30.41710;-467	1608	16885;-298	-149	-46;19	7	-159;4125786.000;52.813;31.682
30.42109;-484	1586	16877;-295	-153	-41;13	65	-140;4125786.000;52.813;31.682
30.42509;-517	1705	16856;-295	-153	-41;38	-16	-194;4125786.000;52.813;31.682
30.42909;-515	1691	16911;-291	-151	-47;13	29	-168;4125828.000;52.813;31.682
30.43309;-489	1708	16899;-291	-151	-47;19	-3	-178;4125828.000;52.813;31.682
30.43709;-498	1752	16872;-297	-154	-40;42	-12	-200;4125828.000;52.813;31.682
30.44108;-490	1754	16824;-297	-154	-40;9	4	-143;4125828.000;52.813;31.682
30.44508;-488	1675	16920;-295	-146	-45;-10	13	-112;4125828.000;52.813;31.682
30.44908;-497	1720	16880;-295	-146	-45;3	7	-219;4125828.000;52.813;31.682
30.45308;-522	1773	16852;-301	-150	-45;3	-7	-118;4125828.000;52.813;31.682
30.45708;-536	1748	16826;-301	-150	-45;-42	29	-181;4125828.000;52.813;31.682
30.46107;-484	1761	16872;-295	-155	-42;-29	13	-131;4125859.000;52.813;31.682
30.46507;-505	1703	16865;-295	-155	-42;-52	7	-203;4125859.000;52.813;31.682
30.46907;-560	1779	16851;-295	-150	-49;-48	-32	-187;4125859.000;52.813;31.682
30.47307;-581	1736	16813;-295	-150	-49;-55	3	-127;4125859.000;52.813;31.682
30.47706;-535	1691	16860;-296	-150	-45;-61	23	-115;4125859.000;52.813;31.682
30.48106;-548	1675	16833;-296	-150	-45;-7	-19	-184;4125859.000;52.926;31.682
30.48506;-514	1662	16828;-303	-150	-43;6	-16	-178;4125859.000;52.926;31.682
30.48906;-481	1697	16854;-296	-155	-49;-19	13	-137;4125859.000;52.926;31.682
30.49306;-474	1703	16888;-296	-155	-49;-10	3	-194;4125874.000;52.926;31.682
30.49705;-510	1705	16910;-297	-158	-43;29	0	-150;4125874.000;52.926;31.682
30.50105;-515	1715	16866;-297	-158	-43;22	-48	-196;4125874.000;52.926;31.682
30.50505;-495	1701	16920;-291	-152	-47;3	36	-194;4125874.000;52.926;31.682
30.50905;-548	1729	16845;-291	-152	-47;13	36	-187;4125874.000;52.926;31.682
30.51304;-495	1706	16859;-301	-154	-51;6	32	-181;4125874.000;52.926;31.682
30.51704;-479	1757	16852;-301	-154	-51;-23	3	-165;4125874.000;52.926;31.682
30.52104;-481	1678	16853;-296	-145	-46;-19	32	-190;4125890.000;52.926;31.682
30.52504;-513	1683	16870;-296	-145	-46;9	17	-136;4125890.000;52.926;31.682
30.52904;-455	1706	16892;-295	-157	-46;13	-6	-227;4125890.000;52.926;31.682
30.53303;-517	1720	16915;-295	-157	-46;13	-3	-184;4125890.000;52.926;31.682
30.53703;-500	1689	16870;-301	-151	-51;35	7	-190;4125890.000;52.926;31.682
30.54103;-501	1692	16858;-301	-151	-51;-3	26	-161;4125890.000;52.926;31.682
30.54503;-484	1707	16849;-298	-149	-43;25	-32	-180;4125890.000;52.926;31.682
30.54902;-532	1677	16849;-298	-149	-43;42	-32	-240;4125890.000;52.926;31.682
30.55302;-480	1699	16905;-298	-152	-47;9	10	-161;4125980.000;52.926;31.682
30.55702;-394	1670	16857;-298	-152	-47;-32	-10	-227;4125980.000;52.926;31.682
30.56102;-511	1681	16849;-299	-148	-47;-23	13	-171;4125980.000;52.926;31.682
30.56502;-464	1761	16847;-299	-148	-47;-23	10	-199;4125980.000;52.926;31.720
30.56901;-503	1698	16814;-298	-155	-47;-19	10	-202;4125980.000;52.926;31.720
30.57301;-474	1632	16870;-298	-155	-47;-19	-9	-180;4125980.000;52.926;31.720
30.57701;-541	1691	16806;-296	-152	-45;-10	7	-205;4125980.000;52.926;31.720
30.58101;-557	1653	16848;-296	-152	-45;6	-9	-180;4125980.000;52.926;31.720
30.58500;-500	1676	16877;-291	-154	-45;0	36	-180;4126044.000;52.926;31.720
30.58900;-522	1732	16910;-291	-154	-45;19	23	-209;4126044.000;52.926;31.720
30.59300;-505	1663	16929;-295	-153	-44;-10	-41	-215;4126044.000;52.819;31.720
30.59700;-532	1692	16882;-295	-153	-44;12	-22	-155;4126044.000;52.819;31.720
30.60100;-509	1690	16857;-295	-154	-44;6	-22	-266;4126044.000;52.819;31.720
30.60499;-499	1643	16855;-295	-154	-44;-7	-9	-165;4126044.000;52.819;31.720
30.60899;-493	1703	16887;-296	-152	-46;-10	0	-269;4126044.000;52.819;31.720
30.61299;-535	1751	16920;-296	-152	-46;-26	-16	-190;4126044.000;52.819;31.720
30.61699;-510	1746	16910;-291	-153	-48;25	3	-146;4126053.000;52.819;31.720
30.62099;-516	1826	16864;-291	-153	-48;-35	-16	-253;4126053.000;52.819;31.720
30.62498;-430	1812	16889;-295	-152	-46;-26	-19	-150;4126053.000;52.819;31.720
30.62898;-498	1712	16847;-295	-152	-46;-29	-29	-253;4126053.000;52.819;31.720
30.63298;-545	1717	16877;-295	-150	-43;-39	16	-203;4126053.000;52.819;31.720
