Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
30.23620;-1992	5169	15708;-254	-10	-291;73	242	-268;4107273.000;52.937;31.936
30.24069;-2088	5251	15759;-254	-10	-291;17	333	-259;4107273.000;52.937;31.936
30.24519;-2099	5219	15824;-248	-10	-296;4	210	-262;4107273.000;52.937;31.936
30.24969;-2132	5245	15709;-248	-10	-296;54	242	-278;4107273.000;52.937;31.936
30.25419;-2123	5181	15730;-244	-15	-289;26	151	-233;4107273.000;52.937;31.936
30.25868;-1998	5122	15701;-244	-15	-289;70	194	-259;4107273.000;52.937;31.936
30.26318;-2079	5082	15662;-248	-11	-295;35	216	-198;4107294.000;52.937;31.936
30.26768;-2007	5134	15690;-248	-11	-295;89	194	-143;4107294.000;52.937;31.936
30.27218;-1979	5106	15671;-244	-11	-288;54	223	-143;4107294.000;52.937;31.936
30.27667;-1992	5134	15663;-244	-11	-288;39	161	-224;4107294.000;52.937;31.936
30.28117;-2019	5204	15750;-248	-15	-291;42	203	-106;4107294.000;52.937;31.936
30.28567;-1985	5283	15773;-248	-15	-291;77	190	-199;4107294.000;52.937;31.936
30.29017;-1939	5300	15715;-248	-13	-292;13	213	-209;4107294.000;52.937;31.936
30.29466;-1963	5294	15755;-248	-13	-292;-5	190	-231;4107294.000;52.937;31.936
30.29916;-1993	5259	15728;-247	-13	-295;-12	187	-218;4107316.000;52.937;31.936
30.30366;-1979	5221	15701;-247	-13	-295;39	245	-263;4107316.000;52.937;31.936
30.30816;-1987	5162	15606;-251	-14	-297;51	268	-173;4107316.000;52.934;31.936
30.31265;-2013	5150	15626;-251	-14	-297;54	203	-124;4107316.000;52.934;31.936
30.31715;-1948	5157	15684;-250	-14	-296;51	164	-185;4107316.000;52.934;31.936
30.32165;-1889	5162	15707;-250	-14	-296;121	190	-102;4107316.000;52.934;31.936
30.32615;-1915	5197	15735;-252	-14	-286;95	187	-92;4107316.000;52.934;31.936
30.33064;-1886	5318	15748;-252	-14	-286;83	174	-151;4107316.000;52.934;31.936
30.33514;-1983	5320	15794;-248	-12	-290;26	203	-90;4107316.000;52.934;31.936
30.33964;-1963	5272	15710;-248	-12	-290;39	239	-202;4107316.000;52.934;31.936
30.34414;-2035	5259	15699;-247	-9	-295;42	239	-256;4107316.000;52.934;31.936
30.34863;-2034	5222	15673;-247	-9	-295;26	210	-227;4107316.000;52.934;31.936
30.35313;-2008	5198	15702;-252	-10	-294;4	164	-224;4107316.000;52.934;31.936
30.35763;-2015	5135	15637;-252	-10	-294;45	216	-285;4107316.000;52.934;31.936
30.36213;-1982	5147	15645;-249	-14	-297;82	258	-119;4107316.000;52.934;31.936
30.36662;-2016	5143	15666;-249	-14	-297;102	193	-141;4107316.000;52.934;31.936
30.37112;-2028	5150	15745;-245	-13	-295;29	148	-199;4107285.000;52.934;31.936
30.37562;-1999	5179	15739;-245	-13	-295;45	216	-55;4107285.000;52.934;31.936
30.38012;-1950	5147	15747;-252	-7	-290;92	229	-108;4107285.000;52.934;31.936
30.38461;-2014	5166	15739;-252	-7	-290;86	223	-169;4107285.000;52.934;31.936
30.38911;-2020	5155	15816;-252	-15	-295;-27	216	-118;4107285.000;52.934;31.936
30.39361;-2000	5165	15704;-252	-15	-295;7	262	-115;4107285.000;52.934;31.936
30.39811;-2036	5130	15708;-245	-15	-291;17	177	-87;4107285.000;52.934;31.936
30.40261;-2019	5161	15750;-247	-11	-288;23	210	-199;4107280.000;52.934;31.936
30.40710;-2020	5150	15640;-247	-11	-288;-12	190	-96;4107280.000;52.934;31.936
30.41160;-1984	5099	15689;-252	-11	-292;45	141	-170;4107280.000;52.934;31.936
30.41610;-2032	5164	15775;-252	-11	-292;48	161	-147;4107280.000;52.934;31.936
30.42060;-1997	5206	15714;-250	-13	-293;32	220	-115;4107280.000;52.934;31.936
30.42509;-2043	5216	15774;-250	-13	-293;51	258	-92;4107280.000;52.934;31.936
30.42959;-2032	5294	15789;-249	-10	-291;20	210	-172;4107280.000;52.934;31.936
30.43409;-2039	5318	15760;-249	-10	-291;42	242	-157;4107280.000;52.934;31.936
30.43859;-1970	5323	15701;-251	-15	-287;42	138	-164;4107283.000;52.927;31.936
30.44308;-2025	5279	15665;-251	-15	-287;-21	229	-112;4107283.000;52.927;31.936
30.44758;-1949	5202	15680;-249	-10	-292;-5	112	-141;4107283.000;52.927;31.936
30.45208;-1977	5196	15655;-249	-10	-292;-6	155	-138;4107283.000;52.927;31.936
30.45658;-1946	5157	15656;-250	-20	-286;17	115	-179;4107283.000;52.927;31.936
30.46107;-1961	5196	15687;-250	-20	-286;-21	132	-135;4107283.000;52.927;31.936
30.46557;-2013	5217	15758;-250	-14	-288;54	236	-220;4107283.000;52.927;31.936
