Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
30.39611;-15160	5286	3848;70	31	154;-4910	2664	-6231;4100166.000;51.806;30.535
30.40061;-15079	5326	3765;69	37	165;-4965	2516	-6134;4100166.000;51.806;30.535
30.40510;-15000	5438	3660;69	37	165;-5074	2413	-6018;4100166.000;51.806;30.535
30.40960;-14842	5535	3607;79	34	161;-5161	2266	-5936;4100101.000;51.806;30.535
30.41410;-14815	5561	3531;79	34	161;-5240	2198	-5801;4100101.000;51.806;30.535
30.41860;-14805	5562	3486;73	34	163;-5330	2121	-5716;4100101.000;51.806;30.535
30.42309;-14748	5511	3514;73	34	163;-5392	2105	-5578;4100101.000;51.806;30.535
30.42759;-14909	5492	3571;73	28	157;-5501	2073	-5480;4100101.000;51.806;30.535
30.43209;-15053	5456	3630;73	28	157;-5562	2012	-5289;4100101.000;51.806;30.535
30.43659;-15156	5460	3727;75	38	166;-5581	1922	-5169;4100101.000;51.806;30.535
30.44108;-15299	5528	3687;75	38	166;-5639	1764	-4962;4100101.000;51.806;30.535
30.44558;-15520	5580	3699;78	27	167;-5729	1697	-4834;4100204.000;51.806;30.535
30.45008;-15612	5690	3704;78	27	167;-5821	1546	-4596;4100204.000;51.806;30.535
30.45458;-15691	5756	3688;76	30	172;-5898	1392	-4448;4100204.000;51.806;30.535
30.45907;-15797	5800	3687;76	30	172;-5976	1231	-4200;4100204.000;51.806;30.535
30.46357;-15900	5779	3576;79	21	167;-6040	1096	-4100;4100204.000;51.806;30.535
30.46807;-15939	5833	3538;79	21	167;-6200	929	-3780;4100204.000;51.806;30.535
30.47257;-15986	5810	3408;82	28	173;-6290	810	-3673;4100204.000;51.806;30.497
30.47706;-16079	5859	3241;82	28	173;-6374	640	-3340;4100204.000;51.806;30.497
30.48156;-16158	5872	3114;82	26	172;-6447	515	-3262;4100164.000;51.806;30.497
30.48606;-16224	5855	2901;82	26	172;-6483	338	-3080;4100164.000;51.806;30.497
30.49056;-16228	5829	2799;88	28	175;-6543	184	-2728;4100164.000;51.806;30.497
30.49505;-16250	5792	2642;88	28	175;-6531	-22	-2621;4100164.000;51.806;30.497
30.49955;-16308	5754	2454;85	28	177;-6547	-189	-2333;4100164.000;51.806;30.497
30.50405;-16200	5720	2236;85	28	177;-6518	-334	-2176;4100164.000;51.836;30.497
30.50855;-16201	5689	1976;80	21	176;-6444	-465	-1890;4100164.000;51.836;30.497
30.51304;-16189	5767	1769;80	21	176;-6367	-636	-1708;4100164.000;51.836;30.497
30.51754;-16184	5682	1454;86	20	183;-6293	-832	-1435;4100135.000;51.836;30.497
30.52204;-16129	5796	1232;86	20	183;-6178	-970	-1219;4100135.000;51.836;30.497
30.52654;-16080	5730	1004;87	28	183;-6008	-1111	-930;4100135.000;51.836;30.497
30.53103;-16107	5693	696;87	28	183;-5860	-1175	-688;4100135.000;51.836;30.497
30.53553;-16134	5626	372;88	27	183;-5629	-1278	-346;4100135.000;51.836;30.497
30.54003;-16193	5584	57;88	27	183;-5392	-1384	-180;4100135.000;51.836;30.497
30.54453;-16241	5508	-308;85	26	183;-5122	-1439	109;4100135.000;51.836;30.497
30.54902;-16344	5380	-645;85	26	183;-4897	-1477	439;4100135.000;51.836;30.497
30.55352;-16470	5335	-905;87	24	183;-4544	-1506	715;4100111.000;51.836;30.497
30.55802;-16537	5159	-1214;87	24	183;-4211	-1522	960;4100111.000;51.836;30.497
30.56252;-16674	5062	-1489;82	25	190;-3874	-1574	1295;4100111.000;51.836;30.497
30.56701;-16896	4941	-1770;82	25	190;-3505	-1542	1575;4100111.000;51.836;30.497
30.57151;-17154	4730	-2155;90	30	187;-3072	-1368	1886;4100111.000;51.836;30.497
30.57601;-17387	4660	-2353;90	30	187;-2615	-1240	2118;4100111.000;51.836;30.497
30.58051;-17757	4595	-2481;86	28	191;-2106	-1114	2344;4100111.000;51.836;30.497
30.58500;-18347	4595	-2456;86	28	191;-1605	-951	2563;4100111.000;51.836;30.497
30.58950;-18935	4664	-1944;84	29	188;-1114	-886	2739;4100111.000;51.836;30.497
30.59400;-19363	4737	-2407;84	29	188;-694	-1024	3006;4100111.000;51.836;30.497
30.59850;-19689	5046	-2179;80	29	185;-219	-1159	3226;4100111.000;51.836;30.516
30.60299;-19808	5295	-2107;80	29	185;176	-1314	3549;4100111.000;51.836;30.516
30.60749;-19915	5640	-2067;86	31	189;516	-1407	3778;4100111.000;51.836;30.516
30.61199;-20045	5898	-1831;80	32	190;760	-1465	4045;4100111.000;51.836;30.516
30.61649;-20065	6207	-1661;80	32	190;991	-1593	4258;4100111.000;51.836;30.516
30.62099;-19961	6394	-1566;83	28	190;1222	-1657	4503;4100111.000;51.836;30.516
30.62548;-19829	6608	-1334;83	28	190;1255	-1750	4729;4100107.000;51.836;30.516
30.62998;-19445	6811	-1364;73	31	188;1280	-1831	4732;4100107.000;51.673;30.516
30.63448;-18914	7011	-1234;73	31	188;1335	-1815	4902;4100107.000;51.673;30.516
30.63898;-18603	7177	-1309;81	30	179;1331	-1651	4959;4100107.000;51.673;30.516
30.64347;-18244	7319	-1262;81	30	179;1322	-1480	5075;4100107.000;51.673;30.516
30.64797;-17976	7481	-1322;79	31	186;1190	-1240	5106;4100107.000;51.673;30.516
30.65247;-17823	7721	-1305;79	31	186;991	-983	5103;4100107.000;51.673;30.516
30.65697;-17622	8111	-1214;78	35	184;523	-616	5146;4100107.000;51.673;30.516
30.66146;-17464	8524	-1171;78	35	184;51	-424	5256;4100013.000;51.673;30.516
30.66596;-17315	8933	-1178;74	38	186;-597	-350	5246;4100013.000;51.673;30.516
30.67046;-16957	9259	-1197;74	38	186;-1415	-234	5425;4100013.000;51.673;30.516
30.67496;-16537	9518	-1335;73	44	189;-2327	-247	5470;4100013.000;51.673;30.516
30.67945;-15994	9634	-1232;73	44	189;-3299	-305	5719;4100013.000;51.673;30.516
30.68395;-15194	9545	-1274;74	44	189;-4445	-423	5916;4100013.000;51.673;30.516
30.68845;-14455	9296	-1605;74	44	189;-5530	-468	6045;4100013.000;51.673;30.516
30.69295;-13826	8983	-1899;73	50	191;-6528	-324	6182;4100013.000;51.673;30.516
30.69744;-13217	8629	-1945;73	50	191;-7548	52	6317;4099976.000;51.673;30.516
30.70194;-12883	8300	-2238;73	46	187;-8498	476	6452;4099976.000;51.673;30.516
30.70644;-12867	8108	-2519;73	46	187;-9380	961	6531;4099976.000;51.673;30.516
30.71094;-13104	8036	-2724;65	57	193;-10369	1539	6688;4099976.000;51.673;30.516
30.71543;-13596	8125	-2827;65	57	193;-11187	2044	6817;4099976.000;51.673;30.516
30.71993;-14250	8202	-2914;59	52	196;-12031	2391	6986;4099976.000;51.673;30.516
30.72443;-14856	8262	-3104;59	52	196;-12862	2674	7011;4099976.000;51.673;30.516
30.72893;-15659	8449	-3121;63	56	204;-13709	2783	7061;4099976.000;51.673;30.516
30.73342;-16255	8488	-3154;63	56	204;-14524	2805	7093;4100033.000;51.673;30.516
30.73792;-16962	8508	-3124;62	53	205;-15336	2626	7193;4100033.000;51.673;30.516
30.74242;-17503	8382	-3124;62	53	205;-16093	2552	7162;4100033.000;51.673;30.516
30.74692;-17950	8281	-3071;48	59	214;-16713	2442	7231;4100033.000;51.673;30.516
30.75141;-18580	8106	-2994;48	59	214;-17313	2099	7159;4100033.000;51.673;30.516
30.75591;-19078	8017	-2991;57	62	211;-17746	2047	7181;4100033.000;51.703;30.516
30.76041;-19643	7889	-2746;57	62	211;-18131	1819	7039;4100033.000;51.703;30.516
30.76491;-20207	7788	-2871;48	55	222;-18311	1533	6996;4100033.000;51.703;30.516
30.76940;-20553	7573	-2754;48	55	222;-18472	1205	6995;4100062.000;51.703;30.516
30.77390;-20837	7584	-2810;46	63	226;-18568	967	6885;4100062.000;51.703;30.516
30.77840;-21272	7613	-2746;46	63	226;-18606	666	6804;4100062.000;51.703;30.516
30.78290;-21391	7697	-2890;35	67	238;-18702	267	6707;4100062.000;51.703;30.516
30.78739;-21363	7694	-2943;35	67	238;-18754	-234	6625;4100062.000;51.703;30.516
30.79189;-21165	7643	-3182;32	69	237;-18795	-751	6625;4100062.000;51.703;30.516
30.79639;-20832	7315	-3366;32	69	237;-18728	-1262	6543;4100062.000;51.703;30.516
30.80089;-20449	6937	-3479;25	77	239;-18574	-1725	6644;4100062.000;51.703;30.516
30.80538;-19934	6616	-3474;25	77	239;-18192	-1969	6751;4100080.000;51.703;30.516
30.80988;-19505	6176	-3606;25	67	241;-17727	-2287	6870;4100080.000;51.703;30.516
30.81438;-18963	5931	-3649;25	67	241;-17393	-2489	7008;4100080.000;51.703;30.516
30.81888;-18469	5706	-3652;20	80	251;-16979	-2701	7149;4100080.000;51.703;30.516
30.82337;-18091	5575	-3834;17	78	249;-16498	-2856	7344;4100080.000;51.703;30.516
30.82787;-17927	5553	-3750;17	78	249;-16017	-2901	7501;4100080.000;51.703;30.516
30.83237;-17942	5386	-3752;2	75	256;-15567	-2968	7717;4100080.000;51.703;30.516
30.83687;-17940	5339	-3678;2	75	256;-15067	-3090	7912;4100124.000;51.703;30.516
30.84136;-17920	5236	-3482;10	80	252;-14624	-3212	8154;4100124.000;51.703;30.516
30.84586;-17975	5146	-3408;10	80	252;-14174	-3367	8314;4100124.000;51.703;30.516
30.85036;-17947	5052	-3461;-4	80	253;-13690	-3479	8575;4100124.000;51.703;30.516
30.85486;-17971	4983	-3351;-4	80	253;-13196	-3697	8766;4100124.000;51.703;30.516
30.85935;-17990	4901	-3272;-10	85	257;-12711	-3768	9033;4100124.000;51.703;30.516
30.86385;-17974	4823	-3153;-10	85	257;-12243	-3845	9253;4100124.000;51.703;30.516
30.86835;-18077	4791	-3055;-17	84	256;-11742	-3923	9478;4100124.000;51.703;30.516
30.87285;-18219	4658	-3059;-17	84	256;-11242	-3942	9647;4100204.000;51.703;30.516
30.87734;-18254	4593	-3099;-20	89	258;-10606	-4073	9911;4100204.000;51.703;30.516
30.88184;-18222	4501	-3201;-20	89	258;-10096	-4228	10012;4100204.000;51.909;30.516
30.88634;-18226	4497	-3244;-25	93	254;-9621	-4279	10241;4100204.000;51.909;30.516
30.89084;-18079	4461	-3214;-25	93	254;-9210	-4369	10345;4100204.000;51.909;30.516
