Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
30.33664;12743	-5154	-309;-169	-391	-186;-9325	4100	17066;4107331.000;53.426;29.716
30.34114;12590	-5157	-195;-169	-391	-186;-8763	3831	16906;4107331.000;53.426;29.716
30.34564;12292	-5051	-203;-168	-388	-190;-8216	3555	16566;4107331.000;53.426;29.716
30.35013;12043	-5093	-164;-168	-388	-190;-7679	3261	16265;4107331.000;53.426;29.716
30.35463;11860	-4994	-150;-162	-383	-189;-7116	2924	15948;4107331.000;53.426;29.716
30.35913;11555	-4857	-129;-162	-383	-189;-6550	2577	15599;4107331.000;53.426;29.679
30.36363;11400	-4868	-47;-151	-383	-189;-6032	2373	15134;4107334.000;53.426;29.679
30.36812;11278	-4814	-45;-151	-383	-189;-5538	2114	14778;4107334.000;53.426;29.679
30.37262;11131	-4716	-15;-148	-386	-189;-4966	1806	14246;4107334.000;53.426;29.679
30.37712;11008	-4601	-17;-148	-386	-189;-4479	1543	13788;4107334.000;53.426;29.679
30.38162;10883	-4498	-19;-138	-382	-193;-4042	1346	13288;4107334.000;53.426;29.679
30.38611;10751	-4454	17;-138	-382	-193;-3527	1174	12654;4107334.000;53.426;29.679
30.39061;10573	-4400	189;-134	-372	-184;-3156	934	12100;4107334.000;53.380;29.679
30.39511;10347	-4253	122;-134	-372	-184;-2829	766	11541;4107334.000;53.380;29.679
30.39961;10137	-4100	191;-125	-376	-190;-2468	558	10778;4107328.000;53.380;29.679
30.40410;9914	-4063	225;-125	-376	-190;-2157	348	10080;4107328.000;53.380;29.679
30.40860;9655	-3914	306;-123	-376	-193;-1902	128	9343;4107328.000;53.380;29.679
30.41310;9516	-3780	386;-123	-376	-193;-1557	-83	8481;4107328.000;53.380;29.679
30.41760;9463	-3736	560;-120	-371	-186;-1296	-443	7609;4107328.000;53.380;29.679
30.42209;9356	-3642	626;-120	-371	-186;-1025	-712	6745;4107328.000;53.380;29.679
30.42659;9313	-3623	748;-120	-370	-196;-758	-1007	5751;4107328.000;53.380;29.679
30.43109;9470	-3703	804;-120	-370	-196;-551	-1282	4838;4107328.000;53.380;29.679
30.43559;9555	-3797	939;-115	-367	-187;-318	-1548	3865;4107318.000;53.380;29.679
30.44008;9663	-3899	1184;-115	-367	-187;-80	-1814	2801;4107318.000;53.380;29.679
30.44458;9755	-3959	1287;-113	-365	-192;134	-2027	1796;4107318.000;53.380;29.679
30.44908;9850	-4073	1409;-113	-365	-192;395	-2199	700;4107318.000;53.380;29.679
30.45358;9954	-4247	1527;-110	-365	-184;674	-2374	-344;4107318.000;53.380;29.679
30.45807;10059	-4312	1667;-110	-365	-184;920	-2617	-1327;4107318.000;53.380;29.679
30.46257;10174	-4483	1887;-119	-368	-187;1337	-2844	-2493;4107318.000;53.380;29.679
30.46707;10235	-4621	2031;-119	-368	-187;1680	-3012	-3501;4107356.000;53.380;29.679
30.47157;10447	-4722	2084;-114	-371	-189;2086	-3242	-4574;4107356.000;53.380;29.679
30.47606;10693	-4803	2190;-114	-371	-189;2437	-3550	-5705;4107356.000;53.380;29.679
30.48056;11130	-5009	2177;-119	-375	-188;2865	-3842	-6810;4107356.000;53.380;29.679
30.48506;11616	-5167	2135;-119	-375	-188;3292	-4140	-7872;4107356.000;53.380;29.642
30.48956;12357	-5395	2230;-116	-375	-186;3802	-4477	-9172;4107356.000;53.380;29.642
30.49405;13111	-5537	2233;-116	-375	-186;4326	-4811	-10322;4107356.000;53.380;29.642
