Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
0.00450;-12035	-453	2632;50	-24	-28;1971	-3624	500;4082566.000;53.992;30.172
0.00850;-12026	-529	2557;55	-29	-31;2321	-3298	392;4082566.000;53.992;30.172
0.01250;-11921	-660	2505;55	-29	-31;2770	-2980	377;4082566.000;53.992;30.172
0.01650;-11951	-755	2554;52	-29	-33;3296	-2588	364;4082566.000;53.992;30.172
0.02050;-11964	-871	2555;52	-29	-33;3780	-2168	273;4082566.000;53.992;30.153
0.02450;-11996	-834	2571;56	-30	-29;4264	-1675	223;4082566.000;53.992;30.153
0.02850;-12199	-838	2544;56	-30	-29;4787	-1151	95;4082601.000;53.992;30.153
0.03250;-12436	-682	2667;53	-33	-30;5338	-740	-6;4082601.000;53.992;30.153
0.03700;-12635	-735	2646;53	-33	-30;6044	-377	-81;4082601.000;53.992;30.153
0.04150;-12920	-924	2761;47	-31	-35;6740	-5	-66;4082601.000;53.992;30.153
0.04600;-13100	-1052	2775;47	-31	-35;7670	406	-13;4082601.000;54.039;30.153
0.05050;-13337	-1206	2836;50	-25	-30;8638	797	3;4082601.000;54.039;30.153
0.05500;-13706	-1393	2860;50	-25	-30;9963	1196	114;4082601.000;54.039;30.153
0.05950;-13922	-1595	2903;43	-26	-36;11262	1456	183;4082601.000;54.039;30.153
0.06400;-14223	-1704	2787;43	-26	-36;12657	1697	327;4082598.000;54.039;30.153
0.06850;-14294	-1886	2711;49	-32	-36;14170	1880	531;4082598.000;54.039;30.153
0.07300;-14407	-1895	2623;49	-32	-36;15720	1946	732;4082598.000;54.039;30.153
0.07750;-14568	-1862	2705;39	-23	-43;17381	1914	967;4082598.000;54.039;30.153
0.08200;-14490	-1938	2384;37	-28	-42;19283	1923	1287;4082598.000;54.039;30.153
0.08650;-14401	-1830	2158;37	-28	-42;20966	1936	1654;4082598.000;54.039;30.153
0.09100;-14231	-1438	2256;31	-27	-43;22153	2111	1677;4082598.000;54.039;30.153
0.09550;-14192	-667	1924;31	-27	-43;22082	2644	1843;4082598.000;54.039;30.153
0.10000;-14225	579	1176;24	-25	-47;21540	3212	1357;4082496.000;54.039;30.153
0.10450;-14367	1948	814;24	-25	-47;20915	3447	1005;4082496.000;54.039;30.153
0.10900;-14484	2745	444;20	-22	-57;20325	3339	756;4082496.000;54.039;30.153
0.11350;-14555	2764	226;20	-22	-57;19895	3149	499;4082496.000;54.039;30.153
0.11800;-14377	2416	-120;11	-24	-52;19690	3050	546;4082496.000;54.039;30.153
0.12250;-14173	2059	-368;11	-24	-52;19642	2966	254;4082496.000;54.039;30.153
0.12700;-14022	1809	-632;5	-18	-58;19764	3079	333;4082496.000;54.039;30.153
0.13150;-13988	1767	-898;5	-18	-58;20149	3191	210;4082438.000;54.039;30.153
0.13600;-14064	1834	-1053;1	-23	-53;20694	3348	311;4082438.000;54.039;30.153
0.14050;-14164	1899	-1226;1	-23	-53;21383	3521	417;4082438.000;54.039;30.153
0.14500;-14255	2019	-1346;-8	-23	-62;22105	3633	547;4082438.000;54.039;30.153
0.14950;-14328	1940	-1449;-8	-23	-62;22788	3807	622;4082438.000;54.039;30.153
0.15400;-14484	1853	-1597;-19	-14	-60;23554	3957	720;4082438.000;54.039;30.153
0.15850;-14543	1844	-1563;-19	-14	-60;24260	4243	694;4082438.000;54.039;30.153
0.16300;-14532	1928	-1350;-23	-24	-63;24661	4635	804;4082438.000;54.039;30.153
0.16750;-14771	2225	-1542;-23	-24	-63;24481	5319	632;4082420.000;54.039;30.153
0.17200;-15199	2825	-1702;-32	-15	-64;24176	5871	186;4082420.000;53.932;30.153
0.17650;-15780	3179	-1575;-32	-15	-64;24084	6134	-87;4082420.000;53.932;30.153
0.18100;-16316	3233	-1350;-39	-15	-67;24035	6233	-273;4082420.000;53.932;30.153
0.18550;-16760	3017	-1191;-39	-15	-67;23990	6304	-386;4082420.000;53.932;30.153
0.19000;-17179	2657	-885;-48	-18	-62;24064	6326	-480;4082420.000;53.932;30.153
0.19450;-17423	2439	-699;-48	-18	-62;24276	6278	-643;4082420.000;53.932;30.153
0.19900;-17607	2203	-610;-55	-8	-67;24574	6294	-916;4082420.000;53.932;30.153
0.20350;-17870	2118	-440;-55	-8	-67;25196	6400	-989;4082506.000;53.932;30.153
0.20800;-18162	2070	-264;-63	-12	-56;25803	6464	-1133;4082506.000;53.932;30.153
0.21250;-18385	1964	-171;-63	-12	-56;26454	6468	-1102;4082506.000;53.932;30.153
0.21700;-18647	2045	-3;-70	-11	-66;27098	6475	-1283;4082506.000;53.932;30.153
0.22150;-18742	2163	141;-70	-11	-66;27794	6443	-1462;4082506.000;53.932;30.153
0.22600;-19002	2324	100;-76	-3	-55;28252	6443	-1594;4082506.000;53.932;30.153
0.23050;-19358	2569	10;-76	-3	-55;28544	6414	-1939;4082506.000;53.932;30.153
0.23500;-19498	2823	-151;-86	-5	-62;28926	6327	-2162;4082506.000;53.932;30.153
0.23950;-19777	2927	-374;-86	-5	-62;29256	6285	-2466;4082553.000;53.932;30.153
0.24400;-20199	3049	-629;-97	-5	-57;29705	6308	-2774;4082553.000;53.932;30.153
0.24850;-20694	3137	-1132;-97	-5	-57;30061	6385	-3185;4082553.000;53.932;30.153
0.25300;-21239	3385	-1482;-103	3	-57;30308	6333	-3596;4082553.000;53.932;30.153
0.25750;-21730	3602	-1765;-103	3	-57;30430	6356	-4014;4082553.000;53.932;30.153
0.26200;-22234	3855	-2307;-111	4	-52;30594	6330	-4309;4082553.000;53.932;30.153
0.26650;-22829	4125	-2598;-111	4	-52;30716	5884	-4629;4082553.000;53.932;30.153
0.27100;-23142	4325	-3030;-124	3	-51;30902	5434	-4900;4082553.000;53.932;30.153
0.27550;-23348	4461	-3198;-124	3	-51;31033	5030	-5182;4082589.000;53.932;30.153
0.28000;-23339	4837	-3496;-127	4	-49;31039	4715	-5402;4082589.000;53.932;30.153
0.28450;-23443	4966	-3648;-127	4	-49;31258	4307	-5608;4082589.000;53.932;30.153
0.28900;-23350	4881	-3531;-135	11	-50;31581	3839	-5646;4082589.000;53.932;30.153
0.29350;-23007	4835	-3425;-135	11	-50;32098	3299	-5718;4082589.000;53.932;30.153
0.29800;-22709	4755	-3269;-146	10	-38;32552	2708	-5778;4082589.000;53.976;30.153
0.30250;-22093	4983	-3210;-146	10	-38;32745	2183	-5803;4082589.000;53.976;30.153
0.30700;-21364	5532	-3030;-149	12	-40;32718	1638	-5863;4082589.000;53.976;30.153
0.31150;-20613	6166	-2644;-161	9	-41;32691	1304	-5988;4082755.000;53.976;30.153
0.31600;-19881	6793	-2395;-161	9	-41;32585	990	-6029;4082755.000;53.976;30.153
0.32050;-19206	7225	-1952;-169	11	-33;32332	656	-6091;4082755.000;53.976;30.153
0.32500;-18562	7478	-1537;-169	11	-33;31857	390	-6082;4082755.000;53.976;30.153
0.32950;-17950	7775	-1099;-180	13	-29;31290	207	-6161;4082755.000;53.976;30.153
0.33400;-17371	8060	-593;-180	13	-29;30757	37	-6186;4082755.000;53.976;30.153
0.33850;-16854	8093	-128;-176	15	-26;30289	-8	-6179;4082755.000;53.976;30.153
0.34300;-16047	8028	673;-176	15	-26;30151	419	-6142;4082755.000;53.976;30.153
0.34750;-16738	7591	-37;-188	22	-25;30154	586	-6085;4082811.000;53.976;30.153
0.35200;-16215	7717	1052;-188	22	-25;29862	-573	-5844;4082811.000;53.976;30.153
0.35650;-15837	8032	1389;-197	20	-20;29372	-470	-5691;4082811.000;53.976;30.153
0.36100;-15531	8682	1933;-197	20	-20;28628	-445	-5634;4082811.000;53.976;30.153
0.36550;-15260	9146	2288;-197	16	-12;27849	-487	-5392;4082811.000;53.976;30.153
0.37000;-15082	9419	2199;-197	16	-12;26983	-400	-5254;4082811.000;53.976;30.153
0.37450;-15092	9593	2207;-205	16	-8;26264	-564	-4955;4082811.000;53.976;30.153
