Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
0.00450;15056	-4080	2134;105	-369	184;-2164	-4095	-9579;4090596.000;51.040;30.611
0.00850;15345	-4331	2231;105	-369	184;-2372	-4001	-9249;4090596.000;51.040;30.611
0.01250;15702	-4530	2149;106	-367	185;-2603	-3873	-8935;4090596.000;51.040;30.611
0.01650;16019	-4573	2011;106	-367	185;-2754	-3761	-8687;4090596.000;51.040;30.611
0.02050;16339	-4537	1875;104	-370	187;-2889	-3648	-8443;4090596.000;51.040;30.611
0.02450;16528	-4460	1733;104	-370	187;-3081	-3475	-8248;4090596.000;51.040;30.631
0.02850;16615	-4410	1604;102	-371	196;-3261	-3273	-8082;4090619.000;51.040;30.631
0.03250;16656	-4389	1620;100	-377	193;-3482	-3093	-8028;4090619.000;51.040;30.631
0.03700;16485	-4344	1616;100	-377	193;-3739	-2955	-7906;4090619.000;51.040;30.631
0.04150;16267	-4464	1692;96	-379	191;-3921	-2868	-7746;4090619.000;51.040;30.631
0.04600;16129	-4580	1891;96	-379	191;-4117	-2842	-7727;4090619.000;51.040;30.631
0.05050;16042	-4656	2069;90	-376	201;-4319	-2823	-7621;4090619.000;50.900;30.631
0.05500;16017	-4687	2162;90	-376	201;-4541	-2884	-7580;4090619.000;50.900;30.631
0.05950;15967	-4782	2233;88	-378	196;-4714	-2990	-7419;4090619.000;50.900;30.631
0.06400;16096	-4800	2441;88	-378	196;-4989	-3112	-7438;4090545.000;50.900;30.631
0.06850;16131	-4761	2550;94	-384	195;-5268	-3164	-7598;4090545.000;50.900;30.631
0.07300;16218	-4784	2628;94	-384	195;-5650	-3128	-7454;4090545.000;50.900;30.631
0.07750;16056	-4777	2734;81	-387	208;-6089	-3115	-7557;4090545.000;50.900;30.631
0.08200;15675	-4782	2817;81	-387	208;-6570	-3035	-7489;4090545.000;50.900;30.631
0.08650;15274	-4797	2953;78	-388	204;-7112	-3096	-7504;4090545.000;50.900;30.631
0.09100;14907	-4778	2905;78	-388	204;-7735	-3215	-7350;4090545.000;50.900;30.631
0.09550;14646	-4743	2802;75	-387	200;-8305	-3443	-7332;4090545.000;50.900;30.631
0.10000;14475	-4792	2668;75	-387	200;-8847	-3674	-7121;4090654.000;50.900;30.631
0.10450;14292	-4783	2617;71	-387	209;-9393	-3825	-7080;4090654.000;50.900;30.631
0.10900;14240	-4970	2611;71	-387	209;-9909	-4018	-6901;4090654.000;50.900;30.631
0.11350;14317	-5097	2522;67	-391	214;-10354	-4159	-6810;4090654.000;50.900;30.631
0.11800;14422	-5258	2538;67	-391	214;-10723	-4332	-6597;4090654.000;50.900;30.631
0.12250;14593	-5532	2423;67	-386	215;-10970	-4548	-6418;4090654.000;50.900;30.631
0.12700;14659	-5760	2493;67	-386	215;-11140	-4692	-6243;4090654.000;50.900;30.631
0.13150;14880	-6007	2567;59	-388	220;-11131	-4795	-6118;4090654.000;50.900;30.631
0.13600;15248	-6260	2714;59	-388	220;-11044	-4987	-5961;4090667.000;50.900;30.631
0.14050;15597	-6558	2749;60	-389	224;-10858	-5222	-5844;4090667.000;50.900;30.631
0.14500;16058	-6816	2805;60	-389	224;-10538	-5389	-5728;4090667.000;50.900;30.631
0.14950;16594	-7030	2682;53	-393	236;-10066	-5424	-5536;4090667.000;50.900;30.669
0.15400;17043	-7235	2574;53	-393	236;-9524	-5469	-5426;4090667.000;50.900;30.669
0.15850;17375	-7445	2474;52	-391	230;-8992	-5264	-5304;4090667.000;50.900;30.669
0.16300;17486	-7651	2488;52	-391	230;-8337	-5151	-5207;4090667.000;50.900;30.669
0.16750;17439	-7845	2490;46	-385	237;-7613	-5035	-5150;4090660.000;50.900;30.669
0.17200;17453	-8045	2424;46	-385	237;-6820	-5019	-5037;4090660.000;50.900;30.669
0.17650;17546	-8223	2370;42	-393	240;-5974	-5042	-4930;4090660.000;50.976;30.669
0.18100;17720	-8291	2274;42	-393	240;-5070	-5029	-4911;4090660.000;50.976;30.669
0.18550;17847	-8342	2403;42	-384	244;-4242	-5077	-4761;4090660.000;50.976;30.669
0.19000;18129	-8300	2307;42	-384	244;-3437	-5055	-4717;4090660.000;50.976;30.669
0.19450;18341	-8185	2222;40	-389	237;-2703	-5029	-4554;4090660.000;50.976;30.669
0.19900;18578	-7959	2245;40	-389	237;-2135	-4929	-4401;4090660.000;50.976;30.669
0.20350;18652	-7634	2259;41	-391	249;-1577	-4683	-4197;4090814.000;50.976;30.669
0.20800;18628	-7390	2289;41	-391	249;-1195	-4541	-4056;4090814.000;50.976;30.669
0.21250;18392	-7294	2510;30	-391	248;-887	-4480	-3729;4090814.000;50.976;30.669
0.21700;18207	-7195	2628;30	-391	248;-599	-4480	-3543;4090814.000;50.976;30.669
0.22150;18188	-7112	2873;30	-387	248;-333	-4644	-3270;4090814.000;50.976;30.669
0.22600;18452	-7023	3028;30	-387	248;-121	-4853	-2981;4090814.000;50.976;30.669
0.23050;18948	-6976	3111;28	-388	252;104	-5113	-2620;4090814.000;50.976;30.669
0.23500;19621	-7010	3317;28	-388	252;331	-5199	-2401;4090814.000;50.976;30.669
0.23950;20096	-7082	3502;29	-383	250;546	-5183	-2037;4090952.000;50.976;30.669
0.24400;20550	-7058	3808;30	-389	252;748	-5109	-1870;4090952.000;50.976;30.669
0.24850;20871	-7117	4307;30	-389	252;995	-5045	-1516;4090952.000;50.976;30.669
0.25300;21186	-7286	4873;29	-385	257;1274	-5035	-1346;4090952.000;50.976;30.669
0.25750;21715	-7412	5430;29	-385	257;1662	-5103	-982;4090952.000;50.976;30.669
0.26200;22253	-7628	5709;32	-384	253;2063	-5068	-747;4090952.000;50.976;30.669
0.26650;22798	-7811	5850;32	-384	253;2461	-4888	-411;4090952.000;50.976;30.669
0.27100;23260	-7869	5940;23	-387	255;2894	-4602	-148;4090952.000;50.976;30.669
0.27550;23402	-8038	5913;23	-387	255;3349	-4101	185;4090995.000;50.976;30.669
0.28000;23340	-8130	6033;28	-387	254;3801	-3475	483;4090995.000;50.976;30.669
0.28450;22855	-8355	5996;28	-387	254;4295	-2843	900;4090995.000;50.976;30.669
