Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
0.00450;14247	-3651	5553;-166	-400	-27;-1803	-695	2086;4122888.000;52.219;31.758
0.00850;14613	-3625	5526;-166	-400	-27;-2082	-781	2042;4122888.000;52.219;31.758
0.01250;15057	-4253	5709;-162	-398	-32;-2249	-875	2104;4122888.000;52.219;31.758
0.01650;15702	-5053	5888;-162	-398	-32;-2380	-1010	2054;4122888.000;52.219;31.758
0.02050;16317	-5626	6248;-157	-405	-27;-2544	-1112	2164;4122888.000;52.219;31.758
0.02450;16816	-6078	6771;-157	-405	-27;-2801	-1267	2117;4122888.000;52.219;31.758
0.02850;17343	-6323	7311;-155	-400	-22;-3067	-1504	2145;4122845.000;52.219;31.758
0.03250;17841	-6706	7935;-155	-400	-22;-3568	-1697	2101;4122845.000;52.219;31.758
0.03700;18573	-6832	8474;-155	-404	-26;-4097	-1764	2051;4122845.000;52.219;31.758
0.04150;19203	-7128	9109;-155	-404	-26;-4601	-1723	1957;4122845.000;52.219;31.758
0.04600;19818	-7743	9334;-158	-405	-34;-4604	-1443	1878;4122845.000;52.219;31.758
0.05050;20019	-8493	9303;-158	-405	-34;-4418	-1283	1737;4122845.000;52.063;31.758
0.05500;20124	-9237	9164;-153	-406	-34;-3911	-1019	1568;4122845.000;52.063;31.758
0.05950;19693	-9937	8486;-153	-406	-34;-2891	-778	1433;4122845.000;52.063;31.758
0.06400;19055	-10156	7893;-156	-404	-30;-2114	-633	1395;4122842.000;52.063;31.758
0.06850;18265	-9865	7433;-156	-404	-30;-1382	-437	1449;4122842.000;52.063;31.758
0.07300;17418	-9385	6794;-153	-404	-31;-641	-332	1602;4122842.000;52.063;31.758
0.07750;16553	-9000	6284;-153	-404	-31;-86	-251	1788;4122842.000;52.063;31.758
0.08200;15832	-8624	5793;-145	-407	-32;392	-155	1941;4122842.000;52.063;31.758
0.08650;15194	-8367	5258;-153	-407	-25;851	-10	2211;4122842.000;52.063;31.758
0.09100;14685	-8262	4877;-153	-407	-25;1140	28	2515;4122842.000;52.063;31.758
