Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
30.37762;-22909	-2930	8844;-258	78	149;1714	6177	1557;4090068.000;51.709;29.809
30.38162;-23064	-2641	9001;-259	86	147;1845	5997	1676;4090158.000;51.709;29.809
30.38561;-23082	-2528	9151;-259	86	147;1871	5669	1767;4090158.000;51.709;29.809
30.38961;-22966	-2580	9243;-262	85	149;1929	5248	1786;4090158.000;51.709;29.809
30.39361;-22698	-2531	9114;-262	85	149;1996	4722	2027;4090158.000;51.709;29.809
30.39761;-22339	-2160	8876;-262	82	148;1871	4131	2156;4090158.000;51.709;29.809
30.40161;-22022	-1023	8607;-262	82	148;1772	3453	2235;4090158.000;51.709;29.809
30.40560;-21617	504	8486;-260	81	153;1653	2744	2376;4090158.000;51.709;29.809
30.40960;-21178	1936	8451;-260	81	153;1461	1925	2341;4090158.000;51.709;29.809
30.41360;-20519	2933	8052;-266	82	155;1275	1280	2175;4090134.000;51.709;29.809
30.41760;-19880	3101	7880;-266	82	155;996	641	1736;4090134.000;51.709;29.809
30.42159;-19052	2936	7705;-264	78	157;403	-27	1386;4090134.000;51.709;29.809
30.42559;-18355	2532	7563;-264	81	156;-338	-731	1003;4090134.000;51.709;29.809
30.42959;-17698	2211	7426;-264	81	156;-1092	-1552	693;4090134.000;51.709;29.809
30.43359;-16912	2097	7159;-263	83	156;-1749	-2204	780;4090134.000;51.709;29.809
30.43759;-16151	2175	6639;-263	83	156;-2253	-2817	587;4090134.000;51.709;29.809
30.44158;-15401	2249	6105;-264	79	154;-2773	-3122	832;4090134.000;51.709;29.809
30.44558;-14799	2174	5981;-264	79	154;-3289	-3142	957;4090050.000;51.709;29.809
30.44958;-14614	1916	5790;-262	85	157;-3696	-2949	1277;4090050.000;51.709;29.809
30.45358;-14639	1788	5347;-262	85	157;-4280	-2827	1673;4090050.000;51.709;29.809
30.45757;-14922	2291	5101;-269	77	148;-5344	-2737	1707;4090050.000;51.709;29.809
