Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
0.00450;18279	-6842	4043;-17	-253	34;258	-2626	-20376;4107463.000;54.017;29.477
0.00850;17316	-7169	4308;-17	-253	34;573	-2771	-20735;4107463.000;54.017;29.477
0.01250;16459	-7616	4588;-23	-266	36;991	-2888	-20920;4107463.000;54.017;29.477
0.01650;15560	-7872	4960;-23	-266	36;1647	-3108	-21020;4107463.000;54.017;29.477
0.02050;14763	-8093	5379;-20	-268	38;2260	-3199	-21055;4107497.000;54.017;29.477
0.02450;14043	-8409	5780;-20	-268	38;2967	-3432	-20892;4107497.000;54.017;29.477
0.02850;13405	-8656	6072;-30	-278	36;3885	-3640	-20478;4107497.000;54.017;29.477
0.03250;12710	-8974	6493;-30	-278	36;4771	-3857	-20061;4107497.000;54.017;29.477
0.03700;12257	-9202	6812;-35	-278	40;5865	-4145	-19632;4107497.000;54.017;29.477
0.04150;12111	-9556	6954;-35	-278	40;7002	-4647	-18968;4107497.000;54.017;29.477
0.04600;12219	-9576	6960;-33	-282	40;8159	-5091	-18321;4107497.000;54.017;29.477
0.05050;12827	-9525	6994;-33	-282	40;9274	-5636	-17670;4107497.000;54.172;29.477
0.05500;13728	-9344	6819;-30	-289	40;10513	-6024	-16789;4107482.000;54.172;29.477
0.05950;14650	-9002	6629;-30	-289	40;11455	-6407	-16093;4107482.000;54.172;29.477
0.06400;15956	-8686	6301;-36	-293	29;12383	-6844	-15405;4107482.000;54.172;29.477
0.06850;17115	-8165	5963;-36	-293	29;12992	-6877	-14630;4107482.000;54.172;29.477
0.07300;18097	-7826	5608;-38	-288	29;13313	-6877	-13886;4107482.000;54.172;29.477
0.07750;18934	-7363	5262;-38	-288	29;13627	-6870	-13189;4107482.000;54.172;29.477
0.08200;19428	-7012	4912;-38	-297	24;13642	-6727	-12473;4107482.000;54.172;29.477
0.08650;19637	-6471	4589;-38	-297	24;13536	-6666	-11906;4107482.000;54.172;29.477
0.09100;19588	-6029	4177;-42	-299	26;13139	-6585	-11413;4107473.000;54.172;29.477
0.09550;19514	-5437	3949;-42	-299	26;12775	-6514	-11046;4107473.000;54.172;29.477
0.10000;19265	-4928	3827;-42	-301	23;12213	-6572	-10683;4107473.000;54.172;29.477
0.10450;19137	-4395	3692;-42	-301	23;11455	-6475	-10433;4107473.000;54.172;29.477
0.10900;19023	-3941	3668;-47	-305	15;10723	-6572	-10046;4107473.000;54.172;29.477
0.11350;18870	-3650	3546;-47	-305	15;9915	-6507	-9696;4107473.000;54.172;29.477
0.11800;18710	-3425	3595;-47	-309	17;8822	-6387	-9469;4107473.000;54.172;29.477
0.12250;18468	-3242	3771;-47	-309	17;7810	-6238	-9238;4107473.000;54.172;29.477
0.12700;18297	-3069	3932;-46	-307	17;6780	-5992	-9042;4107449.000;54.172;29.477
0.13150;18023	-2896	4241;-46	-307	17;5547	-5733	-9020;4107449.000;54.172;29.477
0.13600;17645	-2638	4500;-45	-312	19;4278	-5516	-8840;4107449.000;54.172;29.477
0.14050;17300	-2448	4844;-45	-312	19;2883	-5292	-8629;4107449.000;54.172;29.477
0.14500;16886	-2243	5143;-52	-308	20;1352	-4994	-8626;4107449.000;54.172;29.495
0.14950;16503	-2230	5424;-52	-308	20;-131	-4784	-8437;4107449.000;54.172;29.495
0.15400;16207	-2271	5581;-47	-310	21;-1483	-4605	-8248;4107449.000;54.172;29.495
0.15850;15748	-2577	5795;-47	-310	21;-3003	-4359	-8274;4107468.000;54.172;29.495
0.16300;15412	-2989	5815;-56	-315	19;-4248	-4191	-8123;4107468.000;54.172;29.495
0.16750;15118	-3361	5687;-55	-310	29;-5512	-4048	-8011;4107468.000;54.172;29.495
0.17200;14894	-3791	5661;-55	-310	29;-6863	-3785	-8020;4107468.000;54.172;29.495
0.17650;14583	-4106	5479;-61	-320	27;-7837	-3720	-7966;4107468.000;54.089;29.495
0.18100;14405	-4458	5385;-61	-320	27;-8761	-3594	-7960;4107468.000;54.089;29.495
0.18550;14272	-4846	5152;-62	-311	34;-9641	-3413	-8180;4107468.000;54.089;29.495
0.19000;14251	-5144	5011;-62	-311	34;-10304	-3205	-8254;4107468.000;54.089;29.495
0.19450;14166	-5392	4688;-61	-326	35;-10850	-3063	-8267;4107503.000;54.089;29.495
0.19900;14101	-5659	4436;-61	-326	35;-11353	-2878	-8456;4107503.000;54.089;29.495
0.20350;14031	-5935	4224;-72	-325	34;-11734	-2729	-8430;4107503.000;54.089;29.495
0.20800;14014	-6323	4138;-72	-325	34;-11941	-2570	-8411;4107503.000;54.089;29.495
0.21250;14041	-6632	4072;-69	-327	43;-12102	-2493	-8555;4107503.000;54.089;29.495
0.21700;14071	-6969	3955;-69	-327	43;-12007	-2350	-8597;4107503.000;54.089;29.495
0.22150;14085	-7313	3773;-78	-324	36;-11872	-2330	-8597;4107503.000;54.089;29.495
0.22600;14265	-7620	3737;-78	-324	36;-11558	-2253	-8632;4107503.000;54.089;29.495
0.23050;14355	-7851	3626;-79	-329	39;-11212	-2191	-8619;4107500.000;54.089;29.495
0.23500;14467	-8132	3548;-79	-329	39;-10813	-2123	-8584;4107500.000;54.089;29.495
0.23950;14497	-8317	3502;-81	-327	53;-10307	-1913	-8600;4107500.000;54.089;29.495
0.24400;14472	-8520	3422;-81	-327	53;-9795	-1783	-8626;4107500.000;54.089;29.495
0.24850;14501	-8637	3398;-91	-336	53;-9210	-1670	-8606;4107500.000;54.089;29.495
0.25300;14422	-8760	3492;-91	-336	53;-8648	-1566	-8635;4107500.000;54.089;29.495
0.25750;14430	-8874	3534;-84	-330	54;-8088	-1527	-8587;4107500.000;54.089;29.495
0.26200;14377	-8958	3460;-84	-330	54;-7469	-1491	-8472;4107500.000;54.089;29.495
0.26650;14369	-9015	3681;-97	-337	59;-6831	-1488	-8440;4107518.000;54.089;29.495
0.27100;14328	-9075	3826;-97	-337	59;-6203	-1446	-8372;4107518.000;54.089;29.495
0.27550;14390	-9087	3988;-96	-333	59;-5628	-1362	-8260;4107518.000;54.089;29.514
0.28000;14414	-9037	4095;-96	-333	59;-5078	-1410	-8248;4107518.000;54.089;29.514
0.28450;14420	-9006	4192;-106	-340	55;-4635	-1417	-8122;4107518.000;54.089;29.514
0.28900;14401	-8903	4287;-106	-340	55;-4267	-1397	-7962;4107518.000;54.089;29.514
0.29350;14407	-8699	4474;-100	-333	58;-3931	-1430	-7747;4107518.000;54.089;29.514
0.29800;14461	-8661	4555;-100	-333	58;-3679	-1488	-7610;4107518.000;54.089;29.514
0.30250;14388	-8528	4655;-111	-335	57;-3488	-1540	-7430;4107521.000;53.984;29.514
0.30700;14475	-8453	4649;-111	-335	57;-3337	-1550	-7097;4107521.000;53.984;29.514
0.31150;14459	-8471	4748;-103	-330	62;-3192	-1582	-6917;4107521.000;53.984;29.514
0.31600;14428	-8561	4806;-103	-330	62;-3114	-1634	-6571;4107521.000;53.984;29.514
0.32050;14472	-8677	4853;-113	-337	67;-2997	-1604	-6307;4107521.000;53.984;29.514
0.32500;14392	-8775	4901;-113	-337	67;-2815	-1663	-6057;4107521.000;53.984;29.514
0.32950;14402	-8834	4880;-114	-336	68;-2784	-1802	-5618;4107521.000;53.984;29.514
0.33400;14426	-8961	4927;-114	-336	68;-2636	-1792	-5279;4107532.000;53.984;29.514
0.33850;14486	-8868	4918;-122	-337	67;-2429	-1838	-4987;4107532.000;53.984;29.514
0.34300;14388	-8806	4917;-122	-337	67;-2227	-1935	-4545;4107532.000;53.984;29.514
0.34750;14405	-8765	4883;-117	-334	68;-2033	-1964	-4231;4107532.000;53.984;29.514
0.35200;14404	-8678	4952;-117	-334	68;-1882	-2088	-3821;4107532.000;53.984;29.514
0.35650;14363	-8567	4956;-120	-341	73;-1646	-2100	-3357;4107532.000;53.984;29.514
0.36100;14353	-8537	5079;-120	-341	73;-1426	-2149	-3046;4107532.000;53.984;29.514
0.36550;14354	-8430	5165;-124	-338	66;-1275	-2217	-2648;4107532.000;53.984;29.514
0.37000;14329	-8394	5299;-124	-338	66;-958	-2266	-2167;4107550.000;53.984;29.514
0.37450;14459	-8353	5307;-127	-341	74;-829	-2343	-1802;4107550.000;53.984;29.514
0.37900;14366	-8252	5436;-124	-338	72;-675	-2347	-1466;4107550.000;53.984;29.514
0.38350;14499	-8169	5423;-124	-338	72;-555	-2347	-965;4107550.000;53.984;29.514
0.38800;14396	-8135	5587;-120	-338	72;-446	-2292	-677;4107550.000;53.984;29.514
0.39250;14331	-8021	5667;-120	-338	72;-370	-2236	-315;4107550.000;53.984;29.514
0.39700;14224	-7908	5736;-126	-340	78;-292	-2211	108;4107550.000;53.984;29.514
0.40150;14164	-7806	5790;-126	-340	78;-245	-2191	416;4107550.000;53.984;29.477
0.40600;14071	-7742	5731;-122	-339	71;-200	-2237	707;4107547.000;53.984;29.477
0.41050;14065	-7591	5774;-122	-339	71;-163	-2198	1095;4107547.000;53.984;29.477
0.41500;14065	-7562	5746;-119	-330	77;-137	-2146	1326;4107547.000;53.984;29.477
0.41950;14077	-7470	5721;-119	-330	77;-103	-2065	1557;4107547.000;53.984;29.477
0.42400;14026	-7436	5703;-118	-331	75;-62	-1984	1865;4107547.000;53.984;29.477
0.42850;14079	-7403	5683;-118	-331	75;-62	-1919	2092;4107547.000;53.984;29.477
0.43300;14134	-7396	5654;-123	-331	79;10	-1854	2278;4107547.000;54.000;29.477
0.43750;14181	-7383	5589;-123	-331	79;73	-1764	2528;4107547.000;54.000;29.477
0.44200;14268	-7434	5572;-121	-323	76;224	-1741	2650;4107550.000;54.000;29.477
0.44650;14441	-7443	5639;-121	-323	76;365	-1611	2740;4107550.000;54.000;29.477
0.45100;14796	-7571	5653;-119	-327	74;613	-1592	2894;4107550.000;54.000;29.477
0.45550;15220	-7704	5659;-119	-327	74;815	-1501	2938;4107550.000;54.000;29.477
0.46000;15896	-7834	5774;-119	-323	75;1147	-1498	2803;4107550.000;54.000;29.477
0.46450;16878	-8090	5883;-119	-323	75;1641	-1423	2812;4107550.000;54.000;29.477
0.46900;17863	-8505	5866;-118	-325	80;2163	-1624	2588;4107550.000;54.000;29.477
0.47350;18789	-8678	5923;-118	-325	80;2621	-1653	2380;4107550.000;54.000;29.477
0.47800;21047	-9134	5888;-119	-319	74;3190	-1666	2217;4107528.000;54.000;29.477
0.48250;22558	-9393	6080;-119	-319	74;3728	-1465	1925;4107528.000;54.000;29.477
0.48700;24181	-9592	6277;-112	-320	77;4086	-1054	1682;4107528.000;54.000;29.477
0.49150;25524	-9675	6406;-112	-320	77;4381	-428	1477;4107528.000;54.000;29.477
0.49600;26135	-9682	6674;-110	-310	79;4463	340	1262;4107528.000;54.000;29.477
0.50050;26484	-9673	6671;-110	-310	79;4359	991	1124;4107528.000;54.000;29.477
0.50500;26134	-9540	6544;-109	-318	77;4086	1898	1038;4107528.000;54.000;29.477
0.50950;24956	-9277	6641;-109	-318	77;3731	2974	970;4107493.000;54.000;29.477
0.51400;23306	-9164	6513;-112	-312	75;3665	3719	1102;4107493.000;54.000;29.477
0.51850;21429	-9232	5898;-112	-312	75;3665	4195	1515;4107493.000;54.000;29.477
0.52300;19831	-9273	5594;-107	-309	69;3495	4442	1839;4107493.000;54.000;29.477
0.52750;18464	-9007	5315;-107	-309	69;3228	4568	2204;4107493.000;54.000;29.477
0.53200;17319	-8594	4959;-104	-315	72;3175	4652	2976;4107493.000;54.000;29.477
0.53650;16638	-8359	4496;-104	-315	72;3253	4542	3649;4107493.000;54.000;29.477
0.54100;15675	-8038	4264;-113	-312	71;3237	4555	4331;4107493.000;54.000;29.477
0.54550;14908	-7682	4072;-113	-312	71;3278	4600	5166;4107519.000;54.000;29.477
0.55000;14169	-7301	3896;-107	-310	68;3373	4487	5938;4107519.000;54.000;29.477
0.55450;13541	-6880	3750;-107	-310	68;3423	4218	6627;4107519.000;54.000;29.477
0.55900;13304	-6486	3682;-106	-315	69;3517	3972	7416;4107519.000;54.023;29.477
0.56350;13182	-6184	3637;-106	-315	69;3696	3696	8195;4107519.000;54.023;29.477
0.56800;13403	-6116	3630;-100	-304	68;4001	3434	8925;4107519.000;54.023;29.477
0.57250;13810	-6143	3541;-100	-304	68;4293	3165	9576;4107519.000;54.023;29.477
0.57700;14400	-6346	3423;-96	-302	58;4589	2838	10159;4107519.000;54.023;29.477
0.58150;15217	-6678	3300;-94	-299	62;4806	2685	10589;4107541.000;54.023;29.477
0.58600;16042	-7178	3392;-94	-299	62;4982	2585	11050;4107541.000;54.023;29.477
0.59050;16867	-7584	3572;-92	-298	62;5447	2795	11319;4107541.000;54.023;29.477
0.59500;17562	-8019	3511;-92	-298	62;6123	2851	11403;4107541.000;54.023;29.477
0.59950;18162	-8440	3511;-90	-292	59;6792	3029	11476;4107541.000;54.023;29.477
0.60400;18916	-8740	3473;-90	-292	59;7527	3188	11467;4107541.000;54.023;29.477
0.60850;19642	-9034	3479;-87	-294	58;8278	3479	11473;4107541.000;54.023;29.477
0.61300;20168	-9188	3391;-87	-294	58;9017	3735	11448;4107541.000;54.023;29.477
0.61750;20512	-9331	3246;-85	-285	57;9630	4043	11416;4107533.000;54.023;29.477
0.62200;20768	-9128	3136;-85	-285	57;10327	4506	11397;4107533.000;54.023;29.477
0.62650;20836	-8842	2954;-86	-290	53;10669	4834	11332;4107533.000;54.023;29.477
0.63100;20773	-8336	2854;-86	-290	53;10836	5232	11176;4107533.000;54.023;29.477
0.63550;20633	-7644	2815;-75	-279	53;10764	5540	11128;4107533.000;54.023;29.477
0.64000;20568	-7105	2918;-75	-279	53;10666	5971	11163;4107533.000;54.023;29.477
0.64450;20471	-6591	2809;-72	-282	47;10569	6285	11173;4107533.000;54.023;29.477
0.64900;20319	-6091	2764;-72	-282	47;10292	6509	11211;4107533.000;54.023;29.477
0.65350;20218	-5718	2673;-72	-276	40;9894	6846	11233;4107525.000;54.023;29.440
0.65800;20016	-5351	2654;-72	-276	40;9425	7004	11268;4107525.000;54.023;29.440
0.66250;19664	-4968	2645;-71	-279	36;8825	7254	11515;4107525.000;54.023;29.440
0.66700;19363	-4729	2723;-71	-279	36;8171	7358	11759;4107525.000;54.023;29.440
0.67150;19143	-4523	2719;-64	-273	38;7473	7406	12025;4107525.000;54.023;29.440
0.67600;18899	-4271	2644;-64	-273	38;6732	7507	12329;4107525.000;54.023;29.440
0.68050;18803	-4039	2671;-56	-270	30;5968	7533	12547;4107525.000;54.023;29.440
0.68500;18582	-3762	2666;-56	-270	30;5139	7517	12755;4107528.000;53.792;29.440
0.68950;18294	-3477	2599;-57	-263	33;4193	7572	13031;4107528.000;53.792;29.440
0.69400;18103	-3290	2607;-57	-263	33;3212	7491	13281;4107528.000;53.792;29.440
0.69850;17818	-3161	2593;-53	-269	28;2263	7565	13525;4107528.000;53.792;29.440
0.70300;17622	-3066	2514;-53	-269	28;1182	7384	13765;4107528.000;53.792;29.440
0.70751;17342	-3086	2584;-51	-262	34;321	7406	13929;4107528.000;53.792;29.440
0.71201;17250	-3308	2551;-51	-262	34;-474	7319	14089;4107528.000;53.792;29.440
0.71651;17117	-3627	2449;-50	-262	31;-1253	7218	14262;4107528.000;53.792;29.440
0.72101;17030	-3820	2134;-50	-262	31;-1910	6960	14392;4107522.000;53.792;29.440
0.72551;16955	-3977	2017;-44	-252	31;-2667	6687	14485;4107522.000;53.792;29.440
0.73001;16996	-3952	1885;-44	-252	31;-3224	6626	14575;4107522.000;53.792;29.440
0.73451;16835	-4035	1692;-43	-253	30;-3679	6499	14652;4107522.000;53.792;29.440
0.73901;16652	-4144	1575;-43	-253	30;-4028	6473	14706;4107522.000;53.792;29.440
0.74351;16480	-4240	1413;-42	-248	28;-4443	6386	14779;4107522.000;53.792;29.440
0.74801;16279	-4431	1249;-42	-248	28;-4625	6302	14744;4107522.000;53.792;29.440
0.75251;16088	-4520	1227;-44	-249	29;-4764	6114	14719;4107522.000;53.792;29.440
0.75701;15845	-4682	1084;-44	-249	29;-4820	5984	14773;4107511.000;53.792;29.440
0.76151;15730	-4859	981;-39	-239	33;-4839	5825	14706;4107511.000;53.792;29.440
0.76601;15528	-5060	852;-39	-239	33;-4694	5647	14574;4107511.000;53.792;29.440
0.77051;15449	-5219	805;-42	-238	34;-4512	5566	14570;4107511.000;53.792;29.440
0.77501;15171	-5299	724;-42	-238	34;-4292	5459	14371;4107511.000;53.792;29.440
0.77951;15107	-5369	701;-31	-229	34;-4009	5372	14178;4107511.000;53.792;29.440
0.78401;14896	-5429	662;-31	-233	35;-3622	5248	14105;4107511.000;53.792;29.459
0.78851;14689	-5446	699;-31	-233	35;-3271	5096	13906;4107511.000;53.792;29.459
0.79301;14496	-5431	702;-33	-227	36;-2872	5051	13736;4107529.000;53.792;29.459
0.79751;14390	-5342	708;-33	-227	36;-2504	4846	13560;4107529.000;53.792;29.459
