Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
30.42010;17795	281	3485;-317	-343	-125;-7478	-15386	-15297;4107299.000;56.169;29.771
30.42459;17721	137	3730;-324	-345	-121;-8103	-15655	-15920;4107299.000;56.199;29.771
30.42909;17601	80	3952;-324	-345	-121;-8663	-15957	-16260;4107299.000;56.199;29.771
30.43359;17735	-12	4221;-319	-344	-124;-9288	-16378	-16523;4107299.000;56.199;29.771
30.43809;18058	-218	4450;-319	-344	-124;-9879	-16829	-16949;4107299.000;56.199;29.771
30.44258;18501	-371	4549;-327	-345	-121;-10416	-17224	-17151;4107319.000;56.199;29.771
30.44708;18981	-588	4679;-327	-345	-121;-10846	-17510	-17371;4107319.000;56.199;29.771
30.45158;19514	-908	4888;-324	-342	-116;-11154	-17941	-17721;4107319.000;56.199;29.771
30.45608;19919	-1249	5221;-324	-342	-116;-11362	-18164	-17990;4107319.000;56.199;29.771
30.46057;20579	-1657	5484;-333	-344	-111;-11356	-18398	-18169;4107319.000;56.199;29.771
30.46507;20908	-1995	5689;-333	-344	-111;-11211	-18570	-18425;4107319.000;56.199;29.771
30.46957;21339	-2262	5946;-337	-345	-111;-10931	-18687	-18611;4107319.000;56.199;29.771
30.47407;21704	-2468	6136;-337	-345	-111;-10504	-18677	-18682;4107298.000;56.199;29.771
30.47856;21988	-2513	6088;-344	-343	-106;-10099	-18657	-18778;4107298.000;56.199;29.771
30.48306;22153	-2544	6167;-344	-343	-106;-9671	-18524	-18797;4107298.000;56.199;29.771
30.48756;22217	-2570	6166;-343	-344	-98;-9282	-18365	-18656;4107298.000;56.199;29.771
30.49206;22254	-2627	6171;-343	-344	-98;-8958	-18165	-18605;4107298.000;56.199;29.771
30.49655;22153	-2536	6021;-347	-337	-100;-8612	-17967	-18486;4107298.000;56.199;29.771
30.50105;22019	-2524	5843;-347	-337	-100;-8418	-17811	-18249;4107298.000;56.199;29.771
30.50555;21863	-2373	5673;-353	-337	-101;-8238	-17620	-17999;4107298.000;56.199;29.771
30.51005;21826	-2341	5490;-353	-337	-101;-8153	-17412	-17714;4107315.000;56.199;29.771
30.51454;21728	-2336	5411;-360	-340	-90;-8141	-17192	-17375;4107315.000;56.199;29.771
30.51904;21615	-2320	5248;-360	-340	-90;-8179	-16887	-17038;4107315.000;56.199;29.789
30.52354;21521	-2470	5240;-366	-341	-90;-8229	-16524	-16577;4107315.000;56.199;29.789
30.52804;21346	-2598	5231;-366	-341	-90;-8286	-16138	-16128;4107315.000;56.199;29.789
30.53253;21059	-2693	5198;-369	-330	-85;-8352	-15846	-15689;4107315.000;56.199;29.789
30.53703;20755	-2793	5232;-369	-330	-85;-8377	-15457	-15202;4107315.000;56.199;29.789
30.54153;20469	-2896	5381;-364	-335	-85;-8386	-15026	-14568;4107315.000;56.199;29.789
30.54603;20146	-3033	5494;-364	-335	-85;-8424	-14666	-14018;4107297.000;56.199;29.789
30.55052;19854	-3102	5654;-378	-331	-84;-8380	-14358	-13448;4107297.000;56.232;29.789
30.55502;19446	-3176	5831;-378	-331	-84;-8263	-14060	-12801;4107297.000;56.232;29.789
30.55952;19109	-3209	5973;-376	-328	-81;-8100	-13807	-12243;4107297.000;56.232;29.789
30.56402;18932	-3282	6023;-379	-327	-77;-7852	-13502	-11679;4107297.000;56.232;29.789
30.56851;18627	-3286	6104;-379	-327	-77;-7582	-13275	-11092;4107297.000;56.232;29.789
30.57301;18348	-3388	6196;-380	-331	-76;-7308	-13029	-10532;4107297.000;56.232;29.789
30.57751;18178	-3375	6284;-380	-331	-76;-6978	-12918	-10051;4107297.000;56.232;29.789
30.58201;17876	-3455	6338;-380	-325	-70;-6708	-12597	-9485;4107302.000;56.232;29.789
30.58650;17775	-3484	6359;-380	-325	-70;-6519	-12481	-9033;4107302.000;56.232;29.789
30.59100;17653	-3471	6345;-388	-330	-71;-6365	-12260	-8632;4107302.000;56.232;29.789
30.59550;17500	-3500	6293;-388	-330	-71;-6224	-12095	-8294;4107302.000;56.232;29.789
30.60000;17481	-3332	6137;-392	-322	-74;-6196	-11852	-7986;4107302.000;56.232;29.789
30.60449;17357	-3271	6050;-392	-322	-74;-6237	-11667	-7749;4107302.000;56.232;29.789
30.60899;17239	-3275	5892;-388	-319	-69;-6321	-11489	-7535;4107302.000;56.232;29.789
30.61349;17140	-3350	5872;-388	-319	-69;-6491	-11369	-7391;4107302.000;56.232;29.789
30.61799;17151	-3480	5748;-392	-325	-69;-6708	-11297	-7234;4107327.000;56.232;29.789
30.62248;17142	-3527	5622;-392	-325	-69;-6805	-11093	-7025;4107327.000;56.232;29.789
30.62698;17107	-3464	5544;-387	-320	-69;-6984	-10999	-6977;4107327.000;56.232;29.789
30.63148;17068	-3459	5443;-387	-320	-69;-7182	-10795	-6946;4107327.000;56.232;29.789
30.63598;17011	-3356	5389;-391	-314	-68;-7314	-10633	-6792;4107327.000;56.232;29.789
30.64047;16966	-3474	5444;-391	-314	-68;-7481	-10471	-6740;4107327.000;56.232;29.789
30.64497;16954	-3504	5465;-401	-319	-63;-7543	-10283	-6712;4107327.000;56.232;29.807
30.64947;16810	-3577	5625;-401	-319	-63;-7645	-10094	-6544;4107327.000;56.232;29.807
30.65397;16639	-3596	5802;-401	-319	-65;-7651	-9987	-6480;4107327.000;56.232;29.807
30.65846;16436	-3690	5876;-401	-319	-65;-7644	-9974	-6377;4107327.000;56.232;29.807
30.66296;16248	-3780	6184;-390	-321	-62;-7534	-9822	-6281;4107327.000;56.232;29.807
30.66746;16000	-3899	6630;-390	-321	-62;-7383	-9839	-6190;4107327.000;56.232;29.807
30.67196;15844	-3980	6937;-400	-313	-66;-7141	-9806	-6026;4107327.000;56.232;29.807
30.67645;15512	-4031	7226;-400	-313	-66;-6755	-9822	-5962;4107327.000;56.182;29.807
30.68095;15366	-4083	7533;-404	-322	-59;-6403	-9754	-5843;4107327.000;56.182;29.807
30.68545;15227	-4154	7714;-404	-322	-59;-5982	-9871	-5689;4107289.000;56.182;29.807
30.68995;15062	-4220	8021;-402	-317	-58;-5479	-9890	-5692;4107289.000;56.182;29.807
30.69444;14966	-4210	8308;-402	-317	-58;-5033	-10020	-5583;4107289.000;56.182;29.807
30.69894;14973	-4251	8536;-407	-316	-63;-4590	-10104	-5504;4107289.000;56.182;29.807
30.70344;14990	-4124	8951;-407	-316	-63;-4081	-10143	-5482;4107289.000;56.182;29.807
30.70794;14971	-4218	9184;-400	-307	-62;-3657	-10172	-5418;4107289.000;56.182;29.807
30.71243;15092	-4246	9466;-400	-307	-62;-3153	-10186	-5315;4107289.000;56.182;29.807
30.71693;15096	-4201	9726;-405	-313	-58;-2729	-10085	-5296;4107289.000;56.182;29.807
30.72143;15158	-4103	9911;-405	-313	-58;-2299	-9978	-5244;4107294.000;56.182;29.807
30.72593;15164	-3999	10075;-411	-304	-59;-1664	-9829	-5168;4107294.000;56.182;29.807
