Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
30.29766;12929	3537	8598;-13	-334	-119;7211	-4613	5857;4090887.000;53.063;29.866
30.30216;12721	3719	8418;-13	-334	-119;7089	-4516	5713;4090887.000;53.063;29.866
30.30666;12618	3849	8195;-12	-339	-123;6884	-4420	5807;4090887.000;53.063;29.866
30.31116;12577	3974	8006;-12	-339	-123;6624	-4423	5754;4090887.000;53.063;29.866
30.31565;12547	4135	7739;-19	-336	-120;6252	-4462	5698;4090887.000;53.063;29.866
30.32015;12515	4286	7657;-19	-336	-120;5761	-4449	5761;4090871.000;53.063;29.866
30.32465;12626	4472	7467;-24	-331	-124;5287	-4487	5723;4090871.000;53.063;29.866
30.32915;12683	4507	7424;-24	-331	-124;4729	-4439	5767;4090871.000;53.063;29.866
30.33364;12735	4410	7246;-16	-337	-117;4165	-4436	5694;4090871.000;53.063;29.866
30.33814;12728	4379	7179;-16	-337	-117;3517	-4439	5751;4090871.000;53.063;29.866
30.34264;12750	4339	7107;-18	-340	-113;2952	-4484	5726;4090871.000;53.063;29.866
30.34714;12824	4298	7075;-18	-340	-113;2481	-4526	5697;4090871.000;53.016;29.866
30.35163;12847	4156	7095;-12	-342	-121;2099	-4523	5603;4090871.000;53.016;29.866
30.35613;12985	3977	7057;-12	-342	-121;1830	-4497	5726;4090877.000;53.016;29.866
30.36063;12941	3800	7131;-19	-343	-112;1525	-4449	5544;4090877.000;53.016;29.866
30.36513;13046	3776	7318;-19	-343	-112;1294	-4452	5603;4090877.000;53.016;29.866
30.36962;13147	3690	7419;-18	-344	-118;1031	-4458	5603;4090877.000;53.016;29.866
30.37412;13218	3723	7529;-18	-344	-118;810	-4446	5418;4090877.000;53.016;29.866
30.37862;13296	3739	7629;-17	-347	-115;669	-4381	5446;4090877.000;53.016;29.866
30.38312;13471	3548	7770;-17	-347	-115;563	-4359	5340;4090877.000;53.016;29.866
30.38761;13556	3486	7752;-18	-345	-111;544	-4253	5286;4090877.000;53.016;29.866
30.39211;13611	3315	7920;-18	-345	-111;544	-4214	5236;4090786.000;53.016;29.866
30.39661;13655	3193	8000;-11	-343	-114;653	-4086	5170;4090786.000;53.016;29.866
30.40111;13704	3091	8104;-11	-343	-114;775	-4044	5013;4090786.000;53.016;29.866
30.40560;13761	3141	8138;-15	-345	-120;922	-3990	4976;4090786.000;53.016;29.866
30.41010;13829	3107	8215;-16	-345	-109;1099	-3887	4822;4090786.000;53.016;29.866
30.41460;13819	3050	8240;-16	-345	-109;1294	-3800	4746;4090786.000;53.016;29.866
30.41910;13854	2980	8298;-15	-348	-108;1561	-3714	4539;4090786.000;53.016;29.866
30.42359;13876	2993	8359;-15	-348	-108;1794	-3588	4395;4090786.000;53.016;29.866
30.42809;13853	3019	8383;-12	-351	-107;2006	-3547	4288;4090887.000;53.016;29.866
30.43259;13884	3053	8368;-12	-351	-107;2228	-3486	4097;4090887.000;53.016;29.866
30.43709;13920	3129	8389;-12	-351	-110;2407	-3469	3887;4090887.000;53.016;29.866
30.44158;14009	3224	8385;-12	-351	-110;2471	-3460	3765;4090887.000;53.016;29.866
30.44608;14139	3453	8447;-8	-352	-112;2471	-3473	3520;4090887.000;53.016;29.866
30.45058;14427	3724	8527;-8	-352	-112;2320	-3486	3385;4090887.000;53.016;29.866
30.45508;14609	3932	8634;-14	-352	-105;2141	-3531	3199;4090887.000;53.016;29.866
30.45957;14840	4128	8725;-14	-352	-105;1897	-3527	2970;4090887.000;53.016;29.866
30.46407;15123	4272	8841;-15	-353	-105;1628	-3518	2882;4090902.000;53.016;29.866
30.46857;15453	4384	8967;-15	-353	-105;1297	-3537	2641;4090902.000;53.016;29.866
30.47307;15782	4498	9097;-16	-357	-101;919	-3588	2559;4090902.000;53.079;29.866
30.47756;16285	4593	9259;-16	-357	-101;508	-3499	2377;4090902.000;53.079;29.866
30.48206;16629	4643	9322;-17	-357	-107;124	-3412	2195;4090902.000;53.079;29.866
30.48656;16883	4731	9430;-17	-357	-107;-258	-3345	2019;4090902.000;53.079;29.866
30.49106;17159	4827	9526;-13	-362	-101;-623	-3290	1887;4090902.000;53.079;29.866
30.49555;17435	4849	9533;-13	-362	-101;-1005	-3261	1680;4090902.000;53.079;29.866
30.50005;17759	4836	9580;-8	-356	-100;-1393	-3161	1579;4090918.000;53.079;29.866
30.50455;17994	4857	9574;-8	-356	-100;-1820	-3091	1404;4090918.000;53.079;29.866
30.50905;18248	4817	9602;-7	-357	-100;-2227	-2969	1175;4090918.000;53.079;29.866
30.51354;18451	4758	9682;-7	-357	-100;-2638	-2789	1030;4090918.000;53.079;29.866
30.51804;18507	4796	9696;-9	-360	-99;-3041	-2660	792;4090918.000;53.079;29.866
30.52254;18625	4858	9765;-9	-360	-99;-3430	-2558	553;4090918.000;53.079;29.866
30.52704;18773	4762	9787;-6	-361	-97;-3802	-2493	340;4090918.000;53.079;29.866
30.53153;18989	4613	9750;-6	-361	-97;-4244	-2419	180;4090918.000;53.079;29.866
30.53603;19439	4608	9893;-5	-363	-100;-4620	-2362	-93;4090934.000;53.079;29.866
30.54053;19831	4607	9863;-5	-363	-100;-4985	-2230	-419;4090934.000;53.079;29.866
30.54503;20220	4478	9941;-2	-364	-97;-5303	-2041	-618;4090934.000;53.079;29.866
30.54952;20574	4366	9979;-2	-364	-97;-5556	-1736	-928;4090934.000;53.079;29.866
30.55402;20729	4268	10008;-3	-365	-96;-5749	-1251	-1170;4090934.000;53.079;29.866
30.55852;20613	4033	9991;-3	-365	-96;-5803	-776	-1446;4090934.000;53.079;29.866
30.56302;20444	3714	9925;-3	-368	-96;-5822	-262	-1772;4090934.000;53.079;29.866
30.56751;20259	3391	9663;-3	-368	-96;-5620	18	-2174;4090934.000;53.079;29.866
30.57201;20352	3147	9448;3	-366	-98;-5399	43	-2447;4090985.000;53.079;29.904
30.57651;20798	3010	9201;3	-366	-98;-5114	-37	-2830;4090985.000;53.079;29.904
30.58101;21491	3053	8947;-1	-366	-95;-4834	-18	-3044;4090985.000;53.079;29.904
30.58550;22158	3143	8835;-1	-366	-95;-4607	152	-3351;4090985.000;53.079;29.904
30.59000;22684	3254	8760;-1	-365	-91;-4408	624	-3615;4090985.000;53.079;29.904
30.59450;22866	3339	8784;-1	-365	-91;-4231	1173	-3876;4090985.000;53.079;29.904
30.59900;22626	3342	8752;-2	-372	-97;-4074	1848	-4127;4090985.000;53.079;29.904
30.60349;22046	3141	8683;-2	-372	-97;-3811	2390	-4444;4091080.000;52.946;29.904
30.60799;21237	2924	8732;-2	-365	-94;-3532	3004	-4745;4091080.000;52.946;29.904
30.61249;20239	2599	8794;-2	-365	-94;-3121	3524	-5131;4091080.000;52.946;29.904
30.61699;19044	2139	8731;-1	-365	-93;-2689	4095	-5577;4091080.000;52.946;29.904
30.62148;17944	1826	8840;-1	-365	-93;-2288	4596	-5969;4091080.000;52.946;29.904
30.62598;16905	1599	8747;-3	-362	-93;-1784	5129	-6546;4091080.000;52.946;29.904
30.63048;15826	1379	8554;1	-367	-99;-1316	5569	-7014;4091080.000;52.946;29.904
30.63498;14839	1324	8315;1	-367	-99;-810	5919	-7544;4091080.000;52.946;29.904
30.63947;14034	1377	8055;-6	-366	-98;-435	6211	-8106;4091125.000;52.946;29.904
30.64397;13438	1525	7724;-6	-366	-98;-236	6289	-8740;4091125.000;52.946;29.904
30.64847;13273	1872	7458;-11	-361	-103;-146	6353	-9308;4091125.000;52.946;29.904
30.65297;13380	2165	7142;-11	-361	-103;-139	6394	-9804;4091125.000;52.946;29.904
30.65746;13667	2213	6914;-10	-365	-104;-207	6478	-10253;4091125.000;52.946;29.904
30.66196;14024	2345	6708;-10	-365	-104;-466	6661	-10599;4091125.000;52.946;29.904
30.66646;14388	2495	6492;-8	-363	-101;-762	6857	-10966;4091125.000;52.946;29.904
30.67096;14780	2693	6294;-8	-363	-101;-1034	7027	-11321;4091125.000;52.946;29.904
30.67546;15208	2866	6086;-12	-362	-112;-1397	7171	-11480;4091068.000;52.946;29.904
30.67995;15558	3030	6054;-12	-362	-112;-1778	7300	-11725;4091068.000;52.946;29.904
30.68445;16042	3120	6107;-17	-357	-103;-2314	7332	-11797;4091068.000;52.946;29.904
30.68895;16581	3241	6107;-17	-357	-103;-2929	7361	-11970;4091068.000;52.946;29.904
30.69345;17242	3354	5957;-20	-358	-104;-3539	7444	-11942;4091068.000;52.946;29.904
30.69794;17810	3465	5865;-20	-358	-104;-4023	7512	-12045;4091068.000;52.946;29.866
30.70244;18243	3273	5641;-23	-355	-109;-4482	7794	-11933;4091068.000;52.946;29.866
30.70694;18566	3133	5522;-23	-355	-109;-4735	7913	-11751;4091068.000;52.946;29.866
