Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
0.00450;14494	-5835	1385;-237	-394	-163;-519	-2067	-4735;4108762.000;54.155;29.899
0.00850;14487	-5889	1340;-244	-394	-166;-553	-1944	-4642;4108762.000;54.155;29.899
0.01250;14500	-5931	1366;-244	-394	-166;-622	-1782	-4560;4108762.000;54.155;29.899
0.01650;14447	-5969	1438;-246	-394	-162;-669	-1818	-4432;4108762.000;54.155;29.899
0.02050;14585	-5838	1454;-246	-394	-162;-701	-1678	-4345;4108756.000;54.155;29.899
0.02450;14716	-5710	1521;-247	-389	-168;-814	-1653	-4195;4108756.000;54.155;29.936
0.02850;14819	-5473	1834;-247	-389	-168;-905	-1562	-4130;4108756.000;54.155;29.936
0.03250;14778	-5385	1857;-249	-395	-166;-1041	-1461	-3905;4108756.000;54.155;29.936
0.03700;14739	-5403	1847;-249	-395	-166;-1320	-1358	-3787;4108756.000;54.155;29.936
0.04150;14714	-5438	1806;-245	-385	-166;-1603	-1244	-3691;4108756.000;54.155;29.936
0.04600;14639	-5467	1576;-245	-385	-166;-1926	-1079	-3508;4108756.000;54.155;29.936
0.05050;14499	-5435	1489;-250	-394	-163;-2191	-943	-3377;4108756.000;54.155;29.936
0.05500;14198	-5494	1348;-250	-394	-163;-2549	-800	-3316;4108763.000;54.152;29.936
0.05950;13917	-5677	1318;-250	-396	-159;-2879	-836	-3134;4108763.000;54.152;29.936
0.06400;13835	-5841	1306;-250	-396	-159;-3102	-885	-3077;4108763.000;54.152;29.936
0.06850;13889	-6228	1205;-247	-394	-162;-3284	-1008	-3058;4108763.000;54.152;29.936
0.07300;14055	-6411	1184;-247	-394	-162;-3432	-1063	-2981;4108763.000;54.152;29.936
0.07750;14390	-6589	1211;-254	-393	-160;-3463	-1128	-2897;4108763.000;54.152;29.936
0.08200;14626	-6562	1090;-254	-393	-160;-3463	-1056	-2967;4108763.000;54.152;29.936
0.08650;14638	-6564	1184;-251	-395	-163;-3413	-985	-2913;4108776.000;54.152;29.936
0.09100;14606	-6655	1288;-251	-395	-163;-3350	-894	-2720;4108776.000;54.152;29.936
0.09550;14603	-6888	1306;-245	-388	-164;-3152	-1027	-2810;4108776.000;54.152;29.936
0.10000;14755	-7009	1381;-254	-391	-165;-2998	-1163	-2711;4108776.000;54.152;29.936
0.10450;14856	-7119	1442;-254	-391	-165;-2725	-1241	-2557;4108776.000;54.152;29.936
0.10900;15063	-7306	1481;-250	-398	-153;-2332	-1335	-2695;4108776.000;54.152;29.936
0.11350;15301	-7394	1461;-250	-398	-153;-2024	-1487	-2628;4108776.000;54.152;29.936
0.11800;15509	-7450	1494;-253	-398	-159;-1656	-1623	-2539;4108776.000;54.152;29.936
0.12250;15751	-7504	1480;-253	-398	-159;-1257	-1623	-2603;4108758.000;54.152;29.936
0.12700;15898	-7561	1530;-256	-389	-158;-908	-1747	-2628;4108758.000;54.152;29.936
0.13150;16246	-7470	1527;-256	-389	-158;-572	-1889	-2583;4108758.000;54.152;29.936
0.13600;16476	-7441	1491;-262	-389	-159;-267	-1947	-2727;4108758.000;54.152;29.936
0.14050;16723	-7373	1411;-262	-389	-159;-54	-1944	-2717;4108758.000;54.152;29.936
0.14500;16991	-7387	1369;-252	-397	-154;179	-1986	-2634;4108758.000;54.152;29.936
0.14950;17188	-7370	1363;-252	-397	-154;245	-2044	-2666;4108758.000;54.152;29.881
0.15400;17276	-7359	1341;-258	-397	-157;364	-1934	-2643;4108758.000;54.152;29.881
0.15850;17253	-7299	1391;-258	-397	-157;484	-1908	-2477;4108783.000;54.152;29.881
0.16300;17271	-7351	1462;-261	-394	-154;449	-1970	-2429;4108783.000;54.152;29.881
0.16750;17311	-7289	1502;-261	-394	-154;443	-2041	-2370;4108783.000;54.152;29.881
0.17200;17526	-7236	1507;-253	-396	-159;477	-2057	-2053;4108783.000;54.152;29.881
0.17650;17661	-7117	1512;-253	-396	-159;446	-2080	-2012;4108783.000;54.152;29.881
