Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
0.00450;-22160	2696	164;14	29	28;7367	-3562	-784;4076526.000;54.159;29.675
0.00850;-22005	2544	616;14	29	28;7534	-3963	-828;4076526.000;54.159;29.675
0.01250;-21528	2309	1068;13	31	24;7742	-4339	-838;4076526.000;54.159;29.675
0.01650;-20802	2007	1429;13	31	24;7928	-4554	-857;4076526.000;54.159;29.675
0.02050;-19824	1944	1681;13	30	16;8101	-4740	-963;4076526.000;54.159;29.656
0.02450;-18853	1998	1990;13	30	16;8159	-4550	-1104;4076526.000;54.159;29.656
0.02850;-18061	2218	2201;13	25	16;8246	-3986	-1032;4076504.000;54.159;29.656
0.03250;-17732	2516	2639;13	25	16;8243	-3187	-1076;4076504.000;54.159;29.656
0.03700;-17575	2630	3079;11	27	16;8146	-2535	-1032;4076504.000;54.159;29.656
0.04150;-17533	2774	3164;8	24	14;7838	-1839	-1214;4076504.000;54.159;29.656
0.04600;-17660	2890	2969;8	24	14;7495	-931	-1261;4076504.000;54.212;29.656
0.05050;-18118	3054	3047;9	25	14;7139	-90	-1271;4076504.000;54.212;29.656
0.05500;-18710	3182	3000;9	25	14;6764	600	-1295;4076504.000;54.212;29.656
0.05950;-19364	3155	2977;8	24	15;6485	1130	-1380;4076504.000;54.212;29.656
0.06400;-20070	3237	2929;8	24	15;6087	1415	-1355;4076552.000;54.212;29.656
0.06850;-20546	3263	2941;4	24	10;5641	1505	-1418;4076552.000;54.212;29.656
0.07300;-20793	3279	2888;4	24	10;5138	1290	-1431;4076552.000;54.212;29.656
0.07750;-20771	3310	2904;5	18	11;4673	1174	-1374;4076552.000;54.212;29.656
0.08200;-20410	3375	3042;5	18	11;4141	1078	-1427;4076552.000;54.212;29.656
0.08650;-20009	3392	3216;5	21	11;3634	1017	-1296;4076552.000;54.212;29.656
0.09100;-19451	3381	3417;5	21	11;3057	960	-1245;4076552.000;54.212;29.656
0.09550;-18869	3408	3841;5	22	18;2370	963	-1113;4076552.000;54.212;29.656
0.10000;-18150	3332	4387;5	22	18;1652	950	-1006;4076564.000;54.212;29.656
0.10450;-17472	3312	5206;2	24	10;754	863	-831;4076564.000;54.212;29.656
0.10900;-16815	3240	6005;2	24	10;-125	703	-752;4076564.000;54.212;29.656
0.11350;-16015	3189	6735;4	22	10;-1061	420	-510;4076564.000;54.212;29.656
0.11800;-15092	2998	7174;4	22	10;-2040	67	-284;4076564.000;54.212;29.656
0.12250;-14015	2907	7220;-1	21	11;-2835	-311	105;4076564.000;54.212;29.656
0.12700;-12854	2672	6981;-1	21	11;-3588	-440	302;4076564.000;54.212;29.656
0.13150;-11611	2318	6353;1	21	13;-4160	-231	808;4076564.000;54.212;29.656
0.13600;-10793	1911	5765;1	21	13;-4544	247	1197;4076676.000;54.212;29.656
0.14050;-10179	1428	5230;2	21	9;-4878	927	1517;4076676.000;54.212;29.656
0.14500;-9796	905	4759;2	21	9;-5086	1787	1862;4076676.000;54.212;29.637
0.14950;-9874	499	4352;6	25	12;-5266	2663	2091;4076676.000;54.212;29.637
0.15400;-10236	215	3964;6	25	12;-5333	3466	2273;4076676.000;54.212;29.637
0.15850;-10911	176	3684;3	33	19;-5436	4268	2427;4076676.000;54.212;29.637
0.16300;-11702	337	3459;3	33	19;-5519	4743	2597;4076676.000;54.212;29.637
0.16750;-12562	475	3280;2	28	16;-5574	5028	2725;4076676.000;54.212;29.637
0.17200;-13431	745	3131;2	28	16;-5654	5105	2785;4076721.000;53.906;29.637
0.17650;-14341	897	3101;1	25	15;-5731	4932	2895;4076721.000;53.906;29.637
0.18100;-14849	1048	2869;1	25	15;-5779	4512	2945;4076721.000;53.906;29.637
0.18550;-15270	985	2657;5	25	21;-5840	3841	3027;4076721.000;53.906;29.637
0.19000;-15335	933	2313;5	25	21;-5830	3228	3102;4076721.000;53.906;29.637
0.19450;-15238	861	1997;4	31	19;-5763	2696	3121;4076721.000;53.906;29.637
0.19900;-15007	821	1768;4	31	19;-5667	2310	3193;4076721.000;53.906;29.637
0.20350;-14842	625	1368;5	25	25;-5452	1993	3256;4076721.000;53.906;29.637
0.20800;-14638	546	1137;5	25	25;-5195	1761	3316;4076781.000;53.906;29.637
0.21250;-14494	495	889;-4	35	26;-4900	1585	3394;4076781.000;53.906;29.637
0.21700;-14485	425	730;-4	35	26;-4583	1457	3316;4076781.000;53.906;29.637
0.22150;-14520	370	709;1	29	30;-4278	1383	3337;4076781.000;53.906;29.637
0.22600;-14662	378	717;1	29	30;-3935	1261	3209;4076781.000;53.906;29.637
0.23050;-14840	309	730;1	27	34;-3559	1062	3149;4076781.000;53.906;29.637
0.23500;-14966	314	769;1	27	34;-3197	863	3031;4076781.000;53.906;29.637
0.23950;-15040	309	917;-3	37	27;-2861	578	2893;4076781.000;53.906;29.637
0.24400;-14930	278	1040;-3	37	27;-2495	250	2839;4076817.000;53.906;29.637
0.24850;-14749	168	1159;1	28	30;-2094	-129	2755;4076817.000;53.906;29.637
0.25300;-14425	115	1307;1	28	30;-1606	-392	2638;4076817.000;53.906;29.637
0.25750;-14095	119	1457;-8	32	28;-1157	-603	2609;4076817.000;53.906;29.637
0.26200;-13600	24	1532;-7	32	27;-673	-671	2575;4076817.000;53.906;29.637
0.26650;-13145	-11	1556;-7	32	27;-160	-696	2537;4076817.000;53.906;29.637
0.27100;-12767	80	1674;-3	33	28;421	-645	2468;4076817.000;53.906;29.618
0.27550;-12487	223	1818;-3	33	28;975	-491	2534;4076817.000;53.906;29.618
0.28000;-12249	297	1888;-4	37	26;1443	-238	2390;4076979.000;53.906;29.618
0.28450;-12044	415	1993;-4	37	26;1931	-58	2415;4076979.000;53.906;29.618
0.28900;-12045	481	2035;-10	34	28;2402	253	2224;4076979.000;53.906;29.618
0.29350;-11925	641	2118;-10	34	28;2867	465	2154;4076979.000;53.906;29.618
0.29800;-11984	749	2165;-12	36	25;3332	818	1985;4076979.000;53.916;29.618
0.30250;-12031	900	2175;-12	36	25;3807	1056	1796;4076979.000;53.916;29.618
0.30700;-12078	950	2169;-11	37	31;4201	1303	1640;4076979.000;53.916;29.618
0.31150;-12007	1071	2230;-11	37	31;4596	1572	1426;4076979.000;53.916;29.618
0.31600;-12079	1176	2292;-8	34	21;4936	1903	1203;4077044.000;53.916;29.618
0.32050;-12171	1263	2284;-8	34	21;5302	2230	949;4077044.000;53.916;29.618
0.32500;-12275	1442	2223;-10	35	25;5658	2638	694;4077044.000;53.916;29.618
0.32950;-12452	1610	2251;-10	35	25;5959	2952	510;4077044.000;53.916;29.618
0.33400;-12549	1784	2246;-11	34	26;6161	3273	149;4077044.000;53.916;29.618
0.33850;-12713	1937	2292;-11	34	26;6389	3568	-43;4077044.000;53.916;29.618
0.34300;-12812	2144	2393;-13	34	33;6491	3873	-376;4077044.000;53.916;29.618
0.34750;-12880	2298	2428;-13	34	33;6559	4149	-630;4077044.000;53.916;29.618
0.35200;-13077	2464	2578;-16	35	23;6517	4460	-969;4076925.000;53.916;29.618
0.35650;-13079	2558	2684;-16	35	23;6469	4753	-1226;4076925.000;53.916;29.618
0.36100;-13176	2658	2709;-12	33	34;6279	5060	-1462;4076925.000;53.916;29.618
0.36550;-13249	2772	2713;-12	33	34;6049	5369	-1728;4076925.000;53.916;29.618
0.37000;-13336	2861	2803;-16	34	30;5715	5709	-1973;4076925.000;53.916;29.618
0.37450;-13449	2996	2884;-16	34	30;5378	6039	-2215;4076925.000;53.916;29.618
0.37900;-13578	3121	2986;-11	30	28;4920	6354	-2447;4076925.000;53.916;29.618
0.38350;-13692	3185	3056;-11	30	28;4474	6646	-2642;4076925.000;53.916;29.618
0.38800;-13849	3169	3067;-18	35	28;4051	6976	-2877;4077082.000;53.916;29.618
0.39250;-13940	3246	3113;-18	35	28;3560	7249	-2996;4077082.000;53.916;29.618
0.39700;-14082	3287	3259;-16	38	28;3076	7528	-3210;4077082.000;53.916;29.656
0.40150;-14143	3320	3385;-16	38	28;2563	7794	-3326;4077082.000;53.916;29.656
0.40600;-14295	3381	3602;-14	41	33;1963	8035	-3464;4077082.000;53.916;29.656
0.41050;-14328	3438	3794;-14	41	33;1344	8218	-3683;4077082.000;53.916;29.656
0.41500;-14309	3479	4060;-15	39	36;683	8417	-3765;4077082.000;53.916;29.656
0.41950;-14328	3560	4363;-15	39	36;-42	8629	-3834;4077082.000;53.916;29.656
0.42400;-14250	3558	4696;-13	38	37;-818	8812	-3916;4077130.000;53.966;29.656
0.42850;-14153	3510	4862;-13	38	37;-1616	9069	-3997;4077130.000;53.966;29.656
0.43300;-14148	3438	5088;-10	34	39;-2421	9277	-4135;4077130.000;53.966;29.656
0.43750;-14116	3282	5238;-10	34	39;-3348	9688	-4204;4077130.000;53.966;29.656
