Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
30.66546;-18935	2566	-115;-510	-32	-41;2629	4803	-9536;4108739.000;51.858;30.229
30.66996;-19095	2595	-420;-511	-20	-34;2915	5021	-10144;4108739.000;51.858;30.229
30.67446;-19109	2635	-587;-511	-20	-34;3204	5254	-10945;4108739.000;51.858;30.229
30.67895;-18859	2852	-647;-511	-18	-32;3452	5413	-11442;4108739.000;51.858;30.229
30.68345;-18334	3125	-455;-511	-18	-32;3653	5520	-11992;4108739.000;51.858;30.229
30.68795;-17517	3217	-30;-501	-12	-29;3782	5656	-12680;4108757.000;51.858;30.229
30.69245;-16736	3257	410;-501	-12	-29;3835	5850	-13090;4108757.000;51.864;30.229
30.69694;-15966	3365	852;-507	-8	-30;3882	6175	-13488;4108757.000;51.864;30.229
30.70144;-15263	3406	1342;-507	-8	-30;3732	6651	-13911;4108757.000;51.864;30.229
30.70594;-14943	3359	1847;-504	-4	-32;3609	7073	-14158;4108757.000;51.864;30.229
30.71044;-14800	3379	2264;-504	-4	-32;3427	7520	-14337;4108757.000;51.864;30.229
30.71493;-14773	3229	2881;-495	-2	-26;3141	8032	-14532;4108757.000;51.864;30.229
30.71943;-14886	3162	3247;-495	-2	-26;2842	8328	-14628;4108757.000;51.864;30.229
30.72393;-15015	3072	3600;-491	3	-22;2540	8714	-14682;4108768.000;51.864;30.229
30.72843;-15352	3021	3764;-491	3	-22;2261	9086	-14663;4108768.000;51.864;30.229
30.73292;-15685	3003	3870;-497	12	-16;2025	9323	-14670;4108768.000;51.864;30.229
30.73742;-16109	2962	4004;-497	12	-16;1733	9492	-14618;4108768.000;51.864;30.229
30.74192;-16527	2935	4131;-490	20	-14;1381	9683	-14605;4108768.000;51.864;30.229
30.74642;-16869	2990	4099;-490	20	-14;1126	9728	-14535;4108768.000;51.864;30.229
30.75091;-17125	3010	3893;-490	19	-9;887	9735	-14525;4108768.000;51.864;30.229
30.75541;-17323	2847	3755;-484	28	-13;573	9657	-14532;4108768.000;51.864;30.229
30.75991;-17380	2728	3579;-484	28	-13;422	9534	-14429;4108751.000;51.864;30.229
30.76441;-17412	2645	3391;-478	33	-7;338	9482	-14349;4108751.000;51.864;30.229
30.76890;-17322	2647	3263;-478	33	-7;143	9307	-14340;4108751.000;51.864;30.229
30.77340;-17336	2548	3031;-475	40	-7;124	9219	-14161;4108751.000;51.864;30.229
30.77790;-17238	2363	2786;-475	40	-7;146	9018	-14122;4108751.000;51.864;30.229
30.78240;-17224	2159	2587;-477	43	-8;140	8905	-13988;4108751.000;51.864;30.229
30.78689;-17209	2152	2600;-477	43	-8;165	8759	-13943;4108751.000;51.864;30.248
30.79139;-17327	2146	2532;-466	41	5;237	8590	-13850;4108755.000;51.864;30.248
30.79589;-17356	2117	2717;-466	41	5;335	8340	-13721;4108755.000;51.864;30.248
30.80039;-17415	2079	2973;-462	54	4;447	8179	-13574;4108755.000;51.864;30.248
30.80488;-17417	2139	3241;-462	54	4;658	7893	-13553;4108755.000;51.864;30.248
30.80938;-17475	2125	3500;-459	55	1;885	7721	-13456;4108755.000;51.864;30.248
