Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
30.34614;-17526	-1354	8103;-277	-2	-210;1920	1085	-7;4108517.000;53.030;29.239
30.35063;-17605	-1358	8144;-272	1	-223;2002	1079	31;4108517.000;53.030;29.239
30.35513;-17593	-1265	8247;-272	1	-223;2115	966	-71;4108517.000;53.030;29.239
30.35963;-17649	-1248	8231;-272	0	-217;2172	891	18;4108517.000;53.030;29.239
30.36413;-17743	-1174	8300;-272	0	-217;2196	849	15;4108517.000;53.030;29.239
30.36862;-17795	-1134	8229;-274	0	-218;2193	781	9;4108517.000;53.030;29.239
30.37312;-17927	-1034	8305;-274	0	-218;2149	616	98;4108517.000;53.030;29.239
30.37762;-18041	-973	8201;-277	-2	-214;2061	645	124;4108517.000;53.030;29.239
30.38212;-18382	-996	8181;-277	-2	-214;2002	590	15;4108529.000;53.030;29.257
30.38661;-18730	-1024	8120;-278	-3	-217;1939	583	82;4108529.000;53.030;29.257
30.39111;-19225	-1050	8084;-278	-3	-217;1860	557	149;4108529.000;53.030;29.257
30.39561;-19672	-1095	8152;-277	1	-219;1810	541	178;4108529.000;53.030;29.257
30.40011;-20019	-1069	8177;-277	1	-219;1776	460	232;4108529.000;53.030;29.257
30.40460;-20463	-1118	8211;-282	-3	-215;1735	441	274;4108529.000;53.030;29.257
30.40910;-20902	-1089	8284;-282	-3	-215;1688	395	395;4108529.000;53.030;29.257
30.41360;-21389	-1041	8236;-278	-4	-215;1644	366	485;4108531.000;52.970;29.257
30.41810;-21887	-1115	8344;-278	-4	-215;1568	392	719;4108531.000;52.970;29.257
30.42259;-22275	-1189	8476;-281	-3	-213;1543	272	748;4108531.000;52.970;29.257
30.42709;-22549	-1228	8542;-281	-3	-213;1464	113	776;4108531.000;52.970;29.257
30.43159;-22639	-1211	8654;-278	-5	-210;1370	-19	1001;4108531.000;52.970;29.257
30.43609;-22518	-1133	8800;-278	-5	-210;1276	-227	962;4108531.000;52.970;29.257
30.44058;-22237	-1173	8857;-281	-6	-214;1131	-376	931;4108531.000;52.970;29.257
30.44508;-21806	-1190	8840;-281	-6	-214;936	-629	976;4108531.000;52.970;29.257
30.44958;-21320	-1233	8792;-282	-3	-215;742	-891	947;4108582.000;52.970;29.257
30.45408;-20669	-1258	8798;-282	-3	-215;487	-1060	771;4108582.000;52.970;29.257
30.45857;-20082	-1296	8614;-283	-2	-215;267	-1296	560;4108582.000;52.970;29.257
30.46307;-19474	-1338	8420;-284	-4	-213;-31	-1517	310;4108582.000;52.970;29.257
30.46757;-18919	-1511	8292;-284	-4	-213;-204	-1685	38;4108582.000;52.970;29.257
30.47207;-18387	-1750	8149;-285	-5	-218;-362	-1879	-238;4108582.000;52.970;29.257
30.47656;-17816	-1931	7875;-285	-5	-218;-330	-2058	-575;4108582.000;52.970;29.257
30.48106;-17351	-2147	7825;-285	-9	-215;-283	-2404	-966;4108582.000;52.970;29.257
30.48556;-16595	-2187	7769;-285	-9	-215;-198	-2647	-1373;4108629.000;52.970;29.257
30.49006;-15787	-2155	7697;-285	-10	-220;6	-2978	-1801;4108629.000;52.970;29.257
30.49455;-15108	-2164	7555;-285	-10	-220;151	-3218	-2179;4108629.000;52.970;29.257
30.49905;-14325	-2048	7343;-284	-11	-220;355	-3480	-2634;4108629.000;52.970;29.257
30.50355;-13710	-2047	7129;-284	-11	-220;499	-3713	-3114;4108629.000;52.970;29.257
30.50805;-13081	-1984	6789;-286	-13	-222;515	-3924	-3499;4108629.000;52.970;29.257
30.51254;-12601	-1993	6429;-286	-13	-222;578	-4196	-3937;4108629.000;52.970;29.220
30.51704;-12162	-1971	6065;-277	-12	-223;635	-4352	-4367;4108629.000;52.970;29.220
30.52154;-11958	-2000	5749;-277	-12	-223;738	-4429	-4742;4108618.000;52.970;29.220
30.52604;-11895	-2069	5363;-283	-13	-219;820	-4556	-5046;4108618.000;52.970;29.220
30.53053;-11844	-2123	4995;-283	-13	-219;946	-4552	-5433;4108618.000;52.970;29.220
30.53503;-12130	-2249	4699;-283	-13	-230;1084	-4630	-5731;4108618.000;52.970;29.220
30.53953;-12395	-2357	4408;-283	-13	-230;1257	-4604	-5795;4108618.000;53.010;29.220
30.54403;-12783	-2535	4268;-281	-10	-230;1414	-4559	-6056;4108618.000;53.010;29.220
30.54852;-13139	-2704	4104;-281	-10	-230;1691	-4572	-6206;4108618.000;53.010;29.220
30.55302;-13690	-3022	4036;-282	-18	-225;2068	-4481	-6133;4108618.000;53.010;29.220
30.55752;-14065	-3281	4073;-282	-18	-225;2583	-4391	-6219;4108578.000;53.010;29.220
30.56202;-14479	-3460	4140;-286	-17	-227;3296	-4352	-6231;4108578.000;53.010;29.220
30.56651;-15071	-3409	4335;-286	-17	-227;4073	-4326	-6151;4108578.000;53.010;29.220
30.57101;-15570	-3363	4570;-278	-23	-229;4821	-4306	-6048;4108578.000;53.010;29.220
30.57551;-16039	-3274	4791;-278	-23	-229;5562	-4287	-5927;4108578.000;53.010;29.220
30.58001;-16478	-3272	5194;-285	-21	-228;6329	-4293	-5812;4108578.000;53.010;29.220
30.58451;-16705	-3244	5479;-285	-21	-228;6967	-4342	-5607;4108578.000;53.010;29.220
30.58900;-17059	-3098	5698;-286	-24	-235;7467	-4420	-5421;4108585.000;53.010;29.220
30.59350;-17025	-2861	5899;-286	-24	-235;7945	-4436	-5210;4108585.000;53.010;29.220
30.59800;-17110	-2631	6084;-285	-26	-226;8102	-4478	-4957;4108585.000;53.010;29.220
30.60250;-17111	-2456	6045;-285	-26	-226;8108	-4533	-4742;4108585.000;53.010;29.220
30.60699;-17037	-2325	5999;-294	-30	-230;8114	-4501	-4470;4108585.000;53.010;29.220
30.61149;-17065	-2416	5938;-294	-30	-230;7969	-4527	-4214;4108585.000;53.010;29.220
30.61599;-17110	-2345	5880;-290	-25	-230;7863	-4465	-4060;4108585.000;53.010;29.220
30.62049;-17157	-2443	5760;-290	-25	-230;7718	-4417	-3849;4108585.000;53.010;29.220
30.62498;-17240	-2495	5720;-289	-27	-228;7661	-4355	-3641;4108581.000;53.010;29.220
30.62948;-17273	-2426	5636;-289	-27	-228;7611	-4323	-3550;4108581.000;53.010;29.220
30.63398;-17231	-2462	5659;-296	-35	-229;7545	-4316	-3326;4108581.000;53.010;29.220
30.63848;-17146	-2346	5632;-296	-35	-229;7419	-4258	-3201;4108581.000;53.010;29.220
30.64297;-16931	-2316	5667;-290	-32	-232;7309	-4235	-3092;4108581.000;53.010;29.220
30.64747;-16700	-2279	5600;-290	-32	-232;7168	-4148	-3003;4108581.000;53.010;29.220
30.65197;-16600	-2271	5588;-293	-28	-233;7083	-4154	-3000;4108581.000;53.010;29.220
30.65647;-16405	-2245	5492;-293	-28	-233;6901	-4047	-2958;4108581.000;53.010;29.220
30.66096;-16182	-2155	5367;-300	-34	-227;6779	-4083	-2975;4108588.000;53.010;29.220
30.66546;-15910	-2041	5272;-300	-34	-227;6668	-4063	-2980;4108588.000;52.947;29.220
