Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
0.00450;-14133	3224	3200;-161	82	-133;2130	3665	-1910;4108747.000;56.889;30.450
0.00850;-14240	3123	3117;-161	82	-133;1187	3743	-2285;4108747.000;56.889;30.450
0.01250;-14057	3154	2860;-157	80	-129;247	3883	-2646;4108747.000;56.889;30.450
0.01650;-13850	3157	2695;-157	80	-129;-720	4151	-3152;4108747.000;56.889;30.450
0.02050;-13714	2973	2629;-150	86	-127;-1412	4424	-3523;4108747.000;56.889;30.450
0.02450;-13672	2725	2649;-150	86	-127;-1980	4780	-3802;4108747.000;56.889;30.450
0.02850;-13486	2491	2499;-153	77	-128;-2600	5104	-3991;4108747.000;56.889;30.450
0.03250;-13572	2359	2601;-153	77	-128;-3058	5480	-4375;4108750.000;56.889;30.450
0.03700;-13742	2408	2734;-153	85	-127;-3508	5807	-4653;4108750.000;56.889;30.450
0.04150;-14007	2581	2976;-153	85	-127;-4057	6079	-4845;4108750.000;56.889;30.450
0.04600;-14143	2611	3224;-151	86	-128;-4519	6261	-5114;4108750.000;56.889;30.450
0.05050;-14224	2641	3371;-151	86	-128;-4912	6429	-5338;4108750.000;56.889;30.450
0.05500;-14245	2610	3634;-152	83	-126;-5422	6556	-5526;4108750.000;56.889;30.450
0.05950;-14271	2695	3790;-152	83	-126;-5833	6747	-5677;4108750.000;56.889;30.431
0.06400;-14184	2625	4007;-146	83	-119;-6204	6850	-5760;4108751.000;56.889;30.431
0.06850;-14077	2619	4245;-146	83	-119;-6632	7003	-5926;4108751.000;56.889;30.431
0.07300;-14036	2676	4354;-152	86	-118;-6987	7149	-6036;4108751.000;56.889;30.431
0.07750;-13966	2647	4513;-152	86	-118;-7348	7301	-6101;4108751.000;56.889;30.431
0.08200;-13959	2617	4533;-146	83	-109;-7744	7489	-6200;4108751.000;56.889;30.431
0.08650;-14037	2483	4488;-146	83	-109;-8171	7619	-6235;4108751.000;56.763;30.431
0.09100;-14265	2424	4536;-136	91	-106;-8630	7806	-6272;4108751.000;56.763;30.431
0.09550;-14593	2377	4493;-136	91	-106;-9058	7952	-6320;4108751.000;56.763;30.431
0.10000;-14946	2196	4288;-135	84	-105;-9447	8030	-6362;4108786.000;56.763;30.431
0.10450;-15399	2091	4085;-135	84	-105;-9985	8111	-6365;4108786.000;56.763;30.431
0.10900;-15734	2024	4084;-132	82	-99;-10538	8185	-6394;4108786.000;56.763;30.431
