Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
30.46507;14764	-2466	188;-166	-357	7;12607	9135	9443;4102457.000;50.196;31.032
30.46957;14416	-2249	187;-166	-357	7;12517	8769	9148;4102457.000;50.196;31.032
30.47407;14109	-2079	136;-162	-350	3;12382	8412	8806;4102457.000;50.196;31.032
30.47856;13825	-1833	38;-162	-350	3;12180	8036	8526;4102457.000;50.196;31.032
30.48306;13686	-1695	26;-166	-353	4;11959	7593	8253;4102384.000;50.196;31.013
30.48756;13625	-1451	30;-166	-353	4;11635	7124	7895;4102384.000;50.196;31.013
30.49206;13642	-1127	24;-167	-354	1;11240	6629	7563;4102384.000;50.196;31.013
30.49655;13596	-785	-6;-167	-354	1;10717	6247	7126;4102384.000;50.196;31.013
30.50105;13506	-471	-82;-166	-354	3;10178	5864	6725;4102384.000;50.196;31.013
30.50555;13278	-479	-47;-166	-354	3;9681	5469	6282;4102384.000;50.196;31.013
30.51005;12900	-598	-55;-167	-355	-2;9286	5077	5770;4102384.000;50.023;31.013
30.51454;12663	-724	16;-167	-355	-2;8872	4631	5249;4102384.000;50.023;31.013
30.51904;12433	-750	-82;-165	-351	-2;8359	4171	4750;4102298.000;50.023;31.013
30.52354;12256	-603	25;-165	-351	-2;7675	3657	4258;4102298.000;50.023;31.013
30.52804;12049	-562	159;-169	-354	-7;7085	3162	3771;4102298.000;50.023;31.013
30.53253;11845	-545	276;-169	-354	-7;6420	2639	3222;4102298.000;50.023;31.013
30.53703;11647	-591	429;-172	-357	-3;5727	2125	2720;4102298.000;50.023;31.013
30.54153;11433	-708	605;-172	-357	-3;5031	1662	2208;4102298.000;50.023;31.013
30.54603;11116	-679	890;-169	-353	-5;4296	1157	1665;4102298.000;50.023;31.013
30.55052;10645	-858	1201;-169	-353	-5;3664	595	1181;4102324.000;50.023;31.013
30.55502;10321	-972	1450;-173	-363	-3;3057	-102	503;4102324.000;50.023;31.013
30.55952;10028	-988	1670;-173	-363	-3;2525	-738	-37;4102324.000;50.023;31.013
30.56402;10009	-877	1826;-175	-352	-2;2024	-1490	-621;4102324.000;50.023;31.013
30.56851;9969	-845	1963;-175	-352	-2;1552	-2283	-1232;4102324.000;50.023;31.013
30.57301;9995	-795	2068;-171	-351	-3;1068	-3119	-1904;4102324.000;50.023;31.013
30.57751;10317	-943	2063;-171	-351	-3;731	-3986	-2541;4102324.000;50.023;31.013
