Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
0.00450;-21635	5503	-3237;-219	60	-57;9346	-528	-4453;4108677.000;55.212;29.899
0.00850;-20349	5299	-2393;-226	59	-60;8585	-1150	-4415;4108677.000;55.212;29.899
0.01250;-18818	5054	-1485;-226	59	-60;7894	-1704	-4315;4108677.000;55.212;29.899
0.01650;-17066	4864	-382;-220	58	-62;7124	-1970	-4337;4108677.000;55.212;29.899
0.02050;-15573	4808	612;-220	58	-62;6363	-1886	-4068;4108655.000;55.212;29.899
0.02450;-14254	4761	1453;-222	61	-61;5691	-1438	-3889;4108655.000;55.212;29.936
0.02850;-13034	4824	2411;-222	61	-61;4905	-820	-3800;4108655.000;55.212;29.936
0.03250;-12180	4910	2712;-221	58	-60;4003	-58	-3511;4108655.000;55.212;29.936
0.03700;-11551	5049	2805;-221	58	-60;3139	923	-3319;4108655.000;55.212;29.936
0.04150;-11034	5010	2703;-219	56	-61;2093	2181	-3098;4108655.000;55.212;29.936
0.04600;-10953	4969	2578;-219	56	-61;1257	3227	-2717;4108655.000;55.212;29.936
0.05050;-11086	4670	2006;-218	58	-65;430	4290	-2317;4108655.000;55.390;29.936
0.05500;-11402	4257	1476;-218	58	-65;-352	5162	-1955;4108661.000;55.390;29.936
0.05950;-11981	3617	781;-214	62	-60;-867	5508	-1583;4108661.000;55.390;29.936
0.06400;-12634	3065	164;-214	62	-60;-1191	5622	-1301;4108661.000;55.390;29.936
0.06850;-13448	2369	-549;-214	63	-65;-1295	5385	-940;4108661.000;55.390;29.936
0.07300;-14154	1731	-1155;-214	63	-65;-1270	5058	-453;4108661.000;55.390;29.936
0.07750;-14900	1280	-1654;-215	60	-55;-1009	4524	22;4108661.000;55.390;29.936
0.08200;-15546	876	-2174;-215	60	-55;-600	3749	543;4108661.000;55.390;29.936
0.08650;-16073	708	-2687;-213	60	-59;-142	2796	1037;4108674.000;55.390;29.936
0.09100;-16426	671	-2990;-213	60	-59;421	1870	1514;4108674.000;55.390;29.936
0.09550;-16742	946	-3118;-211	63	-55;971	758	1915;4108674.000;55.390;29.936
0.10000;-16769	1169	-3223;-211	63	-55;1455	-223	2172;4108674.000;55.390;29.936
0.10450;-16779	1409	-3098;-212	59	-61;1945	-1176	2373;4108674.000;55.390;29.936
0.10900;-16579	1786	-2851;-212	59	-61;2423	-2252	2370;4108674.000;55.390;29.936
0.11350;-16374	1876	-2397;-210	62	-54;2856	-3036	2495;4108674.000;55.390;29.936
0.11800;-16062	1910	-1925;-210	62	-54;3258	-3665	2546;4108674.000;55.390;29.936
0.12250;-15547	1788	-1412;-208	62	-60;3529	-4280	2517;4108666.000;55.390;29.936
0.12700;-15202	1763	-861;-212	65	-60;3856	-4481	2556;4108666.000;55.390;29.936
0.13150;-14812	1745	-410;-212	65	-60;4010	-4520	2604;4108666.000;55.390;29.936
0.13600;-14315	1829	-157;-208	59	-64;4270	-4355	2482;4108666.000;55.390;29.936
0.14050;-13890	2056	-109;-208	59	-64;4481	-4131	2518;4108666.000;55.390;29.936
0.14500;-13566	2175	-109;-215	65	-59;4792	-3781	2617;4108666.000;55.390;29.936
0.14950;-13285	2479	97;-215	65	-59;5025	-3409	2568;4108666.000;55.390;29.972
0.15400;-13118	2768	225;-218	63	-67;5260	-3140	2536;4108666.000;55.390;29.972
0.15850;-12965	2979	167;-218	63	-67;5465	-2932	2450;4108629.000;55.390;29.972
0.16300;-12738	3061	121;-215	61	-69;5726	-2838	2385;4108629.000;55.390;29.972
0.16750;-12473	3146	89;-215	61	-69;5993	-2725	2312;4108629.000;55.390;29.972
0.17200;-12104	3137	105;-222	66	-70;6285	-2747	2268;4108629.000;55.390;29.972
0.17650;-11870	3119	141;-222	66	-70;6476	-2634	2351;4108629.000;55.390;29.972
0.18100;-11633	3262	200;-216	69	-69;6640	-2647	2354;4108629.000;55.066;29.972
0.18550;-11351	3398	301;-216	69	-69;6898	-2524	2555;4108629.000;55.066;29.972
0.19000;-11127	3472	448;-224	67	-73;6979	-2459	2638;4108629.000;55.066;29.972
0.19450;-10969	3613	749;-224	67	-73;7077	-2297	2638;4108632.000;55.066;29.972
0.19900;-10788	3702	1001;-217	68	-72;7111	-2148	2761;4108632.000;55.066;29.972
0.20350;-10655	3745	1316;-217	68	-72;7055	-1857	2668;4108632.000;55.066;29.972
0.20800;-10501	3789	1214;-218	63	-72;6941	-1620	2703;4108632.000;55.066;29.972
0.21250;-10341	3867	1017;-218	63	-72;6744	-1208	2643;4108632.000;55.066;29.972
0.21700;-10221	3994	819;-227	64	-73;6552	-836	2601;4108632.000;55.066;29.972
0.22150;-10347	3994	739;-227	64	-73;6370	-625	2537;4108632.000;55.066;29.972
0.22600;-10421	3959	747;-221	62	-81;6175	-311	2348;4108632.000;55.066;29.972
0.23050;-10630	3960	768;-221	62	-81;5952	-155	2348;4108626.000;55.066;29.972
0.23500;-10778	3955	745;-222	63	-71;5700	16	2329;4108626.000;55.066;29.972
0.23950;-10926	3895	516;-222	63	-71;5443	140	2178;4108626.000;55.066;29.972
0.24400;-11086	3946	355;-215	61	-75;5201	182	2194;4108626.000;55.066;29.972
0.24850;-11312	4034	35;-215	61	-75;4990	208	2117;4108626.000;55.066;29.972
0.25300;-11600	4082	-77;-221	65	-73;4739	207	2036;4108626.000;55.066;29.972
0.25750;-11879	4297	-67;-221	65	-73;4528	233	1934;4108626.000;55.066;29.972
0.26200;-12135	4453	55;-223	62	-75;4292	191	1825;4108636.000;55.066;29.972
0.26650;-12546	4623	271;-223	62	-75;4050	165	1671;4108636.000;55.066;29.972
0.27100;-12810	4770	415;-222	69	-70;3783	201	1528;4108636.000;55.066;29.972
0.27550;-13002	4899	488;-222	69	-70;3400	347	1339;4108636.000;55.066;29.936
0.28000;-13263	5049	676;-224	65	-75;2944	344	1150;4108636.000;55.066;29.936
0.28450;-13510	5140	799;-224	65	-75;2570	538	1022;4108636.000;55.066;29.936
0.28900;-13754	5201	970;-217	64	-73;2140	651	861;4108636.000;55.066;29.936
0.29350;-13952	5256	1047;-217	64	-73;1694	979	646;4108636.000;55.066;29.936
0.29800;-14026	5358	999;-224	63	-77;1216	1105	467;4108660.000;55.066;29.936
0.30250;-14212	5325	936;-224	63	-77;685	1426	262;4108660.000;55.066;29.936
0.30700;-14438	5505	966;-227	63	-76;220	1756	48;4108660.000;55.202;29.936
0.31150;-14628	5535	903;-227	63	-76;-223	1925	-61;4108660.000;55.202;29.936
0.31600;-14739	5580	798;-226	61	-76;-755	2058	-122;4108660.000;55.202;29.936
0.32050;-14782	5585	603;-226	61	-76;-1169	2327	-304;4108660.000;55.202;29.936
0.32500;-14852	5528	384;-226	62	-72;-1600	2408	-340;4108660.000;55.202;29.936
0.32950;-15028	5448	284;-226	62	-72;-1971	2557	-356;4108660.000;55.202;29.936
0.33400;-15243	5386	370;-220	71	-78;-2335	2793	-413;4108666.000;55.202;29.936
0.33850;-15595	5312	470;-220	66	-72;-2627	3069	-317;4108666.000;55.202;29.936
0.34300;-15918	5238	393;-220	66	-72;-2879	3409	-321;4108666.000;55.202;29.936
0.34750;-16299	5315	219;-224	71	-76;-3200	3710	-314;4108666.000;55.202;29.936
0.35200;-16625	5294	8;-224	71	-76;-3432	3859	-365;4108666.000;55.202;29.936
0.35650;-16991	5328	5;-217	69	-69;-3680	3986	-381;4108666.000;55.202;29.936
0.36100;-17391	5211	25;-217	69	-69;-3938	4148	-449;4108666.000;55.202;29.936
0.36550;-17821	5263	83;-222	67	-73;-4249	4196	-442;4108666.000;55.202;29.936
0.37000;-17990	5236	32;-222	67	-73;-4475	4196	-474;4108632.000;55.202;29.936
0.37450;-18231	5117	-201;-220	71	-69;-4758	4177	-468;4108632.000;55.202;29.936
0.37900;-18326	5034	-475;-220	71	-69;-4903	4209	-413;4108632.000;55.202;29.936
0.38350;-18437	4994	-800;-218	67	-67;-5063	4209	-413;4108632.000;55.202;29.936
0.38800;-18440	4941	-1170;-218	67	-67;-5183	4235	-494;4108632.000;55.202;29.936
0.39250;-18589	4836	-1546;-218	73	-71;-5245	4271	-394;4108632.000;55.202;29.936
0.39700;-18587	4795	-1995;-218	73	-71;-5277	4326	-410;4108632.000;55.202;29.936
0.40150;-18757	4655	-2628;-217	66	-66;-5208	4430	-381;4108632.000;55.202;29.936
0.40600;-18989	4671	-3280;-217	66	-66;-5088	4533	-327;4108624.000;55.202;29.936
0.41050;-19598	4637	-3828;-213	66	-63;-4978	4792	-193;4108624.000;55.202;29.936
0.41500;-20475	4649	-4218;-213	66	-63;-4711	5195	-135;4108624.000;55.202;29.936
0.41950;-21368	4751	-4359;-217	69	-66;-4566	5350	-103;4108624.000;55.202;29.936
0.42400;-22551	4732	-4447;-217	69	-66;-4324	5424	-144;4108624.000;55.202;29.936
0.42850;-23510	4788	-4483;-221	73	-60;-4079	5142	-218;4108624.000;55.202;29.936
0.43300;-24148	4878	-4546;-221	73	-60;-3926	4562	-288;4108624.000;55.136;29.936
0.43750;-24572	4904	-4645;-211	73	-65;-3797	3898	-340;4108661.000;55.136;29.936
0.44200;-24725	5049	-4814;-211	73	-65;-3815	3325	-404;4108661.000;55.136;29.936
0.44650;-24688	5239	-4808;-211	67	-59;-3872	3069	-509;4108661.000;55.136;29.936
0.45100;-24714	5535	-4693;-211	67	-59;-4076	2965	-596;4108661.000;55.136;29.936
0.45550;-24784	5802	-4567;-219	67	-58;-4211	3104	-714;4108661.000;55.136;29.936
0.46000;-24779	6004	-4216;-219	67	-58;-4362	3338	-942;4108661.000;55.136;29.936
0.46450;-24867	6193	-3814;-219	75	-60;-4661	3564	-1253;4108661.000;55.136;29.936
0.46900;-25051	6267	-3524;-219	75	-60;-4884	3895	-1534;4108661.000;55.136;29.936
0.47350;-25144	6297	-3035;-215	73	-60;-5082	3954	-1880;4108642.000;55.136;29.936
0.47800;-25031	6369	-2373;-215	73	-60;-5588	4035	-2252;4108642.000;55.136;29.936
0.48250;-24709	6379	-1748;-209	73	-58;-5968	3895	-2515;4108642.000;55.136;29.936
0.48700;-24108	6371	-1335;-209	73	-58;-6358	3778	-2739;4108642.000;55.136;29.936
0.49150;-23191	6362	-639;-210	75	-56;-6757	3610	-2841;4108642.000;55.136;29.936
0.49600;-22139	6280	-104;-210	75	-56;-7043	3289	-2918;4108642.000;55.136;29.936
0.50050;-21103	6169	363;-210	72	-49;-7483	3192	-2925;4108642.000;55.136;29.936
0.50500;-19737	6121	454;-210	72	-49;-7847	3266	-2806;4108642.000;55.136;29.936
0.50950;-18564	6111	328;-208	73	-53;-8205	3558	-2845;4108653.000;55.136;29.936
0.51400;-17713	6188	105;-208	73	-53;-8529	3866	-2825;4108653.000;55.136;29.936
0.51850;-16924	6162	-155;-212	74	-52;-8909	4008	-2688;4108653.000;55.136;29.936
0.52300;-16391	6072	-374;-212	74	-52;-9086	4015	-2547;4108653.000;55.136;29.936
0.52750;-16027	5811	-837;-209	73	-52;-9186	3885	-2383;4108653.000;55.136;29.936
0.53200;-15588	5458	-1065;-209	73	-52;-9199	3513	-2121;4108653.000;55.136;29.917
0.53650;-15340	5171	-1038;-197	79	-52;-9142	3095	-1896;4108653.000;55.136;29.917
0.54100;-15116	4672	-1674;-197	79	-52;-9004	2609	-1582;4108653.000;55.136;29.917
0.54550;-15089	4284	-1734;-197	74	-46;-8670	2230	-1080;4108679.000;55.136;29.917
0.55000;-14958	4016	-1961;-192	77	-47;-8419	1643	-625;4108679.000;55.136;29.917
