Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
0.00450;302	8544	14711;-324	-134	23;1450	-1309	1787;4060483.000;59.841;27.822
0.00850;437	9197	14434;-324	-134	23;411	269	1401;4060483.000;59.841;27.822
0.01250;53	8462	14276;-325	-134	20;16	545	1112;4060483.000;59.841;27.822
0.01650;-441	7447	13964;-325	-134	20;-237	898	836;4060483.000;59.841;27.803
0.02050;-1053	6604	14020;-324	-131	22;-548	567	534;4060483.000;59.841;27.803
0.02450;-755	6427	13898;-324	-131	22;-404	128	578;4060483.000;59.841;27.803
0.02850;-538	6634	14192;-321	-132	26;74	-456	1014;4060483.000;59.841;27.803
0.03250;-239	7466	14262;-321	-132	26;334	-943	1366;4060580.000;59.841;27.803
0.03700;761	8821	14089;-326	-135	21;-423	-1527	1548;4060580.000;59.841;27.803
0.04150;1383	9663	14793;-326	-135	21;-817	-850	1140;4060580.000;59.841;27.803
0.04600;1872	9439	15221;-327	-134	19;-1459	-747	788;4060580.000;59.798;27.803
0.05050;1999	8037	15031;-327	-134	19;-1808	-84	600;4060580.000;59.798;27.803
0.05500;1940	6956	15570;-324	-140	22;-1883	638	277;4060580.000;59.798;27.803
0.05950;1270	6718	15482;-324	-140	22;-2261	1103	-147;4060580.000;59.798;27.803
0.06400;534	7365	15624;-325	-133	23;-2530	1347	-455;4060580.000;59.798;27.803
0.06850;29	8206	15445;-325	-133	23;-2953	1552	-781;4060471.000;59.798;27.803
0.07300;-222	8370	15425;-319	-136	20;-3114	1693	-820;4060471.000;59.798;27.803
0.07750;-809	7950	16294;-319	-136	20;-3223	1623	-977;4060471.000;59.798;27.803
0.08200;-809	6478	15535;-327	-133	19;-3569	1475	-1021;4060471.000;59.798;27.803
0.08650;-776	5084	15870;-327	-133	19;-3204	1456	-1121;4060471.000;59.798;27.803
0.09100;-966	4173	16564;-324	-136	19;-2668	1511	-1520;4060471.000;59.798;27.803
0.09550;-1527	4051	16774;-324	-136	19;-2052	1485	-1670;4060471.000;59.798;27.803
0.10000;-1750	4315	16619;-324	-138	15;-1562	1103	-1617;4060471.000;59.798;27.803
0.10450;-1684	5048	16622;-324	-138	15;-879	728	-1356;4060593.000;59.798;27.803
0.10900;-1646	5511	16714;-321	-137	19;-256	539	-1285;4060593.000;59.798;27.803
0.11350;-1620	5621	16755;-321	-137	19;289	359	-1228;4060593.000;59.798;27.803
0.11800;-1831	5390	16791;-319	-131	14;808	-81	-1445;4060593.000;59.798;27.803
0.12250;-957	5481	15877;-319	-131	14;799	-443	-1432;4060593.000;59.798;27.803
0.12700;-523	6501	17230;-324	-135	14;1431	-193	-763;4060593.000;59.798;27.803
0.13150;-484	5919	16434;-321	-139	19;1273	-1969	1737;4060593.000;59.798;27.803
0.13600;-645	6083	16504;-321	-139	19;1010	-741	729;4060537.000;59.798;27.803
0.14050;-361	6756	16080;-321	-132	19;793	-741	-91;4060537.000;59.798;27.822
0.14500;-1488	6315	16141;-321	-132	19;690	-520	64;4060537.000;59.798;27.822
0.14950;-1756	6525	15521;-324	-133	19;250	-565	-700;4060537.000;59.798;27.822
0.15400;-1784	6640	14949;-324	-133	19;-90	-510	-923;4060537.000;59.798;27.822
0.15850;-1266	6393	14103;-315	-135	18;-401	-141	-517;4060537.000;59.798;27.822
0.16300;-1766	5392	14151;-315	-135	18;-330	-141	-241;4060537.000;59.798;27.822
0.16750;-1777	5289	14086;-321	-135	18;-436	-340	-386;4060537.000;59.798;27.822
0.17200;-1299	5669	14134;-321	-135	18;-516	-827	-188;4060548.000;59.848;27.822
0.17650;-680	6048	14084;-313	-131	14;-333	-1065	120;4060548.000;59.848;27.822
0.18100;-121	6495	14339;-313	-131	14;-198	-1007	512;4060548.000;59.848;27.822
0.18550;355	7052	14474;-324	-134	21;-19	-741	782;4060548.000;59.848;27.822
0.19000;407	7517	14520;-324	-134	21;270	-533	854;4060548.000;59.848;27.822
0.19450;275	8133	14558;-318	-132	16;562	-539	1020;4060548.000;59.848;27.822
0.19900;372	8361	13749;-318	-132	16;725	-629	1021;4060548.000;59.848;27.822
0.20350;614	9502	13932;-323	-132	18;388	-738	1037;4060548.000;59.848;27.822
0.20800;1399	10827	14327;-323	-132	18;-1106	-362	685;4060741.000;59.848;27.822
0.21250;1638	10336	14203;-317	-133	18;-1783	208	1018;4060741.000;59.848;27.822
0.21700;1333	9085	14987;-317	-133	18;-2582	689	733;4060741.000;59.848;27.822
0.22150;976	7954	15245;-321	-130	12;-3216	1247	271;4060741.000;59.848;27.822
0.22600;283	7286	15555;-321	-130	12;-3464	1222	-3;4060741.000;59.848;27.822
0.23050;-58	6767	15407;-321	-134	17;-3653	1312	-100;4060741.000;59.848;27.822
0.23500;-291	6543	15232;-321	-134	17;-3717	1398	-166;4060741.000;59.848;27.822
0.23950;-944	6843	15645;-327	-131	11;-3880	1228	-122;4060741.000;59.848;27.822
0.24400;-632	6945	15359;-327	-131	11;-4419	824	-72;4060822.000;59.848;27.822
0.24850;-280	7020	15425;-318	-141	12;-4249	1029	-31;4060822.000;59.848;27.822
0.25300;-148	7082	16833;-318	-141	12;-4323	1247	-37;4060822.000;59.848;27.822
0.25750;-365	6870	17752;-321	-133	15;-4403	1603	-351;4060822.000;59.848;27.822
0.26200;-571	5760	17834;-321	-133	15;-4111	1703	-489;4060822.000;59.848;27.822
0.26650;-1241	4056	17496;-320	-134	12;-3172	1821	-851;4060822.000;59.848;27.841
