Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
30.33264;-650	7365	13094;-333	-143	43;610	-199	-13;4083471.000;58.968;28.586
30.33714;-535	7807	12777;-333	-143	43;683	-463	260;4083471.000;58.968;28.586
30.34164;-153	8746	12884;-331	-143	36;712	-533	458;4083471.000;58.968;28.586
30.34614;549	9484	12840;-331	-143	36;517	-719	558;4083471.000;58.968;28.586
30.35063;1025	10147	13467;-337	-135	37;-73	-296	615;4083591.000;58.968;28.586
30.35513;1753	10478	13538;-337	-135	37;-1026	-123	404;4083591.000;58.968;28.586
30.35963;1897	11302	14682;-333	-137	39;-2306	504	455;4083591.000;58.802;28.586
30.36413;1667	10484	14375;-333	-137	39;-3492	1193	-154;4083591.000;58.802;28.586
30.36862;1791	9400	15119;-338	-138	47;-3877	1623	-160;4083591.000;58.802;28.586
30.37312;969	8533	15878;-338	-138	47;-4214	2330	-172;4083591.000;58.802;28.586
30.37762;73	7711	16111;-332	-139	36;-4666	2628	-326;4083591.000;58.802;28.586
30.38212;-619	7324	15518;-331	-137	32;-4522	2397	-386;4083591.000;58.802;28.586
30.38661;-892	7380	15616;-331	-137	32;-4455	2195	-426;4083518.000;58.802;28.586
30.39111;-1014	7397	15343;-330	-135	36;-4435	1957	-590;4083518.000;58.802;28.586
30.39561;-826	7374	15018;-330	-135	36;-4522	1646	-835;4083518.000;58.802;28.586
30.40011;-535	7172	15458;-330	-138	30;-4416	1652	-1002;4083518.000;58.802;28.586
30.40460;-665	6622	16300;-330	-138	30;-4057	1841	-967;4083518.000;58.802;28.586
30.40910;-1348	4961	16041;-328	-134	35;-3598	1845	-1096;4083518.000;58.802;28.586
30.41360;-1395	3731	15985;-328	-134	35;-2892	1450	-1272;4083518.000;58.802;28.586
