Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
0.00450;-327	8637	14333;-391	-278	-133;4418	-361	-462;4109907.000;48.643;32.982
0.00850;-217	9048	13825;-389	-282	-133;5006	-108	-735;4109907.000;48.643;32.982
0.01250;-517	9069	13405;-389	-282	-133;4717	-40	-1173;4109905.000;48.643;32.982
0.01650;-465	9430	12914;-388	-278	-134;3918	-114	-1420;4109905.000;48.643;32.982
0.02050;23	10021	11834;-388	-278	-134;3069	-270	-1074;4109905.000;48.643;32.982
0.02450;196	10483	11630;-389	-282	-135;2208	-364	-395;4109905.000;48.643;32.982
0.02850;-103	10882	11141;-389	-282	-135;1286	-283	-136;4109905.000;48.643;32.982
0.03250;-494	11128	10902;-393	-276	-129;170	-72	-306;4109905.000;48.643;32.982
0.03700;-718	11036	11144;-393	-276	-129;-572	123	-610;4109905.000;48.643;32.982
0.04150;-1026	10682	11223;-393	-281	-128;-1267	155	-754;4109905.000;48.643;32.982
0.04600;-805	10316	11856;-393	-281	-128;-2037	120	-619;4109923.000;48.643;32.982
0.05050;-430	9974	12304;-390	-279	-136;-2780	142	-536;4109923.000;48.643;32.982
0.05500;-275	9709	13362;-390	-279	-136;-3572	337	-558;4109923.000;48.643;32.963
0.05950;-334	9511	14478;-390	-276	-129;-4267	515	-546;4109923.000;48.643;32.963
0.06400;-568	9290	14975;-390	-276	-129;-4358	531	-258;4109923.000;48.643;32.963
0.06850;-926	9066	14988;-386	-278	-131;-4371	515	197;4109923.000;48.643;32.963
0.07300;-1104	8468	15600;-386	-278	-131;-4525	437	178;4109923.000;48.643;32.963
0.07750;-1080	7796	16618;-390	-275	-139;-4594	580	53;4109877.000;48.643;32.963
0.08200;-1308	6944	17295;-390	-275	-139;-4330	593	210;4109877.000;48.620;32.963
0.08650;-1505	6141	17538;-388	-279	-136;-3908	350	357;4109877.000;48.620;32.963
0.09100;-1238	5555	17661;-388	-279	-136;-3258	356	434;4109877.000;48.620;32.963
0.09550;-1229	5064	17697;-389	-279	-138;-2591	363	280;4109877.000;48.620;32.963
0.10000;-1024	4708	17644;-389	-279	-138;-2084	278	-88;4109877.000;48.620;32.963
0.10450;-709	4567	17308;-386	-279	-137;-1701	-10	-27;4109877.000;48.620;32.963
0.10900;-421	4399	16981;-386	-279	-137;-997	-257	47;4109877.000;48.620;32.963
0.11350;-178	4211	16129;-388	-275	-138;170	-523	-123;4109917.000;48.620;32.963
0.11800;50	4223	15384;-388	-275	-138;1299	-607	-338;4109917.000;48.620;32.963
0.12250;40	4570	14901;-383	-276	-133;2456	-708	-523;4109917.000;48.620;32.963
0.12700;-159	4780	13981;-383	-276	-133;3324	-611	-1105;4109917.000;48.620;32.963
0.13150;-862	5301	13200;-383	-278	-132;4012	-581	-1733;4109917.000;48.620;32.963
0.13600;-1351	5707	12733;-383	-278	-132;4421	-156	-1867;4109917.000;48.620;32.963
0.14050;-1427	5525	11747;-387	-279	-132;4170	-72	-1554;4109917.000;48.620;32.963
0.14500;-1392	6046	11500;-387	-279	-132;3685	133	-1480;4109917.000;48.620;32.963
0.14950;-1520	6625	10835;-391	-279	-135;2840	385	-1458;4109930.000;48.620;32.963
0.15400;-1405	6907	11015;-391	-279	-135;1670	775	-1685;4109930.000;48.620;32.963
0.15850;-1461	6858	11962;-395	-276	-136;459	908	-1535;4109930.000;48.620;32.963
0.16300;-1806	6661	13650;-395	-276	-136;-544	492	-1256;4109930.000;48.620;32.963
0.16750;-2066	6700	16403;-389	-277	-134;-884	256	-821;4109930.000;48.620;32.963
0.17200;-2252	6865	18192;-389	-277	-134;-424	-484	-399;4109930.000;48.620;32.963
0.17650;-1667	7502	18494;-391	-275	-135;431	-724	-593;4109930.000;48.620;32.963
0.18100;-569	8889	17763;-391	-275	-135;1239	-782	-1287;4109930.000;48.620;33.000
0.18550;107	9608	16517;-390	-274	-131;1446	-409	-1627;4109892.000;48.620;33.000
0.19000;564	9634	15263;-390	-274	-131;1236	-104	-1841;4109892.000;48.620;33.000
0.19450;680	8979	14270;-396	-279	-131;890	188	-1633;4109892.000;48.620;33.000
0.19900;314	8004	13808;-396	-279	-131;679	207	-1294;4109892.000;48.620;33.000
0.20350;218	6801	13522;-388	-273	-130;667	243	-887;4109892.000;48.620;33.000
0.20800;258	5896	13342;-388	-273	-130;802	214	-926;4109892.000;48.728;33.000
0.21250;382	5897	13257;-394	-273	-138;859	457	-936;4109892.000;48.728;33.000
0.21700;587	6912	12621;-393	-275	-130;1098	849	-965;4109892.000;48.728;33.000
0.22150;763	8706	12510;-393	-275	-130;1239	1057	-811;4109906.000;48.728;33.000
0.22600;839	10110	12745;-392	-276	-131;1368	1262	-469;4109906.000;48.728;33.000
0.23050;1023	11036	13068;-392	-276	-131;1777	1333	53;4109906.000;48.728;33.000
0.23500;883	11597	13343;-396	-275	-129;2220	1602	299;4109906.000;48.728;33.000
0.23950;708	11777	14123;-396	-275	-129;2541	1544	562;4109906.000;48.728;33.000
0.24400;737	12235	14695;-397	-274	-126;2632	1472	736;4109906.000;48.728;33.000
0.24850;605	12451	14143;-397	-274	-126;2123	1550	825;4109906.000;48.728;33.000
0.25300;401	12620	14210;-394	-276	-135;1381	1356	867;4109885.000;48.728;33.000
0.25750;-47	12048	13537;-394	-276	-135;535	1667	908;4109885.000;48.728;33.000
0.26200;-251	12013	13543;-392	-276	-124;-362	1294	800;4109885.000;48.728;33.000
0.26650;-340	11777	13533;-392	-276	-124;-1009	1346	614;4109885.000;48.728;33.000
0.27100;-499	11286	13711;-390	-274	-128;-1902	1223	326;4109885.000;48.728;33.000
0.27550;-336	10610	13729;-390	-274	-128;-2352	837	128;4109885.000;48.728;33.000
0.28000;-123	9856	13817;-389	-278	-135;-2622	723	-193;4109885.000;48.728;33.000
0.28450;-124	9271	13878;-389	-278	-135;-2956	694	-461;4109885.000;48.728;33.000
0.28900;-180	8956	13962;-391	-278	-137;-3088	781	-577;4109884.000;48.728;33.000
0.29350;-260	8986	14277;-391	-278	-137;-3170	869	-494;4109884.000;48.728;33.000
0.29800;-496	9101	14662;-393	-271	-132;-3270	876	-478;4109884.000;48.728;33.000
0.30250;-750	8857	15052;-393	-271	-132;-3418	850	-430;4109884.000;48.728;33.000
0.30700;-1001	8455	15306;-392	-272	-133;-3361	775	-506;4109884.000;48.728;32.982
0.31150;-1235	7614	15280;-392	-272	-133;-3091	775	-574;4109884.000;48.728;32.982
0.31600;-1861	6233	15819;-390	-277	-135;-2380	561	-715;4109884.000;48.728;32.982
0.32050;-1519	5310	15637;-390	-277	-135;-1688	-591	-885;4109884.000;48.728;32.982
0.32500;-181	5652	15046;-388	-275	-131;-902	-396	-1202;4109890.000;48.728;32.982
0.32950;-328	6582	15468;-388	-275	-131;-462	-101	-1036;4109890.000;48.728;32.982
0.33400;-824	7087	15028;-388	-275	-138;16	324	-750;4109890.000;48.728;32.982
0.33850;-1144	7399	14683;-388	-275	-138;258	236	-778;4109890.000;48.653;32.982
0.34300;-1156	7850	15071;-391	-281	-131;258	-17	-696;4109890.000;48.653;32.982
0.34750;-1402	7813	15318;-391	-281	-131;214	266	-468;4109890.000;48.653;32.982
0.35200;-1507	7939	15395;-391	-275	-136;-63	178	-578;4109890.000;48.653;32.982
0.35650;-1715	8039	15463;-391	-275	-136;-267	-78	-418;4109890.000;48.653;32.982
0.36100;-1839	8182	14745;-386	-275	-139;-361	-224	-376;4109891.000;48.653;32.982
0.36550;-1809	8664	14583;-386	-275	-139;-170	-889	-440;4109891.000;48.653;32.982
0.37000;-1517	8994	16333;-389	-277	-135;418	-824	-114;4109891.000;48.653;32.982
0.37450;-2596	8714	16676;-389	-277	-135;1047	-1042	431;4109891.000;48.653;32.982
0.37900;-2541	7939	15229;-397	-275	-134;1399	-1775	-270;4109891.000;48.653;32.982
0.38350;-1211	7393	14043;-397	-275	-134;1359	-1457	-1304;4109891.000;48.653;32.982
0.38800;-359	6645	13470;-393	-271	-128;1302	-565	-1618;4109891.000;48.653;32.982
0.39250;-784	5722	13358;-393	-271	-128;1126	-270	-1023;4109891.000;48.653;32.982
0.39700;-1459	5671	13148;-387	-273	-131;1066	-273	-421;4109875.000;48.653;32.982
0.40150;-1789	6160	13208;-387	-273	-131;1189	-438	-155;4109875.000;48.653;32.982
0.40600;-1407	7163	13353;-392	-271	-130;1176	-627	98;4109875.000;48.653;32.982
0.41050;-1092	7875	13618;-392	-271	-130;877	-439	136;4109875.000;48.653;32.982
0.41500;-969	8208	13930;-393	-273	-133;576	-328	306;4109875.000;48.653;32.982
0.41950;-755	8521	13951;-393	-273	-133;98	-237	690;4109875.000;48.653;32.982
0.42400;-323	8784	14184;-392	-279	-134;-154	-273	885;4109875.000;48.653;32.982
0.42850;77	8820	14109;-392	-279	-134;-292	-241	965;4109884.000;48.653;32.982
0.43300;190	8507	14236;-391	-278	-134;-273	-23	927;4109884.000;48.653;32.982
0.43750;847	7779	14203;-391	-278	-134;-292	191	732;4109884.000;48.653;32.982
0.44200;797	6940	14137;-393	-277	-138;-229	525	492;4109884.000;48.653;32.982
0.44650;745	6182	14218;-393	-277	-138;-226	593	610;4109884.000;48.653;32.982
0.45100;573	5866	13805;-388	-274	-132;41	850	443;4109884.000;48.653;32.982
0.45550;642	6263	13311;-392	-277	-134;122	983	275;4109884.000;48.653;32.982
0.46000;699	7783	14183;-392	-277	-134;0	1164	332;4109884.000;48.653;32.982
0.46450;848	9474	14781;-389	-273	-135;-698	957	720;4109877.000;48.669;32.982
0.46900;338	10222	15066;-389	-273	-135;-1314	869	979;4109877.000;48.669;32.982
0.47350;-216	10048	15438;-386	-278	-134;-1575	927	717;4109877.000;48.669;32.982
0.47800;-712	9063	15674;-386	-278	-134;-1560	976	44;4109877.000;48.669;32.982
0.48250;-1120	7972	15545;-392	-276	-130;-1324	1073	-564;4109877.000;48.669;32.982
0.48700;-1265	7065	15422;-392	-276	-130;-1078	1073	-897;4109877.000;48.669;32.982
0.49150;-1245	6989	15426;-393	-278	-135;-864	996	-1157;4109877.000;48.669;32.982
0.49600;-921	7146	15336;-393	-278	-135;-622	953	-1400;4109877.000;48.669;32.982
0.50050;-966	7399	15465;-386	-279	-139;-336	989	-1253;4109881.000;48.669;32.982
0.50500;-1341	7534	15693;-386	-279	-139;44	1106	-1210;4109881.000;48.669;32.982
0.50950;-1816	7552	15677;-389	-276	-133;481	1197	-1275;4109881.000;48.669;32.982
0.51400;-2136	7824	15655;-389	-276	-133;896	1041	-1217;4109881.000;48.669;32.982
0.51850;-2178	10029	17097;-388	-270	-133;453	697	-1002;4109881.000;48.669;32.982
0.52300;-1578	10924	16293;-388	-270	-133;-252	-36	316;4109881.000;48.669;32.982
0.52750;-1732	10410	16124;-389	-273	-139;-861	-782	1347;4109881.000;48.669;32.982
0.53200;-1100	9126	15942;-389	-273	-139;-1022	-1158	1305;4109881.000;48.669;32.982
0.53650;-314	7781	15230;-388	-271	-136;-805	-1094	582;4109898.000;48.669;32.982
0.54100;-192	7079	14925;-388	-271	-136;-220	-656	-318;4109898.000;48.669;32.982
0.54550;-148	6852	14464;-386	-279	-138;428	-539	-843;4109898.000;48.669;32.982
0.55000;-202	6956	14638;-386	-279	-138;943	-458	-1015;4109898.000;48.669;32.982
0.55450;-407	7159	14412;-399	-277	-133;1116	-487	-1009;4109898.000;48.669;32.982
0.55900;-810	7326	14474;-399	-277	-133;1355	-458	-990;4109898.000;48.669;32.982
0.56350;-1141	7118	13381;-386	-277	-132;1554	-523	-938;4109898.000;48.669;33.018
0.56800;-1178	7116	13267;-386	-277	-132;1469	-474	-977;4109898.000;48.669;33.018
0.57250;-1103	7186	13132;-388	-276	-138;1113	-568	-951;4109906.000;48.669;33.018
0.57700;-858	6920	12880;-388	-276	-138;915	-646	-798;4109906.000;48.669;33.018
0.58150;-742	6612	12115;-389	-282	-139;840	-614	-574;4109906.000;48.669;33.018
0.58600;-549	6402	11905;-389	-282	-139;843	-510	-436;4109906.000;48.669;33.018
0.59050;-411	6512	12055;-390	-273	-130;1057	-344	-436;4109906.000;48.728;33.018
0.59500;-223	6768	12105;-390	-273	-130;1138	-62	-542;4109906.000;48.728;33.018
0.59950;-319	7436	13048;-390	-276	-135;981	353	-615;4109906.000;48.728;33.018
0.60400;-487	8382	13789;-390	-276	-135;959	587	-682;4109893.000;48.728;33.018
0.60850;-518	8491	14199;-394	-280	-133;610	691	-548;4109893.000;48.728;33.018
0.61300;-650	8353	14552;-394	-280	-133;296	843	-427;4109893.000;48.728;33.018
0.61750;-861	8182	14725;-393	-272	-132;-185	934	-250;4109893.000;48.728;33.018
0.62200;-956	8138	14302;-393	-272	-132;-346	979	-148;4109893.000;48.728;33.018
0.62650;-753	7959	14235;-396	-276	-138;-293	856	47;4109893.000;48.728;33.018
0.63100;-726	7686	14597;-396	-276	-138;346	830	121;4109893.000;48.728;33.018
0.63550;-980	7751	15410;-391	-277	-134;1066	856	134;4109893.000;48.728;33.018
0.64000;-1228	8084	16096;-391	-277	-134;1660	671	140;4109887.000;48.728;33.018
0.64450;-1149	8295	16140;-391	-273	-134;1887	421	12;4109887.000;48.728;33.018
0.64900;-782	8383	15815;-391	-273	-134;1924	301	-254;4109887.000;48.728;33.018
0.65350;-391	8226	15629;-390	-273	-131;1792	395	-378;4109887.000;48.728;33.018
0.65800;-270	7960	15277;-390	-273	-131;1522	476	-288;4109887.000;48.728;33.018
0.66250;-450	7744	14872;-387	-278	-130;1330	519	-225;4109887.000;48.728;33.018
0.66700;-380	7955	14689;-387	-278	-130;1157	538	-222;4109887.000;48.728;33.018
0.67150;-388	8239	14635;-391	-272	-134;1000	561	-106;4109887.000;48.728;33.018
0.67600;-141	8833	14701;-391	-272	-134;736	389	-231;4109892.000;48.728;33.018
