Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
0.00450;-1032	8704	15453;-366	-280	-143;964	350	379;4109851.000;57.271;29.899
0.00850;-990	9461	15146;-366	-280	-143;748	295	798;4109851.000;57.271;29.899
0.01250;-707	9445	14913;-365	-276	-144;518	308	750;4109851.000;57.271;29.899
0.01650;-380	9135	14558;-366	-276	-146;220	399	629;4109878.000;57.271;29.899
0.02050;-17	8667	14398;-366	-276	-146;-32	677	423;4109878.000;57.271;29.899
0.02450;-57	8576	14176;-368	-284	-148;-189	881	292;4109878.000;57.271;29.899
0.02850;-227	8362	13965;-368	-284	-148;-110	976	77;4109878.000;57.271;29.899
0.03250;-524	8463	13888;-365	-285	-146;-76	1024	177;4109878.000;57.314;29.899
0.03700;-1310	8727	13962;-365	-285	-146;-236	956	-108;4109878.000;57.314;29.899
0.04150;-944	8949	13651;-362	-282	-148;-450	843	-377;4109878.000;57.314;29.899
0.04600;-88	8540	13538;-362	-282	-148;-620	421	161;4109878.000;57.314;29.899
0.05050;-416	8002	13501;-363	-278	-146;-805	564	418;4109870.000;57.314;29.899
0.05500;-754	7943	13654;-363	-278	-146;-849	606	91;4109870.000;57.314;29.899
0.05950;-671	8073	13920;-363	-277	-149;-1085	600	-198;4109870.000;57.314;29.899
0.06400;-836	7884	14093;-363	-277	-149;-1169	541	-364;4109870.000;57.314;29.899
0.06850;-845	7567	14023;-369	-280	-152;-1132	376	-358;4109870.000;57.314;29.899
0.07300;-785	7208	13990;-369	-280	-152;-987	221	-335;4109870.000;57.314;29.899
0.07750;-816	7092	13987;-366	-276	-148;-887	328	-307;4109870.000;57.314;29.899
0.08200;-946	7262	14008;-366	-276	-148;-704	182	-396;4109870.000;57.314;29.899
0.08650;-903	7412	14294;-366	-276	-149;-500	136	-371;4109855.000;57.314;29.899
0.09100;-715	7246	14804;-366	-276	-149;-318	-42	-451;4109855.000;57.314;29.899
0.09550;-544	7065	15192;-365	-276	-147;-79	-19	-512;4109855.000;57.314;29.899
0.10000;-463	7179	15683;-365	-276	-147;298	133	-592;4109855.000;57.314;29.899
0.10450;-528	7417	16262;-366	-277	-149;550	318	-566;4109855.000;57.314;29.899
0.10900;-708	7730	16299;-366	-277	-149;826	379	-415;4109855.000;57.314;29.899
0.11350;-827	8183	16408;-367	-283	-141;942	393	-60;4109855.000;57.314;29.899
0.11800;-970	8388	16462;-367	-283	-141;917	441	84;4109827.000;57.314;29.899
0.12250;-801	8604	16245;-365	-281	-143;933	415	331;4109827.000;57.314;29.899
0.12700;-686	8830	16003;-365	-281	-143;930	412	549;4109827.000;57.314;29.899
0.13150;-479	8976	15899;-364	-274	-147;694	551	517;4109827.000;57.314;29.899
0.13600;-317	8821	15715;-364	-274	-147;584	639	408;4109827.000;57.314;29.899
0.14050;-277	8233	15599;-365	-276	-154;553	736	491;4109827.000;57.314;29.899
0.14500;-450	7918	15183;-365	-276	-154;647	885	452;4109827.000;57.314;29.899
0.14950;-648	7712	14892;-365	-280	-147;691	1063	353;4109827.000;57.314;29.899
0.15400;-841	8130	14686;-365	-280	-147;572	1138	315;4109810.000;57.314;29.899
0.15850;-849	8497	14162;-362	-280	-149;361	924	405;4109810.000;57.288;29.899
0.16300;-932	8431	14716;-362	-280	-149;94	895	475;4109810.000;57.288;29.899
0.16750;-1111	8764	14376;-363	-277	-147;-315	697	529;4109810.000;57.288;29.899
0.17200;-992	8678	14205;-363	-277	-147;-579	616	529;4109810.000;57.288;29.899
0.17650;-667	7756	13978;-366	-283	-150;-821	418	481;4109810.000;57.288;29.899
0.18100;-560	6892	13565;-366	-283	-150;-742	435	350;4109810.000;57.288;29.899
0.18550;-797	6927	13425;-361	-283	-150;-783	454	107;4109810.000;57.288;29.899
0.19000;-1292	7159	13301;-361	-283	-150;-651	396	-483;4109817.000;57.288;29.899
0.19450;-1187	6853	13089;-358	-278	-147;-472	165	-515;4109817.000;57.288;29.899
0.19900;-725	6597	13071;-358	-278	-147;-218	-42	-259;4109817.000;57.288;29.899
0.20350;-796	6896	13276;-361	-283	-150;-192	81	-143;4109817.000;57.288;29.899
0.20800;-1143	7429	13523;-361	-283	-150;-161	117	-390;4109817.000;57.288;29.899
0.21250;-1081	7319	13483;-367	-276	-149;132	133	-617;4109817.000;57.288;29.899
0.21700;-1158	7420	14004;-367	-276	-149;452	159	-685;4109817.000;57.288;29.899
0.22150;-1271	8263	14417;-366	-278	-148;443	201	-614;4109817.000;57.288;29.899
0.22600;-1302	9115	14892;-363	-278	-152;518	298	-617;4109805.000;57.288;29.899
0.23050;-1539	9311	15199;-363	-278	-152;437	363	-319;4109805.000;57.288;29.899
0.23500;-1518	9379	15013;-363	-283	-152;377	230	-15;4109805.000;57.288;29.899
0.23950;-1323	9810	14988;-363	-283	-152;185	311	215;4109805.000;57.288;29.899
0.24400;-1409	10178	14850;-368	-282	-147;-23	480	651;4109805.000;57.288;29.899
0.24850;-1281	10188	14739;-368	-282	-147;-293	392	914;4109805.000;57.288;29.899
0.25300;-967	9803	15003;-365	-282	-149;-660	435	940;4109805.000;57.288;29.899
0.25750;-556	9070	15508;-365	-282	-149;-1015	648	975;4109805.000;57.288;29.899
0.26200;-486	8089	15365;-366	-281	-149;-1006	820	1000;4109779.000;57.288;29.899
0.26650;-515	7476	14983;-366	-281	-149;-733	1034	1138;4109779.000;57.288;29.899
0.27100;-789	7416	14573;-361	-277	-152;-286	1394	1218;4109779.000;57.288;29.899
0.27550;-1301	8033	14295;-361	-277	-152;21	1426	1379;4109779.000;57.288;29.899
0.28000;-1398	8341	14320;-365	-280	-155;270	1248	1459;4109779.000;57.288;29.899
0.28450;-1528	8215	14499;-365	-280	-155;276	1092	1411;4109779.000;57.212;29.899
0.28900;-1735	8491	14165;-361	-280	-152;-38	1080	594;4109779.000;57.212;29.899
0.29350;-624	8084	14303;-361	-280	-152;-120	1050	257;4109820.000;57.212;29.899
0.29800;333	6787	14839;-362	-276	-146;40	875	971;4109820.000;57.212;29.899
0.30250;-329	5869	15555;-362	-276	-146;245	1031	1295;4109820.000;57.212;29.899
0.30700;-1119	5637	15171;-370	-279	-155;571	1190	722;4109820.000;57.212;29.899
0.31150;-1242	6274	15138;-370	-279	-155;776	1206	58;4109820.000;57.212;29.899
0.31600;-1115	6940	15054;-361	-284	-150;738	940	139;4109820.000;57.212;29.899
0.32050;-1107	7281	14559;-361	-284	-150;512	454	478;4109820.000;57.212;29.899
0.32500;-1097	7795	13818;-366	-279	-151;-16	195	337;4109820.000;57.212;29.899
0.32950;-705	7971	13331;-366	-279	-151;-466	-107	39;4109786.000;57.212;29.899
0.33400;-331	7374	12919;-364	-278	-152;-657	-395	-207;4109786.000;57.212;29.899
0.33850;289	6174	12399;-364	-278	-152;-456	-664	-326;4109786.000;57.212;29.899
0.34300;532	5780	12095;-361	-283	-150;-126	-576	-595;4109786.000;57.212;29.899
0.34750;189	6333	12495;-361	-283	-150;179	-346	-967;4109786.000;57.212;29.899
