Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
30.26068;2653	15274	6067;-440	-124	-152;2106	-2406	2677;4108937.000;54.872;30.413
30.26518;3449	16493	5869;-438	-120	-147;1675	-2147	1312;4108950.000;54.872;30.413
30.26968;3757	15472	4835;-438	-120	-147;1389	-2001	934;4108950.000;54.872;30.413
30.27418;3864	16939	4468;-436	-127	-148;560	-1424	223;4108950.000;54.872;30.376
30.27867;3644	17866	4244;-436	-127	-148;-594	-918	-738;4108950.000;54.872;30.376
30.28317;2957	17641	4290;-438	-125	-151;-1643	-542	-1477;4108950.000;54.872;30.376
30.28767;2495	16729	4834;-438	-125	-151;-2684	-357	-1913;4108950.000;54.872;30.376
30.29217;2353	16531	5535;-439	-122	-149;-3362	-120	-2342;4108950.000;54.872;30.376
30.29666;1779	16962	5968;-439	-122	-149;-3601	178	-2426;4108950.000;54.872;30.376
30.30116;2168	14210	6182;-438	-126	-150;-3654	321	-2852;4108926.000;54.872;30.376
30.30566;2380	13223	6491;-438	-126	-150;-3906	616	-2736;4108926.000;54.693;30.376
30.31016;1574	14116	6967;-433	-120	-153;-3849	1018	-2605;4108926.000;54.693;30.376
30.31465;1007	15150	7055;-433	-120	-153;-3564	998	-2454;4108926.000;54.693;30.376
30.31915;900	15045	7151;-437	-122	-155;-3259	865	-2259;4108926.000;54.693;30.376
30.32365;1063	14195	7486;-437	-122	-155;-2894	693	-1974;4108926.000;54.693;30.376
30.32815;815	13519	7735;-439	-123	-153;-2316	716	-1775;4108926.000;54.693;30.376
30.33264;666	13499	7950;-439	-123	-153;-1549	603	-1317;4108926.000;54.693;30.376
30.33714;313	14190	7752;-433	-118	-157;-964	470	-828;4108931.000;54.693;30.376
30.34164;-91	14910	7796;-431	-118	-153;-550	301	-242;4108931.000;54.693;30.376
30.34614;-569	14999	7696;-431	-118	-153;-157	-296	430;4108931.000;54.693;30.376
30.35063;-454	14827	7468;-436	-118	-153;-88	-983	1145;4108931.000;54.693;30.376
30.35513;-244	14591	7367;-436	-118	-153;-254	-1625	1756;4108931.000;54.693;30.376
30.35963;-156	14205	7614;-438	-116	-154;-191	-2228	2340;4108931.000;54.693;30.376
30.36413;197	13884	7581;-438	-116	-154;-72	-2623	2785;4108931.000;54.693;30.376
30.36862;315	14094	7583;-437	-124	-155;164	-3006	3169;4108948.000;54.693;30.376
30.37312;-277	15946	7842;-437	-124	-155;352	-3528	3494;4108948.000;54.693;30.376
30.37762;-183	13194	7135;-435	-119	-150;858	-3969	3161;4108948.000;54.693;30.376
30.38212;-3421	20329	9544;-435	-119	-150;-754	-3829	-3371;4108948.000;54.693;30.376
30.38661;3586	15327	7415;-433	-124	-157;132	-7425	-177;4108948.000;54.693;30.376
30.39111;5725	11046	7434;-433	-124	-157;761	-6005	2142;4108948.000;54.693;30.376
30.39561;3394	14079	7513;-432	-127	-159;767	-4050	742;4108948.000;54.693;30.376
30.40011;918	16931	7396;-432	-127	-159;472	-3327	-1334;4108948.000;54.693;30.376
30.40460;635	11943	4722;-435	-122	-155;1644	-5830	2110;4108965.000;54.693;30.413
30.40910;-3400	12642	5987;-435	-122	-155;1414	-4196	755;4108965.000;54.693;30.413
30.41360;1987	18306	5595;-433	-127	-154;-619	-1631	-5094;4108965.000;54.693;30.413
30.41810;168	13670	6982;-433	-127	-154;428	-2455	-1414;4108965.000;54.693;30.413
30.42259;6170	12741	5549;-440	-127	-155;-512	-688	-3047;4108965.000;54.693;30.413
30.42709;6753	15953	5998;-440	-127	-155;-16	-500	-2048;4108965.000;54.693;30.413
30.43159;4761	13168	5182;-439	-128	-149;547	-727	-930;4108965.000;54.759;30.413
30.43609;4409	13824	4756;-439	-128	-149;720	-717	383;4108965.000;54.759;30.413
30.44058;6275	18079	5548;-437	-128	-155;318	486	-180;4108954.000;54.759;30.413
30.44508;6028	16869	3651;-437	-128	-155;-443	-127	-347;4108954.000;54.759;30.413
30.44958;2667	20650	5807;-432	-128	-154;-1320	943	-1020;4108954.000;54.759;30.413
30.45408;1109	18088	6562;-432	-128	-154;-1631	823	-1766;4108954.000;54.759;30.413
30.45857;2915	14206	6493;-434	-122	-162;-2090	703	-2022;4108954.000;54.759;30.413
30.46307;3999	13045	5456;-434	-122	-162;-2690	1413	-2323;4108954.000;54.759;30.413
