Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
30.27617;-126	11599	11344;-400	-292	-124;1204	848	2763;4109771.000;46.936;34.211
30.28067;-149	11506	11618;-395	-290	-124;1505	1402	2622;4109771.000;46.936;34.211
30.28517;369	13535	10773;-395	-290	-124;754	205	3053;4109771.000;46.936;34.211
30.28967;-1865	12187	11289;-398	-297	-129;-387	2490	2426;4109771.000;46.936;34.211
30.29416;-1414	10303	7940;-398	-297	-129;-1063	3126	305;4109771.000;46.936;34.211
30.29866;-3860	10147	11303;-401	-296	-124;-925	2750	-862;4109771.000;46.936;34.211
30.30316;1818	9591	8700;-401	-296	-124;-454	1714	-225;4109771.000;46.936;34.211
30.30766;-1397	10161	9703;-393	-290	-124;-567	2263	309;4109782.000;46.936;34.193
30.31215;-1958	9590	9805;-393	-290	-124;298	2980	-1908;4109782.000;46.936;34.193
30.31665;-2164	10440	10692;-396	-291	-125;1436	2678	-2997;4109782.000;46.936;34.193
30.32115;-1536	12547	11163;-405	-289	-127;1842	2500	-3195;4109782.000;46.936;34.193
30.32565;-3829	14031	11446;-405	-289	-127;2248	2399	-2251;4109782.000;46.936;34.193
30.33014;-3075	14960	10548;-402	-290	-129;2720	2441	-2056;4109782.000;46.936;34.193
30.33464;-3050	14947	11047;-402	-290	-129;2430	831	-1308;4109782.000;46.936;34.193
30.33914;-2584	15170	10179;-398	-296	-128;1600	886	-447;4109782.000;46.903;34.193
30.34364;-2804	14925	10274;-398	-296	-128;1273	318	202;4109770.000;46.903;34.193
30.34813;-3126	13600	9804;-402	-290	-125;1015	497	622;4109770.000;46.903;34.193
30.35263;-3910	14164	9924;-402	-290	-125;924	179	-22;4109770.000;46.903;34.193
30.35713;-3021	14247	9022;-397	-292	-127;977	52	69;4109770.000;46.903;34.193
30.36163;-2621	13071	8056;-397	-292	-127;842	65	657;4109770.000;46.903;34.193
30.36613;-3246	13672	9108;-401	-294	-127;427	175	193;4109770.000;46.903;34.193
30.37062;-2193	13583	8079;-401	-294	-127;449	250	-261;4109770.000;46.903;34.193
