Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
0.00450;-1113	11258	12264;-384	-292	-150;-722	-180	1552;4109824.000;48.517;33.789
0.00850;-868	11969	11130;-384	-292	-150;-929	-404	1424;4109824.000;48.517;33.789
0.01250;-956	12000	10943;-382	-293	-147;-995	-252	1206;4109824.000;48.517;33.789
0.01650;-797	11367	9466;-382	-293	-147;-656	277	549;4109840.000;48.517;33.789
0.02050;-607	11045	9721;-384	-291	-143;-156	14	377;4109840.000;48.517;33.789
0.02450;-255	11300	10287;-384	-291	-143;39	96	396;4109840.000;48.517;33.789
0.02850;-284	10946	10913;-381	-294	-147;190	148	53;4109840.000;48.517;33.789
0.03250;-316	11169	11492;-381	-294	-147;87	99	-200;4109840.000;48.517;33.789
0.03700;-241	11316	11587;-379	-290	-147;-49	144	-212;4109840.000;48.517;33.771
0.04150;-263	11166	10891;-379	-290	-147;-219	264	-155;4109840.000;48.517;33.771
0.04600;-262	11145	10900;-383	-288	-149;-115	219	-187;4109840.000;48.517;33.771
0.05050;-551	11153	11188;-383	-288	-149;-55	190	-84;4109869.000;48.517;33.771
0.05500;-683	11082	11254;-380	-295	-152;162	118	-433;4109869.000;48.517;33.771
0.05950;-449	11283	11211;-380	-295	-152;341	-2	-693;4109869.000;48.517;33.771
0.06400;-66	11714	11318;-379	-294	-150;445	235	-782;4109869.000;48.517;33.771
0.06850;-357	12471	11648;-379	-294	-150;225	271	-965;4109869.000;48.435;33.771
0.07300;-559	12332	12138;-388	-290	-144;190	238	-987;4109869.000;48.435;33.771
0.07750;-669	11365	12155;-388	-290	-144;502	261	-606;4109869.000;48.435;33.771
0.08200;-746	10974	12080;-379	-290	-148;888	157	-607;4109869.000;48.435;33.771
0.08650;-761	11409	12075;-379	-290	-148;1291	170	-616;4109869.000;48.435;33.771
0.09100;-614	12142	11900;-383	-289	-146;1499	122	-485;4109869.000;48.435;33.771
0.09550;-841	12538	11763;-383	-289	-146;1627	164	-367;4109869.000;48.435;33.771
0.10000;-881	12846	11490;-379	-293	-144;1668	131	-344;4109869.000;48.435;33.771
0.10450;-807	13503	11285;-379	-292	-149;1476	180	-193;4109869.000;48.435;33.771
0.10900;-761	14043	11235;-379	-292	-149;1102	193	-24;4109869.000;48.435;33.771
0.11350;-788	14132	11214;-386	-292	-147;608	180	229;4109869.000;48.435;33.771
0.11800;-880	14074	11344;-386	-292	-147;146	274	354;4109869.000;48.435;33.771
0.12250;-1331	16030	11857;-385	-294	-149;-1055	96	-142;4109852.000;48.435;33.771
0.12700;-461	14853	12027;-385	-294	-149;-1910	102	21;4109852.000;48.435;33.771
0.13150;-880	11616	11117;-381	-293	-145;-2137	300	550;4109852.000;48.435;33.771
0.13600;-1653	9980	10701;-381	-293	-145;-1474	433	271;4109852.000;48.435;33.771
0.14050;-2056	9965	10910;-384	-292	-145;-816	443	-212;4109852.000;48.435;33.771
0.14500;-1670	11009	11341;-384	-292	-145;-373	147	-107;4109852.000;48.435;33.771
0.14950;-1358	11303	11355;-381	-288	-145;-8	-106	124;4109852.000;48.435;33.771
0.15400;-1223	11352	11424;-381	-288	-145;253	-93	63;4109845.000;48.435;33.771
0.15850;-468	11406	10847;-384	-295	-145;338	-103	-65;4109845.000;48.435;33.771
0.16300;-375	11289	10452;-384	-295	-145;313	-15	-71;4109845.000;48.435;33.771
0.16750;-433	11409	10473;-392	-292	-143;184	53	-193;4109845.000;48.435;33.771
0.17200;-657	11442	10787;-392	-292	-143;71	118	-308;4109845.000;48.435;33.771
0.17650;-694	11024	10397;-384	-289	-147;8	115	-475;4109845.000;48.435;33.771
0.18100;-575	10755	10419;-384	-289	-147;-87	73	-587;4109845.000;48.435;33.771
0.18550;-298	10979	10866;-384	-294	-148;-71	63	-612;4109845.000;48.435;33.771
0.19000;-263	10847	11151;-384	-294	-148;-24	31	-664;4109861.000;48.435;33.771
0.19450;-239	10688	11246;-384	-293	-144;74	-54	-766;4109861.000;48.375;33.771
0.19900;119	10940	11348;-384	-293	-144;266	-132	-718;4109861.000;48.375;33.771
0.20350;129	11073	11467;-381	-292	-147;354	-151	-513;4109861.000;48.375;33.771
0.20800;489	12014	11666;-381	-292	-147;703	-96	-584;4109861.000;48.375;33.771
0.21250;329	12993	11497;-383	-296	-145;835	-187	-670;4109861.000;48.375;33.771
0.21700;599	13607	11525;-383	-296	-145;709	-54	-921;4109861.000;48.375;33.771
0.22150;795	13623	11451;-386	-291	-148;461	125	-978;4109861.000;48.375;33.771
0.22600;622	13197	11378;-386	-291	-148;253	381	-1042;4109842.000;48.375;33.771
0.23050;287	13286	11487;-375	-290	-144;77	520	-1106;4109842.000;48.375;33.771
0.23500;-9	13835	11726;-375	-290	-144;-178	579	-1047;4109842.000;48.375;33.771
0.23950;512	13726	11567;-384	-290	-144;-376	261	-215;4109842.000;48.375;33.771
0.24400;-526	12939	11351;-384	-290	-144;-373	605	179;4109842.000;48.375;33.771
0.24850;-1285	12267	11378;-380	-296	-147;-118	547	275;4109842.000;48.375;33.771
0.25300;-1817	12011	10117;-380	-296	-147;-228	956	22;4109842.000;48.375;33.771
0.25750;-2088	12110	11607;-383	-289	-147;-99	650	-58;4109842.000;48.375;33.771
0.26200;-2309	12180	10761;-383	-289	-147;-131	829	304;4109839.000;48.375;33.771
0.26650;-3324	11600	11074;-385	-287	-145;-27	566	246;4109839.000;48.375;33.771
0.27100;-3193	11732	10867;-385	-287	-145;-168	521	143;4109839.000;48.375;33.771
0.27550;-3137	11581	11136;-377	-291	-146;-442	226	204;4109839.000;48.375;33.771
0.28000;-2757	10343	10746;-377	-291	-146;-250	102	549;4109839.000;48.375;33.771
0.28450;-3631	10489	11427;-379	-296	-149;200	125	220;4109839.000;48.375;33.771
0.28900;-3307	11387	11434;-379	-296	-149;489	-294	-120;4109839.000;48.375;33.771
0.29350;-3230	12169	10937;-383	-293	-146;370	-161	-372;4109839.000;48.375;33.771
0.29800;-3741	13045	11877;-383	-293	-146;492	-278	-894;4109810.000;48.375;33.771
0.30250;-1992	13303	12051;-381	-290	-143;291	-882	-728;4109810.000;48.375;33.771
0.30700;-2511	12085	11551;-381	-290	-143;382	-242	-722;4109810.000;48.375;33.771
0.31150;-2314	11311	10925;-382	-294	-141;602	-1028	-513;4109810.000;48.375;33.771
0.31600;-2494	10988	11202;-382	-294	-141;759	-722	-785;4109810.000;48.375;33.771
0.32050;-2720	11771	11362;-383	-285	-147;844	-898	-1029;4109810.000;48.375;33.771
0.32500;-3003	12438	11665;-383	-285	-147;762	-917	-875;4109810.000;48.408;33.771
0.32950;-3383	11999	11136;-385	-297	-145;769	-960	-731;4109800.000;48.408;33.771
0.33400;-3541	9894	10671;-385	-297	-145;492	-1132	-1106;4109800.000;48.408;33.771
0.33850;-2784	9690	10808;-382	-294	-150;784	-1329	-1386;4109800.000;48.408;33.771
0.34300;-2264	10780	10850;-382	-294	-150;1124	-1307	-1268;4109800.000;48.408;33.771
0.34750;-2155	12305	11293;-388	-297	-145;1121	-1329	-1591;4109800.000;48.408;33.771
0.35200;-1779	12627	11187;-383	-293	-143;910	-1495	-1684;4109800.000;48.408;33.771
0.35650;-1322	11996	11364;-383	-293	-143;719	-1612	-1717;4109800.000;48.408;33.771
0.36100;-1034	12178	11081;-384	-295	-142;316	-937	-1679;4109800.000;48.408;33.771
0.36550;-1172	12269	10593;-384	-295	-142;363	-992	-1144;4109772.000;48.408;33.771
0.37000;-1174	12686	10708;-381	-293	-146;483	-1119	-1121;4109772.000;48.408;33.771
0.37450;-760	12957	10813;-381	-293	-146;394	-1051	-1528;4109772.000;48.408;33.771
0.37900;-537	12820	10706;-384	-287	-137;206	-1171	-1708;4109772.000;48.408;33.771
0.38350;386	12756	10461;-384	-287	-137;-33	-956	-1541;4109772.000;48.408;33.771
0.38800;702	12455	10366;-384	-291	-141;-137	-1083	-1234;4109772.000;48.408;33.771
0.39250;1342	12166	10279;-384	-291	-141;-162	-1083	-1198;4109772.000;48.408;33.771
0.39700;2163	12119	10269;-383	-294	-136;5	-1051	-1131;4109772.000;48.408;33.771
0.40150;2635	12390	10426;-383	-294	-136;65	-989	-1096;4109800.000;48.408;33.771
0.40600;3120	12667	10420;-383	-294	-133;80	-732	-1151;4109800.000;48.408;33.771
0.41050;3265	12934	10588;-383	-294	-133;102	-651	-1069;4109800.000;48.408;33.771
0.41500;3228	13103	10905;-387	-299	-145;93	-531	-980;4109800.000;48.408;33.771
0.41950;3219	13201	11252;-387	-299	-145;30	-407	-714;4109800.000;48.408;33.771
0.42400;3040	13419	11509;-382	-296	-139;61	-219	-529;4109800.000;48.408;33.771
0.42850;3165	13544	11682;-382	-296	-139;-108	-161	-469;4109800.000;48.408;33.771
0.43300;2759	13363	11652;-381	-292	-140;-445	-47	-206;4109800.000;48.408;33.771
0.43750;2971	12843	11444;-381	-292	-140;-561	92	-248;4109816.000;48.408;33.771
0.44200;2926	12394	11490;-383	-295	-138;-640	294	-7;4109816.000;48.408;33.771
0.44650;2712	12086	11446;-383	-295	-138;-672	501	47;4109816.000;48.408;33.771
0.45100;2299	11573	11531;-384	-293	-143;-618	862	44;4109816.000;48.524;33.771
0.45550;2000	10717	11483;-384	-293	-143;-451	956	-52;4109816.000;48.524;33.771
0.46000;1454	10655	11788;-384	-294	-140;-313	959	-195;4109816.000;48.524;33.771
0.46450;1407	10567	11603;-384	-294	-140;-279	1076	-212;4109816.000;48.524;33.771
0.46900;919	10592	11908;-390	-291	-143;-21	1252	-83;4109816.000;48.524;33.771
0.47350;620	10628	11877;-390	-291	-143;80	1251	-29;4109812.000;48.524;33.771
0.47800;278	11081	12113;-383	-291	-142;275	1345	-232;4109812.000;48.524;33.771
0.48250;-52	11532	12204;-383	-291	-142;222	1258	-222;4109812.000;48.524;33.771
0.48700;-425	12068	12237;-388	-289	-140;209	1306	-264;4109812.000;48.524;33.771
0.49150;-763	12076	12074;-388	-289	-140;275	1300	-296;4109812.000;48.524;33.771
0.49600;-700	11901	11627;-382	-291	-140;417	1212	-216;4109812.000;48.524;33.771
0.50050;-865	11810	11560;-382	-291	-140;602	1122	85;4109812.000;48.524;33.771
0.50500;-788	11640	11259;-384	-292	-147;898	1001	-20;4109790.000;48.524;33.771
0.50950;-1000	11785	11378;-384	-292	-147;1140	888	105;4109790.000;48.524;33.771
0.51400;-1145	11945	11145;-393	-289	-146;1347	904	156;4109790.000;48.524;33.771
0.51850;-1009	12364	10800;-393	-289	-146;1306	803	293;4109790.000;48.524;33.771
0.52300;-781	12661	10599;-386	-291	-144;1168	881	47;4109790.000;48.524;33.771
0.52750;-1382	12656	11144;-386	-291	-144;967	1073	-37;4109790.000;48.524;33.771
0.53200;-1514	12733	11054;-382	-289	-141;599	1030	79;4109790.000;48.524;33.771
0.53650;-1859	12730	11115;-382	-289	-141;410	1060	258;4109790.000;48.524;33.771
0.54100;-1754	12541	11164;-391	-289	-140;269	949	79;4109838.000;48.524;33.771
0.54550;-2011	12354	11105;-391	-289	-140;83	1147	12;4109838.000;48.524;33.771
0.55000;-1811	12348	10964;-388	-294	-144;134	1089	-84;4109838.000;48.524;33.771
0.55450;-2466	12538	11558;-388	-294	-144;-14	790	-174;4109838.000;48.524;33.771
0.55900;-1285	12619	10932;-389	-292	-142;-228	813	5;4109838.000;48.524;33.771
0.56350;-2102	12069	11479;-389	-292	-142;-209	907	-414;4109838.000;48.524;33.771
0.56800;-1747	11894	11030;-380	-290	-140;-209	761	-401;4109838.000;48.524;33.771
0.57250;-2037	11678	11195;-380	-290	-140;-143	712	-270;4109838.000;48.524;33.771
0.57700;-1767	11868	11123;-382	-293	-144;61	586	-273;4109845.000;48.610;33.771
0.58150;-1650	11561	11073;-382	-293	-144;240	488	-126;4109845.000;48.610;33.771
0.58600;-2022	11569	11264;-390	-292	-140;347	446	-165;4109845.000;48.610;33.771
0.59050;-2050	11770	11334;-390	-292	-140;536	537	-481;4109845.000;48.610;33.771
0.59500;-2075	12060	11394;-382	-289	-143;580	375	-481;4109845.000;48.610;33.771
0.59950;-1779	12135	11336;-382	-289	-143;564	268	-349;4109845.000;48.610;33.771
0.60400;-1884	12136	11195;-385	-290	-142;605	219	-324;4109845.000;48.610;33.771
0.60850;-1841	12076	11230;-383	-286	-145;599	216	-288;4109845.000;48.610;33.771
0.61300;-1704	11900	11053;-383	-286	-145;646	125	-266;4109844.000;48.610;33.771
0.61750;-1536	12229	10935;-383	-290	-144;693	109	-145;4109844.000;48.610;33.771
0.62200;-1127	12631	10784;-383	-290	-144;621	5	-56;4109844.000;48.610;33.771
0.62650;-944	12878	10857;-386	-285	-136;473	-2	-65;4109844.000;48.610;33.771
0.63100;-933	12802	10767;-386	-285	-136;237	21	-8;4109844.000;48.610;33.771
0.63550;-817	12813	10884;-384	-291	-140;73	79	79;4109844.000;48.610;33.771
0.64000;-795	12490	10694;-384	-291	-140;90	128	15;4109844.000;48.610;33.771
0.64450;-813	12344	10695;-384	-296	-142;30	199	-158;4109844.000;48.610;33.771
0.64900;-604	12425	10657;-384	-296	-142;27	170	-78;4109809.000;48.610;33.771
0.65350;-644	12440	10765;-389	-295	-140;49	300	-30;4109809.000;48.610;33.771
0.65800;-760	12545	11014;-389	-295	-140;20	303	-181;4109809.000;48.610;33.771
0.66250;-611	12286	11126;-386	-295	-140;-115	248	-84;4109809.000;48.610;33.771
0.66700;-683	12057	11302;-386	-295	-140;-55	345	-116;4109809.000;48.610;33.771
0.67150;-794	11946	11282;-389	-290	-143;11	245	-122;4109809.000;48.610;33.771
0.67600;-791	11988	11281;-389	-290	-143;-14	239	-90;4109809.000;48.610;33.789
0.68050;-760	12077	11368;-382	-289	-142;-18	258	-205;4109815.000;48.610;33.789
0.68500;-823	12036	11452;-382	-289	-142;-96	222	-205;4109815.000;48.610;33.789
0.68950;-856	11966	11455;-389	-291	-142;-153	170	-173;4109815.000;48.610;33.789
0.69400;-788	12009	11407;-389	-291	-142;-121	200	-243;4109815.000;48.610;33.789
0.69850;-809	12014	11355;-389	-290	-138;-140	238	-228;4109815.000;48.610;33.789
0.70300;-807	12028	11352;-389	-290	-138;-115	200	-228;4109815.000;48.606;33.789
0.70751;-784	12071	11413;-384	-289	-142;-109	177	-196;4109815.000;48.606;33.789
0.71201;-795	12137	11516;-384	-289	-142;-74	219	-240;4109815.000;48.606;33.789
0.71651;-891	12294	11546;-380	-290	-141;-162	242	-228;4109826.000;48.606;33.789
0.72101;-853	12450	11396;-380	-290	-141;-169	193	-240;4109826.000;48.606;33.789
0.72551;-837	12583	11306;-388	-296	-142;-244	235	-189;4109826.000;48.606;33.789
0.73001;-945	12765	11234;-388	-296	-142;-298	183	-93;4109826.000;48.606;33.789
0.73451;-945	12763	11366;-387	-290	-143;-351	76	-103;4109826.000;48.606;33.789
0.73901;-857	12386	11157;-387	-290	-143;-288	180	-173;4109826.000;48.606;33.789
0.74351;-698	12029	10890;-386	-293	-139;-357	122	-87;4109826.000;48.606;33.789
0.74801;-770	11861	10823;-386	-293	-139;-181	297	-167;4109826.000;48.606;33.789
0.75251;-802	12065	10813;-385	-287	-141;-147	219	-221;4109818.000;48.606;33.789
0.75701;-717	12209	10774;-385	-287	-141;-197	287	-160;4109818.000;48.606;33.789
0.76151;-695	12135	10814;-388	-290	-140;-244	232	-100;4109818.000;48.606;33.789
0.76601;-566	11894	10521;-388	-290	-140;-143	219	-163;4109818.000;48.606;33.789
0.77051;-415	11934	10427;-386	-290	-142;-127	304	-154;4109818.000;48.606;33.789
0.77501;-356	12317	10617;-386	-290	-142;-115	225	-199;4109818.000;48.606;33.789
0.77951;-379	12391	10760;-382	-290	-143;-194	320	-215;4109818.000;48.606;33.789
0.78401;-435	12101	10923;-382	-290	-143;-219	346	-362;4109818.000;48.606;33.789
0.78851;-470	11731	11012;-384	-286	-139;-203	394	-353;4109810.000;48.606;33.789
0.79301;-536	11692	11021;-384	-286	-139;-46	385	-304;4109810.000;48.606;33.789
0.79751;-667	11921	11019;-384	-288	-137;58	281	-218;4109810.000;48.606;33.789
0.80201;-767	12232	11142;-384	-288	-137;1	187	-266;4109810.000;48.606;33.771
0.80651;-998	12423	11342;-385	-288	-145;-231	115	-193;4109810.000;48.606;33.771
0.81101;-1280	12663	11553;-385	-288	-145;-587	-38	-282;4109810.000;48.606;33.771
0.81551;-1197	12236	11566;-390	-292	-133;-816	-73	-202;4109810.000;48.606;33.771
0.82001;-1440	12080	11556;-390	-292	-133;-911	40	-106;4109810.000;48.606;33.771
0.82451;-1366	11892	11846;-388	-292	-143;-829	-5	-32;4109821.000;48.606;33.771
0.82901;-1454	12065	11980;-388	-292	-143;-769	-67	-13;4109821.000;48.606;33.771
0.83351;-1421	12127	12119;-385	-291	-142;-778	-164	99;4109821.000;48.471;33.771
0.83801;-1236	11975	11883;-385	-291	-142;-640	-115	115;4109821.000;48.471;33.771
0.84251;-1162	12151	11583;-382	-292	-148;-458	-116	258;4109821.000;48.471;33.771
0.84701;-1089	12429	11283;-382	-292	-148;-319	-106	287;4109821.000;48.471;33.771
0.85151;-977	12407	11377;-381	-293	-142;-395	-86	239;4109821.000;48.471;33.771
0.85601;-889	12175	11031;-385	-289	-144;-439	-57	140;4109839.000;48.471;33.771
0.86051;-838	11762	10927;-385	-289	-144;-395	8	86;4109839.000;48.471;33.771
0.86501;-892	11458	11112;-388	-295	-144;-291	24	-26;4109839.000;48.471;33.771
0.86951;-974	11388	11234;-388	-295	-144;-124	24	-29;4109839.000;48.471;33.771
0.87401;-979	11359	11354;-388	-295	-138;39	-54	-97;4109839.000;48.471;33.771
0.87851;-706	11481	11310;-388	-295	-138;118	-89	-269;4109839.000;48.471;33.771
0.88301;-631	11594	11366;-384	-294	-148;247	-67	-247;4109839.000;48.471;33.771
0.88751;-529	11428	11443;-384	-294	-148;457	-102	-224;4109839.000;48.471;33.771
0.89201;-318	11286	11170;-384	-290	-143;775	-128	-376;4109820.000;48.471;33.771
0.89651;-301	11250	10802;-384	-290	-143;1020	-122	-456;4109820.000;48.471;33.771
0.90101;-94	11541	10647;-383	-293	-139;1247	-64	-452;4109820.000;48.471;33.771
0.90551;-95	12054	10689;-383	-293	-139;1225	-64	-545;4109820.000;48.471;33.771
0.91001;-36	12354	11041;-382	-291	-144;1133	-8	-734;4109820.000;48.471;33.771
0.91451;-145	12414	11374;-382	-291	-144;904	-64	-814;4109820.000;48.471;33.771
0.91901;-268	11999	11390;-390	-290	-143;806	50	-916;4109820.000;48.471;33.771
0.92352;-328	12089	11479;-390	-290	-143;765	-25	-877;4109820.000;48.471;33.771
0.92802;-488	12258	11544;-391	-289	-143;756	21	-856;4109870.000;48.471;33.789
0.93252;-521	12772	11397;-391	-289	-143;696	-70	-798;4109870.000;48.471;33.789
0.93702;-568	12954	11208;-387	-293	-147;605	-21	-754;4109870.000;48.471;33.789
0.94152;-623	13090	11244;-387	-293	-147;388	-109	-782;4109870.000;48.471;33.789
