Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
0.28900;-769	8992	11875;-341	-15	-230;-1410	330	-1079;4108787.000;55.968;29.532
0.29350;-845	8749	11844;-341	-15	-230;-1671	683	-951;4108787.000;55.968;29.532
0.29800;-857	8345	11598;-341	-18	-233;-1985	884	-967;4108787.000;55.968;29.532
0.30250;-1072	7971	11530;-341	-18	-233;-2152	1188	-884;4108787.000;55.968;29.532
0.30700;-1322	7550	11691;-343	-16	-236;-2115	1383	-849;4108787.000;55.968;29.514
0.31150;-1244	6918	11916;-343	-16	-236;-1894	1901	-1022;4108775.000;55.968;29.514
0.31600;-1263	6439	11822;-338	-10	-229;-1426	2342	-1105;4108775.000;55.968;29.514
0.32050;-1099	5972	11638;-338	-10	-229;-785	2741	-1179;4108775.000;55.968;29.514
0.32500;-892	5726	11465;-341	-12	-236;-59	3100	-1512;4108775.000;55.968;29.514
0.32950;-716	5728	11347;-341	-12	-236;720	3463	-1781;4108775.000;55.968;29.514
0.33400;-539	5962	11383;-338	-16	-238;1468	3629	-1960;4108775.000;55.968;29.514
0.33850;332	6320	11678;-342	-10	-225;2137	3508	-1819;4108775.000;55.968;29.514
0.34300;1474	6577	12125;-342	-10	-225;2772	3437	-1415;4108775.000;55.968;29.514
0.34750;2167	7018	12340;-344	-10	-229;3288	3269	-868;4108762.000;55.968;29.514
0.35200;2637	7375	12693;-344	-10	-229;3926	3444	-551;4108762.000;55.968;29.514
0.35650;2464	7397	12919;-338	1	-225;4281	3551	-454;4108762.000;55.968;29.514
0.36100;1947	7287	13257;-338	1	-225;4548	3751	-298;4108762.000;55.968;29.514
0.36550;1190	7457	13286;-341	-7	-228;4683	3690	-281;4108762.000;55.968;29.514
0.37000;730	7759	13172;-341	-7	-228;4673	3544	-153;4108762.000;55.968;29.514
0.37450;432	8323	13063;-345	-5	-227;4498	3223	96;4108762.000;55.968;29.514
0.37900;395	8706	12991;-345	-5	-227;4076	2627	317;4108762.000;55.968;29.514
0.38350;630	8783	13069;-349	-6	-225;3555	1963	401;4108761.000;55.968;29.514
0.38800;843	8596	13307;-349	-6	-225;2983	1451	664;4108761.000;55.968;29.514
0.39250;1125	8093	13388;-352	-4	-225;2549	878	936;4108761.000;55.968;29.514
0.39700;1104	7746	13688;-352	-4	-225;2141	447	1010;4108761.000;55.968;29.514
0.40150;929	7344	13731;-349	-6	-227;1776	132	1071;4108761.000;55.968;29.514
0.40600;632	7041	13697;-349	-6	-227;1424	-344	1218;4108761.000;55.968;29.514
0.41050;448	6862	13514;-349	0	-226;1091	-746	1298;4108761.000;55.968;29.514
0.41500;226	7050	13627;-349	0	-226;676	-1070	1378;4108769.000;55.968;29.514
0.41950;180	7383	13527;-348	-7	-224;230	-1530	1493;4108769.000;55.968;29.514
0.42400;245	8063	13858;-348	-7	-224;-408	-1870	1464;4108769.000;55.968;29.514
0.42850;85	8771	14353;-355	-12	-226;-1181	-2077	1403;4108769.000;55.968;29.514
0.43300;-333	9473	15739;-355	-12	-226;-2218	-2304	1253;4108769.000;55.968;29.514
0.43750;-787	10104	17404;-352	-11	-228;-3227	-2314	1042;4108769.000;55.968;29.514
0.44200;-1274	10935	19160;-352	-11	-228;-4104	-2197	786;4108769.000;55.968;29.514
0.44650;-1768	12396	21058;-352	-9	-229;-4767	-1582	670;4108769.000;55.968;29.514
0.45100;-2395	13647	22394;-352	-9	-229;-4868	-756	455;4108754.000;55.968;29.514
0.45550;-3500	13839	22903;-348	-19	-226;-4455	404	231;4108754.000;55.968;29.514
0.46000;-4930	12446	22236;-348	-19	-226;-3151	1704	80;4108754.000;55.968;29.514
0.46450;-6245	10301	21005;-346	-16	-224;-1473	2549	122;4108754.000;56.027;29.514
0.46900;-7078	8164	19046;-346	-16	-224;296	2653	494;4108754.000;56.027;29.514
0.47350;-6900	6686	17052;-354	-16	-228;1880	2436	955;4108754.000;56.027;29.514
0.47800;-5879	6643	15608;-354	-16	-228;2367	1791	1227;4108754.000;56.027;29.514
0.48250;-4267	7224	14013;-342	-19	-227;1814	1286	1195;4108754.000;56.027;29.514
