Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
0.00450;-722	14566	6317;-429	-111	-132;-488	328	-300;4108868.000;56.275;29.899
0.00850;-917	14736	6431;-429	-111	-132;-265	266	-437;4108868.000;56.275;29.899
0.01250;-1042	14766	6545;-436	-112	-132;106	185	-623;4108868.000;56.275;29.899
0.01650;-1085	14793	6397;-436	-112	-132;408	-19	-693;4108868.000;56.275;29.899
0.02050;-967	14852	6208;-440	-110	-129;543	-110	-729;4108868.000;56.275;29.899
0.02450;-1080	15334	5996;-440	-110	-129;666	-51	-693;4108868.000;56.275;29.899
0.02850;-1177	15694	5746;-436	-113	-135;631	-38	-729;4108868.000;56.275;29.899
0.03250;-1155	15990	5402;-436	-113	-135;358	-217	-674;4108880.000;56.275;29.899
0.03700;-1221	16148	5352;-432	-118	-134;-57	-242	-504;4108880.000;56.275;29.899
0.04150;-1291	16104	5486;-432	-118	-134;-428	-346	-447;4108880.000;56.275;29.899
0.04600;-1315	15736	5794;-437	-111	-135;-695	-570	-399;4108880.000;56.275;29.899
0.05050;-1263	15054	6351;-437	-111	-135;-679	-713	-300;4108880.000;56.275;29.899
0.05500;-1110	14540	6508;-429	-107	-133;-230	-797	-255;4108880.000;56.275;29.917
0.05950;-1017	14496	6444;-429	-107	-133;-10	-738	-267;4108880.000;56.275;29.917
0.06400;-924	15038	6323;-433	-105	-129;88	-667	-315;4108899.000;56.275;29.917
0.06850;-1132	15079	6709;-433	-105	-129;323	-544	-335;4108899.000;56.275;29.917
0.07300;-1504	14367	6990;-431	-118	-127;870	-473	-146;4108899.000;56.275;29.917
0.07750;-1509	13952	6907;-431	-118	-127;1473	-528	40;4108899.000;56.275;29.917
0.08200;-1171	14382	6380;-432	-111	-131;1860	-524	232;4108899.000;56.275;29.917
0.08650;-845	15067	5949;-432	-111	-131;1904	-356	287;4108899.000;56.367;29.917
0.09100;-750	15843	5584;-437	-110	-132;1756	0	248;4108899.000;56.367;29.917
0.09550;-869	16131	5446;-438	-107	-131;1542	217	232;4108899.000;56.367;29.917
0.10000;-735	16376	5321;-438	-107	-131;1149	321	143;4108861.000;56.367;29.917
0.10450;-780	16379	5336;-441	-111	-128;820	529	107;4108861.000;56.367;29.917
0.10900;-775	16068	5552;-441	-111	-128;659	759	69;4108861.000;56.367;29.917
0.11350;-874	15700	5662;-435	-109	-127;464	840	40;4108861.000;56.367;29.917
0.11800;-929	15468	5785;-435	-109	-127;449	1024	-11;4108861.000;56.367;29.917
0.12250;-950	15394	5753;-432	-108	-132;276	930	-98;4108861.000;56.367;29.917
0.12700;-843	15535	5799;-432	-108	-132;235	1008	-152;4108861.000;56.367;29.917
0.13150;-965	15537	5978;-430	-115	-135;144	972	-235;4108861.000;56.367;29.917
0.13600;-939	15464	6191;-430	-115	-135;138	853	-341;4108892.000;56.367;29.917
0.14050;-903	15085	6323;-432	-107	-129;336	759	-495;4108892.000;56.367;29.917
0.14500;-948	14798	6583;-432	-107	-129;524	668	-655;4108892.000;56.367;29.917
