Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
30.23570;-2485	8561	14756;-344	-20	-239;45	232	-556;4108872.000;55.162;30.009
30.24019;-2525	8376	14854;-335	-14	-238;42	216	-472;4108872.000;55.162;30.009
30.24469;-2641	8367	14746;-335	-14	-238;89	225	-338;4108872.000;55.162;30.009
30.24919;-2707	8557	14605;-342	-20	-238;296	323	-139;4108872.000;55.162;30.009
30.25369;-2834	8782	14431;-342	-20	-238;334	326	-107;4108872.000;55.162;30.009
30.25818;-2776	8833	14299;-342	-15	-242;243	236	-72;4108872.000;55.162;30.009
30.26268;-2688	8650	14157;-342	-15	-242;137	196	-120;4108872.000;55.162;30.009
30.26718;-2795	8374	14086;-340	-16	-241;29	-14	-123;4108875.000;55.162;29.991
30.27168;-2806	8078	14026;-340	-16	-241;-90	-134	18;4108875.000;55.162;29.991
30.27617;-2632	7839	14002;-340	-20	-241;-65	-196	95;4108875.000;55.162;29.991
30.28067;-2539	7975	13975;-340	-20	-241;39	-105	159;4108875.000;55.162;29.991
30.28517;-2554	8099	14083;-342	-11	-242;111	-21	181;4108875.000;55.162;29.991
30.28967;-2719	8360	14294;-342	-11	-242;161	-79	175;4108875.000;55.162;29.991
30.29416;-2827	8374	14452;-350	-18	-243;158	-63	172;4108875.000;55.162;29.991
30.29866;-2703	8265	14552;-350	-18	-243;130	-60	213;4108891.000;55.086;29.991
30.30316;-2675	8456	14494;-338	-22	-243;105	-28	238;4108891.000;55.086;29.991
30.30766;-2618	8574	14165;-338	-22	-243;45	-11	308;4108891.000;55.086;29.991
30.31215;-2567	8708	14104;-342	-16	-242;1	38	302;4108891.000;55.086;29.991
30.31665;-2679	8737	14808;-342	-16	-242;-171	-73	248;4108891.000;55.086;29.991
30.32115;-2516	8097	14602;-341	-14	-243;-238	-89	69;4108891.000;55.086;29.991
30.32565;-2359	7626	14638;-347	-15	-239;-124	-1	18;4108891.000;55.086;29.991
30.33014;-2264	7778	14395;-347	-15	-239;161	167	175;4108891.000;55.086;29.991
30.33464;-2521	8152	14400;-340	-15	-237;240	264	216;4108904.000;55.086;29.991
30.33914;-2505	8355	14528;-340	-15	-237;136	109	24;4108904.000;55.086;29.991
30.34364;-2430	8118	14463;-347	-14	-239;-59	21	-30;4108904.000;55.086;29.991
30.34813;-2220	7588	14220;-347	-14	-239;-43	-11	-200;4108904.000;55.086;29.991
30.35263;-1982	7252	13929;-342	-18	-238;174	-34	-286;4108904.000;55.086;29.991
30.35713;-1940	7430	13454;-342	-18	-238;457	248	-69;4108904.000;55.086;29.991
30.36163;-2031	7946	13236;-343	-18	-240;620	355	-162;4108904.000;55.086;29.991
30.36613;-2141	8499	13236;-343	-18	-240;523	343	-360;4108904.000;55.086;29.991
30.37062;-2346	8531	13388;-345	-11	-240;296	436	-437;4108906.000;55.086;29.991
30.37512;-2515	8206	13550;-345	-11	-240;77	401	-505;4108906.000;55.086;29.991
30.37962;-2513	7841	13656;-340	-13	-245;14	443	-655;4108906.000;55.086;29.991
30.38412;-2636	7788	13990;-340	-13	-245;80	433	-536;4108906.000;55.086;29.991
30.38861;-2693	7710	14087;-342	-12	-241;117	365	-613;4108906.000;55.086;29.991
30.39311;-2773	7759	14249;-342	-12	-241;149	381	-732;4108906.000;55.086;29.991
30.39761;-2810	7845	14299;-344	-20	-239;249	281	-626;4108906.000;55.086;29.991
30.40211;-2993	8141	14504;-344	-20	-239;284	287	-626;4108906.000;55.086;29.991
30.40660;-3108	8087	14709;-344	-14	-241;331	60	-649;4108902.000;55.086;29.991
30.41110;-3090	8107	14888;-344	-14	-241;403	-31	-488;4108902.000;55.086;29.991
