Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
0.00450;4838	9854	11490;-305	-239	-246;718	-1267	-71;4109929.000;48.283;32.761
0.00850;5105	10847	10955;-303	-235	-249;611	-1026	115;4109929.000;48.283;32.761
0.01250;5402	11825	10328;-303	-235	-249;394	-900	461;4109929.000;48.283;32.761
0.01650;5354	12105	10344;-305	-234	-244;230	-501	652;4109929.000;48.283;32.761
0.02050;5098	12127	10574;-305	-234	-244;83	-319	882;4109929.000;48.283;32.761
0.02450;4918	12019	10384;-305	-240	-250;253	-582	1606;4109929.000;48.283;32.761
0.02850;2675	11781	10388;-305	-240	-250;651	261	364;4109929.000;48.283;32.761
0.03250;2731	13298	10223;-300	-243	-242;890	-76	-663;4109929.000;48.283;32.761
0.03700;2289	15080	9498;-303	-237	-245;491	15	-621;4109949.000;48.283;32.761
0.04150;1660	15967	9205;-303	-237	-245;-329	132	-804;4109949.000;48.283;32.761
0.04600;1131	16095	8930;-305	-238	-247;-1259	90	-1134;4109949.000;48.283;32.761
0.05050;871	15383	8852;-305	-238	-247;-1815	180	-1530;4109949.000;48.283;32.761
0.05500;683	14278	8963;-308	-234	-246;-1922	158	-1678;4109949.000;48.283;32.761
0.05950;349	13776	9110;-308	-234	-246;-1630	145	-1754;4109949.000;48.283;32.761
0.06400;11	13761	9460;-306	-237	-249;-1180	-50	-1848;4109949.000;48.283;32.761
0.06850;-146	14072	9686;-306	-237	-249;-1061	-131	-1989;4109949.000;48.283;32.761
0.07300;-351	14524	10065;-301	-238	-251;-1143	-144	-1941;4109905.000;48.283;32.761
0.07750;-688	14674	10315;-301	-238	-251;-1265	-56	-1807;4109905.000;48.283;32.798
0.08200;-878	14477	10890;-304	-235	-244;-1225	12	-1758;4109905.000;48.283;32.798
0.08650;-1044	13794	11040;-304	-235	-244;-1096	-73	-1668;4109905.000;48.283;32.798
0.09100;-1032	13080	11256;-308	-239	-248;-948	-124	-1319;4109905.000;48.283;32.798
0.09550;-927	12913	11783;-308	-239	-248;-735	-8	-1140;4109905.000;48.283;32.798
0.10000;-1016	13087	12087;-302	-244	-243;-583	25	-993;4109905.000;48.283;32.798
0.10450;-1169	13387	12381;-302	-244	-243;-505	99	-1021;4109923.000;48.283;32.798
0.10900;-1272	13480	12271;-303	-236	-247;-671	145	-993;4109923.000;48.207;32.798
0.11350;-1316	13255	12174;-303	-236	-247;-750	304	-858;4109923.000;48.207;32.798
0.11800;-1340	12683	11619;-307	-240	-248;-976	177	-504;4109923.000;48.207;32.798
0.12250;-1297	12031	11350;-307	-240	-248;-888	242	-430;4109923.000;48.207;32.798
0.12700;-1101	11784	11279;-300	-235	-247;-848	242	-292;4109923.000;48.207;32.798
0.13150;-842	11732	11358;-300	-235	-247;-775	226	-180;4109923.000;48.207;32.798
0.13600;-762	11589	11171;-303	-232	-250;-656	242	-93;4109923.000;48.207;32.798
0.14050;-745	11468	11105;-303	-232	-250;-508	151	54;4109943.000;48.207;32.798
0.14500;-281	11175	10972;-300	-234	-246;-181	112	166;4109943.000;48.207;32.798
0.14950;-98	11020	11124;-300	-234	-246;98	229	230;4109943.000;48.207;32.798
0.15400;165	11050	11233;-299	-238	-247;473	304	332;4109943.000;48.207;32.798
0.15850;178	11325	11355;-299	-238	-247;752	258	537;4109943.000;48.207;32.798
0.16300;261	11844	11379;-296	-243	-251;1054	407	453;4109943.000;48.207;32.798
0.16750;351	12520	11068;-296	-243	-251;944	67	466;4109943.000;48.207;32.798
0.17200;596	13387	10699;-308	-242	-245;737	245	723;4109943.000;48.207;32.798
0.17650;674	13539	10418;-308	-242	-245;507	125	719;4109949.000;48.207;32.798
0.18100;679	13209	10068;-300	-237	-250;422	170	716;4109949.000;48.207;32.798
0.18550;624	12990	10330;-300	-237	-250;381	225	848;4109949.000;48.207;32.798
0.19000;651	13131	10365;-307	-241	-251;218	177	803;4109949.000;48.207;32.798
0.19450;811	13608	10394;-307	-241	-251;10	145	601;4109949.000;48.207;32.798
0.19900;887	13825	10275;-304	-239	-246;-109	145	617;4109949.000;48.207;32.798
0.20350;879	13661	9997;-304	-239	-246;-288	67	377;4109949.000;48.207;32.780
0.20800;1051	13430	9642;-303	-240	-252;-511	-83	205;4109949.000;48.207;32.780
0.21250;1168	12968	9579;-303	-240	-252;-524	21	-16;4109970.000;48.207;32.780
0.21700;996	12363	10069;-299	-237	-247;-565	265	-164;4109970.000;48.207;32.780
0.22150;795	11906	10649;-299	-237	-247;-512	359	-516;4109970.000;48.207;32.780
0.22600;661	11722	10913;-295	-239	-250;-518	437	-433;4109970.000;48.207;32.780
0.23050;252	11814	11149;-295	-239	-250;-728	326	-372;4109970.000;48.207;32.780
0.23500;110	12249	10663;-297	-241	-248;-1247	210	-516;4109970.000;48.322;32.780
0.23950;140	12921	10827;-297	-241	-248;-1674	180	-318;4109970.000;48.322;32.780
0.24400;19	13339	10438;-297	-242	-245;-2337	86	-40;4109970.000;48.322;32.780
0.24850;226	13783	10160;-297	-242	-245;-2972	25	-248;4109940.000;48.322;32.780
0.25300;246	14139	9893;-305	-233	-247;-3387	57	-93;4109940.000;48.322;32.780
0.25750;387	14124	10180;-305	-233	-247;-3569	-2	-45;4109940.000;48.322;32.780
0.26200;300	13932	10620;-301	-240	-247;-3874	-108	-199;4109940.000;48.322;32.780
0.26650;202	13879	10531;-301	-240	-247;-4182	-258	-327;4109940.000;48.322;32.780
0.27100;164	14076	10521;-299	-244	-249;-4301	-271	-477;4109940.000;48.322;32.780
0.27550;317	14325	10776;-296	-243	-246;-4565	-235	-640;4109940.000;48.322;32.780
0.28000;134	13719	11374;-296	-243	-246;-4697	-173	-650;4109948.000;48.322;32.780
0.28450;64	12574	11699;-299	-239	-246;-4421	-131	-736;4109948.000;48.322;32.780
0.28900;83	11207	11683;-299	-239	-246;-3836	-183	-746;4109948.000;48.322;32.780
0.29350;134	10035	11820;-298	-241	-247;-3019	-76	-813;4109948.000;48.322;32.780
0.29800;120	8967	12238;-298	-241	-247;-2328	301	-759;4109948.000;48.322;32.780
0.30250;10	8661	12511;-294	-239	-250;-1639	579	-567;4109948.000;48.322;32.780
0.30700;-156	9126	12730;-294	-239	-250;-964	868	-343;4109948.000;48.322;32.780
0.31150;-311	9833	13004;-296	-238	-249;-225	1069	-128;4109948.000;48.322;32.780
0.31600;-287	11032	12726;-296	-238	-249;356	1040	182;4109985.000;48.322;32.780
0.32050;-64	12354	12063;-294	-242	-249;689	1128	256;4109985.000;48.322;32.780
0.32500;-219	12932	11843;-294	-242	-249;661	1293	480;4109985.000;48.322;32.780
0.32950;-478	13182	11467;-293	-243	-250;526	1235	678;4109985.000;48.322;32.780
0.33400;-372	13610	11191;-293	-243	-250;312	1073	806;4109985.000;48.322;32.761
0.33850;-86	14093	10540;-290	-236	-248;-112	768	710;4109985.000;48.322;32.761
0.34300;236	14277	10323;-290	-236	-248;-480	699	666;4109985.000;48.322;32.761
0.34750;464	13940	10300;-298	-237	-248;-1017	576	646;4109985.000;48.322;32.761
0.35200;546	13205	10693;-298	-237	-248;-1404	521	662;4109998.000;48.322;32.761
0.35650;562	12486	10544;-292	-240	-252;-1690	495	368;4109998.000;48.322;32.761
0.36100;371	11780	9713;-292	-240	-252;-1957	80	320;4109998.000;48.190;32.761
0.36550;717	11227	9284;-286	-243	-251;-2083	47	332;4109998.000;48.190;32.761
0.37000;1033	10021	9562;-286	-243	-251;-2095	60	221;4109998.000;48.190;32.761
0.37450;1200	8940	10303;-290	-237	-248;-1774	115	128;4109998.000;48.190;32.761
0.37900;1305	8850	11214;-290	-237	-248;-1225	197	77;4109998.000;48.190;32.761
0.38350;1257	9641	13009;-288	-243	-249;-731	336	-522;4109998.000;48.190;32.761
0.38800;1008	10105	12924;-288	-243	-249;-326	281	-474;4109992.000;48.190;32.761
0.39250;815	9747	13434;-287	-231	-252;265	469	-400;4109992.000;48.190;32.761
0.39700;482	8878	13580;-287	-231	-252;912	589	-599;4109992.000;48.190;32.761
0.40150;240	9566	13463;-282	-241	-251;1547	690	-647;4109992.000;48.190;32.761
0.40600;-90	11000	13666;-282	-241	-251;2122	991	-653;4109992.000;48.190;32.761
0.41050;-800	11557	13307;-296	-238	-245;2176	910	-577;4109992.000;48.190;32.761
0.41500;-1218	11467	11980;-296	-238	-245;2298	728	-500;4109992.000;48.190;32.761
0.41950;-982	11841	11085;-291	-239	-252;2609	628	-541;4109992.000;48.190;32.761
0.42400;-631	12895	11098;-291	-239	-252;2729	745	-314;4109972.000;48.190;32.761
0.42850;-593	14437	11381;-286	-238	-245;2483	875	-244;4109972.000;48.190;32.761
0.43300;-847	15512	11197;-286	-238	-245;1956	820	-221;4109972.000;48.190;32.761
0.43750;-691	15893	11089;-295	-238	-251;1176	671	-157;4109972.000;48.190;32.761
0.44200;-486	16140	10350;-295	-238	-251;293	579	-113;4109972.000;48.190;32.761
0.44650;-408	16281	10229;-290	-236	-251;-385	527	-247;4109972.000;48.190;32.761
0.45100;-296	15499	10130;-290	-236	-251;-1030	430	-154;4109972.000;48.190;32.761
0.45550;-263	14001	10363;-292	-245	-252;-1507	287	-80;4109996.000;48.190;32.761
0.46000;-46	12782	10846;-292	-245	-252;-1973	290	128;4109996.000;48.190;32.798
0.46450;94	12046	10973;-292	-242	-247;-2124	34	131;4109996.000;48.190;32.798
