Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
30.35663;4829	-14012	14274;167	-192	110;-8474	1090	2327;4091243.000;58.082;29.561
30.36113;4475	-16339	14290;164	-190	109;-8186	1556	2525;4091243.000;58.082;29.561
30.36563;3698	-16924	14418;164	-190	109;-7419	1951	2500;4091243.000;58.082;29.561
30.37012;3260	-16774	14219;170	-185	118;-6672	2127	2497;4091243.000;57.918;29.561
30.37462;2988	-16592	13983;170	-185	118;-5915	2223	2239;4091243.000;57.918;29.561
30.37912;2823	-16293	13532;166	-189	119;-5258	2339	2151;4091243.000;57.918;29.561
30.38362;2879	-15829	12397;166	-189	119;-4803	2336	1897;4091243.000;57.918;29.561
30.38811;2934	-15302	12646;168	-188	116;-4372	2509	1882;4091247.000;57.918;29.561
30.39261;4331	-15877	12831;168	-188	116;-3715	3036	1514;4091247.000;57.918;29.561
30.39711;3339	-16677	13132;162	-185	118;-2923	3537	2048;4091247.000;57.918;29.561
30.40161;2296	-16368	13664;162	-185	118;-2109	3530	2123;4091247.000;57.918;29.561
30.40610;2545	-15527	13825;171	-182	117;-1554	3344	1721;4091247.000;57.918;29.561
30.41060;3389	-14679	13241;171	-182	117;-1272	3402	1542;4091247.000;57.918;29.561
30.41510;3658	-14040	12959;167	-180	119;-925	3755	1734;4091247.000;57.918;29.561
30.41960;3381	-14041	12836;167	-180	119;-515	4105	1916;4091247.000;57.918;29.561
30.42409;3249	-14376	12702;171	-186	116;12	4490	1787;4091193.000;57.918;29.561
30.42859;3107	-14464	12540;171	-186	116;611	4734	1539;4091193.000;57.918;29.561
30.43309;3030	-14391	12629;170	-179	117;1371	4837	1043;4091193.000;57.918;29.561
30.43759;2845	-13894	12753;170	-179	117;2115	5004	585;4091193.000;57.918;29.561
30.44208;2679	-13284	12832;162	-179	119;2821	5120	33;4091193.000;57.918;29.561
