Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
0.00450;-338	8348	13902;-361	-284	-150;1946	100	50;4109923.000;48.712;33.275
0.00850;-369	8805	14205;-361	-284	-150;1613	-46	-232;4109923.000;48.712;33.275
0.01250;-377	9247	14024;-358	-289	-146;1176	-195	-465;4109923.000;48.712;33.275
0.01650;-197	9954	13627;-358	-289	-146;754	-321	-648;4109923.000;48.712;33.275
0.02050;84	11057	13426;-358	-292	-153;160	-260	-558;4109923.000;48.712;33.275
0.02450;244	12157	13584;-358	-292	-153;-865	-123	-456;4109923.000;48.712;33.275
0.02850;306	12106	13393;-361	-292	-149;-1975	23	-328;4109923.000;48.712;33.275
0.03250;294	10820	13872;-361	-292	-149;-2613	107	-443;4109923.000;48.712;33.275
0.03700;294	8872	14485;-356	-293	-150;-3006	233	-485;4109928.000;48.712;33.275
0.04150;133	7059	14765;-365	-291	-145;-3048	347	-641;4109928.000;48.712;33.275
0.04600;-240	6413	14896;-365	-291	-145;-2909	441	-884;4109928.000;48.712;33.275
0.05050;-578	7212	14828;-355	-282	-151;-2529	341	-1137;4109928.000;48.712;33.275
0.05500;-819	8777	14312;-355	-282	-151;-2529	188	-1127;4109928.000;48.712;33.275
0.05950;-595	9793	14533;-357	-296	-153;-2790	169	-916;4109928.000;48.712;33.275
0.06400;-122	9468	14457;-357	-296	-153;-3117	276	-458;4109928.000;48.712;33.275
0.06850;-5	7709	14707;-354	-292	-153;-3073	260	-240;4109928.000;48.712;33.275
0.07300;-82	5760	14932;-354	-292	-153;-2696	357	-192;4109944.000;48.712;33.275
0.07750;-512	4371	15656;-360	-296	-155;-2123	292	-196;4109944.000;48.712;33.275
0.08200;-1200	3839	16438;-360	-296	-155;-1265	318	-298;4109944.000;48.712;33.275
0.08650;-1746	4471	16235;-353	-290	-152;-218	91	-528;4109944.000;48.712;33.275
0.09100;-1954	6103	15600;-353	-290	-152;672	-340	-468;4109944.000;48.712;33.275
0.09550;-1665	8487	15190;-357	-287	-154;921	-658	-7;4109944.000;48.712;33.275
0.10000;-913	9574	14592;-357	-287	-154;764	-785	496;4109944.000;48.712;33.275
0.10450;95	8932	14637;-352	-288	-150;644	-775	794;4109944.000;48.712;33.275
0.10900;912	6694	14741;-352	-288	-150;758	-493	1062;4109996.000;48.837;33.275
