Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
30.66396;1095	1581	18295;-402	-297	-123;-201	1515	569;4109852.000;48.042;33.734
30.66846;-587	950	17684;-400	-302	-121;2425	1158	-17;4109852.000;48.042;33.734
30.67296;-1595	4648	17714;-400	-302	-121;3286	174	-1428;4109852.000;48.042;33.734
30.67745;-531	9704	16499;-398	-296	-127;2343	-848	-2184;4109852.000;48.042;33.734
30.68195;1603	12922	14874;-398	-296	-127;570	-1436	-1425;4109844.000;48.042;33.734
30.68645;3100	12365	13275;-400	-298	-121;-1147	-1108	-484;4109844.000;48.042;33.734
30.69095;3628	9473	13265;-400	-298	-121;-2512	-147	35;4109844.000;48.042;33.734
30.69544;3522	6325	14062;-399	-298	-124;-3326	564	-193;4109844.000;48.042;33.734
30.69994;2832	3910	14193;-399	-298	-124;-3204	1099	-817;4109844.000;48.042;33.734
30.70444;1827	3381	14593;-405	-295	-125;-2496	1285	-1540;4109844.000;48.042;33.734
30.70894;752	4000	14913;-405	-295	-125;-1626	1268	-2049;4109844.000;48.042;33.734
30.71343;268	5053	15242;-400	-290	-129;-949	898	-1982;4109844.000;48.042;33.734
30.71793;355	5959	15025;-400	-290	-129;-358	551	-1377;4109838.000;48.042;33.734
30.72243;641	6816	15547;-395	-299	-127;507	444	-670;4109838.000;48.042;33.771
30.72693;700	7489	16024;-395	-299	-127;1016	583	-61;4109838.000;48.042;33.771
30.73142;736	8257	16676;-395	-295	-127;1142	837	224;4109838.000;48.042;33.771
30.73592;784	9281	17249;-395	-295	-127;676	882	441;4109838.000;48.042;33.771
30.74042;827	9558	17531;-404	-297	-120;161	811	588;4109838.000;48.042;33.771
30.74492;924	8853	17448;-404	-297	-120;-345	697	728;4109838.000;48.042;33.771
30.74941;1099	7477	17350;-401	-294	-119;-644	492	728;4109838.000;48.042;33.771
30.75391;1361	6189	16630;-397	-295	-124;-641	418	751;4109830.000;47.939;33.771
30.75841;1318	5639	15836;-397	-295	-124;-418	418	677;4109830.000;47.939;33.771
30.76291;1287	5710	14666;-406	-298	-125;-106	548	627;4109830.000;47.939;33.771
30.76740;888	6299	14372;-406	-298	-125;189	525	553;4109830.000;47.939;33.771
30.77190;747	6665	14174;-405	-294	-128;243	372	605;4109830.000;47.939;33.771
30.77640;711	6664	13873;-405	-294	-128;261	32	483;4109830.000;47.939;33.771
30.78090;901	6283	13098;-400	-297	-120;173	-251	448;4109830.000;47.939;33.771
30.78539;1051	5981	13068;-400	-297	-120;217	-313	271;4109830.000;47.939;33.771
30.78989;1139	5673	12618;-402	-298	-124;293	-446	150;4109800.000;47.939;33.771
30.79439;1203	5481	12201;-402	-298	-124;472	-605	-106;4109800.000;47.939;33.771
30.79889;1212	5427	12142;-401	-296	-125;630	-543	-209;4109800.000;47.939;33.771
30.80338;1314	5234	11964;-401	-296	-125;878	-358	-391;4109800.000;47.939;33.771
30.80788;1355	5127	11993;-403	-291	-123;1098	-163	-650;4109800.000;47.939;33.771
30.81238;1379	5046	12416;-403	-291	-123;1582	-46	-977;4109800.000;47.939;33.771
30.81688;1298	5414	12982;-398	-299	-119;2085	-66	-1319;4109800.000;47.939;33.771
30.82137;1448	5609	14280;-398	-299	-119;2588	-157	-1681;4109806.000;47.939;33.771
30.82587;1679	5492	15489;-397	-304	-120;3243	-303	-1845;4109806.000;47.939;33.771
30.83037;1872	5714	16854;-397	-304	-120;4252	-514	-1909;4109806.000;47.939;33.771
30.83487;1567	6984	17202;-399	-302	-124;4859	-472	-2104;4109806.000;47.939;33.771
30.83937;1505	9653	17701;-399	-302	-124;4890	-614	-2296;4109806.000;47.939;33.771
30.84386;1740	12946	17726;-401	-298	-113;3821	-829	-1896;4109806.000;47.939;33.771
30.84836;2394	14733	17246;-401	-298	-113;2283	-1014	-1335;4109806.000;47.939;33.771
30.85286;3364	14994	16562;-405	-292	-120;406	-891	-727;4109806.000;47.939;33.752
30.85736;4467	13340	15962;-405	-292	-120;-1393	-498	195;4109822.000;47.939;33.752
