Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
30.34214;575	12500	9266;-198	-236	-26;1626	-173	615;4102509.000;54.452;30.325
30.34664;572	13424	9673;-196	-237	-35;1235	-112	624;4102556.000;54.452;30.325
30.35113;329	14025	10733;-196	-237	-35;715	-109	740;4102556.000;54.452;30.325
30.35563;561	15224	10866;-205	-233	-33;80	61	361;4102556.000;54.452;30.325
30.36013;638	15104	9632;-205	-233	-33;-677	42	302;4102556.000;54.452;30.325
30.36463;505	14979	9993;-198	-232	-32;-1014	537	29;4102556.000;54.452;30.325
30.36912;28	14521	10764;-198	-232	-32;-1232	379	13;4102556.000;54.452;30.325
30.37362;-41	14227	9908;-203	-237	-30;-1252	0	176;4102556.000;54.359;30.325
30.37812;-19	14286	9454;-203	-237	-30;-1098	-3	-87;4102556.000;54.359;30.325
30.38262;-49	14552	9359;-200	-231	-30;-1210	32	-150;4102588.000;54.359;30.325
30.38711;-199	14476	8949;-200	-231	-30;-1511	103	-314;4102588.000;54.359;30.325
30.39161;-495	14105	9048;-200	-235	-31;-1852	357	-226;4102588.000;54.359;30.325
30.39611;-908	13498	9976;-198	-237	-30;-2246	501	-329;4102588.000;54.359;30.325
30.40061;-1435	13371	10664;-198	-237	-30;-2317	582	-436;4102588.000;54.359;30.325
30.40510;-1598	13297	9882;-197	-235	-28;-2243	132	-326;4102588.000;54.359;30.325
30.40960;-1401	13317	9874;-197	-235	-28;-2056	215	-424;4102588.000;54.359;30.325
30.41410;-1412	13308	10921;-193	-232	-31;-1828	202	-352;4102556.000;54.359;30.325
30.41860;-1299	13480	10119;-193	-232	-31;-1498	215	-371;4102556.000;54.359;30.325
30.42309;-1176	13809	8274;-195	-230	-31;-1187	222	-336;4102556.000;54.359;30.325
30.42759;-1235	14272	8754;-195	-230	-31;-1159	344	-173;4102556.000;54.359;30.325
30.43209;-1287	14375	8496;-200	-234	-34;-1329	254	-56;4102556.000;54.359;30.325
30.43659;-1185	14532	7738;-200	-234	-34;-1647	199	-50;4102556.000;54.359;30.325
