Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
30.34664;683	-9140	14504;-10	-275	-127;398	67	-623;4104695.000;55.482;30.459
30.35113;579	-9131	14527;-10	-275	-127;523	35	-739;4104695.000;55.482;30.459
30.35563;506	-9145	14243;-6	-270	-128;885	-45	-698;4104695.000;55.482;30.459
30.36013;570	-9383	14436;-6	-270	-128;1216	-64	-842;4104695.000;55.482;30.459
30.36463;676	-9553	14580;-10	-274	-127;1498	-74	-729;4104695.000;55.482;30.459
30.36912;748	-9391	14490;-10	-274	-127;1758	-93	-795;4104695.000;55.482;30.459
30.37362;748	-8904	14670;-11	-277	-130;1950	-61	-924;4104695.000;55.316;30.459
30.37812;591	-8485	14553;-11	-277	-130;2165	-48	-912;4104695.000;55.316;30.459
30.38262;612	-8379	14625;-11	-277	-133;2357	-71	-962;4104746.000;55.316;30.459
30.38711;769	-8313	14671;-11	-277	-133;2553	-135	-817;4104746.000;55.316;30.459
30.39161;808	-8669	14312;-12	-277	-134;2784	-235	-883;4104746.000;55.316;30.459
30.39611;1008	-8967	14482;-12	-277	-134;3095	-93	-780;4104746.000;55.316;30.459
30.40061;969	-8863	14428;-13	-277	-132;3278	-10	-701;4104746.000;55.316;30.459
30.40510;838	-8325	14722;-13	-277	-132;3358	132	-742;4104746.000;55.316;30.459
30.40960;856	-7716	14784;-11	-278	-134;3426	42	-723;4104746.000;55.316;30.459
30.41410;946	-7309	14814;-11	-278	-134;3390	67	-664;4104746.000;55.316;30.459
30.41860;947	-6847	15184;-14	-275	-133;3261	148	-573;4104593.000;55.316;30.459
30.42309;1055	-6773	15486;-16	-271	-128;2948	145	-522;4104593.000;55.316;30.459
30.42759;1064	-6743	15319;-16	-271	-128;2585	292	-347;4104593.000;55.316;30.459
30.43209;971	-6862	15230;-23	-276	-139;2383	270	-262;4104593.000;55.316;30.459
30.43659;787	-7110	15243;-23	-276	-139;2229	276	-124;4104593.000;55.316;30.459
30.44108;691	-7230	15502;-18	-277	-134;1956	247	-136;4104593.000;55.316;30.459
30.44558;727	-7062	15468;-18	-277	-134;1636	221	-8;4104593.000;55.316;30.459
30.45008;748	-6830	15414;-18	-276	-134;1353	199	-33;4104593.000;55.316;30.459
30.45458;709	-6750	15509;-18	-276	-134;1119	170	71;4104596.000;55.316;30.459
30.45907;680	-6768	15519;-17	-272	-132;853	135	68;4104596.000;55.316;30.459
30.46357;807	-6570	15459;-17	-272	-132;532	51	162;4104596.000;55.316;30.459
30.46807;780	-6279	15569;-27	-276	-135;154	103	115;4104596.000;55.316;30.459
30.47257;784	-6131	15664;-27	-276	-135;-192	58	281;4104596.000;55.316;30.478
30.47706;873	-6170	15648;-18	-277	-130;-571	45	253;4104596.000;55.316;30.478
30.48156;1002	-6348	15589;-18	-277	-130;-965	164	323;4104596.000;55.316;30.478
30.48606;915	-6452	15651;-22	-274	-135;-1414	248	445;4104596.000;55.316;30.478
30.49056;901	-6385	15607;-22	-274	-135;-1857	283	429;4104511.000;55.316;30.478
30.49505;845	-6429	15579;-15	-274	-132;-2232	289	533;4104511.000;55.316;30.478
30.49955;870	-6650	15691;-15	-274	-132;-2694	302	608;4104511.000;55.336;30.478
30.50405;962	-6802	15315;-23	-268	-128;-3085	382	689;4104511.000;55.336;30.478
30.50855;913	-6945	15266;-23	-268	-128;-3377	440	683;4104511.000;55.336;30.478
30.51304;885	-6856	15671;-19	-277	-132;-3781	610	705;4104511.000;55.336;30.478
30.51754;926	-6803	15457;-19	-277	-132;-4339	793	676;4104511.000;55.336;30.478
30.52204;672	-6797	15047;-15	-275	-129;-4746	992	592;4104511.000;55.336;30.478
30.52654;521	-7372	14995;-15	-275	-129;-4733	957	529;4104473.000;55.336;30.478
30.53103;553	-8021	14779;-15	-276	-129;-4858	893	529;4104473.000;55.336;30.478
30.53553;560	-8269	14016;-15	-276	-129;-4788	861	426;4104473.000;55.336;30.478
30.54003;420	-8311	14173;-17	-277	-134;-4470	938	196;4104473.000;55.336;30.478
30.54453;380	-8419	14249;-17	-277	-134;-4047	889	212;4104473.000;55.336;30.478
30.54902;462	-8602	14051;-7	-274	-130;-3758	722	83;4104473.000;55.336;30.478
30.55352;556	-8730	14077;-7	-274	-130;-3406	735	64;4104473.000;55.336;30.478
30.55802;562	-9298	13977;-6	-270	-133;-2912	831	-118;4104473.000;55.336;30.478
30.56252;668	-10093	14087;-6	-270	-133;-2286	761	-2;4104545.000;55.336;30.478
30.56701;888	-10862	14083;-5	-272	-127;-1821	764	87;4104545.000;55.336;30.478
30.57151;990	-11106	14143;-5	-272	-127;-1481	976	71;4104545.000;55.336;30.478
30.57601;902	-10515	14153;-11	-268	-124;-1177	1169	83;4104545.000;55.336;30.478
30.58051;603	-9710	14302;-11	-268	-124;-972	1342	86;4104545.000;55.336;30.478
30.58500;423	-8859	14555;-3	-276	-132;-715	1307	153;4104545.000;55.336;30.478
30.58950;406	-8295	14580;-3	-276	-132;-552	1249	113;4104545.000;55.336;30.478
30.59400;465	-7780	14748;-5	-273	-134;-622	1233	140;4104545.000;55.336;30.478
30.59850;395	-7318	14763;-5	-273	-134;-725	1211	43;4104507.000;55.336;30.497
30.60299;541	-7037	14862;-3	-270	-129;-888	1214	134;4104507.000;55.336;30.497
30.60749;551	-7131	14934;-3	-270	-129;-1122	1182	46;4104507.000;55.336;30.497
30.61199;329	-7533	15098;-3	-269	-137;-1370	1162	159;4104507.000;55.336;30.497
30.61649;289	-8020	15039;-3	-269	-137;-1549	1121	146;4104507.000;55.336;30.497
30.62099;-12	-8870	14625;-6	-267	-125;-1616	1117	61;4104507.000;55.336;30.497
30.62548;-205	-9494	14376;-6	-267	-125;-1466	1002	77;4104507.000;55.282;30.497
30.62998;-472	-10126	14297;-6	-270	-128;-1209	799	-11;4104507.000;55.282;30.497
30.63448;-442	-10451	14111;-5	-265	-131;-824	507	-61;4104532.000;55.282;30.497
30.63898;-455	-10341	13993;-5	-265	-131;-420	286	-252;4104532.000;55.282;30.497
30.64347;-384	-10066	14178;-3	-267	-135;13	132	-262;4104532.000;55.282;30.497
30.64797;-260	-9765	14199;-3	-267	-135;330	-36	-372;4104532.000;55.282;30.497
30.65247;-39	-9475	14344;-3	-263	-128;670	-132	-526;4104532.000;55.282;30.497
30.65697;173	-9579	14535;-3	-263	-128;988	-206	-494;4104532.000;55.282;30.497
30.66146;378	-9671	14442;-1	-269	-129;1132	-202	-579;4104532.000;55.282;30.497
30.66596;354	-9501	14301;-1	-269	-129;1292	-128	-513;4104532.000;55.282;30.497
30.67046;324	-8980	14383;-2	-263	-129;1427	-83	-551;4104563.000;55.282;30.497
30.67496;271	-8303	14443;-2	-263	-129;1469	-93	-582;4104563.000;55.282;30.497
30.67945;310	-7729	14678;-7	-267	-125;1447	-100	-532;4104563.000;55.282;30.497
30.68395;287	-7253	14934;-7	-267	-125;1325	-125	-563;4104563.000;55.282;30.497
30.68845;339	-6866	15181;-9	-266	-132;1078	-135	-538;4104563.000;55.282;30.497
30.69295;422	-6852	15255;-9	-266	-132;734	-135	-572;4104563.000;55.282;30.497
30.69744;479	-7166	15149;-8	-265	-135;340	-83	-510;4104563.000;55.282;30.497
30.70194;329	-7604	14952;-8	-265	-135;3	-38	-532;4104513.000;55.282;30.497
30.70644;293	-8007	14806;-8	-263	-131;-154	-48	-438;4104513.000;55.282;30.497
30.71094;401	-8282	14833;-8	-263	-131;-215	-74	-522;4104513.000;55.282;30.497
30.71543;454	-8428	14725;-6	-266	-127;-285	-35	-406;4104513.000;55.282;30.497
