Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
30.27867;-11068	7419	11345;-76	-30	-73;-3971	-1110	-2401;4111793.000;52.466;30.936
30.28317;-10878	7321	11203;-71	-31	-71;-4013	-1078	-2488;4111793.000;52.466;30.936
30.28767;-10759	7300	11321;-71	-31	-71;-3939	-975	-2184;4111793.000;52.466;30.936
30.29217;-10837	7148	10563;-66	-34	-66;-3791	-808	-2241;4111793.000;52.466;30.936
30.29666;-10993	7855	11186;-66	-34	-66;-3823	-834	-2350;4111793.000;52.466;30.936
30.30116;-10851	7713	10685;-67	-32	-70;-3974	-1069	-1930;4111713.000;52.466;30.936
30.30566;-10759	7987	10261;-67	-32	-70;-4260	-863	-2109;4111713.000;52.466;30.936
30.31016;-10583	7546	10720;-66	-37	-73;-4089	-767	-2306;4111713.000;52.466;30.936
30.31465;-10565	7359	10856;-66	-37	-73;-4032	-731	-2419;4111713.000;52.466;30.936
30.31915;-10802	6879	10181;-70	-29	-70;-4195	-468	-1973;4111713.000;52.466;30.936
30.32365;-11030	7165	10563;-70	-29	-70;-4122	-590	-1873;4111713.000;52.466;30.936
30.32815;-11247	7821	11298;-59	-37	-71;-4413	-725	-2313;4111713.000;52.466;30.936
30.33264;-11131	7870	11255;-59	-37	-71;-4834	-950	-2291;4111713.000;52.466;30.936
30.33714;-11115	7093	11209;-60	-29	-73;-5216	-869	-1989;4111761.000;52.466;30.936
30.34164;-11204	6628	11102;-60	-29	-73;-5383	-866	-2313;4111761.000;52.466;30.936
30.34614;-11096	7092	10993;-58	-37	-65;-5257	-1110	-2601;4111761.000;52.466;30.936
30.35063;-10815	7829	11092;-58	-37	-65;-5210	-1126	-2209;4111761.000;52.466;30.936
