Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
0.00450;-11944	4832	11063;-213	2	155;4623	295	1174;4071092.000;57.479;29.159
0.00850;-11932	4577	11278;-211	-2	154;4667	272	1322;4071092.000;57.479;29.159
0.01250;-11986	4274	11385;-211	-2	154;4744	346	1306;4071092.000;57.479;29.159
0.01650;-12058	3949	11583;-209	-3	148;4789	294	1287;4071092.000;57.479;29.159
0.02050;-12215	3545	11564;-209	-3	148;5026	221	1259;4071092.000;57.479;29.159
0.02450;-12298	3289	11605;-208	-2	153;5328	102	1202;4071092.000;57.479;29.159
0.02850;-12294	3251	11314;-208	-2	153;5347	85	1215;4071129.000;57.479;29.159
0.03250;-12362	3259	11239;-207	2	159;5565	86	1177;4071129.000;57.479;29.159
0.03700;-12299	3430	10949;-207	2	159;5751	130	1114;4071129.000;57.479;29.159
0.04150;-12311	3587	10858;-213	5	153;5995	86	1108;4071129.000;57.479;29.159
0.04600;-12256	4123	10908;-213	5	153;6344	102	1117;4071129.000;57.419;29.159
0.05050;-12324	4048	10992;-215	-4	148;6303	201	1274;4071129.000;57.419;29.159
0.05500;-12357	4127	11117;-215	-4	148;6210	230	1479;4071129.000;57.419;29.159
0.05950;-12310	4285	11108;-212	2	154;6046	256	1369;4071129.000;57.419;29.159
0.06400;-12295	4377	11097;-212	2	154;5802	326	1573;4071087.000;57.419;29.159
0.06850;-12472	4347	11334;-210	1	155;5661	445	1492;4071087.000;57.419;29.159
0.07300;-12592	4306	11520;-215	5	156;5424	464	1329;4071087.000;57.419;29.159
0.07750;-12565	4289	11706;-215	5	156;5228	493	1423;4071087.000;57.419;29.159
0.08200;-12611	4355	11827;-209	-3	160;4959	429	1407;4071087.000;57.419;29.159
0.08650;-12497	4437	11594;-209	-3	160;4719	294	1419;4071087.000;57.419;29.159
0.09100;-12337	4584	11413;-214	0	162;4542	327	1375;4071087.000;57.419;29.159
0.09550;-12192	4625	11271;-214	0	162;4379	397	1450;4071087.000;57.419;29.159
0.10000;-12164	4602	11326;-209	3	165;4173	493	1425;4071116.000;57.419;29.159
0.10450;-12281	4575	11318;-209	3	165;3978	573	1626;4071116.000;57.419;29.159
0.10900;-12430	4643	10998;-215	1	164;3686	538	1673;4071116.000;57.419;29.159
0.11350;-12457	4505	10704;-215	1	164;3651	468	1704;4071116.000;57.419;29.159
0.11800;-12457	4275	10527;-213	-2	165;3689	583	1704;4071116.000;57.419;29.159
0.12250;-12399	3851	10508;-213	-2	165;3776	490	1723;4071116.000;57.419;29.159
0.12700;-12351	3515	10440;-216	-4	160;3827	516	1789;4071116.000;57.419;29.159
0.13150;-12282	3449	10228;-216	-4	160;3869	464	1751;4071116.000;57.419;29.159
0.13600;-12354	3458	10233;-216	-5	164;3898	509	1723;4071186.000;57.419;29.159
0.14050;-12398	3481	10342;-216	-5	164;3907	567	1714;4071186.000;57.419;29.159
0.14500;-12432	3583	10496;-216	-2	163;3898	551	1658;4071186.000;57.419;29.140
0.14950;-12389	3759	10644;-216	-2	163;3859	419	1548;4071186.000;57.419;29.140
0.15400;-12325	4002	10472;-222	-6	162;3791	365	1501;4071186.000;57.419;29.140
0.15850;-12239	4276	10477;-222	-6	162;3862	297	1435;4071186.000;57.419;29.140
0.16300;-12180	4527	10523;-217	-2	164;3897	285	1448;4071186.000;57.419;29.140
0.16750;-12132	4661	10606;-217	-2	164;3958	291	1460;4071186.000;57.419;29.140
0.17200;-12097	4586	10768;-214	-5	166;3955	246	1413;4071174.000;57.419;29.140
0.17650;-12075	4596	10751;-214	-5	166;3869	185	1407;4071174.000;57.495;29.140
0.18100;-12032	4758	10582;-216	-3	165;3712	195	1306;4071174.000;57.495;29.140
0.18550;-12078	5009	10342;-216	-3	165;3612	172	1341;4071174.000;57.495;29.140
0.19000;-11963	5090	10275;-220	0	166;3641	153	1325;4071174.000;57.495;29.140
0.19450;-11940	5130	10062;-220	0	166;3615	147	1278;4071174.000;57.495;29.140
0.19900;-11799	5085	9951;-220	-3	168;3638	172	1287;4071174.000;57.495;29.140
0.20350;-11746	5169	9863;-220	-3	168;3641	195	1374;4071174.000;57.495;29.140
0.20800;-11827	5187	9805;-218	1	170;3583	256	1284;4071329.000;57.495;29.140
0.21250;-11796	5168	9914;-218	1	170;3580	365	1334;4071329.000;57.495;29.140
0.21700;-11847	4982	9825;-218	-8	171;3526	339	1262;4071329.000;57.495;29.140
0.22150;-11824	4674	9835;-218	-8	171;3506	339	1215;4071329.000;57.495;29.140
0.22600;-11818	4572	9738;-217	2	167;3570	304	1120;4071329.000;57.495;29.140
0.23050;-11859	4573	9617;-217	2	167;3599	359	1101;4071329.000;57.495;29.140
0.23500;-11884	4708	9700;-214	-3	175;3689	342	1128;4071329.000;57.495;29.140
0.23950;-11914	4947	9565;-214	-3	175;3801	419	1024;4071329.000;57.495;29.140
0.24400;-11965	5204	9458;-223	-7	168;3888	436	1080;4071407.000;57.495;29.140
0.24850;-12027	5353	9410;-223	-7	168;3891	445	1058;4071407.000;57.495;29.140
0.25300;-11985	5526	9491;-215	3	171;3878	371	1136;4071407.000;57.495;29.140
0.25750;-11973	5525	9579;-215	3	171;3715	317	1186;4071407.000;57.495;29.140
0.26200;-11874	5464	9748;-216	-3	175;3551	342	1174;4071407.000;57.495;29.140
0.26650;-11790	5499	9686;-216	-3	175;3513	288	1183;4071407.000;57.495;29.140
0.27100;-11777	5513	9762;-220	-4	173;3484	320	1070;4071407.000;57.495;29.178
0.27550;-11845	5653	9751;-220	-4	173;3465	375	1142;4071407.000;57.495;29.178
0.28000;-11886	5938	9588;-217	-6	168;3333	381	1164;4071391.000;57.495;29.178
0.28450;-11999	6202	9333;-223	-7	175;3205	349	1215;4071391.000;57.495;29.178
0.28900;-11937	6269	9395;-223	-7	175;3144	336	1234;4071391.000;57.495;29.178
0.29350;-11845	6210	9273;-222	-7	169;3093	330	1197;4071391.000;57.495;29.178
0.29800;-11773	6105	9189;-222	-7	169;3118	313	1250;4071391.000;57.495;29.178
0.30250;-11736	6019	9116;-222	-9	172;3157	346	1288;4071391.000;57.475;29.178
0.30700;-11786	6049	9199;-222	-9	172;3221	394	1290;4071391.000;57.475;29.178
0.31150;-11935	6046	9327;-221	-4	173;3256	458	1303;4071391.000;57.475;29.178
0.31600;-12082	6058	9463;-221	-4	173;3179	358	1316;4071402.000;57.475;29.178
0.32050;-12163	6104	9602;-221	-6	177;3105	262	1391;4071402.000;57.475;29.178
0.32500;-12190	6176	9773;-221	-6	177;2967	182	1244;4071402.000;57.475;29.178
0.32950;-12075	6205	9704;-222	-8	176;2922	99	1294;4071402.000;57.475;29.178
0.33400;-12076	6177	9752;-222	-8	176;2945	70	1178;4071402.000;57.475;29.178
0.33850;-12046	6367	9659;-223	-2	175;3025	-10	1256;4071402.000;57.475;29.178
0.34300;-12049	6487	9663;-223	-2	175;3077	-71	1237;4071402.000;57.475;29.178
0.34750;-12084	6658	9805;-220	-8	177;3138	-145	1262;4071402.000;57.475;29.178
0.35200;-12077	6728	9799;-220	-8	177;3124	-216	1206;4071361.000;57.475;29.178
0.35650;-12038	6731	9836;-220	-5	178;3163	-312	1253;4071361.000;57.475;29.178
0.36100;-12093	6665	9682;-220	-5	178;3092	-312	1197;4071361.000;57.475;29.178
0.36550;-12015	6643	9663;-224	-10	174;3031	-357	1269;4071361.000;57.475;29.178
0.37000;-12038	6564	9674;-224	-10	174;3002	-421	1265;4071361.000;57.475;29.178
0.37450;-12017	6450	9501;-230	-2	183;2935	-489	1181;4071361.000;57.475;29.178
0.37900;-11916	6446	9297;-230	-2	183;2884	-469	1228;4071361.000;57.475;29.178
0.38350;-11941	6526	9219;-223	-10	179;2823	-412	1187;4071358.000;57.475;29.178
0.38800;-11982	6625	9283;-223	-10	179;2891	-354	1237;4071358.000;57.475;29.178
0.39250;-12095	6540	9364;-222	-12	180;2907	-331	1263;4071358.000;57.475;29.178
0.39700;-12099	6452	9424;-222	-12	180;2862	-389	1278;4071358.000;57.475;29.178
0.40150;-11987	6493	9438;-224	-8	184;2846	-415	1209;4071358.000;57.475;29.178
0.40600;-11953	6538	9488;-224	-8	184;2865	-395	1243;4071358.000;57.475;29.178
0.41050;-11871	6525	9456;-227	-11	185;2852	-383	1140;4071358.000;57.475;29.178
0.41500;-11885	6619	9482;-227	-11	185;2881	-424	1149;4071358.000;57.475;29.178
0.41950;-11841	6758	9531;-224	-12	178;2804	-415	1077;4071480.000;57.475;29.178
0.42400;-11870	6862	9568;-224	-12	178;2724	-437	1096;4071480.000;57.475;29.178
0.42850;-11881	7009	9539;-224	-10	177;2576	-463	1065;4071480.000;57.575;29.178
0.43300;-11837	6882	9406;-224	-10	177;2422	-440	989;4071480.000;57.575;29.178
0.43750;-11817	6951	9240;-221	-6	184;2368	-440	942;4071480.000;57.575;29.178
0.44200;-11765	6978	9244;-221	-6	184;2307	-431	886;4071480.000;57.575;29.178
0.44650;-11779	7036	9130;-226	-9	183;2233	-393	999;4071480.000;57.575;29.178
0.45100;-11683	7133	9155;-226	-9	183;2175	-338	888;4071480.000;57.575;29.178
0.45550;-11771	7219	9232;-223	-9	180;2018	-318	955;4071642.000;57.575;29.178
0.46000;-11685	7146	9220;-223	-9	180;1957	-325	914;4071642.000;57.575;29.178
0.46450;-11715	7090	9187;-225	-10	181;1960	-232	926;4071642.000;57.575;29.178
0.46900;-11731	6957	9325;-225	-10	181;2021	-232	961;4071642.000;57.575;29.178
0.47350;-11831	6975	9450;-222	-9	184;2005	-200	1033;4071642.000;57.575;29.178
0.47800;-11893	7037	9403;-222	-9	184;1948	-203	1043;4071642.000;57.575;29.178
0.48250;-11763	7076	9358;-228	-12	181;1931	-219	1030;4071642.000;57.575;29.178
0.48700;-11793	7096	9364;-225	-10	179;1944	-251	1002;4071642.000;57.575;29.178
0.49150;-11683	6954	9322;-225	-10	179;2044	-267	955;4071768.000;57.575;29.178
0.49600;-11618	6932	9265;-232	-7	185;2127	-241	1020;4071768.000;57.575;29.178
0.50050;-11538	7184	9224;-232	-7	185;2188	-200	1036;4071768.000;57.575;29.178
0.50500;-11519	7367	9152;-229	-12	183;2201	-193	1055;4071768.000;57.575;29.178
0.50950;-11636	7430	9201;-229	-12	183;2169	-232	1112;4071768.000;57.575;29.178
0.51400;-11631	7358	9077;-224	-6	186;2050	-206	1024;4071768.000;57.575;29.178
0.51850;-11646	7306	8963;-224	-6	186;2066	-168	980;4071768.000;57.575;29.178
0.52300;-11697	7298	8929;-227	-15	180;2040	-213	980;4071768.000;57.575;29.140
0.52750;-11634	7231	8970;-227	-15	180;2034	-212	995;4071871.000;57.575;29.140
0.53200;-11627	7229	8967;-229	-12	185;1986	-257	967;4071871.000;57.575;29.140
0.53650;-11614	7390	8868;-229	-12	185;1864	-152	923;4071871.000;57.575;29.140
0.54100;-11666	7555	8740;-221	-12	186;1784	-177	851;4071871.000;57.575;29.140
0.54550;-11628	7653	8687;-221	-12	186;1749	-196	791;4071871.000;57.575;29.140
0.55000;-11671	7621	8696;-229	-9	192;1701	-222	795;4071871.000;57.575;29.140
0.55450;-11612	7623	8696;-229	-9	192;1643	-209	760;4071871.000;57.332;29.140
