Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
30.32815;10582	-3066	11432;-332	-370	-150;-1619	769	665;4107579.000;53.776;30.725
30.33264;10595	-3094	11395;-332	-370	-150;-1242	620	685;4107544.000;53.776;30.725
30.33714;10653	-3008	11486;-337	-374	-150;-940	490	736;4107544.000;53.776;30.725
30.34164;10684	-3003	11478;-337	-374	-150;-692	312	819;4107544.000;53.776;30.725
30.34614;10747	-2942	11449;-336	-370	-151;-522	247	832;4107544.000;53.776;30.725
30.35063;10683	-2892	11480;-336	-370	-151;-387	159	883;4107544.000;53.776;30.725
30.35513;10644	-2958	11493;-339	-367	-147;-233	117	985;4107544.000;53.776;30.725
30.35963;10528	-2932	11541;-339	-367	-147;-157	58	995;4107544.000;53.776;30.725
30.36413;10555	-2962	11511;-338	-370	-148;-35	-58	1040;4107544.000;53.776;30.725
30.36862;10598	-2892	11685;-338	-370	-148;59	-84	1152;4107570.000;53.776;30.725
30.37312;10658	-2844	11651;-330	-371	-145;72	-201	1217;4107570.000;53.776;30.725
30.37762;10702	-2708	11700;-330	-371	-145;94	-243	1223;4107570.000;53.776;30.725
30.38212;10746	-2752	11696;-332	-380	-151;40	-295	1403;4107570.000;53.776;30.725
30.38661;10734	-2813	11711;-332	-380	-151;31	-367	1457;4107570.000;53.776;30.725
30.39111;10781	-2827	11809;-337	-374	-149;-41	-389	1482;4107570.000;53.776;30.725
30.39561;10907	-2935	11929;-337	-374	-149;-139	-379	1587;4107570.000;53.776;30.725
30.40011;10877	-3044	11934;-332	-367	-154;-82	-360	1597;4107570.000;53.776;30.725
30.40460;10777	-3030	11926;-332	-367	-154;-76	-461	1690;4107564.000;53.776;30.725
30.40910;10761	-3119	11931;-332	-372	-150;-88	-467	1630;4107564.000;53.776;30.725
30.41360;10793	-3211	12070;-332	-372	-150;-148	-603	1614;4107564.000;53.776;30.725
30.41810;10757	-3275	11996;-329	-374	-150;-79	-616	1687;4107564.000;53.776;30.725
30.42259;10852	-3481	11966;-329	-374	-150;-114	-697	1873;4107564.000;53.776;30.725
30.42709;10828	-3618	12061;-332	-372	-148;-79	-697	1966;4107564.000;53.776;30.725
30.43159;10815	-3750	12040;-332	-372	-148;-51	-889	1947;4107564.000;53.776;30.725
30.43609;10899	-3780	12029;-329	-375	-145;-19	-872	2161;4107564.000;53.776;30.725
30.44058;10876	-3771	12122;-329	-375	-145;15	-1073	2193;4107566.000;53.611;30.725
30.44508;10997	-3712	12008;-328	-375	-146;12	-1220	2171;4107566.000;53.611;30.725
30.44958;10991	-3724	12044;-328	-375	-146;2	-1262	2385;4107566.000;53.611;30.725
30.45408;11179	-3638	12004;-329	-375	-145;31	-1346	2462;4107566.000;53.611;30.725
30.45857;11241	-3561	12031;-329	-375	-145;-16	-1369	2483;4107566.000;53.611;30.725
30.46307;11392	-3600	12049;-332	-374	-149;-25	-1538	2528;4107566.000;53.611;30.725
30.46757;11544	-3655	12085;-332	-374	-149;-32	-1554	2611;4107566.000;53.611;30.725
