Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
30.22021;2487	14524	4867;-455	-322	-30;1216	-918	-1332;4107907.000;54.287;30.578
30.22470;2455	14392	4850;-444	-313	-33;1430	-1031	-1421;4107895.000;54.287;30.578
30.22920;2541	14269	4840;-444	-313	-33;1593	-1181	-1514;4107895.000;54.287;30.578
30.23370;2602	14160	4821;-445	-317	-31;1782	-1261	-1652;4107895.000;54.287;30.578
30.23820;2739	14060	4845;-445	-317	-31;1926	-1216	-1793;4107895.000;54.287;30.578
30.24269;2838	13944	4894;-454	-318	-28;2017	-1268	-1896;4107895.000;54.287;30.578
30.24719;2916	13892	4924;-454	-318	-28;2146	-1245	-1902;4107895.000;54.287;30.578
30.25169;2990	13822	4916;-448	-312	-30;2272	-1281	-2008;4107895.000;54.287;30.578
30.25619;2956	13837	4926;-448	-312	-30;2373	-1291	-2075;4107895.000;54.287;30.578
30.26068;3019	13799	5044;-454	-321	-32;2438	-1252	-2135;4107913.000;54.287;30.578
30.26518;3089	13713	5021;-454	-321	-32;2467	-1323	-2180;4107913.000;54.287;30.578
30.26968;3129	13684	5075;-444	-317	-34;2627	-1307	-2283;4107913.000;54.287;30.578
30.27418;3208	13625	5021;-444	-317	-34;2696	-1307	-2264;4107913.000;54.287;30.578
30.27867;3189	13549	5001;-448	-314	-26;2737	-1388	-2232;4107913.000;54.287;30.578
30.28317;3356	13518	4994;-448	-314	-26;2787	-1336	-2293;4107913.000;54.287;30.578
30.28767;3397	13526	4987;-451	-314	-26;2819	-1284	-2241;4107913.000;54.287;30.578
30.29217;3416	13578	5014;-451	-314	-26;2800	-1265	-2241;4107913.000;54.287;30.578
30.29666;3525	13562	5038;-452	-311	-30;2825	-1213	-2245;4107895.000;54.287;30.578
30.30116;3572	13671	5153;-452	-311	-30;2787	-1183	-2161;4107895.000;54.287;30.578
30.30566;3587	13739	5219;-446	-313	-24;2649	-1148	-2119;4107895.000;54.360;30.578
30.31016;3632	13828	5200;-446	-313	-24;2486	-1135	-2180;4107895.000;54.360;30.578
30.31465;3658	13997	5238;-452	-315	-24;2429	-1086	-2123;4107895.000;54.360;30.578
30.31915;3697	14226	5240;-452	-315	-24;2310	-1070	-2029;4107895.000;54.360;30.578
30.32365;3682	14448	5286;-454	-311	-25;2168	-1028	-2084;4107895.000;54.360;30.578
30.32815;3724	14603	5431;-454	-311	-25;2112	-1044	-2087;4107895.000;54.360;30.578
30.33264;3759	14703	5366;-450	-318	-26;1951	-1051	-1978;4107890.000;54.360;30.578
30.33714;3649	14850	5334;-450	-318	-26;1810	-1028	-2008;4107890.000;54.360;30.578
30.34164;3538	14897	5328;-455	-313	-23;1628	-911	-1934;4107890.000;54.360;30.578
30.34614;3396	15037	5323;-455	-313	-23;1552	-966	-1787;4107890.000;54.360;30.578
