Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
30.27617;10910	4274	9950;-154	-354	-151;-7752	-2478	7186;4109030.000;53.888;30.174
30.28067;10729	3386	10054;-145	-356	-156;-7391	-2514	7243;4109030.000;53.888;30.174
30.28517;10774	2763	9589;-145	-356	-156;-7246	-2513	7033;4109030.000;53.888;30.174
30.28967;10964	2450	9674;-142	-355	-149;-7271	-2598	6943;4109030.000;53.888;30.174
30.29416;11087	2348	9586;-142	-355	-149;-7331	-2413	7058;4109030.000;53.888;30.174
30.29866;11095	2532	9502;-137	-355	-149;-7469	-2426	7014;4108989.000;53.888;30.174
30.30316;11066	2527	9225;-137	-355	-149;-7821	-2517	7020;4108989.000;53.888;30.174
30.30766;11269	2713	8591;-134	-357	-144;-8120	-2543	7123;4108989.000;53.815;30.174
30.31215;11157	2609	8757;-131	-352	-142;-8525	-2481	7187;4108989.000;53.815;30.174
30.31665;11220	2475	8694;-131	-352	-142;-8578	-2705	7231;4108989.000;53.815;30.174
30.32115;11242	2559	8674;-127	-353	-147;-8396	-2711	7168;4108989.000;53.815;30.174
30.32565;11356	2835	9153;-127	-353	-147;-8371	-3178	6924;4108989.000;53.815;30.174
30.33014;11749	3141	8901;-125	-347	-143;-8189	-2854	6860;4108989.000;53.815;30.174
30.33464;12232	3456	9090;-125	-347	-143;-8148	-3052	6822;4108984.000;53.815;30.174
30.33914;12569	3095	9359;-124	-352	-141;-8189	-2935	6661;4108984.000;53.815;30.174
30.34364;13214	2487	9532;-124	-352	-141;-8371	-2977	6636;4108984.000;53.815;30.174
30.34813;13448	1410	9907;-117	-352	-135;-8318	-2705	6716;4108984.000;53.815;30.174
30.35263;13704	893	10152;-117	-352	-135;-8321	-2620	6511;4108984.000;53.815;30.174
30.35713;13705	671	10139;-118	-353	-137;-8362	-2569	6399;4108984.000;53.815;30.174
30.36163;13678	300	10098;-118	-353	-137;-8233	-2611	6437;4108984.000;53.815;30.174
30.36613;13750	207	10142;-111	-351	-142;-8327	-2442	6344;4108984.000;53.815;30.174
30.37062;13682	414	10153;-111	-351	-142;-8277	-2403	6218;4109003.000;53.815;30.174
30.37512;13951	198	9779;-109	-352	-131;-8336	-2374	6199;4109003.000;53.815;30.174
30.37962;13776	86	9749;-109	-352	-131;-8110	-2264	5994;4109003.000;53.815;30.174
30.38412;13663	130	9784;-104	-346	-130;-8138	-2232	5866;4109003.000;53.815;30.174
30.38861;13387	193	9984;-104	-346	-130;-7969	-2163	5902;4109003.000;53.815;30.174
30.39311;13242	-17	10078;-103	-350	-124;-7862	-2115	5761;4109003.000;53.815;30.174
30.39761;13270	29	9966;-103	-350	-124;-8007	-1933	5633;4109003.000;53.815;30.174
30.40211;13096	81	9704;-100	-350	-123;-8333	-2021	5649;4109003.000;53.815;30.174
30.40660;13124	-4	9288;-100	-350	-123;-8475	-2057	5540;4109018.000;53.815;30.156
30.41110;13000	-245	9249;-99	-347	-122;-8588	-2017	5454;4109018.000;53.815;30.156
30.41560;13101	-318	9109;-99	-347	-122;-8607	-1933	5406;4109018.000;53.815;30.156
