Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
30.36912;13309	-9635	1823;117	-235	187;-691	-176	486;4104988.000;54.129;30.592
30.37362;13235	-9691	1678;117	-235	187;-674	-167	451;4104988.000;54.129;30.592
30.37812;13139	-9699	1534;123	-237	183;-668	-109	523;4104988.000;54.129;30.592
30.38262;13075	-9755	1364;122	-232	185;-738	-9	495;4105016.000;54.129;30.592
30.38711;13084	-9743	1271;122	-232	185;-780	-3	523;4105016.000;54.129;30.592
30.39161;13032	-9715	1131;123	-235	182;-722	33	451;4105016.000;54.129;30.592
30.39611;12951	-9654	1024;123	-235	182;-677	100	516;4105016.000;54.129;30.592
30.40061;12840	-9730	1030;118	-234	185;-620	180	485;4105016.000;54.129;30.592
30.40510;12763	-9694	953;118	-234	185;-517	261	554;4105016.000;54.129;30.592
30.40960;12726	-9787	890;117	-235	183;-453	238	491;4105016.000;54.129;30.592
30.41410;12809	-9842	947;117	-235	183;-453	235	579;4105016.000;54.129;30.592
30.41860;12863	-9823	913;122	-231	188;-491	270	501;4104994.000;54.129;30.592
30.42309;12895	-9804	1146;122	-231	188;-630	354	570;4104994.000;54.129;30.592
30.42759;12943	-9800	1341;118	-227	183;-748	441	526;4104994.000;54.129;30.592
30.43209;12921	-9918	1277;118	-227	183;-793	530	482;4104994.000;54.129;30.592
30.43659;12796	-10013	1331;119	-234	185;-831	553	451;4104994.000;54.129;30.592
30.44108;12835	-10047	1316;119	-234	185;-873	518	403;4104994.000;54.129;30.592
30.44558;12801	-10073	1239;119	-232	183;-922	502	410;4104994.000;54.129;30.592
30.45008;12903	-9925	1129;119	-232	183;-941	483	357;4104994.000;54.129;30.592
30.45458;12972	-9805	1125;118	-233	186;-963	527	342;4105024.000;54.129;30.592
30.45907;12921	-9630	1162;118	-233	186;-1031	534	338;4105024.000;54.129;30.592
30.46357;12991	-9608	1078;121	-232	178;-1098	566	276;4105024.000;54.129;30.592
30.46807;12942	-9623	1105;121	-232	178;-1169	592	341;4105024.000;54.129;30.592
30.47257;12985	-9625	1067;120	-234	187;-1191	601	332;4105024.000;54.129;30.573
30.47706;12964	-9608	1045;120	-234	187;-1175	569	338;4105024.000;54.129;30.573
30.48156;13121	-9622	1058;121	-233	179;-1053	492	375;4105024.000;54.129;30.573
30.48606;13177	-9610	1005;121	-233	179;-989	515	341;4105024.000;54.129;30.573
30.49056;13250	-9599	988;119	-235	183;-896	466	366;4104965.000;54.129;30.573
30.49505;13337	-9548	825;119	-235	183;-851	466	272;4104965.000;54.129;30.573
30.49955;13342	-9450	766;116	-232	181;-845	550	329;4104965.000;54.129;30.573
30.50405;13397	-9370	761;116	-232	181;-777	508	231;4104965.000;54.302;30.573
