Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
0.00450;-3066	-14307	8247;70	-255	-63;-95	-210	-400;4095995.000;54.089;30.783
0.00850;-3079	-14202	8245;72	-260	-61;-227	-180	-328;4095995.000;54.089;30.783
0.01250;-3074	-14140	8254;72	-260	-61;-390	-209	-363;4095995.000;54.089;30.783
0.01650;-3028	-13983	8135;67	-254	-63;-612	-145	-448;4095995.000;54.089;30.783
0.02050;-3061	-13906	8107;67	-254	-63;-801	-164	-382;4095995.000;54.089;30.764
0.02450;-3115	-13808	8121;67	-253	-66;-1041	-94	-461;4095995.000;54.089;30.764
0.02850;-3025	-13716	8073;67	-253	-66;-1288	-36	-467;4096071.000;54.089;30.764
0.03250;-3046	-13756	7999;68	-257	-61;-1558	22	-448;4096071.000;54.089;30.764
0.03700;-3120	-13886	7971;68	-257	-61;-1699	22	-439;4096071.000;54.089;30.764
0.04150;-3182	-14062	7960;74	-253	-65;-1798	92	-532;4096071.000;54.089;30.764
0.04600;-3211	-14398	7908;74	-253	-65;-1709	134	-526;4096071.000;54.089;30.764
0.05050;-3142	-14616	7816;69	-256	-67;-1571	118	-573;4096071.000;53.929;30.764
0.05500;-3197	-14763	7876;69	-256	-67;-1356	80	-539;4096071.000;53.929;30.764
0.05950;-3050	-14897	7875;69	-253	-64;-1167	79	-611;4096071.000;53.929;30.764
0.06400;-3009	-14915	7926;69	-253	-64;-900	112	-630;4096027.000;53.929;30.764
0.06850;-3006	-14903	8002;71	-253	-62;-679	70	-617;4096027.000;53.929;30.764
0.07300;-3027	-14939	8049;71	-253	-62;-461	83	-598;4096027.000;53.929;30.764
0.07750;-3054	-14951	7927;68	-257	-66;-217	73	-633;4096027.000;53.929;30.764
0.08200;-3053	-15010	7856;68	-257	-66;46	70	-567;4096027.000;53.929;30.764
0.08650;-3037	-15003	7827;72	-255	-64;203	15	-620;4096027.000;53.929;30.764
0.09100;-3058	-14908	7843;74	-256	-59;385	-1	-633;4096027.000;53.929;30.764
0.09550;-3034	-14805	7871;74	-256	-59;479	25	-495;4096027.000;53.929;30.764
0.10000;-3052	-14613	7835;72	-253	-58;485	-4	-573;4096147.000;53.929;30.764
0.10450;-2993	-14358	7922;72	-253	-58;453	41	-517;4096147.000;53.929;30.764
0.10900;-3072	-14251	7964;71	-255	-60;350	73	-529;4096147.000;53.929;30.764
0.11350;-3108	-14139	7902;71	-255	-60;161	118	-520;4096147.000;53.929;30.764
0.11800;-3060	-14185	7914;71	-255	-61;4	173	-485;4096147.000;53.929;30.764
0.12250;-3066	-14276	7903;71	-255	-61;-111	156	-558;4096147.000;53.929;30.764
0.12700;-3125	-14332	7895;71	-254	-67;-243	173	-501;4096147.000;53.929;30.764
0.13150;-3081	-14425	7879;71	-254	-67;-291	128	-570;4096147.000;53.929;30.764
0.13600;-3069	-14489	7868;71	-255	-67;-329	186	-485;4096089.000;53.929;30.764
0.14050;-2978	-14598	7832;71	-255	-67;-381	131	-535;4096089.000;53.929;30.764
0.14500;-2977	-14576	7886;70	-256	-61;-426	192	-479;4096089.000;53.929;30.764
0.14950;-2980	-14625	7929;70	-256	-61;-458	247	-504;4096089.000;53.929;30.764
0.15400;-2967	-14722	7847;71	-259	-63;-381	230	-420;4096089.000;53.929;30.764
0.15850;-2969	-14851	7874;71	-259	-63;-291	272	-482;4096089.000;53.929;30.764
0.16300;-2987	-15001	7908;69	-257	-58;-170	285	-387;4096089.000;53.929;30.764
0.16750;-3013	-15102	7871;69	-257	-58;-6	237	-403;4096159.000;53.929;30.764
0.17200;-2976	-15018	7806;73	-254	-63;199	199	-365;4096159.000;53.929;30.764
0.17650;-2924	-14935	7807;73	-254	-63;299	192	-306;4096159.000;54.096;30.764
0.18100;-2933	-14806	7777;75	-251	-63;379	153	-303;4096159.000;54.096;30.764
0.18550;-3026	-14550	7797;75	-251	-63;421	163	-241;4096159.000;54.096;30.764
0.19000;-3026	-14498	7757;66	-258	-67;386	150	-291;4096159.000;54.096;30.764
0.19450;-3086	-14356	7653;66	-258	-67;299	189	-278;4096159.000;54.096;30.764
0.19900;-3054	-14322	7565;76	-255	-66;190	205	-294;4096159.000;54.096;30.764
