Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
30.30116;10489	-7125	8521;-265	-360	-191;-188	-192	-865;4109610.000;58.232;28.872
30.30566;10423	-7192	8500;-271	-345	-198;-157	-202	-839;4109610.000;58.232;28.872
30.31016;10454	-7457	8659;-271	-345	-198;-88	-205	-852;4109610.000;58.232;28.872
30.31465;10541	-7735	8846;-268	-351	-197;-31	-234	-833;4109586.000;58.232;28.872
30.31915;10656	-7899	9030;-268	-351	-197;110	-263	-749;4109586.000;58.232;28.872
30.32365;10819	-7964	9186;-267	-351	-191;318	-347	-780;4109586.000;58.232;28.872
30.32815;10992	-7837	9289;-267	-351	-191;415	-296	-765;4109586.000;58.232;28.872
30.33264;10985	-7849	9507;-271	-354	-190;569	-133	-717;4109586.000;58.232;28.872
30.33714;10799	-7936	9611;-271	-354	-190;707	-111	-775;4109586.000;58.232;28.872
30.34164;10745	-8038	9579;-272	-358	-191;865	-250	-762;4109586.000;58.232;28.872
30.34614;10784	-8236	9669;-272	-358	-191;1019	-321	-749;4109586.000;58.232;28.872
30.35063;10772	-8028	9676;-269	-350	-189;1176	-412	-784;4109628.000;58.232;28.872
30.35513;10834	-7946	9766;-269	-350	-189;1242	-438	-817;4109628.000;58.232;28.872
30.35963;10862	-7796	9752;-270	-350	-195;1305	-620	-720;4109628.000;58.232;28.872
30.36413;10944	-7490	9542;-270	-350	-195;1317	-600	-733;4109628.000;58.232;28.872
30.36862;11051	-7139	9574;-273	-349	-193;1173	-668	-692;4109628.000;58.232;28.872
30.37312;11097	-6932	9518;-273	-349	-193;903	-542	-643;4109628.000;58.232;28.872
30.37762;11128	-6823	9263;-266	-356	-191;579	-590	-676;4109628.000;58.232;28.872
30.38212;11139	-6882	9226;-266	-356	-191;174	-538	-685;4109628.000;58.232;28.872
30.38661;11118	-7001	9183;-267	-355	-191;-166	-487	-640;4109665.000;58.232;28.872
30.39111;11004	-7275	9218;-267	-355	-191;-329	-487	-563;4109665.000;58.232;28.872
30.39561;10956	-7332	9290;-270	-351	-195;-345	-568	-560;4109665.000;58.232;28.872
30.40011;10868	-7493	9418;-270	-351	-195;-210	-665	-547;4109665.000;58.232;28.872
30.40460;10851	-7724	9398;-271	-353	-191;-72	-814	-553;4109665.000;58.232;28.872
30.40910;10867	-7983	9450;-271	-353	-191;63	-846	-588;4109665.000;58.186;28.872
30.41360;10865	-8300	9433;-268	-357	-187;170	-892	-662;4109665.000;58.186;28.872
30.41810;10939	-8290	9564;-268	-357	-187;271	-1008	-592;4109665.000;58.186;28.872
30.42259;10947	-8116	9694;-270	-352	-188;381	-934	-524;4109634.000;58.186;28.872
30.42709;11016	-7892	9759;-270	-352	-188;541	-995	-560;4109634.000;58.186;28.872
30.43159;10903	-7707	9907;-274	-359	-189;613	-1076	-547;4109634.000;58.186;28.872
30.43609;10923	-7710	9922;-274	-359	-189;701	-1183	-486;4109634.000;58.186;28.872
30.44058;11018	-7739	9908;-271	-358	-185;701	-1274	-451;4109634.000;58.186;28.872
30.44508;11082	-7909	9966;-271	-358	-185;601	-1281	-429;4109634.000;58.186;28.872
30.44958;11126	-7998	9970;-267	-358	-186;598	-1229	-333;4109634.000;58.186;28.872
30.45408;10979	-8138	9890;-266	-357	-189;616	-1264	-324;4109630.000;58.186;28.872
30.45857;11013	-8146	9731;-266	-357	-189;544	-1452	-297;4109630.000;58.186;28.872
30.46307;11085	-8132	9787;-269	-358	-188;478	-1462	-236;4109630.000;58.186;28.872
30.46757;11211	-7995	9512;-269	-358	-188;456	-1484	-169;4109630.000;58.186;28.872
30.47207;11125	-7865	9368;-269	-356	-184;299	-1524	-102;4109630.000;58.186;28.872
30.47656;11211	-7922	9241;-269	-356	-184;70	-1601	-54;4109630.000;58.186;28.872
30.48106;11345	-8013	9258;-270	-357	-182;-122	-1669	100;4109630.000;58.186;28.872
30.48556;11391	-8096	9182;-270	-357	-182;-223	-1673	256;4109630.000;58.186;28.872
30.49006;11367	-8087	9060;-266	-360	-190;-232	-1663	376;4109673.000;58.186;28.872
30.49455;11434	-8205	9016;-266	-360	-190;-242	-1698	414;4109673.000;58.186;28.872
30.49905;11558	-8397	8970;-269	-360	-183;-223	-1695	459;4109673.000;58.186;28.872
30.50355;11566	-8377	9009;-269	-360	-183;-276	-1705	497;4109673.000;58.186;28.890
30.50805;11705	-8280	9109;-272	-362	-189;-323	-1640	536;4109673.000;58.186;28.890
30.51254;11633	-8182	9176;-272	-362	-189;-446	-1647	626;4109673.000;58.186;28.890
30.51704;11676	-7999	9348;-269	-362	-184;-562	-1741	735;4109673.000;58.186;28.890
30.52154;11670	-7911	9461;-269	-362	-184;-568	-1634	757;4109673.000;58.186;28.890
30.52604;11716	-7845	9601;-270	-362	-186;-609	-1657	833;4109661.000;58.186;28.890
30.53053;11644	-7837	9698;-270	-362	-186;-647	-1666	977;4109661.000;58.186;28.890
30.53503;11648	-7692	9764;-270	-359	-185;-578	-1644	849;4109661.000;58.262;28.890
30.53953;11515	-7591	9740;-270	-359	-185;-465	-1767	916;4109661.000;58.262;28.890
30.54403;11558	-7516	9696;-272	-358	-181;-402	-1893	943;4109661.000;58.262;28.890
30.54852;11536	-7566	9629;-272	-358	-181;-355	-1941	930;4109661.000;58.262;28.890
30.55302;11624	-7565	9345;-263	-362	-185;-169	-1948	863;4109661.000;58.262;28.890
30.55752;11633	-7740	9313;-263	-362	-185;-24	-2032	891;4109661.000;58.262;28.890
30.56202;11700	-7886	9212;-259	-358	-178;54	-2013	820;4109669.000;58.262;28.890
30.56651;11683	-7984	8959;-259	-358	-178;164	-2019	769;4109669.000;58.262;28.890
30.57101;11731	-7936	8937;-270	-364	-182;249	-2013	740;4109669.000;58.262;28.890
30.57551;11666	-7908	8833;-270	-364	-182;406	-1844	616;4109669.000;58.262;28.890
30.58001;11495	-7972	8826;-265	-366	-180;519	-1786	661;4109669.000;58.262;28.890
30.58451;11314	-8105	8623;-265	-366	-180;613	-1763	632;4109669.000;58.262;28.890
30.58900;11118	-8199	8416;-263	-363	-175;657	-1698	498;4109669.000;58.262;28.890
30.59350;11196	-7972	8307;-263	-363	-175;774	-1724	434;4109669.000;58.262;28.890
30.59800;11199	-7833	8303;-271	-368	-179;902	-1763	465;4109667.000;58.262;28.890
30.60250;11288	-7796	8202;-271	-368	-179;849	-1792	369;4109667.000;58.262;28.890
30.60699;11325	-7840	8289;-263	-367	-180;796	-1579	321;4109667.000;58.262;28.890
30.61149;11263	-7721	8358;-263	-367	-180;739	-1614	418;4109667.000;58.262;28.890
30.61599;11144	-7584	8487;-260	-371	-173;635	-1407	376;4109667.000;58.262;28.890
30.62049;10985	-7464	8548;-260	-371	-173;481	-1585	450;4109667.000;58.262;28.890
30.62498;10985	-7331	8485;-260	-368	-176;280	-1569	456;4109667.000;58.262;28.890
30.62948;10958	-7322	8603;-260	-368	-176;98	-1631	414;4109627.000;58.262;28.872
30.63398;11025	-7395	8557;-263	-367	-174;-132	-1670	458;4109627.000;58.262;28.872
30.63848;11085	-7502	8496;-263	-367	-174;-383	-1673	506;4109627.000;58.262;28.872
30.64297;11189	-7691	8571;-269	-365	-179;-540	-1763	522;4109627.000;58.262;28.872
30.64747;11250	-7838	8569;-269	-365	-179;-521	-1656	497;4109627.000;58.262;28.872
30.65197;11521	-7863	8498;-265	-365	-170;-442	-1763	465;4109627.000;58.262;28.872
30.65647;11808	-7829	8448;-265	-365	-170;-364	-1802	459;4109627.000;58.262;28.872
30.66096;12065	-7736	8475;-267	-366	-176;-270	-1832	520;4109627.000;58.120;28.872
30.66546;12197	-7510	8591;-266	-373	-174;-201	-1731	481;4109630.000;58.120;28.872
30.66996;12240	-7280	8570;-266	-373	-174;-66	-1588	520;4109630.000;58.120;28.872
30.67446;12275	-7094	8572;-268	-367	-173;0	-1598	501;4109630.000;58.120;28.872
30.67895;12360	-6985	8579;-268	-367	-173;32	-1605	549;4109630.000;58.120;28.872
30.68345;12329	-7041	8558;-267	-366	-178;91	-1533	542;4109630.000;58.120;28.872
30.68795;12409	-7123	8458;-267	-366	-178;73	-1562	517;4109630.000;58.120;28.872
30.69245;12426	-7284	8352;-261	-366	-172;57	-1494	475;4109630.000;58.120;28.872
30.69694;12527	-7405	8209;-261	-366	-172;63	-1501	552;4109630.000;58.120;28.872
30.70144;12667	-7497	8155;-268	-368	-172;16	-1268	594;4109633.000;58.120;28.872
30.70594;12532	-7549	8037;-268	-368	-172;19	-1109	584;4109633.000;58.120;28.872
30.71044;12402	-7650	8010;-262	-370	-165;32	-1089	664;4109633.000;58.120;28.872
30.71493;12352	-7922	8086;-262	-370	-165;35	-1037	664;4109633.000;58.120;28.872
30.71943;12241	-7940	8060;-267	-374	-173;-37	-1105	667;4109633.000;58.120;28.872
30.72393;12189	-8003	8093;-267	-374	-173;-56	-1115	658;4109633.000;58.120;28.872
30.72843;12256	-7986	8171;-263	-372	-168;-91	-1268	680;4109633.000;58.120;28.872
30.73292;12488	-8035	8125;-263	-372	-168;-113	-1293	654;4109633.000;58.120;28.872
30.73742;12606	-8022	8115;-267	-371	-175;-72	-1410	590;4109642.000;58.120;28.872
30.74192;12732	-7988	8119;-267	-371	-175;-12	-1284	478;4109642.000;58.120;28.872
30.74642;12760	-8014	8092;-258	-370	-175;22	-1297	430;4109642.000;58.120;28.872
30.75091;12703	-8023	8129;-258	-370	-175;173	-1251	295;4109642.000;58.120;28.872
30.75541;12735	-8053	8060;-267	-375	-171;375	-1252	202;4109642.000;58.120;28.872
30.75991;12672	-8045	8133;-267	-375	-171;519	-1287	167;4109642.000;58.120;28.890
30.76441;12751	-7904	8239;-261	-371	-174;617	-1336	122;4109642.000;58.120;28.890
