Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
0.00450;2510	8825	16031;-385	-7	-193;-383	-2470	-578;4109115.000;55.872;29.550
0.00850;2517	8921	15939;-380	-10	-197;-688	-2644	-475;4109115.000;55.872;29.550
0.01250;2478	8955	15866;-380	-10	-197;-1050	-2735	-363;4109115.000;55.872;29.550
0.01650;2469	8920	15748;-384	-7	-188;-1354	-2894	-340;4109115.000;55.872;29.550
0.02050;2500	8898	15734;-384	-7	-188;-1644	-2946	-266;4109126.000;55.872;29.550
0.02450;2378	8805	15686;-381	-9	-193;-1999	-3134	-141;4109126.000;55.872;29.550
0.02850;2329	8580	15667;-381	-9	-193;-2080	-3143	-194;4109126.000;55.872;29.550
0.03250;2294	8206	15711;-384	-15	-197;-2096	-3117	-113;4109126.000;55.872;29.550
0.03700;2221	7925	15581;-384	-15	-197;-2118	-3134	-49;4109126.000;55.872;29.550
0.04150;2085	7662	15492;-380	-13	-199;-2127	-3225	-72;4109126.000;55.872;29.550
0.04600;1988	7544	15382;-384	-12	-199;-2001	-3257	-25;4109126.000;55.872;29.550
0.05050;2034	7480	15293;-384	-12	-199;-1870	-3322	87;4109126.000;55.822;29.550
0.05500;2120	7338	15298;-382	-11	-200;-1807	-3419	72;4109160.000;55.822;29.550
0.05950;2001	7298	15370;-382	-11	-200;-1693	-3348	148;4109160.000;55.822;29.550
0.06400;2039	7306	15417;-378	-17	-201;-1562	-3325	169;4109160.000;55.822;29.550
0.06850;2065	7075	15443;-378	-17	-201;-1376	-3299	274;4109160.000;55.822;29.550
0.07300;1979	6927	15526;-382	-18	-197;-1304	-3280	277;4109160.000;55.822;29.550
0.07750;1998	6747	15522;-382	-18	-197;-1144	-3192	268;4109160.000;55.822;29.550
0.08200;1987	6585	15591;-384	-19	-200;-1106	-3247	294;4109160.000;55.822;29.550
0.08650;1959	6697	15466;-384	-19	-200;-1046	-3189	246;4109160.000;55.822;29.550
0.09100;1862	6737	15653;-380	-12	-197;-1043	-3182	297;4109171.000;55.822;29.550
0.09550;1897	6820	15682;-380	-12	-197;-1156	-3163	258;4109171.000;55.822;29.550
0.10000;1926	6939	15832;-380	-17	-200;-1436	-3189	156;4109171.000;55.822;29.550
0.10450;1974	7112	15923;-380	-17	-200;-1775	-3186	98;4109171.000;55.822;29.550
0.10900;1954	7215	15992;-378	-20	-202;-2017	-3163	130;4109171.000;55.822;29.550
0.11350;2090	7069	16011;-378	-20	-202;-2272	-3179	149;4109171.000;55.822;29.550
0.11800;2139	6670	15941;-383	-28	-205;-2460	-3208	118;4109171.000;55.822;29.550
0.12250;2463	6296	15805;-383	-28	-205;-2517	-3124	40;4109171.000;55.822;29.550
0.12700;2632	6013	15569;-378	-27	-207;-2457	-3143	25;4109133.000;55.822;29.550
0.13150;2764	5713	15401;-378	-27	-207;-2454	-3069	220;4109133.000;55.822;29.550
0.13600;2801	5836	15159;-378	-24	-214;-2464	-3082	280;4109133.000;55.822;29.550
0.14050;2834	6175	15037;-378	-24	-214;-2552	-3059	338;4109133.000;55.822;29.550
0.14500;2937	6730	15035;-376	-23	-211;-2649	-3072	524;4109133.000;55.822;29.550
0.14950;3041	7195	15046;-376	-23	-211;-2781	-2956	572;4109133.000;55.822;29.532
0.15400;3113	7450	15131;-381	-25	-204;-2913	-2955	591;4109133.000;55.822;29.532
0.15850;3233	7444	15201;-381	-25	-204;-2966	-2790	623;4109133.000;55.822;29.532
0.16300;3305	7156	15089;-372	-31	-210;-2973	-2826	678;4109134.000;55.822;29.532
0.16750;3493	6764	15107;-372	-31	-210;-2860	-2661	710;4109134.000;55.822;29.532
0.17200;3529	6498	15006;-375	-26	-215;-2636	-2524	748;4109134.000;55.822;29.532
0.17650;3515	6431	14833;-375	-26	-215;-2514	-2379	832;4109134.000;55.892;29.532
0.18100;3380	6546	14905;-375	-28	-209;-2366	-2217	905;4109134.000;55.892;29.532
0.18550;3248	6745	14841;-375	-28	-209;-2168	-2132	1043;4109134.000;55.892;29.532
0.19000;3189	6912	14804;-372	-28	-210;-2036	-2152	1136;4109134.000;55.892;29.532
0.19450;3134	7010	14885;-372	-28	-210;-1970	-2197	1267;4109135.000;55.892;29.532
0.19900;3305	7092	14982;-372	-29	-211;-1920	-2217	1502;4109135.000;55.892;29.532
0.20350;3359	7197	15023;-372	-29	-211;-1848	-2217	1531;4109135.000;55.892;29.532
0.20800;3395	7316	15041;-368	-33	-214;-1864	-2171	1588;4109135.000;55.892;29.532
0.21250;3464	7197	15142;-368	-33	-214;-1854	-2035	1685;4109135.000;55.892;29.532
0.21700;3407	7114	15312;-371	-38	-210;-1939	-1951	1691;4109135.000;55.892;29.532
0.22150;3209	7073	15401;-371	-38	-210;-1995	-1837	1636;4109135.000;55.892;29.532
0.22600;3000	7027	15604;-368	-35	-219;-1945	-1757	1790;4109135.000;55.892;29.532
0.23050;2797	6944	15727;-368	-35	-219;-2033	-1679	1745;4109157.000;55.892;29.532
0.23500;2628	6944	15835;-369	-38	-217;-2064	-1734	1639;4109157.000;55.892;29.532
0.23950;2637	6896	15783;-369	-38	-217;-2146	-1737	1697;4109157.000;55.892;29.532
0.24400;2705	6807	15720;-372	-39	-219;-2212	-1857	1703;4109157.000;55.892;29.532
0.24850;2699	6649	15676;-371	-36	-218;-2291	-1970	1671;4109157.000;55.892;29.532
0.25300;2724	6440	15653;-371	-36	-218;-2316	-1964	1539;4109157.000;55.892;29.532
0.25750;2843	6216	15596;-369	-38	-220;-2334	-2016	1511;4109157.000;55.892;29.532
0.26200;2839	5932	15386;-369	-38	-220;-2382	-2013	1475;4109157.000;55.892;29.532
0.26650;2875	5451	15218;-369	-42	-219;-2360	-2071	1376;4109127.000;55.892;29.532
0.27100;2918	5029	15179;-369	-42	-219;-2441	-2094	1425;4109127.000;55.892;29.532
0.27550;2882	4739	15317;-373	-43	-217;-2542	-2123	1537;4109127.000;55.892;29.587
0.28000;2874	4806	15331;-373	-43	-217;-2539	-2327	1534;4109127.000;55.892;29.587
0.28450;2805	5061	15285;-368	-40	-222;-2523	-2473	1595;4109127.000;55.892;29.587
0.28900;2977	5453	15171;-368	-40	-222;-2508	-2742	1664;4109127.000;55.892;29.587
0.29350;3264	5865	15060;-365	-45	-224;-2448	-2849	1591;4109127.000;55.892;29.587
0.29800;3610	5830	14955;-365	-45	-224;-2488	-2819	1514;4109127.000;55.892;29.587
0.30250;3780	5658	14835;-367	-44	-222;-2508	-2709	1443;4109112.000;55.892;29.587
0.30700;3901	5214	14817;-367	-44	-222;-2542	-2579	1392;4109112.000;55.892;29.587
0.31150;3861	4868	14999;-363	-51	-224;-2413	-2408	1302;4109112.000;55.892;29.587
