Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
30.26068;-9775	-5840	8031;-216	-112	-242;11271	-2193	2089;4108911.000;56.096;29.459
30.26518;-9673	-5705	8049;-216	-112	-242;11532	-2297	2255;4108911.000;56.096;29.459
30.26968;-9636	-5725	8019;-221	-107	-245;11853	-2336	2492;4108889.000;56.096;29.459
30.27418;-9731	-5808	7819;-221	-107	-245;12296	-2381	2726;4108889.000;56.096;29.459
30.27867;-9481	-5849	7877;-228	-116	-242;12761	-2484	2934;4108889.000;56.096;29.459
30.28317;-9274	-5701	7963;-228	-116	-242;13006	-2488	3169;4108889.000;56.096;29.459
30.28767;-9027	-5041	8132;-229	-112	-246;13204	-2351	3483;4108889.000;56.096;29.459
30.29217;-9006	-4296	8112;-229	-112	-246;13352	-2293	3656;4108889.000;56.096;29.459
30.29666;-9148	-3804	7941;-228	-116	-245;13352	-2180	3948;4108889.000;56.070;29.459
30.30116;-9231	-3623	7820;-228	-116	-245;13383	-2254	4300;4108889.000;56.070;29.459
30.30566;-9074	-3728	7717;-240	-116	-242;13390	-2326	4662;4108894.000;56.070;29.459
30.31016;-8953	-3834	8036;-240	-116	-242;13251	-2326	5039;4108894.000;56.070;29.459
30.31465;-8664	-4000	8678;-240	-116	-245;13151	-2261	5421;4108894.000;56.070;29.459
30.31915;-8613	-3983	8928;-240	-116	-245;12950	-2148	5792;4108894.000;56.070;29.459
30.32365;-8772	-3835	9027;-247	-115	-246;12953	-2047	5977;4108894.000;56.070;29.459
30.32815;-8950	-3537	8784;-247	-115	-246;13075	-2151	6189;4108894.000;56.070;29.459
30.33264;-8910	-3224	8529;-255	-115	-250;13267	-2326	6403;4108894.000;56.070;29.459
30.33714;-8735	-3093	8403;-255	-115	-250;13556	-2378	6615;4108894.000;56.070;29.459
30.34164;-8528	-2946	8163;-254	-119	-247;13905	-2420	6804;4108870.000;56.070;29.459
30.34614;-8488	-2894	7924;-254	-119	-247;14351	-2495	7025;4108870.000;56.070;29.459
30.35063;-8466	-2778	7634;-264	-122	-243;14804	-2488	7259;4108870.000;56.070;29.459
30.35513;-8335	-2445	7337;-264	-122	-243;15275	-2562	7564;4108870.000;56.070;29.459
30.35963;-8024	-1835	7082;-273	-121	-238;15998	-2611	7801;4108870.000;56.070;29.459
30.36413;-7713	-1332	7123;-273	-121	-238;16466	-2556	8092;4108870.000;56.070;29.459
30.36862;-7360	-607	7142;-277	-124	-240;16934	-2455	8541;4108870.000;56.070;29.459
30.37312;-7315	-163	7321;-277	-124	-240;17374	-2300	8916;4108893.000;56.070;29.459
30.37762;-7371	45	7514;-287	-124	-239;17726	-2122	9377;4108893.000;56.070;29.459
30.38212;-7605	486	7587;-287	-124	-239;18041	-2060	9745;4108893.000;56.070;29.459
30.38661;-7622	1138	7546;-288	-120	-238;18389	-2095	10024;4108893.000;56.070;29.459
30.39111;-7494	1684	7565;-288	-120	-238;18722	-2157	10286;4108893.000;56.070;29.459
30.39561;-7404	2151	7734;-290	-130	-239;19059	-1924	10780;4108893.000;56.070;29.477
30.40011;-7519	2154	8136;-303	-136	-238;19232	-1846	10991;4108893.000;56.070;29.477
30.40460;-7637	2232	8887;-303	-136	-238;18996	-1788	11236;4108893.000;56.070;29.477
30.40910;-7831	2213	9508;-307	-129	-236;18393	-1746	11659;4108907.000;56.070;29.477
30.41360;-8014	1985	9652;-307	-129	-236;17689	-2054	11833;4108907.000;56.070;29.477
30.41810;-8016	1846	9797;-321	-133	-232;16746	-2310	11932;4108907.000;56.070;29.477
30.42259;-7771	1959	9737;-321	-133	-232;15681	-2511	12057;4108907.000;55.921;29.477
30.42709;-7531	2369	9445;-322	-137	-230;14842	-2611	12073;4108907.000;55.921;29.477
30.43159;-7376	2892	9227;-322	-137	-230;14254	-2767	12044;4108907.000;55.921;29.477
30.43609;-7533	3325	8951;-327	-138	-223;13808	-2945	12255;4108907.000;55.921;29.477
30.44058;-7636	3596	8622;-327	-138	-223;13600	-2990	12346;4108907.000;55.921;29.477
30.44508;-7582	4197	8743;-331	-139	-228;13286	-2993	12471;4108914.000;55.921;29.477
30.44958;-7547	4753	9050;-331	-139	-228;12833	-3107	12814;4108914.000;55.921;29.477
30.45408;-7374	5155	9268;-342	-149	-223;12488	-3152	13019;4108914.000;55.921;29.477
30.45857;-7306	5243	9539;-342	-149	-223;12331	-3233	13185;4108914.000;55.921;29.477
30.46307;-7364	4969	9820;-346	-142	-225;12151	-3236	13666;4108914.000;55.921;29.477
30.46757;-7359	4780	10233;-346	-142	-225;11850	-3256	14012;4108914.000;55.921;29.477
30.47207;-7382	4772	10934;-345	-147	-223;11573	-3161	14390;4108914.000;55.921;29.477
30.47656;-7379	4768	11733;-345	-147	-223;11491	-3039	14787;4108914.000;55.921;29.477
30.48106;-7537	4687	12038;-358	-156	-220;11551	-3162	15017;4108904.000;55.921;29.477
30.48556;-7814	4484	12102;-358	-156	-220;11705	-3243	15174;4108904.000;55.921;29.477
30.49006;-8094	4266	11772;-356	-160	-212;12038	-3220	15331;4108904.000;55.921;29.477
30.49455;-8230	4339	11496;-356	-160	-212;12274	-3431	15479;4108904.000;55.921;29.477
30.49905;-8464	4506	11304;-353	-159	-214;12472	-3470	15626;4108904.000;55.921;29.477
30.50355;-8498	4579	11053;-353	-159	-214;12566	-3712	15825;4108904.000;55.921;29.477
30.50805;-8471	5101	10964;-365	-162	-215;12661	-3849	16080;4108904.000;55.921;29.477
30.51254;-8227	5932	11063;-365	-162	-215;12745	-3978	16208;4108904.000;55.921;29.477
30.51704;-7923	7038	11133;-364	-170	-213;12843	-4011	16294;4108905.000;55.921;29.477
30.52154;-7755	7635	11328;-364	-170	-213;12799	-4328	16410;4108905.000;55.921;29.495
30.52604;-7597	7859	11515;-367	-170	-203;12654	-4555	16621;4108905.000;55.921;29.495
30.53053;-7569	7947	11611;-367	-170	-203;12544	-4814	16929;4108905.000;55.921;29.495
30.53503;-7363	8055	11649;-378	-180	-203;12321	-5180	17079;4108905.000;55.921;29.495
30.53953;-6956	8354	11903;-378	-180	-203;12085	-5330	17271;4108905.000;55.921;29.495
30.54403;-6511	8569	12174;-378	-186	-202;11787	-5488	17561;4108905.000;55.921;29.495
30.54852;-6411	8333	12179;-378	-186	-202;11705	-5624	17695;4108905.000;55.921;29.495
30.55302;-6336	8025	12318;-377	-186	-199;11573	-5715	17932;4108921.000;55.941;29.495
30.55752;-6211	7988	12752;-377	-186	-199;11164	-5709	18246;4108921.000;55.941;29.495
30.56202;-6059	8241	13109;-381	-196	-194;10866	-5718	18217;4108921.000;55.941;29.495
30.56651;-6045	8379	13086;-381	-196	-194;10495	-5780	18342;4108921.000;55.941;29.495
30.57101;-6254	8532	13258;-381	-206	-188;9854	-5968	18589;4108921.000;55.941;29.495
30.57551;-6295	8860	13136;-381	-206	-188;9395	-6302	18672;4108921.000;55.941;29.495
