Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
0.00450;12066	-10430	3013;70	-282	233;-14	-407	-345;4084841.000;54.886;30.019
0.00850;12198	-10231	3014;70	-282	233;-1	-451	-401;4084841.000;54.886;30.019
0.01250;12197	-10182	2980;70	-273	239;-81	-464	-373;4084841.000;54.886;30.019
0.01650;12321	-10159	2939;70	-273	239;-151	-487	-373;4084841.000;54.886;30.019
0.02050;12212	-10217	2940;75	-278	230;-273	-419	-388;4084841.000;54.886;30.057
0.02450;12129	-10474	2969;75	-278	230;-373	-391	-375;4084841.000;54.886;30.057
0.02850;12038	-10781	2937;73	-271	234;-431	-394	-403;4084957.000;54.886;30.057
0.03250;11997	-10925	2795;73	-271	234;-389	-432	-372;4084957.000;54.886;30.057
0.03700;11986	-10905	2594;76	-274	236;-254	-467	-469;4084957.000;54.886;30.057
0.04150;12035	-10705	2489;76	-274	236;-229	-506	-319;4084957.000;54.886;30.057
0.04600;11986	-10648	2394;71	-273	234;-209	-535	-432;4084957.000;54.889;30.057
0.05050;12110	-10586	2421;71	-273	234;-277	-561	-406;4084957.000;54.889;30.057
0.05500;12135	-10468	2412;76	-275	240;-219	-532	-353;4084957.000;54.889;30.057
0.05950;12123	-10544	2452;76	-275	240;-155	-570	-397;4084957.000;54.889;30.057
0.06400;12084	-10691	2541;71	-277	237;-46	-525	-372;4084924.000;54.889;30.057
0.06850;12115	-10835	2613;71	-277	237;-30	-484	-466;4084924.000;54.889;30.057
0.07300;12110	-10826	2722;74	-275	235;31	-519	-419;4084924.000;54.889;30.057
0.07750;12160	-10806	2749;74	-275	235;83	-570	-441;4084924.000;54.889;30.057
0.08200;12205	-10750	2711;71	-271	232;108	-605	-548;4084924.000;54.889;30.057
0.08650;12318	-10769	2752;71	-271	232;89	-548	-491;4084924.000;54.889;30.057
0.09100;12343	-10852	2743;73	-276	236;111	-477	-507;4084924.000;54.889;30.057
0.09550;12250	-10882	2681;73	-276	236;147	-423	-485;4084924.000;54.889;30.057
0.10000;12241	-10850	2628;78	-278	234;182	-435	-472;4084938.000;54.889;30.057
0.10450;12211	-10852	2616;78	-278	234;220	-423	-441;4084938.000;54.889;30.057
0.10900;12139	-10697	2586;77	-274	237;256	-339	-497;4084938.000;54.889;30.057
0.11350;12198	-10657	2580;77	-274	237;246	-327	-406;4084938.000;54.889;30.057
0.11800;12321	-10623	2510;71	-270	238;156	-294	-369;4084938.000;54.889;30.057
0.12250;12389	-10593	2456;71	-270	238;70	-253	-403;4084938.000;54.889;30.057
0.12700;12391	-10624	2446;70	-269	243;-71	-169	-312;4084938.000;54.889;30.057
0.13150;12376	-10698	2417;74	-274	233;-117	-60	-265;4084938.000;54.889;30.057
