Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
0.00450;-2516	-16570	8933;-91	-258	-230;-5702	290	-4913;4107817.000;54.565;30.560
0.00850;-2415	-16602	8794;-91	-258	-230;-5495	264	-4753;4107817.000;54.565;30.560
0.01250;-2360	-16597	8790;-89	-253	-225;-5222	326	-4548;4107817.000;54.565;30.560
0.01650;-2281	-16470	8758;-89	-253	-225;-4948	313	-4471;4107854.000;54.565;30.560
0.02050;-2210	-16473	8669;-87	-252	-227;-4731	284	-4429;4107854.000;54.565;30.560
0.02450;-2041	-16300	8529;-87	-252	-227;-4556	326	-4327;4107854.000;54.565;30.541
0.02850;-1917	-16285	8508;-90	-254	-225;-4392	368	-4266;4107854.000;54.565;30.541
0.03250;-1828	-16092	8465;-90	-254	-225;-4273	303	-4224;4107854.000;54.565;30.541
0.03700;-1761	-16001	8405;-91	-258	-228;-4210	375	-4173;4107854.000;54.565;30.541
0.04150;-1788	-15950	8357;-91	-258	-228;-4191	388	-4106;4107854.000;54.565;30.541
0.04600;-1684	-15797	8389;-84	-260	-222;-4250	394	-4010;4107854.000;54.565;30.541
0.05050;-1681	-15819	8354;-84	-260	-222;-4269	391	-4003;4107825.000;54.565;30.541
0.05500;-1703	-15940	8291;-88	-250	-225;-4279	290	-4000;4107825.000;54.674;30.541
0.05950;-1638	-15915	8214;-88	-250	-225;-4166	264	-3891;4107825.000;54.674;30.541
0.06400;-1653	-15909	8371;-83	-257	-224;-4087	352	-3885;4107825.000;54.674;30.541
0.06850;-1654	-15937	8385;-83	-257	-224;-4027	355	-3882;4107825.000;54.674;30.541
0.07300;-1524	-15867	8432;-83	-265	-221;-3911	316	-3801;4107825.000;54.674;30.541
0.07750;-1457	-15849	8446;-83	-265	-221;-3864	216	-3705;4107825.000;54.674;30.541
0.08200;-1389	-15983	8468;-82	-259	-219;-3804	199	-3628;4107825.000;54.674;30.541
0.08650;-1266	-16111	8483;-82	-259	-219;-3801	219	-3689;4107821.000;54.674;30.541
0.09100;-1286	-16193	8493;-88	-260	-221;-3682	245	-3545;4107821.000;54.674;30.541
0.09550;-1229	-16281	8465;-88	-260	-221;-3616	345	-3387;4107821.000;54.674;30.541
0.10000;-1178	-16402	8447;-83	-261	-221;-3471	281	-3435;4107821.000;54.674;30.541
0.10450;-1155	-16474	8491;-83	-261	-221;-3192	414	-3278;4107821.000;54.674;30.541
0.10900;-1164	-16516	8633;-83	-265	-217;-2994	433	-3204;4107821.000;54.674;30.541
0.11350;-1022	-16490	8674;-83	-265	-217;-2821	430	-3183;4107821.000;54.674;30.541
0.11800;-1025	-16387	8753;-78	-267	-221;-2598	472	-3100;4107821.000;54.674;30.541
0.12250;-940	-16434	8782;-78	-267	-221;-2378	459	-2972;4107832.000;54.674;30.541
0.12700;-986	-16445	8796;-78	-264	-218;-2252	540	-3026;4107832.000;54.674;30.541
0.13150;-1002	-16339	8840;-78	-264	-218;-2114	631	-2884;4107832.000;54.674;30.541
0.13600;-927	-16391	8550;-86	-264	-213;-1957	621	-2859;4107832.000;54.674;30.541
0.14050;-1055	-16485	8415;-86	-264	-213;-1928	777	-2817;4107832.000;54.674;30.541
0.14500;-1035	-16572	8268;-84	-268	-220;-1825	679	-2689;4107832.000;54.674;30.541
0.14950;-1048	-16539	8314;-79	-263	-218;-1724	754	-2626;4107832.000;54.674;30.541
0.15400;-1099	-16468	8200;-79	-263	-218;-1617	647	-2539;4107832.000;54.674;30.541
0.15850;-1089	-16393	8274;-72	-264	-221;-1526	686	-2463;4107866.000;54.674;30.541
0.16300;-1026	-16265	8238;-72	-264	-221;-1404	634	-2405;4107866.000;54.674;30.541
0.16750;-914	-16095	8237;-86	-265	-217;-1315	657	-2312;4107866.000;54.674;30.541
