Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
30.30766;-534	11902	12271;-121	-155	-56;913	2138	158;4118260.000;51.693;31.280
30.31215;-685	11759	12375;-121	-155	-56;996	2148	117;4118260.000;51.693;31.280
30.31665;-579	11771	12361;-125	-148	-55;1157	2106	161;4118260.000;51.693;31.280
30.32115;-509	11782	12232;-125	-148	-55;1247	2174	99;4118260.000;51.693;31.280
30.32565;-561	11798	12147;-127	-148	-57;1304	2228	155;4118260.000;51.693;31.280
30.33014;-584	11963	12174;-127	-148	-57;1352	2280	124;4118260.000;51.693;31.280
30.33464;-630	12284	12207;-122	-146	-59;1275	2338	89;4118266.000;51.693;31.280
30.33914;-786	12311	12171;-122	-146	-59;1192	2347	73;4118266.000;51.693;31.280
30.34364;-847	12314	12100;-128	-150	-58;1144	2335	20;4118266.000;51.693;31.280
30.34813;-942	12239	12042;-128	-150	-58;1105	2261	46;4118266.000;51.693;31.280
30.35263;-889	12099	11912;-129	-146	-52;1012	2184	90;4118266.000;51.693;31.280
30.35713;-779	12179	11789;-129	-146	-52;893	2248	-7;4118266.000;51.693;31.280
30.36163;-761	12302	11863;-128	-146	-61;961	2312	27;4118266.000;51.693;31.280
30.36613;-772	12450	11811;-128	-146	-61;929	2418	-17;4118266.000;51.693;31.280
30.37062;-863	12446	11752;-125	-142	-58;826	2431	-89;4118232.000;51.693;31.280
30.37512;-995	12385	11691;-125	-142	-58;800	2367	-14;4118232.000;51.496;31.280
30.37962;-1116	12380	11614;-126	-140	-55;772	2290	-111;4118232.000;51.496;31.280
30.38412;-1087	12389	11397;-126	-140	-55;797	2155	-87;4118232.000;51.496;31.280
30.38861;-1078	12403	11302;-125	-142	-55;710	2232	-118;4118232.000;51.496;31.280
30.39311;-1079	12360	11325;-129	-144	-62;701	2206	-84;4118232.000;51.496;31.280
30.39761;-1101	12426	11270;-129	-144	-62;605	2273	-181;4118232.000;51.496;31.280
30.40211;-1151	12467	11347;-125	-141	-59;502	2254	-119;4118224.000;51.496;31.280
30.40660;-1168	12473	11278;-125	-141	-59;435	2219	-113;4118224.000;51.496;31.280
30.41110;-1193	12509	11272;-130	-143	-51;393	2183	-138;4118224.000;51.496;31.280
30.41560;-1209	12501	11195;-130	-143	-51;293	2122	-116;4118224.000;51.496;31.280
30.42010;-1427	12523	11101;-132	-138	-58;226	2116	-168;4118224.000;51.496;31.280
30.42459;-1424	12476	11122;-132	-138	-58;139	2103	-162;4118224.000;51.496;31.280
30.42909;-1438	12453	10980;-128	-142	-56;91	2004	-124;4118224.000;51.496;31.280
30.43359;-1435	12451	10969;-128	-142	-56;-5	2000	-156;4118224.000;51.496;31.280
30.43809;-1499	12395	10918;-131	-140	-53;-111	2042	-64;4118173.000;51.496;31.280
30.44258;-1539	12394	10920;-131	-140	-53;-192	2026	-86;4118173.000;51.496;31.280
30.44708;-1594	12506	11006;-123	-133	-55;-223	1943	-70;4118173.000;51.496;31.280
30.45158;-1669	12437	11003;-123	-133	-55;-252	1920	-23;4118173.000;51.496;31.280
