Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
30.30866;718	-15523	6773;107	-49	128;574	460	225;4106972.000;57.615;30.592
30.31265;762	-15498	6754;107	-50	123;670	431	199;4106972.000;57.615;30.592
30.31665;780	-15528	6734;107	-50	123;818	421	253;4106972.000;57.615;30.592
30.32065;811	-15582	6690;111	-49	127;873	380	206;4106972.000;57.615;30.592
30.32465;905	-15584	6684;111	-49	127;946	367	268;4106972.000;57.615;30.592
30.32865;882	-15512	6618;105	-53	121;1078	290	322;4106972.000;57.615;30.592
30.33264;872	-15415	6548;105	-53	121;1084	216	309;4106972.000;57.615;30.592
30.33664;926	-15385	6503;107	-42	125;1097	232	269;4106972.000;57.615;30.592
30.34064;889	-15456	6507;108	-47	131;1190	135	363;4107015.000;57.615;30.592
30.34464;1033	-15448	6377;108	-47	131;1075	100	268;4107015.000;57.615;30.611
30.34863;1046	-15321	6349;110	-50	121;1027	126	388;4107015.000;57.615;30.611
30.35263;1104	-15352	6283;110	-50	121;908	90	331;4107015.000;57.615;30.611
30.35663;1118	-15232	6208;105	-49	120;889	-6	331;4107015.000;57.615;30.611
30.36063;1163	-15268	6189;105	-49	120;792	23	438;4107015.000;57.615;30.611
30.36463;1158	-15262	6183;115	-46	121;744	10	303;4107015.000;57.615;30.611
30.36862;1132	-15265	6222;115	-46	121;683	-32	397;4107015.000;57.608;30.611
30.37262;1171	-15257	6234;106	-45	122;609	-48	328;4107058.000;57.608;30.611
30.37662;1192	-15279	6220;106	-45	122;619	-93	350;4107058.000;57.608;30.611
30.38062;1231	-15232	6212;112	-50	116;558	-80	363;4107058.000;57.608;30.611
30.38461;1211	-15197	6153;112	-50	116;542	-102	341;4107058.000;57.608;30.611
30.38861;1276	-15261	6145;107	-50	122;516	-151	331;4107058.000;57.608;30.611
30.39261;1251	-15318	6066;107	-50	122;504	-170	325;4107058.000;57.608;30.611
30.39661;1270	-15440	5949;116	-43	121;596	-254	294;4107058.000;57.608;30.611
30.40061;1290	-15446	6023;116	-43	121;651	-234	279;4107058.000;57.608;30.611
30.40460;1359	-15457	5995;105	-52	124;753	-237	307;4106976.000;57.608;30.611
30.40860;1381	-15407	5950;105	-52	124;843	-224	273;4106976.000;57.608;30.611
30.41260;1372	-15437	6016;110	-44	123;898	-228	304;4106976.000;57.608;30.611
30.41660;1310	-15388	6045;110	-44	123;908	-228	304;4106976.000;57.608;30.611
30.42060;1302	-15305	6099;108	-48	124;888	-228	404;4106976.000;57.608;30.611
30.42459;1329	-15200	6143;108	-48	124;834	-260	345;4106976.000;57.608;30.611
