Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
0.00450;-1464	-1933	16835;-195	-111	-68;273	304	18;4097888.000;54.019;30.535
0.00850;-584	-1695	16819;-195	-111	-68;-128	54	65;4097888.000;54.019;30.535
0.01250;132	-2013	16871;-190	-106	-66;-407	-23	55;4097888.000;54.019;30.535
0.01650;261	-2269	16891;-190	-106	-66;-509	15	49;4097888.000;54.019;30.535
0.02050;91	-2452	16927;-193	-106	-62;-513	0	121;4097888.000;54.019;30.573
0.02450;-136	-2478	16934;-193	-106	-62;-522	89	187;4097888.000;54.019;30.573
0.02850;-177	-2401	16876;-193	-104	-59;-570	125	187;4097859.000;54.019;30.573
0.03250;-315	-2312	16860;-193	-104	-59;-612	144	143;4097859.000;54.019;30.573
0.03700;-480	-2458	16918;-195	-109	-65;-660	125	127;4097859.000;54.019;30.573
0.04150;-451	-2525	16915;-195	-109	-65;-692	160	134;4097859.000;54.019;30.573
0.04600;-348	-2451	16816;-195	-109	-60;-721	131	237;4097859.000;54.019;30.573
0.05050;-289	-2413	16730;-195	-109	-60;-734	147	134;4097859.000;54.029;30.573
0.05500;-240	-2375	16716;-189	-105	-61;-695	70	228;4097859.000;54.029;30.573
0.05950;-169	-2354	16550;-189	-105	-61;-798	96	140;4097859.000;54.029;30.573
0.06400;-242	-2438	16520;-189	-105	-68;-881	147	184;4097907.000;54.029;30.573
0.06850;-173	-2628	16538;-189	-105	-68;-936	176	234;4097907.000;54.029;30.573
0.07300;-77	-2625	16392;-195	-114	-59;-984	289	238;4097907.000;54.029;30.573
0.07750;-273	-2894	16285;-195	-114	-59;-914	244	273;4097907.000;54.029;30.573
0.08200;-118	-3207	16523;-189	-113	-64;-865	67	106;4097907.000;54.029;30.573
0.08650;168	-3304	16615;-189	-113	-64;-734	-1	119;4097907.000;54.029;30.573
0.09100;-464	-3437	17677;-196	-103	-65;-503	0	135;4097907.000;54.029;30.573
0.09550;14	-3179	17858;-196	-103	-65;-439	-74	179;4097907.000;54.029;30.573
0.10000;343	-2958	17517;-192	-108	-66;-551	119	329;4097947.000;54.029;30.573
0.10450;383	-2923	17206;-192	-108	-66;-545	247	317;4097947.000;54.029;30.573
0.10900;366	-2800	16478;-188	-110	-65;-660	330	194;4097947.000;54.029;30.573
0.11350;-140	-2811	16453;-188	-110	-65;-769	472	367;4097947.000;54.029;30.573
0.11800;-431	-2896	16758;-195	-106	-65;-779	237	521;4097947.000;54.029;30.573
0.12250;94	-2999	16887;-195	-106	-65;-756	205	565;4097947.000;54.029;30.573
0.12700;542	-3099	17062;-189	-108	-65;-683	369	756;4097947.000;54.029;30.573
0.13150;666	-2939	17113;-189	-108	-65;-593	613	941;4097947.000;54.029;30.573
0.13600;636	-2862	16829;-195	-105	-65;-561	841	1054;4097948.000;54.029;30.573
0.14050;415	-3081	16624;-195	-105	-65;-628	950	1061;4097948.000;54.029;30.573
0.14500;178	-3345	16760;-185	-109	-60;-740	1008	1063;4097948.000;54.029;30.592
0.14950;206	-3674	17017;-184	-104	-64;-737	995	1110;4097948.000;54.029;30.592
0.15400;515	-3599	17095;-184	-104	-64;-602	1085	1163;4097948.000;54.029;30.592
0.15850;669	-3509	17094;-200	-109	-62;-474	1255	1377;4097948.000;54.029;30.592
0.16300;531	-3551	16969;-200	-109	-62;-275	1409	1430;4097948.000;54.029;30.592
0.16750;413	-3532	16724;-192	-108	-67;-118	1544	1458;4097948.000;54.029;30.592
0.17200;81	-3588	16735;-192	-108	-67;-51	1698	1427;4097935.000;54.029;30.592
0.17650;-93	-3839	16823;-195	-106	-63;7	1592	1257;4097935.000;53.896;30.592
0.18100;19	-4015	16848;-195	-106	-63;78	1576	1254;4097935.000;53.896;30.592
0.18550;-20	-4014	16992;-195	-111	-65;299	1586	1144;4097935.000;53.896;30.592
0.19000;136	-3693	16910;-195	-111	-65;459	1672	1261;4097935.000;53.896;30.592
0.19450;-698	-3555	16841;-192	-108	-67;520	2180	1465;4097935.000;53.896;30.592
0.19900;-525	-2891	17015;-192	-108	-67;517	1772	1298;4097935.000;53.896;30.592
0.20350;-199	-2659	16871;-195	-100	-66;225	1393	1057;4098003.000;53.896;30.592
0.20800;-141	-2825	16705;-195	-100	-66;49	1232	959;4098003.000;53.896;30.592
