Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
30.17723;586	6064	15516;-196	-229	31;752	22	17;4108253.000;53.997;30.376
30.18173;541	6094	15478;-196	-229	31;824	9	-57;4108253.000;53.997;30.376
30.18622;582	6172	15319;-201	-218	36;833	84	68;4108239.000;53.997;30.376
30.19072;575	6167	15375;-201	-218	36;862	45	-63;4108239.000;53.997;30.376
30.19522;600	6223	15370;-196	-226	30;824	80	-150;4108239.000;53.997;30.376
30.19972;683	6310	15338;-196	-226	30;723	74	29;4108239.000;53.997;30.376
30.20421;633	6356	15383;-196	-223	36;648	200	-131;4108239.000;53.997;30.376
30.20871;652	6430	15298;-196	-223	36;601	132	-198;4108239.000;53.997;30.376
30.21321;620	6419	15320;-201	-223	31;544	207	-102;4108239.000;53.997;30.376
30.21771;704	6444	15344;-201	-223	31;475	272	-185;4108239.000;53.997;30.376
30.22220;665	6464	15306;-194	-225	30;412	376	-304;4108211.000;53.997;30.376
30.22670;670	6494	15338;-194	-225	30;399	434	-272;4108211.000;53.997;30.376
30.23120;596	6438	15345;-199	-223	30;305	470	-281;4108211.000;53.997;30.376
30.23570;573	6394	15366;-199	-223	30;296	525	-371;4108211.000;53.997;30.358
30.24019;456	6239	15499;-198	-220	27;268	453	-287;4108211.000;53.997;30.358
30.24469;485	6237	15490;-198	-220	27;264	528	-290;4108211.000;53.997;30.358
30.24919;493	6242	15441;-198	-223	33;230	547	-338;4108211.000;53.997;30.358
30.25369;405	6391	15362;-198	-223	33;283	499	-367;4108211.000;53.997;30.358
30.25818;394	6541	15405;-200	-222	30;201	512	-300;4108192.000;53.997;30.358
30.26268;416	6479	15386;-200	-222	30;158	421	-245;4108192.000;53.997;30.358
30.26718;418	6456	15367;-202	-221	32;157	437	-332;4108192.000;53.980;30.358
30.27168;349	6339	15442;-201	-224	33;173	395	-242;4108192.000;53.980;30.358
30.27617;442	6173	15421;-201	-224	33;173	427	-224;4108192.000;53.980;30.358
30.28067;450	6061	15428;-196	-225	31;170	359	-217;4108192.000;53.980;30.358
30.28517;455	6165	15504;-196	-225	31;186	343	-153;4108192.000;53.980;30.358
30.28967;311	6189	15541;-206	-228	30;249	343	-262;4108192.000;53.980;30.358
30.29416;313	6187	15529;-206	-228	30;309	262	-191;4108213.000;53.980;30.358
30.29866;269	6239	15476;-195	-221	28;305	252	-25;4108213.000;53.980;30.358
30.30316;310	6122	15475;-195	-221	28;359	139	-147;4108213.000;53.980;30.358
30.30766;308	6236	15510;-194	-224	30;346	103	-63;4108213.000;53.980;30.358
30.31215;286	6264	15504;-194	-224	30;466	119	-3;4108213.000;53.980;30.358
30.31665;372	6330	15499;-195	-229	28;412	9	-115;4108213.000;53.980;30.358
30.32115;274	6333	15430;-195	-229	28;444	-49	-73;4108213.000;53.980;30.358
30.32565;445	6320	15436;-203	-225	25;406	-78	55;4108198.000;53.980;30.358
30.33014;384	6218	15422;-203	-225	25;516	-133	48;4108198.000;53.980;30.358
30.33464;468	6088	15320;-204	-220	22;516	-137	65;4108198.000;53.980;30.358
30.33914;458	6104	15431;-204	-220	22;491	-124	113;4108198.000;53.980;30.358
30.34364;469	6109	15325;-206	-222	29;538	-176	110;4108198.000;53.980;30.358
30.34813;518	6274	15333;-206	-222	29;525	-163	157;4108198.000;53.980;30.358
30.35263;468	6391	15339;-196	-223	32;610	-231	238;4108198.000;53.980;30.358
