Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
30.26068;2805	3734	15490;-425	-140	-293;1643	-567	-5730;4109967.000;53.937;30.743
30.26518;3070	3719	15261;-433	-144	-301;1895	-545	-5618;4109967.000;53.937;30.743
30.26968;3367	3778	14990;-433	-144	-301;2199	-389	-5438;4109967.000;53.937;30.743
30.27418;3562	3873	14918;-432	-131	-292;2407	-194	-5231;4109967.000;53.937;30.743
30.27867;3679	4079	14838;-432	-131	-292;2674	-10	-4939;4109967.000;53.937;30.743
30.28317;3674	4261	14726;-435	-137	-295;2935	91	-4577;4109968.000;53.937;30.743
30.28767;3711	4444	14702;-435	-137	-295;3104	292	-4309;4109968.000;53.888;30.743
30.29217;3737	4746	14685;-433	-134	-298;3240	399	-3950;4109968.000;53.888;30.743
30.29666;3726	5209	14670;-433	-134	-298;3369	623	-3431;4109968.000;53.888;30.743
30.30116;3485	5552	14786;-428	-128	-292;3425	724	-3156;4109968.000;53.888;30.743
30.30566;3327	5899	14843;-428	-128	-292;3403	850	-2836;4109968.000;53.888;30.743
30.31016;3013	6009	14921;-429	-130	-302;3350	879	-2472;4109968.000;53.888;30.743
30.31465;2766	6029	14990;-429	-130	-302;3299	944	-2312;4109968.000;53.888;30.743
30.31915;2590	5851	15003;-432	-125	-297;3268	895	-2101;4109960.000;53.888;30.743
30.32365;2356	5892	14977;-432	-125	-297;3268	947	-1909;4109960.000;53.888;30.743
30.32815;2273	5775	15037;-428	-125	-298;3252	860	-1867;4109960.000;53.888;30.743
30.33264;2202	5948	14929;-428	-125	-298;3199	879	-1806;4109960.000;53.888;30.743
30.33714;2074	6260	15090;-437	-123	-304;3215	853	-1678;4109960.000;53.888;30.743
30.34164;2294	6417	15323;-437	-123	-304;3073	756	-1604;4109960.000;53.888;30.743
30.34614;2434	6675	15390;-438	-121	-304;2822	698	-1402;4109960.000;53.888;30.743
30.35063;2894	7072	15726;-440	-119	-304;2350	649	-1168;4109960.000;53.888;30.743
30.35513;3237	7542	16013;-440	-119	-304;1766	788	-928;4109939.000;53.888;30.743
30.35963;3248	7996	16250;-433	-123	-307;1037	1152	-765;4109939.000;53.888;30.743
30.36413;3127	8215	16430;-433	-123	-307;65	1282	-586;4109939.000;53.888;30.743
30.36862;2992	7922	16620;-438	-117	-306;-764	1499	-563;4109939.000;53.888;30.743
30.37312;2945	7064	16690;-438	-117	-306;-1383	1573	-643;4109939.000;53.888;30.743
30.37762;2958	6064	17055;-437	-122	-313;-1842	1616	-682;4109939.000;53.888;30.743
30.38212;2831	5820	17184;-437	-122	-313;-2191	1729	-579;4109939.000;53.888;30.743
30.38661;2817	5673	16725;-438	-118	-311;-2159	1843	-534;4109939.000;53.888;30.743
30.39111;2513	5329	17115;-438	-118	-311;-2188	1930	-406;4109935.000;53.888;30.743
30.39561;2289	5656	17260;-437	-124	-312;-2207	1943	-294;4109935.000;53.888;30.743
30.40011;1883	5584	17605;-437	-124	-312;-2050	1801	-128;4109935.000;53.888;30.743
30.40460;1719	5205	18055;-435	-115	-319;-1958	1580	-32;4109935.000;53.888;30.743
30.40910;1395	5171	18590;-435	-115	-319;-1905	1415	61;4109935.000;53.888;30.743
30.41360;888	5400	19074;-432	-117	-318;-1889	1194	147;4109935.000;53.776;30.743
30.41810;505	5209	19044;-432	-117	-318;-1864	802	192;4109935.000;53.776;30.743
30.42259;196	4779	19073;-431	-116	-318;-1814	607	218;4109924.000;53.776;30.743
30.42709;54	4269	18632;-431	-116	-318;-1644	140	336;4109924.000;53.776;30.743
30.43159;56	3322	18524;-428	-123	-313;-1220	-279	400;4109924.000;53.776;30.743
30.43609;448	2408	18186;-428	-123	-313;-717	-798	564;4109924.000;53.776;30.743
30.44058;902	2097	17555;-430	-123	-314;56	-1022	749;4109924.000;53.776;30.743
30.44508;1221	2437	17146;-430	-123	-314;772	-1223	938;4109924.000;53.776;30.743
30.44958;1462	3369	16727;-433	-118	-313;1216	-1203	1098;4109924.000;53.776;30.743
30.45408;1576	4187	16237;-433	-118	-313;1577	-1216	1130;4109924.000;53.776;30.743
30.45857;1544	4534	16148;-430	-122	-311;1719	-1255	1210;4109963.000;53.776;30.743
30.46307;1409	4470	15886;-430	-122	-311;1910	-1232	1127;4109963.000;53.776;30.743
30.46757;1284	4276	15694;-425	-123	-307;2190	-1265	989;4109963.000;53.776;30.743
30.47207;1336	4097	15647;-425	-123	-307;2407	-1226	826;4109963.000;53.776;30.743
30.47656;1247	4100	15427;-431	-128	-310;2491	-1132	743;4109963.000;53.776;30.743
30.48106;1272	4147	15398;-431	-128	-310;2740	-1116	519;4109963.000;53.776;30.743
30.48556;1388	4751	15204;-431	-121	-308;2709	-1123	435;4109963.000;53.776;30.743
30.49006;1369	5595	14943;-431	-121	-308;2451	-1061	207;4109963.000;53.776;30.743
30.49455;1210	6173	14766;-430	-120	-307;1640	-986	31;4110004.000;53.776;30.743
30.49905;1116	6246	15127;-430	-120	-307;679	-1019	-199;4110004.000;53.776;30.743
30.50355;1243	5855	15198;-431	-126	-308;-223	-1139	-247;4110004.000;53.776;30.743
30.50805;1518	5149	15108;-431	-126	-308;-1044	-1249	-174;4110004.000;53.776;30.761
30.51254;1690	4753	15155;-436	-129	-302;-1669	-1239	-286;4110004.000;53.776;30.761
30.51704;1733	4776	15344;-436	-129	-302;-2238	-1135	-390;4110004.000;53.776;30.761
30.52154;1748	4917	15576;-434	-124	-306;-2866	-1090	-345;4110004.000;53.776;30.761
30.52604;1739	4820	15648;-434	-124	-306;-3341	-1002	-393;4110004.000;53.776;30.761
30.53053;1821	4569	15649;-434	-124	-301;-3712	-924	-451;4109988.000;53.776;30.761
30.53503;1914	4056	15668;-434	-124	-301;-3856	-830	-476;4109988.000;53.776;30.761
30.53953;2119	3653	15564;-430	-124	-306;-3828	-730	-421;4109988.000;53.878;30.761
30.54403;2431	3269	15421;-430	-124	-306;-3618	-464	-277;4109988.000;53.878;30.761
30.54852;2513	2741	15286;-428	-131	-306;-3033	-139	-175;4109988.000;53.878;30.761
30.55302;2540	2332	15214;-428	-131	-306;-2401	162	-195;4109988.000;53.878;30.761
30.55752;2706	2114	15161;-431	-130	-303;-1814	360	-237;4109988.000;53.878;30.761
30.56202;2799	2093	14830;-431	-130	-303;-969	818	-278;4109988.000;53.878;30.761
30.56651;2812	2272	14591;-425	-126	-304;-132	1077	-201;4109984.000;53.878;30.761
30.57101;2920	2766	14498;-426	-132	-305;524	1499	-208;4109984.000;53.878;30.761
30.57551;2904	3645	14635;-426	-132	-305;999	1937	-259;4109984.000;53.878;30.761
30.58001;3010	4103	14676;-423	-130	-308;1348	2174	-233;4109984.000;53.878;30.761
30.58451;3010	3955	14976;-423	-130	-308;1640	2592	-256;4109984.000;53.878;30.761
30.58900;3043	4206	15409;-429	-126	-310;1646	3001	-300;4109984.000;53.878;30.761
30.59350;3082	4833	15881;-429	-126	-310;1577	3426	-306;4109984.000;53.878;30.761
30.59800;3028	5128	16237;-424	-120	-296;1382	3705	-335;4109960.000;53.878;30.761
30.60250;2810	4783	16656;-424	-120	-296;958	4007	-585;4109960.000;53.878;30.761
30.60699;2778	4817	17051;-425	-123	-304;515	4334	-861;4109960.000;53.878;30.761
30.61149;2457	6003	17824;-425	-123	-304;-308	5077	-832;4109960.000;53.878;30.761
30.61599;865	6829	17299;-427	-123	-301;-1694	5266	-656;4109960.000;53.878;30.761
30.62049;-382	7819	18854;-427	-123	-301;-2885	4490	-618;4109960.000;53.878;30.761
