Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
30.32815;-345	-8492	14721;-251	5	-104;501	61	-259;4077478.000;58.772;28.720
30.33214;-334	-8519	14651;-251	5	-104;446	64	-215;4077478.000;58.772;28.720
30.33614;-434	-8412	14726;-251	6	-102;507	93	-143;4077478.000;58.772;28.758
30.34014;-447	-8433	14761;-251	6	-102;455	45	-193;4077478.000;58.772;28.758
30.34414;-429	-8405	14748;-250	11	-99;446	26	-174;4077478.000;58.772;28.758
30.34813;-470	-8393	14798;-250	11	-99;481	74	-146;4077568.000;58.772;28.758
30.35213;-445	-8365	14775;-248	11	-105;516	29	-192;4077568.000;58.772;28.758
30.35613;-488	-8315	14726;-248	11	-105;491	26	-164;4077568.000;58.772;28.758
30.36013;-525	-8244	14719;-247	8	-99;484	-16	-192;4077568.000;59.008;28.758
30.36413;-506	-8247	14734;-247	8	-99;474	7	-145;4077568.000;59.008;28.758
30.36812;-570	-8243	14628;-249	4	-103;478	-39	-162;4077568.000;59.008;28.758
30.37212;-549	-8204	14619;-249	4	-103;433	9	-139;4077568.000;59.008;28.758
30.37612;-616	-8384	14584;-249	4	-105;362	58	-230;4077568.000;59.008;28.758
30.38012;-590	-8486	14745;-249	4	-105;417	-19	-303;4077628.000;59.008;28.758
30.38412;-496	-8663	14727;-252	10	-94;439	-3	-306;4077628.000;59.008;28.758
30.38811;-478	-8712	14834;-252	10	-94;510	16	-271;4077628.000;59.008;28.758
30.39211;-419	-8587	14801;-247	5	-101;574	-67	-202;4077628.000;59.008;28.758
30.39611;-353	-8391	14748;-247	5	-101;616	-115	-158;4077628.000;59.008;28.758
30.40011;-356	-8151	14747;-252	6	-101;571	-112	-138;4077628.000;59.008;28.758
30.40410;-445	-8140	14776;-252	6	-101;529	-77	-113;4077628.000;59.008;28.758
30.40810;-427	-8026	14749;-250	9	-101;481	-57	-82;4077628.000;59.008;28.758
30.41210;-472	-8058	14787;-250	9	-101;385	-45	-80;4077573.000;59.008;28.758
30.41610;-381	-8174	14726;-250	7	-98;376	-103	-67;4077573.000;59.008;28.758
30.42010;-416	-8248	14674;-250	7	-98;292	-103	-102;4077573.000;59.008;28.758
30.42409;-390	-8314	14751;-246	8	-101;289	-116	-111;4077573.000;59.008;28.758
30.42809;-430	-8361	14752;-246	8	-101;254	-125	-92;4077573.000;59.008;28.758
30.43209;-406	-8315	14832;-244	7	-100;282	-119	-58;4077573.000;59.008;28.758
30.43609;-466	-8230	14891;-249	5	-100;247	-145	-89;4077573.000;59.008;28.758
30.44008;-430	-8104	14921;-249	5	-100;205	-160	11;4077573.000;59.008;28.758
30.44408;-498	-7990	14849;-248	10	-100;163	-125	-14;4077558.000;59.008;28.758
30.44808;-553	-8018	14774;-248	10	-100;16	-106	-17;4077558.000;59.008;28.758
30.45208;-604	-8125	14802;-252	6	-99;-70	-109	-52;4077558.000;59.008;28.758
30.45608;-673	-8322	14737;-252	6	-99;-90	-170	-70;4077558.000;59.008;28.758
30.46007;-548	-8352	14763;-253	5	-104;-87	-157	-154;4077558.000;59.008;28.758
30.46407;-496	-8447	14779;-253	5	-104;-22	-176	-95;4077558.000;59.008;28.758
30.46807;-479	-8400	14847;-249	6	-102;67	-135	-139;4077558.000;59.008;28.758
30.47207;-482	-8320	14837;-249	6	-102;119	-135	-104;4077558.000;58.838;28.758
30.47606;-497	-8311	14728;-254	1	-104;93	-157	-70;4077542.000;58.838;28.758
30.48006;-492	-8307	14713;-254	1	-104;45	-77	-95;4077542.000;58.838;28.758
30.48406;-481	-8397	14704;-253	3	-100;51	-48	-158;4077542.000;58.838;28.758
30.48806;-457	-8310	14800;-253	3	-100;35	-80	-105;4077542.000;58.838;28.758
30.49206;-445	-8333	14752;-253	5	-100;26	-90	-171;4077542.000;58.838;28.758
30.49605;-277	-8159	14858;-253	5	-100;74	-87	-105;4077542.000;58.838;28.758
30.50005;-243	-8164	14863;-252	7	-100;48	-71	-180;4077542.000;58.838;28.758
30.50405;-154	-8080	14879;-252	7	-100;10	-26	-149;4077500.000;58.838;28.758
30.50805;-119	-7453	14670;-252	6	-101;-228	87	-29;4077500.000;58.838;28.758
30.51204;-577	-6760	14588;-252	6	-101;-1062	231	761;4077500.000;58.838;28.758
30.51604;-671	-8235	14809;-255	3	-100;-1652	135	338;4077500.000;58.838;28.758
30.52004;260	-9415	14640;-255	3	-100;-1068	106	-786;4077500.000;58.838;28.758
30.52404;13	-9609	14472;-252	6	-105;-330	372	-641;4077500.000;58.838;28.758
30.52804;-648	-9429	14613;-252	6	-105;-131	206	-142;4077500.000;58.838;28.758
30.53203;-307	-8899	14683;-246	7	-101;-45	-221	-63;4077500.000;58.838;28.758
30.53603;163	-8482	14584;-246	7	-101;147	-205	-242;4077490.000;58.838;28.758
30.54003;101	-8204	14807;-256	4	-100;231	64	-275;4077490.000;58.838;28.758
30.54403;-150	-8143	14676;-256	4	-100;176	189	-247;4077490.000;58.838;28.758
30.54803;-456	-8213	14689;-248	7	-101;151	221	-93;4077490.000;58.838;28.758
30.55202;-580	-8235	14678;-248	7	-101;131	195	-140;4077490.000;58.838;28.758
30.55602;-494	-8458	14799;-251	5	-99;199	102	-294;4077490.000;58.838;28.758
30.56002;-412	-8539	14706;-251	5	-99;343	119	-190;4077490.000;58.838;28.777
30.56402;-496	-8583	14652;-253	11	-98;545	67	-165;4077490.000;58.838;28.777
30.56801;-412	-8564	14544;-253	11	-98;693	32	-115;4077457.000;58.838;28.777
30.57201;-527	-8573	14507;-255	7	-99;750	64	-199;4077457.000;58.838;28.777
30.57601;-471	-8505	14660;-255	7	-99;731	109	-299;4077457.000;58.838;28.777
30.58001;-529	-8545	14642;-254	9	-98;792	170	-284;4077457.000;58.838;28.777
30.58401;-584	-8587	14811;-254	9	-98;1055	93	-164;4077457.000;58.838;28.777
30.58800;-607	-8536	14750;-253	7	-105;1209	38	-183;4077457.000;58.722;28.777
30.59200;-644	-8458	14716;-253	7	-105;1296	13	-149;4077457.000;58.722;28.777
30.59600;-600	-8235	14730;-248	6	-102;1308	-10	-152;4077457.000;58.722;28.777
30.60000;-662	-8172	14880;-248	6	-102;1296	-7	-183;4077485.000;58.722;28.777
30.60399;-506	-8064	14744;-247	1	-106;1199	-45	-205;4077485.000;58.722;28.777
30.60799;-459	-8000	14807;-247	1	-106;1084	-45	-180;4077485.000;58.722;28.777
30.61199;-458	-8069	14762;-254	6	-103;965	-10	-218;4077485.000;58.722;28.777
30.61599;-409	-8125	14824;-254	6	-103;866	-22	-224;4077485.000;58.722;28.777
30.61999;-365	-8198	14857;-253	2	-100;846	-45	-286;4077485.000;58.722;28.777
30.62398;-341	-8209	14750;-253	2	-100;811	-16	-205;4077485.000;58.722;28.777
30.62798;-351	-8308	14789;-253	2	-100;863	-61	-182;4077485.000;58.722;28.777
30.63198;-355	-8252	14759;-257	-2	-98;863	-68	-211;4077574.000;58.722;28.777
30.63598;-363	-8180	14860;-257	-2	-98;904	-64	-168;4077574.000;58.722;28.777
30.63997;-365	-8171	14845;-250	5	-101;975	-26	-196;4077574.000;58.722;28.777
30.64397;-479	-8154	14915;-250	5	-101;1004	-39	-174;4077574.000;58.722;28.777
30.64797;-459	-8100	14957;-250	3	-97;1046	-77	-130;4077574.000;58.722;28.777
30.65197;-447	-7932	14940;-250	3	-97;994	-64	-108;4077574.000;58.722;28.777
30.65597;-478	-7845	15066;-256	7	-96;952	-39	-139;4077574.000;58.722;28.777
30.65996;-432	-7417	14916;-256	7	-96;776	-10	8;4077574.000;58.722;28.777
30.66396;-673	-7674	15009;-251	4	-106;497	52	229;4077525.000;58.722;28.777
30.66796;-624	-7948	14878;-251	4	-106;529	-48	-104;4077525.000;58.722;28.777
30.67196;-499	-8051	14747;-249	2	-98;638	-118	-270;4077525.000;58.722;28.739
30.67595;-511	-8101	15724;-249	2	-98;635	-241	-264;4077525.000;58.722;28.739
30.67995;43	-8327	16337;-251	-3	-98;751	-42	-139;4077525.000;58.722;28.739
30.68395;-203	-7694	14566;-251	-3	-98;635	-234	84;4077525.000;58.722;28.739
30.68795;-435	-7383	14839;-255	5	-100;488	-132	243;4077525.000;58.722;28.739
