Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
30.31915;-4129	-3911	15669;-78	54	71;-1472	1050	162;4122935.000;54.986;31.318
30.32315;-4119	-3870	15222;-78	54	71;-1771	1060	194;4122935.000;54.986;31.318
30.32715;-3965	-3794	14876;-84	54	72;-2053	1095	235;4122935.000;54.986;31.318
30.33114;-3804	-3644	14622;-84	54	72;-2284	1176	203;4122935.000;54.986;31.318
30.33514;-3852	-3501	14478;-81	59	76;-2541	1275	116;4122935.000;54.986;31.318
30.33914;-3703	-3598	14485;-81	59	76;-2650	1400	122;4123065.000;54.986;31.318
30.34314;-3828	-3911	14388;-80	49	73;-2663	1477	184;4123065.000;54.986;31.318
30.34714;-3938	-4181	14417;-80	49	73;-2724	1731	125;4123065.000;54.986;31.318
30.35113;-4128	-4186	14073;-79	57	79;-2862	1786	169;4123065.000;54.986;31.318
30.35513;-4308	-4174	15115;-79	57	79;-3003	1895	156;4123065.000;54.986;31.338
30.35913;-3664	-4746	15115;-74	62	83;-3475	1992	59;4123065.000;54.986;31.338
30.36313;-3311	-5425	14934;-74	62	83;-3292	2197	-145;4123065.000;54.986;31.338
30.36712;-3771	-6264	14878;-76	61	80;-3048	2554	-51;4123065.000;54.986;31.338
30.37112;-4376	-6939	14892;-76	61	80;-2519	2660	15;4123059.000;54.986;31.338
30.37512;-4641	-6999	14877;-74	61	76;-1877	2833	-4;4123059.000;54.986;31.338
30.37912;-4874	-6807	14914;-74	61	76;-1184	2865	-64;4123059.000;55.189;31.338
30.38312;-4912	-6521	14914;-71	56	84;-647	2933	-211;4123059.000;55.189;31.338
30.38711;-4868	-6180	14799;-71	56	84;-285	2949	-199;4123059.000;55.189;31.338
30.39111;-4754	-5926	14847;-70	63	81;-57	3039	-196;4123059.000;55.189;31.338
30.39511;-4794	-5711	14794;-70	63	81;58	3145	-158;4123059.000;55.189;31.338
30.39911;-4925	-5571	14699;-71	67	87;59	3244	-211;4123059.000;55.189;31.338
30.40310;-5051	-5509	14636;-71	67	87;71	3238	-111;4123037.000;55.189;31.338
30.40710;-5061	-5519	14595;-61	62	85;71	3267	-155;4123037.000;55.189;31.338
30.41110;-5124	-5397	14733;-61	62	85;49	3347	-17;4123037.000;55.189;31.338
30.41510;-5184	-5150	14687;-64	63	86;-32	3299	-38;4123037.000;55.189;31.338
30.41910;-5394	-4924	14536;-60	66	85;-295	3180	15;4123037.000;55.189;31.338
30.42309;-5479	-4765	14395;-60	66	85;-609	3138	141;4123037.000;55.189;31.338
30.42709;-5689	-4710	14244;-60	70	87;-984	3100	90;4123037.000;55.189;31.338
30.43109;-5978	-4746	14040;-60	70	87;-1334	3042	159;4123037.000;55.189;31.338
30.43509;-6374	-5002	13834;-61	79	84;-1675	2955	159;4123072.000;55.189;31.338
30.43909;-6777	-5368	13818;-61	79	84;-1996	2804	197;4123072.000;55.189;31.338
30.44308;-7085	-5767	13724;-58	77	88;-2214	2647	84;4123072.000;55.189;31.338
30.44708;-7241	-5829	13653;-58	77	88;-2284	2435	91;4123072.000;55.189;31.338
30.45108;-7257	-5806	13598;-55	75	86;-2288	2284	-19;4123072.000;55.189;31.338
30.45508;-7235	-5712	13436;-55	75	86;-2223	2223	-107;4123072.000;55.189;31.338
30.45907;-7167	-5593	13303;-52	77	94;-2108	2052	-161;4123072.000;55.189;31.338
30.46307;-7327	-5564	13255;-52	77	94;-2018	1966	-248;4123072.000;55.189;31.338
30.46707;-7540	-5507	13115;-52	78	92;-1854	1821	-286;4123060.000;55.189;31.299
30.47107;-7803	-5492	13047;-52	78	92;-1662	1699	-377;4123060.000;55.189;31.299
30.47507;-7891	-5430	12916;-47	78	95;-1437	1445	-415;4123060.000;55.189;31.299
30.47906;-7883	-5437	12780;-47	78	95;-1273	1329	-386;4123060.000;55.189;31.299
30.48306;-7841	-5458	12613;-46	87	94;-1033	1131	-437;4123060.000;55.189;31.299
30.48706;-7741	-5347	12467;-46	87	94;-769	1021	-468;4123060.000;55.189;31.299
30.49106;-7901	-5349	12465;-43	80	88;-590	922	-518;4123060.000;55.019;31.299
30.49505;-8238	-5210	12496;-43	80	88;-535	719	-575;4123060.000;55.019;31.299
30.49905;-8284	-5137	12437;-47	84	89;-535	578	-500;4123060.000;55.019;31.299
30.50305;-8355	-5138	12702;-47	84	89;-625	501	-635;4123060.000;55.019;31.299
