Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
0.00450;-1699	1786	16857;-22	-220	-95;421	-142	2;4091557.000;53.959;30.592
0.00850;-1801	1835	16864;-22	-220	-95;408	-100	-70;4091557.000;53.959;30.592
0.01250;-1694	1942	16927;-19	-219	-93;383	-75	-61;4091557.000;53.959;30.592
0.01650;-1647	1892	16924;-19	-219	-93;364	-94	2;4091557.000;53.959;30.592
0.02050;-1661	1914	16942;-21	-217	-98;261	-27	-86;4091557.000;53.959;30.592
0.02450;-1610	1848	16966;-21	-217	-98;126	25	-42;4091557.000;53.959;30.650
0.02850;-1668	1741	16988;-19	-216	-94;24	124	-95;4091547.000;53.959;30.650
0.03250;-1679	1797	16987;-26	-215	-94;-50	95	-83;4091547.000;53.959;30.650
0.03700;-1678	1791	16979;-26	-215	-94;-2	124	-42;4091547.000;53.959;30.650
0.04150;-1754	1823	16977;-22	-219	-101;-8	163	-32;4091547.000;53.959;30.650
0.04600;-1729	1921	16897;-22	-219	-101;-37	147	-35;4091547.000;53.959;30.650
0.05050;-1703	1944	16720;-18	-217	-96;-73	134	5;4091547.000;54.049;30.650
0.05500;-1753	1844	16762;-18	-217	-96;-44	140	-17;4091547.000;54.049;30.650
0.05950;-1892	2132	16745;-26	-218	-99;-31	121	-117;4091547.000;54.049;30.650
0.06400;-1965	2656	16714;-26	-218	-99;-153	82	-237;4091588.000;54.049;30.650
0.06850;-1928	2671	16708;-17	-219	-101;-278	50	-315;4091588.000;54.049;30.650
0.07300;-1825	2153	16778;-17	-219	-101;-413	86	-211;4091588.000;54.049;30.650
0.07750;-1834	1828	16877;-20	-213	-95;-409	108	-243;4091588.000;54.049;30.650
0.08200;-1941	1842	16914;-20	-213	-95;-393	121	-334;4091588.000;54.049;30.650
0.08650;-1925	2176	17056;-18	-220	-99;-637	179	-513;4091588.000;54.049;30.650
0.09100;-1908	2263	17021;-18	-220	-99;-900	201	-519;4091588.000;54.049;30.650
0.09550;-1797	2009	16971;-26	-219	-93;-1176	227	-450;4091588.000;54.049;30.650
0.10000;-1719	1460	17000;-26	-219	-93;-1307	272	-378;4091623.000;54.049;30.650
0.10450;-1672	1090	17350;-19	-223	-94;-1343	298	-274;4091623.000;54.049;30.650
0.10900;-1929	740	16754;-19	-223	-94;-1388	278	-45;4091623.000;54.049;30.650
0.11350;-1210	1369	15666;-23	-215	-92;-34	47	74;4091623.000;54.049;30.650
0.11800;-2041	1225	17212;-23	-215	-92;-586	766	-309;4091623.000;54.049;30.650
0.12250;-2286	1332	17041;-24	-214	-99;-608	455	-356;4091623.000;54.049;30.650
0.12700;-2055	1535	17035;-24	-214	-99;-669	211	90;4091623.000;54.049;30.650
0.13150;-1853	1774	16864;-16	-216	-93;-377	118	30;4091623.000;54.049;30.650
0.13600;-1891	1600	16721;-16	-216	-93;-185	127	-152;4091493.000;54.049;30.650
0.14050;-2055	1601	16715;-21	-218	-95;20	156	-211;4091493.000;54.049;30.650
0.14500;-1992	1821	16617;-21	-218	-95;200	63	-142;4091493.000;54.049;30.650
0.14950;-1906	1935	16548;-16	-217	-96;238	37	-29;4091493.000;54.049;30.592
0.15400;-1878	2125	16739;-16	-217	-96;242	18	-117;4091493.000;54.049;30.592
0.15850;-2030	2430	16884;-20	-216	-98;40	25	-369;4091493.000;54.049;30.592
0.16300;-1917	2383	17003;-20	-216	-98;-83	15	-368;4091493.000;54.049;30.592
0.16750;-1812	2122	17339;-23	-216	-95;-201	-4	-380;4091493.000;54.049;30.592
0.17200;-1790	1853	17488;-23	-216	-95;-416	99	-458;4091538.000;54.049;30.592
0.17650;-1860	1829	17840;-23	-216	-96;-470	166	-349;4091538.000;54.012;30.592
0.18100;-1994	1814	17751;-23	-216	-96;-675	266	-434;4091538.000;54.012;30.592
0.18550;-2117	2050	17733;-23	-214	-95;-993	394	-535;4091538.000;54.012;30.592
0.19000;-2044	2058	17518;-23	-214	-95;-1452	493	-635;4091538.000;54.012;30.592
0.19450;-2099	1700	17245;-23	-222	-97;-1856	497	-657;4091538.000;54.012;30.592
0.19900;-2138	1651	16953;-23	-222	-97;-2161	545	-588;4091538.000;54.012;30.592
0.20350;-2225	1752	16791;-21	-217	-98;-2356	432	-484;4091629.000;54.012;30.592
0.20800;-2350	1282	16727;-21	-217	-98;-2818	288	-453;4091629.000;54.012;30.592
0.21250;-2104	572	16600;-22	-217	-98;-2356	198	-682;4091629.000;54.012;30.592
0.21700;-2160	474	16733;-22	-217	-98;-1961	272	-588;4091629.000;54.012;30.592
0.22150;-2233	1090	16965;-13	-220	-96;-1465	246	-487;4091629.000;54.012;30.592
0.22600;-2211	1655	17717;-13	-220	-96;-1134	233	-450;4091629.000;54.012;30.592
0.23050;-2072	2249	17883;-17	-214	-96;-1144	176	-695;4091629.000;54.012;30.592
0.23500;-2063	2498	18240;-17	-214	-96;-1218	73	-725;4091629.000;54.012;30.592
0.23950;-2191	2656	18483;-24	-215	-92;-1471	-165	-813;4091701.000;54.012;30.592
0.24400;-2501	2579	18279;-22	-216	-94;-1545	-267	-851;4091701.000;54.012;30.592
0.24850;-2488	1862	17050;-22	-216	-94;-2392	-418	-1143;4091701.000;54.012;30.592
0.25300;-2020	1218	16052;-21	-212	-95;-3062	-435	-942;4091701.000;54.012;30.592
0.25750;-1962	857	16643;-21	-212	-95;-2927	-476	-1103;4091701.000;54.012;30.592
0.26200;-1562	729	16839;-17	-220	-96;-2173	-509	-1347;4091701.000;54.012;30.592
0.26650;-1426	393	16500;-17	-220	-96;-1493	-332	-1081;4091701.000;54.012;30.592
0.27100;-1723	128	15672;-14	-221	-89;-810	-91	-714;4091701.000;54.012;30.592
0.27550;-1524	607	15323;-14	-221	-89;-179	-207	-669;4091656.000;54.012;30.611
0.28000;-1375	1674	14679;-16	-221	-98;418	-110	-525;4091656.000;54.012;30.611
0.28450;-1489	2583	14753;-16	-221	-98;716	-232	-566;4091656.000;54.012;30.611
0.28900;-1612	2774	13992;-12	-216	-96;761	-354	-663;4091656.000;54.012;30.611
0.29350;-1829	2354	13705;-12	-216	-96;976	-717	-601;4091656.000;54.012;30.611
0.29800;-1509	1753	13344;-15	-224	-99;1457	-1022	-710;4091656.000;54.012;30.611
0.30250;-1246	538	13463;-15	-224	-99;1996	-1179	-538;4091656.000;53.996;30.611
0.30700;-1257	-243	13045;-17	-219	-89;2984	-1372	-422;4091656.000;53.996;30.611
0.31150;-1742	-2120	13737;-17	-219	-89;3545	-1738	-397;4091670.000;53.996;30.611
0.31600;-2064	-2661	13386;-14	-221	-96;3731	-2082	-249;4091670.000;53.996;30.611
0.32050;-1761	-825	13566;-14	-221	-96;4417	-2685	-336;4091670.000;53.996;30.611
0.32500;-1220	879	13866;-14	-216	-94;5270	-3090	-904;4091670.000;53.996;30.611
0.32950;-1026	774	16401;-14	-216	-94;5732	-3087	-1089;4091670.000;53.996;30.611
0.33400;-860	6	19524;-20	-217	-95;6261	-3019	-1202;4091670.000;53.996;30.611
0.33850;-184	667	21984;-20	-217	-95;6540	-2650	-1018;4091670.000;53.996;30.611
0.34300;251	1434	22717;-25	-223	-95;6531	-2108	-911;4091670.000;53.996;30.611
