Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
30.28767;-3828	4294	16176;-203	-190	-251;-982	1318	-1993;4109240.000;60.866;29.771
30.29217;-3622	4099	15956;-203	-190	-251;-1815	1392	-1993;4109240.000;60.866;29.771
30.29666;-3833	4072	15746;-204	-189	-251;-2723	1435	-2051;4109240.000;60.866;29.771
30.30116;-3981	3879	16224;-204	-189	-251;-3503	1451	-1992;4109240.000;60.790;29.771
30.30566;-3978	3726	16262;-206	-188	-243;-4474	1341	-1973;4109240.000;60.790;29.771
30.31016;-4194	3445	16082;-206	-188	-243;-5130	1299	-2028;4109226.000;60.790;29.771
30.31465;-4416	2989	15889;-197	-180	-245;-5457	854	-2136;4109226.000;60.790;29.771
30.31915;-4329	2686	15330;-197	-180	-245;-5774	387	-2082;4109226.000;60.790;29.771
30.32365;-4093	2249	14957;-196	-191	-240;-5819	225	-2082;4109226.000;60.790;29.771
30.32815;-3924	1901	14752;-196	-191	-240;-5589	92	-2009;4109226.000;60.790;29.771
30.33264;-3754	1763	14635;-198	-189	-242;-5071	-66	-1912;4109226.000;60.790;29.771
30.33714;-3904	1810	14520;-198	-189	-242;-4514	-128	-1830;4109226.000;60.790;29.771
30.34164;-3974	1955	14650;-196	-187	-243;-3832	-245	-1894;4109208.000;60.790;29.771
30.34614;-3933	2093	14807;-196	-187	-243;-3395	-226	-1859;4109208.000;60.790;29.771
30.35063;-4062	2332	15171;-199	-186	-245;-3034	-238	-1737;4109208.000;60.790;29.771
30.35513;-4269	2596	15499;-199	-186	-245;-2682	-274	-1708;4109208.000;60.790;29.771
30.35963;-4325	2612	15581;-198	-189	-244;-2393	-358	-1603;4109208.000;60.790;29.771
30.36413;-4314	2392	15651;-198	-189	-244;-2330	-414	-1494;4109208.000;60.790;29.771
30.36862;-4334	2277	15776;-197	-185	-247;-2327	-365	-1410;4109208.000;60.790;29.771
30.37312;-4393	2121	16054;-197	-185	-247;-2280	-462	-1291;4109208.000;60.790;29.771
30.37762;-4327	1954	16306;-200	-185	-247;-2287	-549	-1108;4109236.000;60.790;29.771
