Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
0.00450;421	3478	16066;-445	-160	-287;-281	1	732;4109988.000;56.737;30.413
0.00850;805	3268	15936;-445	-160	-287;-492	50	626;4109988.000;56.737;30.413
0.01250;877	2981	15733;-436	-157	-293;-696	199	502;4109988.000;56.737;30.413
0.01650;890	2784	15762;-436	-157	-293;-831	320	419;4109988.000;56.737;30.413
0.02050;733	2643	15734;-443	-160	-290;-879	368	370;4109970.000;56.737;30.413
0.02450;576	2563	15850;-443	-160	-290;-985	345	361;4109970.000;56.737;30.394
0.02850;610	2684	15963;-440	-157	-283;-1095	319	354;4109970.000;56.737;30.394
0.03250;547	2762	16117;-440	-157	-283;-1158	280	363;4109970.000;56.737;30.394
0.03700;608	2705	16169;-436	-159	-283;-1315	238	325;4109970.000;56.737;30.394
0.04150;565	2572	16293;-436	-159	-283;-1356	232	264;4109970.000;56.737;30.394
0.04600;422	2350	16371;-434	-161	-285;-1277	290	229;4109970.000;56.737;30.394
0.05050;407	2121	16459;-434	-161	-285;-1092	212	152;4109970.000;56.737;30.394
0.05500;430	1916	16383;-439	-167	-284;-872	128	223;4110012.000;56.720;30.394
0.05950;435	1728	16244;-439	-167	-284;-551	73	341;4110012.000;56.720;30.394
0.06400;514	1616	16138;-437	-167	-288;-237	-5	351;4110012.000;56.720;30.394
0.06850;642	1703	16089;-437	-167	-288;61	-60	309;4110012.000;56.720;30.394
0.07300;713	1837	16102;-440	-166	-284;467	-38	536;4110012.000;56.720;30.394
0.07750;675	2122	16026;-440	-166	-284;778	-28	421;4110012.000;56.720;30.394
0.08200;656	2340	15922;-432	-171	-287;964	-106	347;4110012.000;56.720;30.394
0.08650;659	2634	16031;-432	-171	-287;1067	-161	332;4110020.000;56.720;30.394
0.09100;830	2639	16006;-431	-170	-279;1224	-193	242;4110020.000;56.720;30.394
0.09550;928	2634	16069;-431	-170	-279;1255	-180	239;4110020.000;56.720;30.394
0.10000;846	2805	16101;-438	-166	-288;1362	-102	143;4110020.000;56.720;30.394
0.10450;691	2932	15995;-438	-166	-288;1425	-99	98;4110020.000;56.720;30.394
0.10900;594	2952	15852;-435	-166	-284;1535	-76	-27;4110020.000;56.720;30.394
0.11350;636	3066	15826;-435	-166	-284;1497	-226	-268;4110020.000;56.720;30.394
0.11800;837	3196	15751;-435	-164	-281;1378	-378	-360;4110020.000;56.720;30.394
0.12250;1310	3317	15667;-435	-164	-281;1186	-660	-428;4110007.000;56.720;30.394
0.12700;1780	3314	15435;-441	-175	-289;919	-598	-655;4110007.000;56.720;30.394
