Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
30.26518;-654	6980	16055;-59	-250	-52;-613	1071	3845;4108892.000;54.594;30.780
30.26968;-694	6749	15983;-59	-250	-52;-840	990	3784;4108892.000;54.594;30.780
30.27418;-652	6432	16062;-59	-246	-56;-896	863	3653;4108892.000;54.594;30.780
30.27867;-634	5985	16143;-59	-246	-56;-1194	727	3515;4108892.000;54.594;30.780
30.28317;-550	5653	16131;-59	-244	-61;-1565	724	3400;4108892.000;54.594;30.743
30.28767;-449	5196	16434;-59	-244	-61;-1927	746	3416;4108892.000;54.594;30.743
30.29217;-457	4682	16647;-56	-249	-63;-2160	776	3416;4108892.000;54.594;30.743
30.29666;-460	4187	16986;-56	-249	-63;-2386	811	3477;4108913.000;54.594;30.743
30.30116;-410	3702	17164;-50	-245	-69;-2486	925	3602;4108913.000;54.594;30.743
30.30566;-392	3582	17300;-50	-245	-69;-2533	1074	3701;4108913.000;54.594;30.743
30.31016;-264	3498	17274;-43	-248	-71;-2502	1249	3733;4108913.000;54.634;30.743
30.31465;-290	3721	16861;-43	-248	-71;-2593	1347	3768;4108913.000;54.634;30.743
30.31915;-60	4073	16577;-41	-243	-74;-2675	1489	3823;4108913.000;54.634;30.743
30.32365;37	4272	16422;-41	-243	-74;-2750	1645	3714;4108913.000;54.634;30.743
30.32815;-137	4474	15850;-40	-243	-73;-2694	1752	3641;4108913.000;54.634;30.743
30.33264;-280	4875	15461;-40	-243	-73;-2653	1908	3500;4108920.000;54.634;30.743
30.33714;-402	5232	15447;-38	-242	-83;-2609	1843	3323;4108920.000;54.634;30.743
30.34164;-461	5411	15515;-38	-242	-83;-2757	1765	2920;4108920.000;54.634;30.743
30.34614;-373	5563	15721;-39	-243	-87;-2942	1625	2478;4108920.000;54.634;30.743
30.35063;-240	5603	15942;-39	-243	-87;-3319	1687	2122;4108920.000;54.634;30.743
30.35513;-371	5404	16221;-30	-242	-91;-3687	1810	1700;4108920.000;54.634;30.743
30.35963;-364	5042	16418;-30	-242	-91;-4098	1921	1351;4108920.000;54.634;30.743
30.36413;-402	4372	16416;-30	-237	-99;-4362	2018	1050;4108920.000;54.634;30.743
30.36862;-408	3637	16333;-30	-237	-99;-4654	2128	701;4108928.000;54.634;30.743
30.37312;-506	3150	16028;-37	-241	-102;-4658	2317	477;4108928.000;54.634;30.743
30.37762;-572	2634	15865;-37	-241	-102;-4570	2381	237;4108928.000;54.634;30.743
30.38212;-302	2038	15797;-30	-237	-98;-4629	2320	-83;4108928.000;54.634;30.743
30.38661;-109	1630	15832;-30	-237	-98;-4714	2453	-211;4108928.000;54.634;30.743
30.39111;-77	1454	15466;-18	-242	-98;-4793	2654	-323;4108928.000;54.634;30.743
30.39561;-265	1639	15436;-18	-242	-98;-4868	2836	-627;4108928.000;54.634;30.743
30.40011;-408	1625	15295;-27	-238	-111;-4950	2878	-871;4108885.000;54.634;30.743
30.40460;-884	1385	15798;-27	-238	-111;-5292	2861	-1248;4108885.000;54.634;30.743
30.40910;-1273	1842	15358;-24	-237	-107;-5522	2806	-1680;4108885.000;54.634;30.761
30.41360;-1914	1337	15853;-21	-239	-118;-5142	2433	-1878;4108885.000;54.634;30.761
30.41810;-2500	-299	17213;-21	-239	-118;-4752	1538	-1555;4108885.000;54.634;30.761
30.42259;-2503	-1569	18061;-20	-238	-115;-3828	393	-1190;4108885.000;54.634;30.761
30.42709;-1769	-1504	18099;-20	-238	-115;-2854	-149	-1219;4108885.000;54.634;30.761
30.43159;-1116	-1129	17907;-21	-246	-117;-1933	-45	-1551;4108885.000;54.634;30.761
30.43609;-897	-605	17862;-21	-246	-117;-1038	104	-1619;4108873.000;54.667;30.761
30.44058;-1112	-370	17880;-16	-245	-114;-101	179	-1562;4108873.000;54.667;30.761
30.44508;-1498	45	17978;-16	-245	-114;653	130	-1578;4108873.000;54.667;30.761
30.44958;-1396	1161	17981;-19	-237	-114;1216	94	-1395;4108873.000;54.667;30.761
30.45408;-1322	2102	18106;-19	-237	-114;1584	182	-1395;4108873.000;54.667;30.761
30.45857;-1121	3189	17608;-20	-240	-121;1536	302	-1683;4108873.000;54.667;30.761
30.46307;-688	3809	16966;-20	-240	-121;1238	571	-1929;4108873.000;54.667;30.761
30.46757;-327	3205	16517;-25	-244	-121;964	545	-2080;4108873.000;54.667;30.761
