Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
0.00450;2604	2784	16586;-431	-83	-310;1171	499	1020;4110332.000;56.598;30.119
0.00850;2623	2279	16562;-430	-75	-311;782	509	1273;4110332.000;56.598;30.119
0.01250;2610	1238	16274;-430	-75	-311;826	905	1270;4110332.000;56.598;30.119
0.01650;2310	801	16747;-435	-78	-312;251	1271	1129;4110332.000;56.598;30.119
0.02050;1967	-497	16626;-435	-78	-312;776	1339	1071;4110332.000;56.598;30.119
0.02450;2003	-955	16779;-435	-76	-318;1640	1177	1277;4110332.000;56.598;30.119
0.02850;1985	-428	16860;-438	-75	-312;1998	1264	1859;4110332.000;56.598;30.119
0.03250;1828	576	16933;-438	-75	-312;2366	1183	2542;4110316.000;56.598;30.119
0.03700;1720	1542	16666;-433	-75	-314;2768	1141	3014;4110316.000;56.598;30.119
0.04150;1711	2542	16391;-433	-75	-314;3403	1164	3279;4110316.000;56.598;30.119
0.04600;1872	3892	16239;-439	-77	-307;3679	1151	3215;4110316.000;56.598;30.119
0.05050;1785	6035	16922;-439	-77	-307;3186	1138	3465;4110316.000;56.598;30.119
0.05500;1875	6481	16208;-437	-79	-310;2938	950	3842;4110316.000;56.598;30.119
0.05950;2023	6572	15843;-437	-79	-310;2623	1173	3894;4110316.000;56.598;30.119
0.06400;1820	6381	15734;-437	-83	-308;1967	1355	3845;4110284.000;56.598;30.119
0.06850;1825	5891	15512;-437	-83	-308;1743	1277	3698;4110284.000;56.598;30.119
0.07300;1754	5141	15506;-442	-79	-309;1099	1306	3557;4110284.000;56.598;30.119
0.07750;1790	2840	15310;-442	-79	-309;2074	749	4073;4110284.000;56.598;30.119
0.08200;1836	2585	15434;-444	-85	-317;1385	506	3525;4110284.000;56.598;30.119
0.08650;2117	3351	15402;-444	-85	-317;415	593	2878;4110284.000;56.595;30.119
0.09100;2274	3556	15438;-444	-81	-308;-76	649	2690;4110284.000;56.595;30.119
0.09550;2264	3217	15722;-444	-81	-308;-780	843	2645;4110284.000;56.595;30.119
0.10000;2122	2715	15849;-447	-82	-310;-1063	1031	2594;4110251.000;56.595;30.119
0.10450;1929	2334	16129;-447	-82	-310;-1192	1180	2524;4110251.000;56.595;30.119
0.10900;1412	2557	16487;-444	-85	-307;-1399	1215	2519;4110251.000;56.595;30.119
0.11350;764	3491	17538;-444	-85	-307;-1764	1258	2350;4110251.000;56.595;30.119
