Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
30.36712;-1148	-6069	16964;-199	-122	95;3280	1693	290;4098230.000;52.686;30.573
30.37112;-1130	-5889	16956;-197	-121	84;3379	1741	390;4098230.000;52.686;30.573
30.37512;-1242	-5552	17036;-197	-121	84;3324	1745	431;4098277.000;52.686;30.573
30.37912;-1345	-5181	16928;-196	-121	95;3099	1738	528;4098277.000;52.686;30.573
30.38312;-1412	-4932	16830;-196	-121	95;2711	1777	648;4098277.000;52.686;30.573
30.38711;-1512	-4717	16536;-200	-120	96;2233	1758	771;4098277.000;52.693;30.573
30.39111;-1560	-4723	16390;-200	-120	96;1639	1784	940;4098277.000;52.693;30.573
30.39511;2434	-4547	19433;-197	-117	90;1081	3361	1022;4098277.000;52.693;30.573
30.39911;-2915	-4757	15482;-197	-117	90;898	1597	931;4098277.000;52.693;30.573
30.40310;-2068	-5079	16318;-200	-121	95;3	1604	861;4098277.000;52.693;30.573
30.40710;-2653	-5166	16716;-200	-121	95;-745	845	632;4098214.000;52.693;30.573
30.41110;-2549	-5527	17003;-196	-122	96;-966	170	666;4098214.000;52.693;30.573
30.41510;-2487	-5848	17881;-196	-122	96;-1159	-723	563;4098214.000;52.693;30.573
30.41910;-2535	-6094	18383;-201	-123	95;-1046	-1809	447;4098214.000;52.693;30.573
30.42309;-2377	-6328	18956;-201	-123	95;-822	-2962	145;4098214.000;52.693;30.573
30.42709;-2174	-6511	19018;-208	-122	97;-783	-4205	57;4098214.000;52.693;30.573
30.43109;-1737	-6017	18267;-208	-122	97;-645	-5382	64;4098214.000;52.693;30.573
30.43509;-1507	-4930	17135;-201	-125	92;-222	-6220	111;4098214.000;52.693;30.573
30.43909;-1535	-4188	16470;-201	-125	92;398	-6824	318;4098218.000;52.693;30.573
30.44308;-1707	-3926	15648;-202	-120	91;664	-7415	440;4098218.000;52.693;30.573
30.44708;-2070	-3818	14777;-202	-120	91;824	-8019	481;4098218.000;52.693;30.573
30.45108;-2207	-3945	13721;-200	-122	87;764	-8691	293;4098218.000;52.693;30.573
30.45508;-2216	-4160	12966;-200	-122	87;696	-9311	127;4098218.000;52.693;30.573
30.45907;-2147	-4418	12296;-196	-128	88;404	-9963	-162;4098218.000;52.693;30.573
30.46307;-2064	-4721	12068;-196	-128	88;-42	-10365	-495;4098218.000;52.693;30.573
30.46707;-1920	-5128	10569;-202	-122	86;-360	-10827	-850;4098218.000;52.693;30.573
30.47107;-305	-6147	7938;-202	-122	86;164	-10994	-1119;4098173.000;52.693;30.592
30.47507;1593	-5444	12846;-207	-128	87;-112	-9102	-1000;4098173.000;52.693;30.592
30.47906;2974	-5241	11795;-207	-128	87;802	-7277	-432;4098173.000;52.693;30.592
30.48306;4107	-6207	17355;-201	-134	80;2092	-3884	133;4098173.000;52.693;30.592
30.48706;3709	-6597	20464;-201	-134	80;1264	-1911	208;4098173.000;52.693;30.592
30.49106;2608	-5911	20455;-209	-132	83;1428	-803	-736;4098173.000;52.693;30.592
30.49505;3156	-4958	20809;-209	-132	83;2714	-424	-1669;4098173.000;52.693;30.592
30.49905;4590	-4702	21505;-207	-137	90;3671	466	-1305;4098173.000;52.859;30.592
30.50305;5791	-5030	20725;-207	-137	90;4422	1703	-369;4098161.000;52.859;30.592
30.50705;6055	-5305	20082;-207	-135	95;5205	3660	243;4098161.000;52.859;30.592
30.51105;5013	-4941	19600;-207	-135	95;5301	5330	261;4098161.000;52.859;30.592
30.51504;3406	-3901	18966;-209	-138	91;4945	6484	32;4098161.000;52.859;30.592
30.51904;1879	-2858	18234;-209	-138	91;4303	6908	120;4098161.000;52.859;30.592
30.52304;569	-2152	17749;-208	-131	93;3186	7004	205;4098161.000;52.859;30.592
30.52704;-235	-1674	17109;-208	-131	93;1877	6699	679;4098161.000;52.859;30.592
30.53103;-800	-2355	17887;-215	-132	97;808	6429	968;4098161.000;52.859;30.592
30.53503;-1309	-4222	18127;-215	-132	97;1075	5970	682;4098113.000;52.859;30.592
30.53903;-1121	-5158	16268;-214	-130	91;908	5433	481;4098113.000;52.859;30.592
30.54303;-771	-4624	15846;-214	-130	91;680	5485	258;4098113.000;52.859;30.592
30.54703;-757	-3243	16604;-212	-132	97;427	5645	-288;4098113.000;52.859;30.592
30.55102;-808	-1570	16851;-212	-132	97;-347	5630	-944;4098113.000;52.859;30.592
30.55502;-1096	-621	16804;-215	-129	95;-1624	5452	-1452;4098113.000;52.859;30.592
30.55902;-1350	-1192	16847;-215	-129	95;-2677	5048	-1776;4098113.000;52.859;30.592
30.56302;-1775	-3030	16619;-213	-123	94;-3244	4576	-2080;4098113.000;52.859;30.592
30.56701;-2137	-5468	16971;-214	-121	87;-3171	3978	-2680;4098125.000;52.859;30.592
30.57101;-2434	-7338	16851;-214	-121	87;-2449	3210	-3247;4098125.000;52.859;30.592
30.57501;-2457	-8023	16177;-213	-118	92;-1085	2294	-3762;4098125.000;52.859;30.592
30.57901;-2327	-7508	15063;-213	-118	92;699	1597	-4265;4098125.000;52.859;30.592
30.58301;-2092	-6377	14224;-220	-115	87;2355	1305	-4726;4098125.000;52.859;30.592
30.58700;-2022	-5575	14146;-220	-115	87;3803	961	-5228;4098125.000;52.859;30.592
30.59100;-2211	-5105	14552;-211	-118	84;4932	550	-5624;4098125.000;52.859;30.592
30.59500;-2487	-4538	14753;-211	-118	84;5866	180	-6198;4098125.000;52.859;30.592
30.59900;-2862	-4144	14769;-211	-118	91;6768	-360	-6452;4098178.000;52.859;30.592
30.60299;-3110	-3440	14981;-211	-118	91;7621	-1060	-6775;4098178.000;52.859;30.592
30.60699;-3469	-2473	14768;-215	-119	88;8426	-1715	-6881;4098178.000;52.859;30.592
30.61099;-2692	-1360	16486;-215	-119	88;9595	-3351	-6834;4098178.000;52.663;30.592
30.61499;-2791	-1007	17129;-215	-112	87;9319	-2062	-6888;4098178.000;52.663;30.592
30.61899;-2236	-807	15630;-215	-112	87;9309	-4006	-6163;4098178.000;52.663;30.592
30.62298;-1270	-775	16812;-211	-107	93;8754	-4652	-5861;4098178.000;52.663;30.592
30.62698;-779	-521	17032;-211	-107	93;7464	-5166	-5265;4098178.000;52.663;30.592
30.63098;-460	215	17040;-212	-115	87;5429	-5224	-4826;4098304.000;52.663;30.592
30.63498;-279	1278	17042;-212	-115	87;3051	-5632	-4188;4098304.000;52.663;30.592
30.63898;-528	1590	16166;-215	-109	87;484	-5966	-3438;4098304.000;52.663;30.592
30.64297;-1030	931	15705;-215	-109	87;-1650	-6695	-2465;4098304.000;52.663;30.592
30.64697;366	1433	13426;-211	-111	86;-3630	-6997	-1904;4098304.000;52.663;30.592
30.65097;2445	-917	13462;-211	-111	86;-3290	-5342	-441;4098304.000;52.663;30.592
30.65497;3220	-7334	15654;-201	-116	86;-3062	-3546	1373;4098304.000;52.663;30.592
30.65896;3961	-12475	16506;-201	-116	86;-2032	-2785	1521;4098304.000;52.663;30.592
30.66296;4975	-14719	17466;-205	-112	82;513	-1497	940;4098277.000;52.663;30.592
30.66696;5610	-13783	18102;-205	-112	82;4021	328	340;4098277.000;52.663;30.592
30.67096;4678	-10889	18763;-206	-114	87;7108	2330	977;4098277.000;52.663;30.592
30.67496;3237	-7668	18821;-206	-114	87;9139	3528	1429;4098277.000;52.663;30.592
30.67895;2237	-4667	18862;-205	-112	85;9697	4550	1391;4098277.000;52.663;30.592
30.68295;1488	-1905	18688;-205	-112	85;8741	5314	1335;4098277.000;52.663;30.592
30.68695;625	74	18267;-210	-114	87;6896	5809	1016;4098277.000;52.663;30.592
30.69095;-232	1314	17617;-210	-114	87;4688	5899	1053;4098277.000;52.663;30.592
30.69494;-819	1549	16720;-216	-109	86;2628	5713	1019;4098374.000;52.663;30.592
30.69894;-866	736	16401;-216	-109	86;1059	5472	1182;4098374.000;52.663;30.592
30.70294;-834	-278	14925;-214	-114	95;-141	5089	1332;4098374.000;52.663;30.592
30.70694;45	-1203	14096;-214	-114	95;-1399	5376	2069;4098374.000;52.663;30.592
30.71094;77	-2657	15839;-211	-113	89;-1354	6237	2364;4098374.000;52.663;30.592
30.71493;-251	-4468	16119;-211	-113	89;-623	6384	2104;4098374.000;52.663;30.592
30.71893;-240	-5539	16286;-216	-106	93;-170	6423	2082;4098374.000;52.663;30.592
30.72293;-574	-5433	16540;-216	-106	93;314	6705	2170;4098356.000;52.753;30.592
30.72693;-1265	-4792	16687;-212	-106	92;1110	6892	2189;4098356.000;52.753;30.592
30.73092;-1683	-3963	17162;-212	-106	92;1685	6693	2123;4098356.000;52.753;30.592
30.73492;-1772	-3418	17772;-212	-107	97;1816	6349	1881;4098356.000;52.753;30.592
30.73892;-1595	-3001	18492;-212	-107	97;1614	5934	1809;4098356.000;52.753;30.592
30.74292;-1503	-2867	18865;-213	-100	100;1242	5591	1671;4098356.000;52.753;30.592
30.74692;-1874	-2924	19350;-214	-108	99;1027	5144	1545;4098356.000;52.753;30.592
30.75091;-2209	-2953	19826;-214	-108	99;702	4344	1543;4098356.000;52.753;30.592
30.75491;-2819	-2738	20047;-215	-98	94;115	3271	1583;4098343.000;52.753;30.592
30.75891;-3329	-2394	19210;-215	-98	94;-549	2182	1628;4098343.000;52.753;30.592
30.76291;-3625	-1884	18068;-221	-105	96;-1409	1035	1402;4098343.000;52.753;30.592
