Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
0.00450;5828	3317	16912;68	-394	87;702	2657	2831;4074767.000;55.969;29.732
0.00850;5713	3071	16858;68	-394	87;647	2776	2885;4074767.000;55.989;29.732
0.01250;5618	2912	16715;78	-392	88;590	2808	3060;4074767.000;55.989;29.732
0.01650;5538	2740	16660;78	-392	88;548	2789	3063;4074767.000;55.989;29.732
0.02050;5424	2622	16557;75	-383	95;487	2853	3108;4074767.000;55.989;29.732
0.02450;5366	2467	16296;75	-383	95;523	2866	3045;4074787.000;55.989;29.732
0.02850;5324	2505	16442;84	-383	98;487	2844	3098;4074787.000;55.989;29.732
0.03250;5340	2405	16370;84	-383	98;426	2898	3105;4074787.000;55.989;29.732
0.03700;5301	2481	16480;84	-381	98;413	2882	3074;4074787.000;55.989;29.732
0.04150;5239	2596	16447;84	-381	98;423	2969	3036;4074787.000;55.989;29.732
0.04600;5096	2457	16256;84	-380	102;336	3065	2958;4074787.000;55.989;29.732
0.05050;4924	2291	16118;84	-380	102;282	3119	2932;4074787.000;55.989;29.732
0.05500;4696	2078	16108;98	-369	97;186	3167	2844;4074823.000;55.989;29.732
0.05950;4516	1770	16187;98	-369	97;154	3222	2787;4074823.000;55.989;29.732
0.06400;4369	1496	16055;94	-364	99;154	3366	2750;4074823.000;55.989;29.732
0.06850;3811	1125	16219;94	-364	99;295	3370	2668;4074823.000;55.989;29.732
0.07300;3527	1063	16428;101	-365	102;314	3382	2743;4074823.000;55.989;29.732
0.07750;3108	1258	16828;101	-365	102;426	3302	2624;4074823.000;55.989;29.732
0.08200;2705	1579	17155;101	-360	108;510	3370	2630;4074823.000;55.989;29.732
0.08650;2354	1734	17062;101	-360	108;638	3219	2611;4074823.000;55.989;29.732
0.09100;2202	1911	17402;105	-351	103;683	2978	2517;4074876.000;55.989;29.732
0.09550;2142	2107	17618;105	-351	103;708	2792	2508;4074876.000;55.989;29.732
0.10000;2033	2078	17629;109	-345	103;696	2811	2411;4074876.000;55.989;29.732
0.10450;1850	2144	17931;109	-345	103;798	2718	2380;4074876.000;55.989;29.732
0.10900;1692	2245	17839;117	-340	103;702	2587	2236;4074876.000;55.989;29.732
0.11350;1524	2461	17781;117	-340	103;526	2385	2273;4074876.000;55.989;29.732
0.11800;1413	2592	17590;110	-335	104;272	2112	2119;4074876.000;55.989;29.732
0.12250;1354	2575	17431;110	-335	104;-161	1881	1972;4074876.000;55.989;29.732
0.12700;1342	2226	17403;115	-325	106;-562	1695	1840;4074817.000;55.989;29.732
0.13150;1278	1804	17485;115	-325	106;-972	1525	1558;4074817.000;55.989;29.732
0.13600;1280	1381	17456;121	-327	101;-1325	1281	1513;4074817.000;56.129;29.732
0.14050;1196	881	17391;121	-321	101;-1501	1188	1356;4074817.000;56.129;29.732
0.14500;1198	645	17249;121	-321	101;-1591	953	1284;4074817.000;56.129;29.732
