Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
0.00450;-4250	-677	25936;-80	-222	-174;-7215	-2567	-2781;4109216.000;57.285;29.294
0.00850;-1566	-4694	26216;-80	-222	-174;-9590	-4016	-3259;4109216.000;57.285;29.294
0.01250;530	-8171	24955;-78	-224	-175;-10200	-4541	-1932;4109216.000;57.285;29.294
0.01650;1002	-9459	23281;-78	-224	-175;-9480	-4560	408;4109216.000;57.285;29.294
0.02050;1093	-8464	20893;-70	-222	-173;-8343	-4800	1498;4109228.000;57.285;29.294
0.02450;1544	-6558	18646;-70	-222	-173;-6966	-5208	1693;4109228.000;57.285;29.312
0.02850;2245	-4318	16031;-73	-226	-174;-5344	-5399	1414;4109228.000;57.285;29.312
0.03250;2620	-2519	14174;-73	-226	-174;-4022	-5263	1007;4109228.000;57.285;29.312
0.03700;2417	-1538	13181;-73	-222	-170;-2919	-5163	870;4109228.000;57.285;29.312
0.04150;2268	-960	13318;-73	-222	-170;-2020	-4741	895;4109228.000;57.285;29.312
0.04600;1864	-644	13444;-71	-228	-168;-1825	-4680	754;4109228.000;57.285;29.312
0.05050;1792	-792	14879;-71	-228	-168;-2010	-4609	590;4109228.000;57.169;29.312
0.05500;2061	-1313	14477;-66	-228	-165;-2535	-4466	680;4109237.000;57.169;29.312
0.05950;2537	-1446	14168;-66	-228	-165;-2947	-4424	805;4109237.000;57.169;29.312
0.06400;3232	-1993	14472;-70	-229	-167;-3387	-4045	1094;4109237.000;57.169;29.312
0.06850;3521	-2591	14713;-70	-229	-167;-3868	-3387	1251;4109237.000;57.169;29.312
0.07300;3880	-2967	14811;-66	-229	-165;-4304	-2668	1161;4109237.000;57.169;29.312
0.07750;4101	-3283	14669;-66	-229	-165;-4829	-1832	1202;4109237.000;57.169;29.312
0.08200;4029	-3482	14637;-64	-229	-160;-5216	-947	1497;4109237.000;57.169;29.312
0.08650;3804	-3442	14860;-64	-229	-160;-5530	-199	1782;4109237.000;57.169;29.312
0.09100;3554	-3354	15079;-66	-233	-160;-6011	401	2061;4109217.000;57.169;29.312
0.09550;3384	-3070	15397;-61	-230	-160;-6366	676	2311;4109217.000;57.169;29.312
0.10000;3300	-3031	15759;-61	-230	-160;-6711	1168	2619;4109217.000;57.169;29.312
0.10450;3367	-3258	16258;-57	-225	-166;-6878	1466	2862;4109217.000;57.169;29.312
0.10900;3246	-3736	16691;-57	-225	-166;-6834	1687	3192;4109217.000;57.169;29.312
0.11350;3303	-4106	16965;-62	-227	-162;-6495	1875	3587;4109217.000;57.169;29.312
0.11800;3527	-4673	16711;-62	-227	-162;-5948	2283	4017;4109217.000;57.169;29.312
0.12250;3466	-5049	16342;-54	-225	-159;-5109	2468	4158;4109217.000;57.169;29.312
0.12700;3402	-5032	15584;-54	-225	-159;-4182	2410	4308;4109200.000;57.169;29.312
0.13150;3356	-4525	15302;-54	-222	-157;-2953	2144	4600;4109200.000;57.169;29.312
0.13600;3567	-3917	14864;-54	-222	-157;-1778	2125	4754;4109200.000;57.169;29.312
0.14050;3767	-3564	14841;-57	-221	-159;-499	2147	4911;4109200.000;57.169;29.312
