Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
0.00450;1250	6189	15223;-129	-275	-4;1885	419	-299;4108922.000;55.542;30.339
0.00850;1254	6339	15285;-125	-271	-7;1906	419	-243;4108922.000;55.542;30.339
0.01250;1238	6497	15259;-125	-271	-7;1957	380	-230;4108922.000;55.542;30.339
0.01650;1201	6734	15347;-122	-267	-1;1919	371	-259;4108922.000;55.542;30.339
0.02050;1268	6693	15311;-122	-267	-1;1947	435	-211;4108922.000;55.542;30.339
0.02450;1192	6579	15307;-129	-267	-9;1815	370	-106;4108922.000;55.542;30.339
0.02850;1273	6629	15426;-129	-267	-9;1800	451	-199;4108924.000;55.542;30.339
0.03250;1260	6562	15313;-120	-270	-6;1733	354	-189;4108924.000;55.542;30.339
0.03700;1198	6592	15425;-129	-272	-7;1699	335	-176;4108924.000;55.542;30.339
0.04150;1172	6714	15280;-129	-272	-7;1626	393	-285;4108924.000;55.542;30.339
0.04600;1146	6691	15269;-130	-270	-10;1579	354	-230;4108924.000;55.542;30.339
0.05050;1113	6527	15195;-130	-270	-10;1579	503	-330;4108924.000;55.542;30.339
0.05500;1043	6497	15228;-123	-275	-3;1441	539	-449;4108924.000;55.542;30.339
0.05950;1055	6457	15280;-123	-275	-3;1432	568	-439;4108924.000;55.542;30.321
0.06400;1047	6404	15230;-125	-276	-5;1410	591	-362;4108926.000;55.542;30.321
0.06850;1086	6465	15281;-125	-276	-5;1369	542	-263;4108926.000;55.542;30.321
0.07300;1153	6494	15258;-128	-273	-7;1303	493	-285;4108926.000;55.542;30.321
0.07750;1213	6489	15233;-128	-273	-7;1309	529	-279;4108926.000;55.542;30.321
0.08200;1116	6382	15212;-126	-272	-5;1300	490	-269;4108926.000;55.542;30.321
0.08650;1172	6494	15165;-126	-272	-5;1294	510	-276;4108926.000;55.466;30.321
0.09100;1152	6659	15033;-128	-276	-12;1281	545	-275;4108926.000;55.466;30.321
0.09550;1207	6753	15089;-128	-276	-12;1300	546	-278;4108926.000;55.466;30.321
0.10000;1193	6776	15080;-130	-276	-13;1338	584	-278;4108906.000;55.466;30.321
0.10450;1326	6734	15037;-130	-276	-13;1271	559	-304;4108906.000;55.466;30.321
0.10900;1278	6794	15007;-128	-274	-11;1391	565	-307;4108906.000;55.466;30.321
0.11350;1454	6765	14942;-128	-274	-11;1378	610	-349;4108906.000;55.466;30.321
0.11800;1469	6733	15029;-132	-276	-8;1517	597	-326;4108906.000;55.466;30.321
0.12250;1679	6726	14786;-132	-276	-8;1649	568	-388;4108906.000;55.466;30.321
0.12700;1711	6861	14834;-132	-276	-9;1768	565	-462;4108906.000;55.466;30.321
0.13150;1847	7057	14747;-132	-276	-9;1862	536	-397;4108906.000;55.466;30.321
0.13600;1936	7287	14738;-130	-277	-14;1884	520	-369;4108886.000;55.466;30.321
0.14050;2010	7373	14872;-130	-277	-14;1875	497	-449;4108886.000;55.466;30.321
0.14500;1978	7462	14842;-133	-276	-8;1803	529	-455;4108886.000;55.466;30.321
0.14950;2052	7477	14996;-133	-276	-8;1906	345	-465;4108886.000;55.466;30.321
0.15400;2183	7397	14916;-131	-281	-15;1853	406	-535;4108886.000;55.466;30.321
0.15850;2082	7483	14936;-131	-281	-15;1806	500	-638;4108886.000;55.466;30.321
0.16300;1993	7517	14969;-137	-274	-5;1733	442	-612;4108886.000;55.466;30.321
0.16750;1910	7662	14875;-137	-274	-5;1699	445	-477;4108886.000;55.466;30.321
0.17200;2020	7853	14776;-132	-274	-13;1501	416	-577;4108930.000;55.466;30.321
0.17650;1986	7906	14862;-132	-274	-13;1413	503	-494;4108930.000;55.466;30.321
0.18100;2012	7713	14802;-135	-272	-7;1306	406	-430;4108930.000;55.466;30.321
0.18550;2168	7665	14640;-135	-272	-7;1155	403	-433;4108930.000;55.466;30.358
0.19000;2287	7690	14644;-134	-274	-13;1130	519	-391;4108930.000;55.466;30.358
0.19450;2274	7844	14737;-134	-274	-13;1039	448	-339;4108930.000;55.466;30.358
0.19900;2299	7994	14543;-134	-276	-16;979	526	-352;4108930.000;55.466;30.358
0.20350;2320	7951	14702;-134	-276	-16;935	562	-393;4108899.000;55.466;30.358
0.20800;2338	7687	14652;-129	-273	-11;869	604	-358;4108899.000;55.466;30.358
0.21250;2269	7311	14759;-129	-273	-11;878	811	-214;4108899.000;55.476;30.358
0.21700;2171	7094	14580;-131	-267	-18;922	775	-92;4108899.000;55.476;30.358
0.22150;2120	7362	14489;-131	-267	-18;948	1061	-63;4108899.000;55.476;30.358
0.22600;1945	7685	14473;-134	-268	-14;986	1126	-29;4108899.000;55.476;30.358
0.23050;1733	8388	14844;-134	-268	-14;693	1398	-337;4108899.000;55.476;30.358
0.23500;1740	8528	14297;-126	-265	-15;744	1440	-212;4108899.000;55.476;30.358
0.23950;1611	8249	14667;-126	-265	-15;461	1573	-195;4108897.000;55.476;30.358
0.24400;1285	8499	14685;-122	-263	-17;-1	1705	-577;4108897.000;55.476;30.358
0.24850;1356	8772	14799;-122	-263	-17;-419	1754	-929;4108897.000;55.476;30.358
0.25300;1418	9012	14824;-126	-255	-17;-1076	1757	-1166;4108897.000;55.476;30.358
0.25750;1364	9092	15055;-124	-257	-16;-1707	1764	-1362;4108897.000;55.476;30.358
0.26200;1507	9272	15053;-124	-257	-16;-2537	1964	-1800;4108897.000;55.476;30.358
0.26650;1152	9592	14558;-119	-255	-20;-4281	1997	-2454;4108897.000;55.476;30.358
0.27100;428	8906	14004;-119	-255	-20;-5585	1715	-2268;4108897.000;55.476;30.358
0.27550;-505	6202	14311;-124	-242	-16;-5664	1825	-1137;4108877.000;55.476;30.358
0.28000;-906	3960	14688;-124	-242	-16;-4417	1738	-775;4108877.000;55.476;30.358
